Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,0.42503482187569797,0.49735664182690548,0.4393284197640237,0.48185664282561258,8.81907654284899,15.239005820221024,10.755776878899818,11.523227117140587,0.2159191135212873,0.23958585845561167,0.22452435915204985,0.2274940716484605,0.03957196537348747,0.030844451108490694,0.028018116401869683,0.045908518759164595
50,0.42044489177305328,0.47157781210868382,0.43120248419598056,0.46515385417697552,8.499995987562182,12.761329375452462,10.215827445442283,10.819871932339725,0.21399031317613534,0.22770274575938793,0.22038631663261363,0.21878241281266908,0.04263444277759945,0.03380466962102901,0.030819249750538145,0.04963559182412933
51,0.42235477498048141,0.47618819861192435,0.43431940640692512,0.46573966743781192,8.501795813399482,13.08131218794067,10.252294301400193,10.447013372035354,0.21496554906935633,0.23686600957512008,0.22218270853525507,0.22668890878839734,0.04271982735278692,0.03266470021833666,0.031223782900477327,0.04780807372218519
52,0.42512106295733304,0.47842832167827415,0.43611977194378637,0.46816527078047243,8.6521737423895,13.230588271269593,10.375215083073066,10.828183273854979,0.21815439120548913,0.2362243035241527,0.22473929631147432,0.22688524265037768,0.0429447695021818,0.03402091010144475,0.030699806550001353,0.050411796619987265
53,0.42226431245416729,0.47782757817855614,0.43484349720105636,0.46476704925856305,8.603000436445926,13.454929515939888,10.55039411063228,10.257389509766464,0.21901950164809117,0.24280456968886352,0.2264932825928736,0.23218560942289387,0.04579005573221433,0.034808126663718617,0.03315407734343749,0.0514823565596306
54,0.42098538037546307,0.47799230283877969,0.43198808800458788,0.46734447205952628,8.705098219990198,13.894661834839686,10.606141569637625,10.84353033601634,0.21455893947025,0.2344595860860875,0.22069373998791625,0.2256783180071572,0.04480394483660307,0.035649840246923,0.0324481579346343,0.05217749766154351
55,0.4253275613003672,0.47844978916911884,0.43525354026599572,0.47074414181098501,8.82407325877358,13.020945578929995,10.349122467298441,10.856399814877898,0.22001034703265152,0.24147780642063912,0.2256720838365982,0.23343261705692897,0.04691223098848559,0.038335232364764986,0.035653708451354,0.05319696452225625
56,0.41993945171815877,0.47602014316463392,0.43243786579622046,0.46335344022172092,8.694879786702549,13.535122264411614,10.119843177773907,10.732589042510622,0.21446899267959613,0.2348627992835306,0.22294485849046758,0.2228466042051941,0.04334885522231024,0.03453875423609013,0.032292581872158437,0.049302926874907664
57,0.42159920790190936,0.4834442077095627,0.43618945652890023,0.46865871952372967,8.71918313752581,13.957931281845124,10.962202859535951,11.200142786529074,0.21768673297471614,0.24710992723729594,0.22755111790142774,0.23286030439920355,0.04406213641932854,0.03318707320590396,0.031140024402473442,0.05025649638152643
58,0.41837888398085349,0.48124926983153138,0.43083510926948665,0.46872521499515396,8.733718729377676,13.503900151510477,10.521678433538046,11.268239447097404,0.21556856023354926,0.2390523508254909,0.22412413197060846,0.22671581970857255,0.041915184114996375,0.033758458565301144,0.03050451994556613,0.0490164065877623
59,0.42074037736306436,0.48388961903549321,0.43295184862015734,0.47118791704282253,8.802106737349554,14.253171784618408,10.256502005797302,11.393501513863386,0.21696871049480662,0.2429334481639521,0.2248184474220781,0.2316361558629652,0.042142486391290715,0.032894492944496805,0.030569397737771484,0.048200380634204947
60,0.41855051404220855,0.48493375109559855,0.43186332507477665,0.46909359970860448,8.74871571878159,13.735003382052282,10.568867089240658,10.888080878740285,0.2175960694157903,0.24437050913526503,0.22629749131359791,0.23165751451315547,0.04494001816577791,0.03724681596964061,0.032646801625235734,0.05364023212398098
61,0.41317565131730077,0.47719280473826536,0.42715922171332021,0.46147371100862056,8.154887557300196,13.191769037140503,9.786786559945055,10.509578389377504,0.2122219333977814,0.23993319459837203,0.22176351099129102,0.22625201248839585,0.04724771106728933,0.03866608412662549,0.03469206341641082,0.05507943662631724
62,0.41673665925529646,0.4845896968827737,0.42873361571646584,0.47070883242533745,8.506771737207364,13.926115699131877,9.82946219995009,11.001111461293467,0.21041806644885933,0.23781667232318535,0.21896626155604673,0.22522559074704693,0.04604516184892656,0.03796952937075152,0.03274685020826965,0.05572870004763741
63,0.41698196059014558,0.48573348489451484,0.42906330261062808,0.47223248819902697,8.354680657562,14.166700678857246,9.809549325657136,11.243311491927223,0.20961769495906446,0.23796286172786413,0.21788209634268807,0.22583536063311094,0.04525895680807675,0.03674778313828394,0.032280917038101826,0.05395809898366299
64,0.41734587846263232,0.48907650784906331,0.4303964553911826,0.47623710206167341,8.444315741685019,13.575163625051355,9.756879358616503,10.81861791466596,0.2099558676583307,0.23941259488257058,0.21848863917285752,0.22678689225722184,0.0456007378980097,0.03739590353139437,0.033143998776217425,0.0539932277908434
65,0.41471803740147078,0.48230383395197896,0.42857165224264521,0.46772091454503245,8.433811491547697,13.438128435360797,9.655072940480887,10.54104430979504,0.21320230888056813,0.2477743322358801,0.22257667509562495,0.23390454921502524,0.047733786858383725,0.037815595616403304,0.03510391895288117,0.054450516544550694
66,0.40904144024985611,0.48461123767516767,0.42084393362745415,0.472457870526308,8.089418684389079,13.45525207628211,9.63752889104338,11.059359063702814,0.20897022156570047,0.24165396050478177,0.21686149317713999,0.22971970240003142,0.04583869453081251,0.03879854949274766,0.03341096058626356,0.05539979751970576
67,0.41508184313565188,0.48615309771518267,0.42559216677428952,0.4761686205811661,8.239686679740153,13.34360102849271,9.43186994005758,11.803934665323329,0.21390308737966784,0.24864860288134372,0.22140066284861873,0.23734860059796026,0.045033894787028614,0.034515542743519416,0.03261093002320317,0.051101093838501796
