Period,"Gini insee, all income","Gini insee, labour income","Gini insee, labour and pension income","Gini insee, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,"0,369703939","0,4043871415","0,3800518571","0,3954040252","6,0042007077","8,0076367047","6,6861030256","7,2907398408","0,2172091736","0,2314684505","0,2255013145","0,2212588982","0,0320896164","0,0268725943","0,0248650646","0,0354456639"
50,"0,3652758227","0,3972697515","0,3759603773","0,3901676848","5,54150683","7,9259909309","6,5306118604","6,7021295111","0,2093294803","0,2135359208","0,215710042","0,2058104418","0,0356276861","0,0313417728","0,027444168","0,0412100953"
51,"0,3661583704","0,3956106942","0,3781221231","0,3843391466","5,6429873483","7,7355229087","6,4999957514","6,542896317","0,2097741559","0,2189977801","0,2172276205","0,2099209092","0,0376067518","0,0305916933","0,0277063295","0,0424313767"
52,"0,3716946373","0,399217885","0,3800780812","0,3902228138","5,7979661371","8,0839416081","6,6080352292","6,8924358263","0,2105510346","0,213497223","0,2174107213","0,2052297974","0,0345803374","0,0280396999","0,0248452114","0,039864034"
53,"0,3647630245","0,3972858155","0,3754883792","0,3873850972","5,6167349338","8,1963211951","6,574665038","6,6934141453","0,2032748925","0,2149304249","0,2109826161","0,205383589","0,0362911463","0,0293711282","0,0259333195","0,0418120295"
54,"0,3697695888","0,4031910893","0,3786394277","0,3954964362","5,9063762854","8,3846001791","6,6713627569","6,9964128275","0,2095902761","0,2211292621","0,216300355","0,212689699","0,0348917066","0,0288576476","0,0256631598","0,0400893768"
55,"0,3778812242","0,4056539043","0,3859171361","0,3999363504","5,8522413541","8,1703420283","6,6509334501","7,1150715184","0,2151872422","0,226293721","0,2213312925","0,2186770792","0,0364783611","0,0302131377","0,027373045","0,0411576861"
56,"0,3696283376","0,4036718899","0,3824308784","0,3903106074","5,7610000923","7,7937028147","6,4983742086","6,9399716063","0,206614307","0,2123338092","0,2158096308","0,2012468032","0,0364220259","0,0306210389","0,0277115392","0,0411434902"
57,"0,3712805196","0,4044838382","0,386897144","0,3874462742","5,6201331095","7,8502528437","6,6696423666","6,6204955515","0,2113316378","0,2264363809","0,2228806918","0,2120796728","0,0363496189","0,02899913","0,0263517311","0,0410641786"
58,"0,371530199","0,4064004381","0,3846195178","0,3921385856","5,9629114476","7,9613771968","6,9021496138","6,5500186223","0,2078619934","0,2140615423","0,2177030716","0,2020580296","0,0351932774","0,0292875936","0,0261318245","0,0403512886"
59,"0,3734558547","0,4036548704","0,3832895139","0,3938108816","5,8540266796","7,9697824902","6,5663435174","7,0898215221","0,2082206324","0,2207531189","0,2168931165","0,2099283062","0,0342206855","0,0282456158","0,0252712584","0,0390738861"
60,"0,3649261987","0,4016167352","0,3776674539","0,3871907882","5,600480357","7,629620676","6,4935278344","6,4697799111","0,2051162892","0,2123326395","0,2140304295","0,2013157048","0,0356342914","0,0320070892","0,0280407546","0,0412610631"
61,"0,3659959208","0,4026226373","0,3802427048","0,386972268","5,5056343767","8,0099464778","6,5783910694","6,7122649251","0,2066484417","0,2229249399","0,2173518762","0,2094132874","0,0361014363","0,0303210254","0,027023283","0,041293381"
62,"0,3706975341","0,40160173","0,3796755515","0,3916746304","5,5939405375","7,8631127695","6,4194854452","7,0342916856","0,2069807885","0,2179572558","0,2146631651","0,208348173","0,036290173","0,0304107654","0,0279023907","0,0406330745"
63,"0,3705511822","0,4008351279","0,3798074719","0,3904685316","5,443885918","7,7528448641","6,1503951824","6,5020626109","0,20828186","0,2205375797","0,2157524303","0,2111189188","0,0380246459","0,0325266966","0,0292196714","0,0432457233"
64,"0,3685791909","0,402747997","0,3794085391","0,3902493535","5,4056729979","8,0003804359","6,1148761226","6,5732685832","0,2081122468","0,2198165169","0,2157103908","0,2101971187","0,041222637","0,0361752696","0,0313935386","0,0481774956"
65,"0,3686789094","0,4017599468","0,380258431","0,3876984776","5,3122469805","7,8186403929","6,2334289245","6,5602971896","0,2127508591","0,2218283682","0,2224256448","0,2098715636","0,0393370263","0,0331373279","0,028586894","0,0462136158"
66,"0,3717438955","0,4018294382","0,3799931552","0,3916825334","5,643936979","8,3147811306","6,6253963012","6,9763959257","0,2116866661","0,2176477427","0,2191314006","0,2084048739","0,0367982491","0,0321453513","0,0276913321","0,0433398067"
67,"0,3707497459","0,4030261982","0,3787514413","0,3937166228","5,528802531","8,0503449175","6,4983274676","7,07691325","0,2092663837","0,220891351","0,2167697785","0,2113080343","0,0370646247","0,0347963342","0,0287906168","0,0449062547"
68,"0,3686559938","0,3969911072","0,377809769","0,3862689801","5,3971439485","7,5152329472","6,1303044888","6,5324386778","0,2067854847","0,2152102496","0,2142643603","0,2057728939","0,038408014","0,0349817982","0,0297381704","0,0456436198"
69,"0,3626249267","0,3978613551","0,3757684148","0,3813588039","5,1722206333","7,62985625","6,2828201899","6,4075925746","0,2051971127","0,2156024088","0,2142687355","0,2041231991","0,0420297046","0,0360808584","0,0318641954","0,0486399347"
70,"0,3698920965","0,3981389259","0,3775514954","0,3890800927","5,3958544035","7,3473254794","6,1492905318","6,5785908955","0,205222136","0,211682343","0,2121068396","0,2029902582","0,0390805383","0,0355419434","0,0313898584","0,0451006198"
71,"0,3677735742","0,4017150624","0,3767458284","0,3912011616","5,4932197321","7,9411548391","6,0012208283","6,7929423666","0,2053855707","0,2149024101","0,2122115773","0,206127679","0,0404387419","0,0386622444","0,0319534396","0,0491588707"
72,"0,3632746672","0,3975779322","0,3716243401","0,3874239945","5,0522302987","7,1485651709","5,6485737853","6,3719885526","0,204341866","0,2034314741","0,2116030059","0,1944926206","0,0404052975","0,0378078495","0,0318014178","0,0485614661"
73,"0,3573343227","0,3920881021","0,3690252336","0,3769929671","4,9851189023","7,3903990916","5,6136885007","6,1009762842","0,1995913926","0,2018286795","0,2081374429","0,1912237136","0,0426489227","0,0390923727","0,0326057655","0,0516040139"
74,"0,3573563013","0,3905588458","0,3654435934","0,3801018751","5,1319545704","7,0321874843","5,6637768379","6,1560364271","0,2014572077","0,2008425234","0,2083086601","0,1923359895","0,0420539403","0,0399203946","0,0326413238","0,0517332536"
75,"0,3627954526","0,397385506","0,3692884548","0,3890805072","5,2101763539","7,400260375","6,0147772143","6,6615660322","0,2075824986","0,2137103084","0,2147784943","0,2044629272","0,0389119736","0,0370475614","0,0306827222","0,047399742"
76,"0,3613494154","0,3964861236","0,3696714028","0,3866924924","5,2458867338","7,7818768255","5,5756073919","6,6757371768","0,2116831987","0,2161348179","0,2185984289","0,2072667812","0,0421881237","0,0390668939","0,0324819645","0,0513854083"
77,"0,3552057582","0,3895843619","0,3644382312","0,3775680446","4,8410440265","6,8800353864","5,2247974967","6,1008349195","0,2020189912","0,2036318694","0,2103506974","0,1931400045","0,0440945107","0,0424012312","0,0342497709","0,054787468"
78,"0,3596465394","0,3933085396","0,3662600897","0,3853086991","5,3342056582","7,2806919339","6,0246207852","6,4510925796","0,2033607509","0,2022035417","0,2098121645","0,1940417333","0,0410734674","0,0369867309","0,0312462696","0,0496554807"
79,"0,3651809022","0,3985600148","0,373692673","0,3880479549","5,3621661205","8,3908602064","6,396396235","6,9842005297","0,2076085553","0,2097268063","0,2145742824","0,2007807027","0,0399879516","0,0372065049","0,0307393094","0,0490832392"
80,"0,3569778872","0,3934685083","0,3626924176","0,386384694","5,0863334207","7,5614758427","5,6050684312","6,9644358442","0,2057293369","0,2057155001","0,212081291","0,1975652159","0,0411413601","0,0395667063","0,0320055981","0,0513521294"
81,"0,3514939752","0,3932478494","0,3633136384","0,3775563329","5,0016350793","7,6400811398","5,8592088488","6,2036801982","0,2025322454","0,2031703407","0,2104902895","0,1930028268","0,0452660488","0,043641459","0,0349000887","0,0569251693"
82,"0,3624186783","0,3937765342","0,3670952528","0,3874962692","5,1610700425","7,0909761437","5,7158473337","6,3168820735","0,2081280864","0,2115026118","0,2144354568","0,2032236409","0,041481755","0,0413493187","0,033268688","0,0519628141"
83,"0,3628048454","0,399841305","0,3678442676","0,3937948237","5,3903515142","8,180082414","5,9203950088","7,0459454073","0,209530223","0,2138760256","0,2166691291","0,204433971","0,0425067523","0,0399614165","0,0313323701","0,0545528456"
84,"0,3619340461","0,4006740491","0,3661440294","0,3968897225","5,3829289004","7,920388435","5,8464496545","7,0670634474","0,2059053756","0,2094548088","0,2122435514","0,2010841148","0,0402538707","0,0411709745","0,0314767773","0,0525295662"
85,"0,3595832918","0,3995394488","0,3678083459","0,3882343194","5,1228086275","7,6957190269","5,6466415253","6,8638233498","0,2060480068","0,219586952","0,2140501095","0,2086181782","0,0398090116","0,0403465763","0,0316276093","0,0508422597"
86,"0,3630243269","0,3954876316","0,3668499101","0,3939441617","5,2796330135","7,7118254905","5,44962765","7,3210232193","0,2185802411","0,2251272019","0,2245681578","0,2170136101","0,0411720618","0,0407560101","0,0327611109","0,0518363258"
87,"0,3642767342","0,3957388878","0,366474297","0,3953339585","5,676293581","8,2206956566","5,7032734724","7,7920791406","0,2187062485","0,2317705006","0,2250162056","0,2230246201","0,041496521","0,0373861095","0,0299127548","0,0526917933"
88,"0,3650965717","0,3994325821","0,3692716953","0,3950341307","5,5473738662","7,9213117717","5,6864400269","7,0947773881","0,2177539246","0,2270435286","0,2240632903","0,2183875505","0,0423331166","0,0415746631","0,0326690488","0,054319843"
89,"0,3641400274","0,3990480077","0,3695148232","0,3939870499","5,244205307","7,5426632092","5,5524956288","6,9866217888","0,2184296607","0,2300455625","0,2252616968","0,2205882227","0,0417572891","0,0438041584","0,0341386866","0,0537294232"
90,"0,3686707614","0,4030043723","0,3710697099","0,4001620506","5,6589983693","7,5869860556","5,9068796642","7,005068523","0,2144867198","0,22037927","0,2201465637","0,2126084577","0,0429311733","0,0448445345","0,0339991349","0,0567127729"
91,"0,3688516033","0,4053160181","0,3718827695","0,4037343433","5,3291502019","7,343916779","5,8527214237","7,1656208654","0,2181567876","0,2250595493","0,223644698","0,2174265376","0,044498399","0,0493794918","0,0371902885","0,0590673813"
92,"0,3593054339","0,3928320704","0,3616814918","0,3911122427","5,1732357785","6,6386122937","5,2403330248","6,4701809718","0,2133008287","0,209833659","0,2186716979","0,2026748989","0,0455156383","0,0510383271","0,037815039","0,061283562"
93,"0,360290618","0,3937480559","0,3637856135","0,3904973381","5,1724098529","7,6395649557","5,4230553786","7,1289724199","0,2148757974","0,218137368","0,2220557035","0,2084430328","0,0410934012","0,0431116276","0,0327979094","0,0540554349"
94,"0,3575533917","0,3946208324","0,3595914908","0,3944068722","5,1788044649","7,4224495434","5,390600109","7,080439798","0,2117671585","0,2115575766","0,2173139454","0,2040019128","0,0427972233","0,0448743497","0,0334447808","0,0575524848"
95,"0,3547507511","0,3916258965","0,3588895309","0,3888625139","4,9744638494","7,327171891","5,1884832844","7,0288309222","0,2145486283","0,2135169887","0,2195691571","0,2066600591","0,0447408517","0,0471743639","0,03723055","0,0574032245"
96,"0,3596025768","0,3904781684","0,362384123","0,3885756765","5,4058159547","8,0244254558","5,9120877544","6,849841121","0,2100458448","0,2037957481","0,2149265842","0,197264326","0,0399112164","0,0462786755","0,0344814666","0,0535635283"
97,"0,3548618049","0,3927501024","0,3594358244","0,3871962283","5,0904506618","7,1963518477","5,263458061","6,4210600942","0,2097229942","0,2117490004","0,2158521069","0,2033050616","0,0453754776","0,0505700885","0,0373595964","0,0613011877"
98,"0,3526951706","0,3847440685","0,354678567","0,384364511","4,8905856188","7,3358611151","5,0820183185","6,6188220145","0,2080402628","0,2037253295","0,2135303059","0,1963213162","0,0458740527","0,0489326864","0,0368708567","0,0612203751"
99,"0,3548342871","0,3924776728","0,3546217855","0,3935730479","5,0804213054","7,037324722","5,1784573714","6,6651689274","0,2154075788","0,2173025177","0,2208106334","0,2097535541","0,0426676935","0,0485814389","0,035745653","0,0579634556"
100,"0,3554129209","0,3882747148","0,3554674283","0,3900576714","5,1732874677","7,3788181324","5,3160374904","7,2817376201","0,2115678315","0,2114347976","0,216821427","0,2041091042","0,040093174","0,0456388987","0,0331023559","0,0552012723"
101,"0,3435883072","0,3809324949","0,3457699393","0,3788179005","4,5587503426","6,9433247582","4,79970483","6,7005563368","0,205135207","0,2019394403","0,2108198426","0,1941369341","0,045293242","0,0490117012","0,0369840853","0,0604532443"
102,"0,3466972814","0,3813652558","0,3466391597","0,3860431427","5,0692388029","7,5289988803","5,1922834524","7,7039136649","0,211293626","0,2100729942","0,2164785771","0,2028076678","0,042247257","0,0452456289","0,0337193697","0,057160949"
103,"0,344592415","0,37651158","0,3438751581","0,3805136669","4,9623888163","7,582877554","4,7028749086","7,5279275317","0,2153696864","0,2200542007","0,2202404826","0,2129308081","0,0462325961","0,0480319886","0,0373193955","0,0607322482"
104,"0,3459323408","0,384557752","0,34897092","0,3864769607","4,8974232645","7,3204801925","5,0559660509","7,0514944947","0,2147924734","0,2156816515","0,2197428286","0,2086004681","0,0478968806","0,0493199338","0,0387376192","0,0623211364"
105,"0,3463062153","0,384621499","0,3475084382","0,3852118875","5,0395840979","7,4752654431","5,0567394702","7,3929434369","0,2227358785","0,2287994828","0,2289452142","0,2196797343","0,0455251001","0,0473197743","0,0362776392","0,0604712421"
106,"0,352241194","0,3909493939","0,3478588748","0,4002969253","5,1875286675","7,7379306395","4,9007777855","8,2665955193","0,2192958329","0,2243261675","0,2238125575","0,2176942607","0,0390857616","0,0461775928","0,032705387","0,0551272435"
107,"0,3513192086","0,3955120246","0,3529597205","0,3960306682","5,1799445176","7,6396030676","5,2596472979","7,4298186344","0,2257717487","0,2333930746","0,2309370935","0,2256235549","0,0435415181","0,0516458919","0,0364104435","0,0617532403"
108,"0,3529945016","0,3977081702","0,3529777246","0,4012805318","5,3724413398","7,5531459766","5,2134101341","7,4237044199","0,2267332155","0,2337763823","0,2319198121","0,2259117156","0,0433792533","0,0531994309","0,0364944479","0,062996316"
109,"0,344829421","0,3871018196","0,3485918212","0,3847964119","5,1244844612","7,6156542747","5,3069675536","7,0180526296","0,2169977568","0,2179021812","0,2228126726","0,2094633036","0,0464480658","0,0525829497","0,037190293","0,0657256024"
110,"0,3516305576","0,3969386296","0,3540103555","0,3947819516","5,3038993216","7,8568968986","5,8002113985","7,3476874622","0,2285150418","0,2290991741","0,2333417044","0,2219989546","0,0472997845","0,0553381795","0,0388287422","0,0675193673"
111,"0,3502009139","0,3910686213","0,3503247336","0,3946498186","5,3179352889","7,2914295598","5,2693420972","7,1978806842","0,2259433259","0,2244820906","0,2300006493","0,2185583423","0,0515002","0,0618231992","0,043654427","0,0730810595"
112,"0,3471977529","0,3843507501","0,348133493","0,3849268104","4,7698069048","6,7599955486","4,835490151","6,7946847186","0,2226876581","0,2145191773","0,2266960883","0,2087828301","0,0499756929","0,0617049958","0,0428786175","0,071934397"
113,"0,3511231072","0,4018744774","0,3570228298","0,3943928427","4,8245095414","7,9350728724","5,1751191827","7,1667232308","0,2298442874","0,235412418","0,2348822738","0,2276490521","0,049218967","0,0639627817","0,0424133625","0,0737204421"
114,"0,3512660521","0,3846260862","0,3487864702","0,3929354226","4,5376880847","7,0054091476","4,4726730317","7,5019903487","0,2273147407","0,2294247641","0,2317239583","0,2227530021","0,0473280159","0,0560650304","0,0386906234","0,0687617578"
