period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
133,"0,2867223555","0,7132776445","0,9896425465","0,9892110465","0,990560422","0,9902762414","0,283752642","0,3201675149","0,2360952593","0,252149663","0,7058899045","0,6690435316","7511,9113822444","4447,0794600551","3376,7360367482","4562,3832520178","5526,2968128645","3607,5168136332","0,5207792348","0,7296664488","638,2109809784","618,2626250943","551,2745071313","885,3955625125","0,7566502755","0,573130498","0,1835197775","0,3221779858","0,3059769871","0,3082924672","0,2994129307","0,3219074242","0,3054547255","0,3068954231","0,2978865345"
134,"0,2830805587","0,7169194413","0,9892960996","0,9892507546","0,9902790263","0,9903943241","0,2800504926","0,3157502494","0,2374886803","0,2529188891","0,709245607","0,6735005053","7531,5485232787","4473,4648948227","3386,9172488645","4560,181785767","5538,6467823166","3614,2619664476","0,5196804115","0,7313825462","501,8216413896","479,7430348276","409,616580052","751,2598374144","0,7425894302","0,5631678087","0,1794216214","0,3215088379","0,3053888172","0,3072853231","0,2986787368","0,3213189718","0,3049680631","0,3059536721","0,2971563769"
135,"0,2787693778","0,7212306222","0,989123301","0,9892317279","0,990100079","0,9903691246","0,2757372872","0,3105608079","0,2392990917","0,2558666729","0,7133860138","0,67867092","7572,3315311787","4480,4880179381","3394,0840128428","4558,8514737005","5548,1547623755","3621,0197310083","0,5196804115","0,7321687922","519,5052075644","490,6572367645","417,4187510377","807,240111424","0,7571382525","0,5734853702","0,1836528823","0,3210731469","0,3051118979","0,3084386697","0,298495658","0,3205570874","0,3043131905","0,3069845749","0,2969556099"
136,"0,2759672454","0,7240327546","0,9891181549","0,9890947453","0,990124404","0,9902664991","0,2729642126","0,3070596101","0,2407414694","0,2570701381","0,7161539423","0,6820351352","7609,3008427522","4487,8701091274","3401,1857787752","4562,4877013357","5559,8293073881","3627,7901308959","0,5236267476","0,7352850691","511,9842227043","490,5704077238","424,9962263533","783,0010786011","0,7497722369","0,5785360078","0,1712362291","0,3204493577","0,3046704152","0,3058854193","0,2978714944","0,3199085991","0,303922185","0,3044339736","0,2963385448"
137,"0,2703008646","0,7296991354","0,9888229077","0,9886508634","0,9898229443","0,9898157074","0,2672796869","0,3008353084","0,2417677113","0,2578851932","0,7215432208","0,687815555","7620,5080543616","4511,4140876715","3408,5601785346","4547,0533311015","5558,0121188504","3634,5731897355","0,5067152197","0,7287230105","638,8849868582","623,4651356965","555,9599974834","878,9819209865","0,7570902835","0,571575412","0,1855148715","0,3222705101","0,3050416231","0,3085392181","0,2983613613","0,3217057764","0,3041929947","0,3071158","0,2966611808"
138,"0,267544169","0,732455831","0,9888573313","0,9886671115","0,9898503794","0,9898249382","0,264563013","0,2990732024","0,2420443345","0,2592727484","0,7242943183","0,6895939091","7667,9967401726","4513,6955300675","3413,1704131591","4551,5243871457","5564,2480095881","3641,368931196","0,5196331228","0,7325445186","505,2860032833","486,8659940417","422,6835859785","760,6788108758","0,747494807","0,5783760954","0,1691187116","0,319906264","0,3053320324","0,3047890562","0,2982608508","0,3192376995","0,3043910353","0,3031868375","0,2965706951"
139,"0,2649613102","0,7350386898","0,9885464881","0,988399121","0,9896950432","0,989547651","0,2619265727","0,2955697849","0,2435808356","0,2610243708","0,7266199154","0,6928293361","7727,2340895307","4514,8964684915","3421,3871027696","4562,2699618148","5582,4545800929","3648,1773789908","0,5105172531","0,7310534378","510,6136130889","487,5768501692","419,5356570536","779,5562377524","0,7523431285","0,5782083305","0,174134798","0,322225019","0,3057954254","0,3077017156","0,2987447307","0,3215493637","0,3049321609","0,3061067635","0,2969024058"
140,"0,2625649307","0,7374350693","0,9880716656","0,9877873487","0,9892455793","0,9889496938","0,2594329684","0,2924696432","0,2440782912","0,2629409655","0,7286386972","0,6953177055","7746,5104388471","4541,6555781512","3430,2509157433","4563,5492984297","5595,8749834173","3654,9985568777","0,5132421425","0,7325315538","517,3960138192","485,6048044161","409,2466393787","781,4070758295","0,7474528058","0,5607674973","0,1866853085","0,3220342084","0,3062011502","0,3096660896","0,3003262317","0,3214665774","0,305438235","0,3080223713","0,2982765944"
141,"0,2599999786","0,7400000214","0,9875046881","0,9871903283","0,9886698475","0,9883476729","0,2567511977","0,2890782598","0,2443511016","0,2646928283","0,7307534903","0,6981120685","7804,5600522234","4551,5388775241","3435,956713155","4571,7934877076","5609,4530552806","3661,8324886585","0,5100574534","0,7342423276","639,27314633","624,7206802654","551,3311504867","913,4364667535","0,7374419238","0,5528960417","0,1845458821","0,3215973211","0,3066687658","0,307409878","0,3004669448","0,3210304484","0,3059352119","0,3058009786","0,2984382537"
142,"0,2556036679","0,7443963321","0,9874792889","0,9872677881","0,9886377602","0,9884186634","0,2524033282","0,2845841485","0,2443434678","0,2653918069","0,7350759607","0,7026836396","7835,3022564589","4565,3935941099","3440,8288287179","4564,07235534","5606,8634824389","3668,67919818","0,5092077828","0,7312846315","514,1728918478","489,7913157102","419,1391556302","773,5082889928","0,7495275822","0,5699553885","0,1795721937","0,3212363529","0,3065446919","0,3072003484","0,3001043502","0,3206681458","0,3057443114","0,3056539874","0,2980884892"
143,"0,2519078119","0,7480921881","0,9869891443","0,987406188","0,9880537592","0,988446418","0,2486302757","0,28006456","0,2440284483","0,2664459072","0,7383588686","0,707341628","7875,104346013","4567,9113274261","3448,0756985479","4563,278798295","5607,8043203022","3675,5387093333","0,5128317196","0,7317461387","512,801860474","484,0085252281","416,4055729416","768,6572060428","0,743941374","0,5745311846","0,1694101894","0,322234357","0,306568675","0,30807893","0,2996825798","0,3213289553","0,3054108016","0,3064460633","0,2976876165"
144,"0,2472499511","0,7527500489","0,9863701109","0,9869861383","0,9877076461","0,9883580071","0,2438799617","0,275947639","0,244719519","0,2677953167","0,7424901492","0,7110384993","7935,9753687377","4592,546949269","3452,1136287538","4560,7482246474","5616,5917097921","3682,4110460543","0,5013524214","0,7309218744","505,5909324205","481,4049411816","412,0903926134","757,6751360073","0,744978264","0,5719165091","0,173061755","0,3236403462","0,3071720876","0,3099350057","0,300096246","0,3224450878","0,3057090666","0,3086738574","0,2985102878"
145,"0,2450673319","0,7549326681","0,9862163442","0,9870660099","0,9875444206","0,9884254902","0,2416894082","0,2721702988","0,2440217196","0,2673522496","0,7445269361","0,7148957111","7982,6008891412","4621,0844362336","3461,936860137","4569,8039321287","5631,2672443633","3689,2962323234","0,4964009595","0,72966784","618,4158825545","600,1379857394","534,2828755034","882,3133998722","0,7429511353","0,5857692241","0,1571819112","0,3241409428","0,3075015361","0,310814598","0,2996959591","0,3230337225","0,3058755711","0,3094561505","0,2981441509"
146,"0,2432932597","0,7567067403","0,9857829642","0,9867069856","0,9871024797","0,9880514036","0,2398343507","0,2694302785","0,2445082478","0,2669874172","0,7459486135","0,7172767072","8030,2056714015","4624,3373695743","3471,8189872069","4580,8437424618","5646,5671375765","3696,1942921663","0,4989033936","0,7291603026","508,8117047577","474,2164911846","402,0870579404","765,1349427455","0,7495764041","0,5766089008","0,1729675034","0,3247985237","0,3069865726","0,3094903584","0,2992698389","0,323667656","0,3053116684","0,3083480037","0,297369717"
147,"0,2394555053","0,7605444947","0,9857016399","0,9865571109","0,9869897545","0,9878683116","0,2360316843","0,2654426368","0,2427630287","0,2666980503","0,7496699556","0,7211144741","8097,5285258584","4632,0245389141","3478,1814505302","4584,3095386297","5645,4851005196","3703,1052496532","0,5084971933","0,7318926428","502,6276998915","474,4871983785","404,1662308055","771,1604299431","0,7564901995","0,5867323734","0,1697578261","0,3207579468","0,3073363869","0,3069558556","0,29941963","0,3198497586","0,3058813036","0,3053816749","0,2975859953"
148,"0,2367238601","0,7632761399","0,9849379515","0,9859432527","0,9862671646","0,9873058143","0,2331583138","0,2630251972","0,2446179801","0,2690336158","0,7517796377","0,7229180555","8144,9492249012","4648,4483344937","3486,217643919","4589,050566777","5663,2211399121","3710,0291288996","0,4991994702","0,7302072822","500,6302765218","471,4877041341","407,8246039415","741,2549319111","0,7460165726","0,5880226522","0,1579939204","0,3238003949","0,3078429058","0,3102047573","0,2997742288","0,3229804908","0,3062439502","0,3086389961","0,2976933852"
149,"0,2346284052","0,7653715948","0,9847924616","0,9858674695","0,9861672996","0,9872846263","0,2310602848","0,260837726","0,2448724928","0,269410934","0,7537321769","0,7250297435","8195,1399888584","4640,0150241944","3494,7155787931","4597,5686620343","5669,4218049711","3716,9659540658","0,5124658361","0,7302399097","638,5800500082","608,5436768015","543,8830273684","913,6931264606","0,7632388387","0,607430847","0,1558079918","0,3232536134","0,3073764079","0,3082543131","0,2991573906","0,3225794277","0,3057364407","0,3065132427","0,2968696046"
150,"0,2319972741","0,7680027259","0,9845092712","0,9856086393","0,9858746332","0,9870150537","0,2284034672","0,258405159","0,2457728408","0,2713158011","0,756105804","0,7272034803","8231,1595871337","4651,0739108264","3502,6298598937","4599,6358670706","5680,0271432693","3723,9157493575","0,5105970546","0,7336451594","506,170386966","471,9285781802","410,5386868579","772,8463223516","0,7645425101","0,613210933","0,1513315771","0,3241629099","0,3076532387","0,3109334165","0,2996328107","0,3234620796","0,305996126","0,3093003115","0,297364103"
151,"0,2295223527","0,7704776473","0,9847318532","0,9860372833","0,9861094752","0,9874391593","0,2260179717","0,2559884206","0,2455452168","0,2718532448","0,7587138815","0,7300488627","8276,4171330556","4667,7025902962","3506,0354914553","4600,9447089769","5686,167242073","3730,8785390257","0,5220590396","0,7368297845","516,0440890859","484,4217862063","411,8106268311","786,6322159782","0,7716868095","0,5934289332","0,1782578763","0,3222567043","0,3076725004","0,3091144259","0,2988420061","0,3215895873","0,3058939114","0,3077480621","0,2965780897"
152,"0,2279278486","0,7720721514","0,9845890236","0,9861086175","0,9859063391","0,9874403061","0,2244152579","0,253553354","0,2466290137","0,2725887952","0,7601737657","0,7325552635","8322,4214928708","4680,1335035199","3513,2737215959","4609,4124267834","5704,1352830642","3737,8543473664","0,5182336723","0,737235219","509,8074315879","471,1436245679","408,0278408834","789,4202136199","0,7457809007","0,5986471532","0,1471337475","0,324438646","0,3080624716","0,311135473","0,2991663889","0,3237776234","0,3060877887","0,3096404676","0,2968824387"
