Period,"Gini insee, all income","Gini insee, labour income","Gini insee, labour and pension income","Gini insee, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,0.38866466987014631,0.46033563142441158,0.40659837010260308,0.44093201362736273,6.6965236194359035,11.619176858729865,8.310275484314761,9.196415330144214,0.23106514733474953,0.2648654004444764,0.24016101316383084,0.25163793023871245,0.028831143441197846,0.024398493928366204,0.022863857331764686,0.03217491843256233
50,0.38617580152920783,0.43538110621493431,0.40025908666864135,0.42562934596450969,6.665545031237418,9.682735495996958,7.963614502324415,8.523263189732393,0.22650027348442386,0.24671677192825175,0.23327046385323943,0.23705086042334814,0.030719078712122375,0.024957774507252253,0.023922372050725425,0.03409129179401708
51,0.38992766943371904,0.44014809036909008,0.40547726889360669,0.42595262646044435,6.722790331952739,10.138146907783165,7.91722698709033,8.453706178278447,0.22870395431608237,0.2573469962191153,0.23636270505777496,0.24631492497969137,0.031824679784358906,0.024858017774039055,0.024451869629226585,0.03459225454710958
52,0.39167309405842082,0.44214080997172833,0.40614192055658754,0.4281087856326351,6.869400344965739,10.395937156114549,8.04758732646701,8.532619228051272,0.22841504441717128,0.2525438311291942,0.23530952709085987,0.24255977598915596,0.03159715051118096,0.026136727955125116,0.024506009664731102,0.035640366409133
53,0.3895318203830489,0.44100171786452852,0.40586604451282476,0.42370640218167671,6.516864228366121,10.337977239037837,8.059803843976798,8.183987793103753,0.2276510945599914,0.2566654148950322,0.23541961050219526,0.24543987896900468,0.03448332958300235,0.026676350086330125,0.026842288069653743,0.03681037987230861
54,0.38855141714512575,0.44121438323121959,0.40300626328808503,0.42674702634028339,6.757314127415651,10.724575930154424,8.231328148704456,8.527542393978711,0.22664373241744643,0.25353025523512007,0.23312401081571005,0.24403481690841095,0.033792475596152796,0.02746869314519847,0.02603870970328644,0.03786217173751143
55,0.39301872771915769,0.440721142147255,0.4061808911851813,0.42960158314378549,6.701431307524171,10.197450700507336,8.034177541851095,8.581701847395498,0.23531810726340688,0.268156451268101,0.24137367261107034,0.25922259068244885,0.03389608874546363,0.02767611051923437,0.026466263537510273,0.037502445570548486
56,0.38738442658996747,0.43768471073799697,0.40262700827547976,0.42200367901472308,6.72680097641873,10.39416162288085,8.131652936822036,8.688805405032516,0.22776340763686126,0.25448622679930316,0.23670901199564381,0.241538118329564,0.03349864630214525,0.028428341072940542,0.026548613126474243,0.03768524874816136
57,0.39040924082628631,0.44557744672462601,0.40806166571396812,0.42710495359138534,6.683257615824383,11.32466807916337,8.187761285480132,9.012206971397223,0.23426010056299493,0.27807110483010683,0.24483447304544875,0.26208754368433484,0.0337052691893779,0.026475915136333596,0.026034617746027357,0.036653110287285566
58,0.38648193217622961,0.44353757023865181,0.40177810654893942,0.42790127386028864,6.925792069672991,10.849056446540073,8.228603329619755,9.004640233602773,0.23041177480540193,0.26127088120418135,0.2395036149599157,0.2478564335372661,0.03176206869642536,0.026164892637005496,0.02507246728439343,0.035152069307442246
59,0.38985261926981618,0.44629171725068456,0.40478246453991595,0.43035986523470071,6.753940138837478,11.05692779568676,8.18112606532482,9.181702869726372,0.23361901109914396,0.27292134874806867,0.242052452630393,0.2602535669848593,0.03254348855520116,0.02671377278012949,0.02546493622120358,0.03608350829306707
60,0.38665895532967942,0.4476560946455746,0.40299085107139393,0.42820463000202269,6.754067980966245,10.695933983348965,8.055917235499637,8.630549355771175,0.23018929348046824,0.26386152144357894,0.23938407043175144,0.2501479144364605,0.03323527993310908,0.027835343471700285,0.025872061913720285,0.03769563308973313
61,0.38190541002777684,0.43918240516506235,0.39870724356557663,0.42006577928032834,6.284135461990652,10.22136951434789,7.637525724780047,8.170518803588443,0.22388327672775651,0.2574349526659261,0.23392574150217188,0.2427855566646319,0.0339056884673873,0.028138972761402602,0.027415926064302137,0.036698584694082576
62,0.38418701961732438,0.44568847454602856,0.39931184903013067,0.42807312582459212,6.533346822936952,10.764039592125954,7.722929319126193,8.630152097836554,0.22416710805340861,0.2595012692320489,0.23325005550838865,0.24579321914037836,0.03368376465248953,0.0285918579921454,0.026263480199643207,0.03853225011976662
63,0.38483028233320027,0.44704155539959917,0.39992174678703729,0.43004894574520053,6.528973179645578,10.768311266285124,7.639472348925331,8.619651558324032,0.22608412153113785,0.26203425684241094,0.234969111828117,0.24871706527658796,0.03368034264388914,0.02884953438104476,0.026062553567401676,0.0389431566175308
64,0.38434444483775487,0.44980803689109411,0.40039511707332925,0.4336614552508834,6.587979167080594,10.825767171092595,7.553790361433362,8.737815435560085,0.22417843802226517,0.260479715455925,0.2332497680916991,0.2467942948939439,0.033138376230225974,0.0279764130941833,0.02604486930889338,0.03745359933565012
65,0.38356868452753423,0.44311657803649518,0.40005907328568663,0.42539617284826625,6.2815339304818325,10.354972606876379,7.656610155088733,8.437538781587747,0.2273666019882143,0.26988752699607294,0.23734270238292468,0.2548068106305757,0.03383885475941821,0.028213267925951305,0.027408342002635623,0.03671517654409893
66,0.37665404604703673,0.44583111055976343,0.39153819881976087,0.43033056869101988,6.580852910732684,10.392112941020962,7.444967363898672,8.613387834221445,0.22396491278401204,0.2640736212253352,0.23241075819626175,0.2510474847324475,0.033750452632860785,0.028639647630742577,0.026791548571733343,0.03799320760677255
67,0.38476448343491049,0.44871883859928768,0.39817673510150009,0.43549657882208931,6.613053007908151,10.460109279665947,7.354014823333054,8.9150485529083,0.24061240590452465,0.2929202718606054,0.2490450530124596,0.2796099295436933,0.03358031062334401,0.025941551942139002,0.02636991633896813,0.0356376337148624
68,0.37811053759137447,0.45037414919734947,0.39323664202975467,0.43331789051861347,6.503913118742911,10.615225040532538,7.58673391105504,8.595818813583143,0.23884361004116056,0.284592542881961,0.24740087167396096,0.271197626372641,0.03443404532700612,0.03071561324934685,0.027584455302863308,0.039887725307666065
69,0.37712120755342832,0.44239382381529324,0.39186316956165873,0.42709839726538168,6.045321757835405,9.9106765066021,7.109622719211835,8.375550945436263,0.23478623935751725,0.28467114751289146,0.24356473026016692,0.2709976485855889,0.036261941031302085,0.02858926320611472,0.028402457115982636,0.03905112628204321
70,0.3729299543260664,0.44529488458804739,0.3851992308588511,0.43363678498351366,6.4357317761490584,11.667683734514219,7.719304367641768,9.221479929361687,0.22863839146799442,0.2718384003309072,0.2365994272571397,0.25882103565638165,0.034917850118914746,0.02899920072051192,0.025560892975742995,0.04215106823783527
71,0.38137152461508544,0.44852041144973731,0.39229398708134566,0.4401946149505247,6.808153772821526,11.192800567852645,7.885125964587498,9.48787444481985,0.23418831772602705,0.2849753330913872,0.24164126359216914,0.2726832712468367,0.03675757634725825,0.028640559815605746,0.028149482769821706,0.040657893279895524
72,0.38384799272815179,0.45825544734675744,0.39609915270673252,0.44881741093025146,6.9939782425738395,12.042368614671199,8.0305602068387,10.104282365580367,0.2349323025189748,0.2877027957551988,0.24257499757695433,0.27494428790359915,0.03382399485071799,0.029304505548707768,0.02609302316719069,0.04004417782691085
73,0.38059586548491642,0.4506702207052059,0.39546021415112564,0.43671870807416913,6.3879725324017365,11.07470559785671,7.779042812788815,8.958489963387278,0.23884780617191032,0.29341289057849496,0.24779321841453647,0.2788206892360215,0.03488081339646423,0.02825296763687513,0.026757796965035344,0.039369155991329535
74,0.37700679310912888,0.45342309125368374,0.39036940278586862,0.44041123486587391,6.593906138092923,11.274295949814297,7.713770478009713,9.171139177510003,0.2306368650455442,0.2748081372180655,0.23823444322750675,0.2623976838510423,0.032831552141140016,0.029749122264233627,0.02565946679390883,0.039720894842444274
75,0.3774142101899422,0.45410287000615052,0.39001497434150878,0.44295151859855769,6.519076806212775,10.733399980496069,7.555451843838457,9.12368143876535,0.23779424743143363,0.29234916878617634,0.2449000855847907,0.28050387783684794,0.03603277206860328,0.03018516256013003,0.028499610893179903,0.04062856999646832
76,0.37793724079930791,0.46116603245467025,0.39084208924746716,0.44865668863811964,6.242938183731031,11.069816424627628,7.3947407957177616,9.200733244729324,0.2459600773498109,0.2980938764818511,0.25374503440924406,0.28517125848182545,0.03500697617907358,0.030049467047488784,0.027520923707730984,0.040513343831787785
77,0.37847292328299298,0.45963826902657395,0.39343575595673347,0.44377099270641535,6.339374942364588,11.22779650139309,7.857951851427701,9.01763528172107,0.23981712260014823,0.2987293048552629,0.24866833029370503,0.284006186514581,0.0349389233935881,0.031198740348638333,0.027669794366542065,0.04109004842711256
78,0.37482573127565,0.46170018676032099,0.38712753602818623,0.44918574085497603,6.559646711517046,11.712312314119721,7.8790867715876125,9.866301439982546,0.23173620705058906,0.2811814767558905,0.23892895262158223,0.2690246253262119,0.03417819705919429,0.03302442973602386,0.026993192699636025,0.04307827845796976
79,0.37699312441292987,0.45661540560846275,0.38911857094342517,0.44544886027547953,6.613599587914379,11.507215146424869,7.703966850702324,9.43018844229772,0.23163816259684447,0.2865016594822789,0.23849004573380733,0.2748507717105263,0.03363721583829271,0.030262704780432075,0.02710877597943746,0.039369581975361195
80,0.37135126052948764,0.45580709318591955,0.38328878706038438,0.44425443168488354,6.731207932607789,11.409296805871492,7.922397573275786,9.602981043209912,0.22660287176818114,0.27234137353644805,0.23376846793928088,0.26012763214478657,0.032930541489938195,0.030418161792337358,0.026723796107977277,0.03932985306542103
81,0.36936022036273009,0.45666041673579599,0.38347611643760887,0.43960923756674286,6.296256073398951,11.250266794321359,7.7453663075915316,9.191165277385883,0.23066904867690602,0.2881579214593362,0.23931430635524675,0.2731742537315453,0.033236749021216115,0.03107530604322176,0.027188943118824777,0.03955975488302706
82,0.3673178950439675,0.45516882771504524,0.37952259262439175,0.4419546044599878,6.408256286292649,11.22859888293156,7.626189265514757,9.374668160959557,0.22798041826946283,0.27154813305528736,0.23503765691480255,0.25954774084646876,0.0347465024882021,0.033293030060759454,0.028339005674859162,0.042505548007749985
83,0.37168470180463903,0.4549719799503476,0.38338772290644546,0.44139300867577347,6.705447740134199,11.068429252166567,7.631724589470573,9.360014407934289,0.23347341290724422,0.2877847805505768,0.24031133689220338,0.27589301224977886,0.0361180466676563,0.034698150560401965,0.029060680178405403,0.04471474574631925
84,0.3693791259986241,0.45793186511763423,0.38142255489717525,0.44546494439860268,6.786105671963449,11.198018223303023,7.863842563933182,9.360014407934289,0.22617950227833458,0.2698648804976167,0.23314022293430434,0.2579388366615564,0.03509492949963033,0.034353764547072486,0.028964825775804136,0.043190110424207284
85,0.37285702984989461,0.46117696644120387,0.38637650005193053,0.44766219231571119,6.426909452828432,10.93193477812132,7.682036077981247,9.44665834765835,0.2307073398303977,0.2871889141051776,0.23945614123218076,0.27197284174648345,0.0347360639359414,0.03420982940632673,0.028819591673814333,0.0425049719665444
86,0.37815087614287146,0.47040954927831535,0.38952931854814282,0.45878396471846666,6.996001703843208,11.581336392047698,8.191789828235207,9.778570749095808,0.23387126435509983,0.27919717740006667,0.24140186934373373,0.2662164142983969,0.032211136846862436,0.034444327391663115,0.025265150661179032,0.04437110450182871
