Period,Gini sedlac. all income,Gini sedlac. labour income,Gini sedlac. labour and pension income,Gini sedlac. labour and family benefits income,Decile ratio. all income,Decile ratio. labour income,Decile ratio. labour and pension income,Decile ratio. labour and familiy benefits income,Top 10%. share of all income,Top 10%. share of labour income,Top 10%. share of labour and pension income,Top 10%. share of labour and familiy benefits income,Bottom 10%. share of all income,Bottom 10%. share of labour income,Bottom 10%. share of labour and pension income,Bottom 10%. share of labour and familiy benefits income
49,0.396158783701554,0.468274772984973,0.413316099272801,0.449733329583475,7.07644035415088,12.2011616006056,8.63427325847473,9.67369101022312,0.227719816095231,0.258747057562229,0.236679980510733,0.245832192230222,0.033441565547266,0.02730177674801,0.025018327011579,0.038272785149471
50,0.393244081171308,0.44372751106102,0.406591746765471,0.434738085379847,6.92814396236772,10.4037803863794,8.22438163911044,8.89373558495519,0.224196939136954,0.243294490094647,0.230897780994578,0.233763365373235,0.035115335566468,0.028612063099468,0.026700106773122,0.039895857447823
51,0.396533552300985,0.44850447780186,0.41130876241485,0.43515043289841,7.06419147494023,10.5908758756357,8.43667534045703,8.86024198222531,0.227109291554356,0.255108426731536,0.234734183638518,0.244147366505028,0.035677869067164,0.027782244892186,0.027202461985006,0.038967374062317
52,0.398600716777073,0.45059058340491,0.412332744523156,0.437410409921376,7.16309658147705,11.0717856235586,8.56605952864275,8.92743972054234,0.227343741146454,0.251367715229149,0.234205511552254,0.241429879148066,0.03590265103543,0.029288016254427,0.026767951424801,0.041514903999684
53,0.396581487840381,0.449872488703242,0.41203646900231,0.433582820453186,6.91452440283416,11.0553837926701,8.47491128297883,8.55416213420653,0.231819340056405,0.261181410494148,0.239715754733983,0.249776861164325,0.038172037206502,0.029628519248743,0.029433956539589,0.041200564961057
54,0.395270926472751,0.449916422532163,0.40897582029848,0.436266707448593,7.16877221147693,11.1555750731773,8.69944436623711,8.87086941037232,0.223536709305988,0.24928810955837,0.229928265216396,0.239951301854782,0.038670954419006,0.032022113518681,0.029275105493482,0.044578872659594
55,0.400104020675719,0.45007642918429,0.412555136591613,0.439680216671152,6.93853406308344,10.7610325306716,8.40239047303481,8.92585578560311,0.228924253193588,0.258363106101883,0.234815315816169,0.249755401934836,0.038587523966926,0.031211595357522,0.029739321565934,0.042912859633876
56,0.394592273629889,0.447608469451562,0.409398248406854,0.432416771359597,7.03978602121437,11.0439103875861,8.48971366573644,8.88165796936114,0.221943705420948,0.246299754065084,0.230708641904781,0.233706433837505,0.036812605109375,0.030448887244296,0.028975378987183,0.040920693009563
57,0.397538187468069,0.45568766860489,0.414714818715971,0.437933997876542,6.85106866871214,11.8363216688495,8.64733498394544,9.35948126008881,0.234094779164151,0.270550873507465,0.244683046580531,0.254973916590028,0.036705146803763,0.027950308129457,0.027823977252093,0.039756036240841
58,0.393946847033178,0.453779798581193,0.40878884894256,0.438736562533417,7.1294656502656,11.2649515858261,8.61407504294277,9.38879036711944,0.225764343038163,0.254665457309955,0.234702010209768,0.241552256782543,0.035194001404434,0.0288124518783,0.026709738785092,0.040173914347726
