period,Contributory_pensioners_share,Moratorium_pensioners_share,Retirement_coverage_for_legal_age,Retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,Survivors_benefit_coverage_legal_age,Survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,Mean_contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_benefits,Total_not_for_26417,
59,0.7371801580100614,0.2628198419899385,0.9924958302550442,0.9928921162101018,0.9945945516063871,0.9954308119978504,0.7252718081363365,0.8146105210081803,0.06674443974588277,0.06940893137924857,0.2672240221187076,0.17828159520192136,4899.0505885437915,3556.9199570997325,2591.7508554383076,4292.6464372655801,4374.5952182576648,3250.2849312528419,0.5625249931943745,0.6374137853117132,509.24057916698865,516.56465388689753,431.75393150505664,737.37858600886705,0.6982073143082485,0.4592306720721206,0.23897664223612783,0.31269303271311866,0.27718533036848803,0.29927387241637582,0.27121980153064268,0.31236246185861927,0.27616722198790999,0.29714306322319761,0.26900368386987111,4375658,2294992,2080666
60,0.7290006430964908,0.2709993569035092,0.9936806883547579,0.9942571874280003,0.9948759833726996,0.9957049386603712,0.7187502980743105,0.8105683859455242,0.06926960824791716,0.07184622280845254,0.2749303902804474,0.18368880148247613,5308.0910225644493,3856.6339765203356,2800.659055888912,4628.5785721160782,4730.840124945631,3524.7348168384547,0.6122912216667521,0.6871210293583729,579.49985315624372,589.2866771467925,528.98991951767164,750.9676414706571,0.6902034870988986,0.4711133240265001,0.21909016307239843,0.30920692735253075,0.2781030660394464,0.29589914958109659,0.27255246009767842,0.3088767525705457,0.27712159960083582,0.29394682851915677,0.27053540365929518,4400344,2314995,2085349
61,0.721143607904637,0.27885639209536295,0.9937601494442583,0.9943185181769152,0.9949486149878349,0.9957530342828417,0.7116063442274202,0.7997280110365508,0.07205878487662692,0.07564733929314922,0.2821538052168381,0.19459050714036444,4920.1356562736491,3565.9853847834092,2605.4234857306806,4274.6633716568113,4378.7376093629364,3261.1768874610925,0.5642561354433003,0.6418769790803625,666.67374395933371,667.83334138137468,597.62340230911502,861.99767045287388,0.6708650961640155,0.4568873038369855,0.21397779232702996,0.31041017942134902,0.27814357763814712,0.29620580737914909,0.2734174567051878,0.31013931762971425,0.27722739962395743,0.29429398173031346,0.27140860251566939,4414646,2333284,2081362
62,0.713170032402535,0.28682996759746504,0.9934467411558711,0.9943537385557649,0.994632247169084,0.9957793618759201,0.70357619538523,0.7910142175534991,0.07603374989120698,0.08006210855084707,0.2898705457706411,0.20333952100226585,5268.6611388640695,3806.517473661695,2772.8197441578386,4552.7790324920697,4676.6695577782612,3486.4931780181541,0.6199080037753427,0.694367000628697,580.58016812569736,589.04158268018091,523.65982027704308,787.52497074578127,0.6947643525988807,0.4732551887384825,0.2215091638603982,0.30874817682336214,0.27967551873113222,0.29426987020032802,0.27487015077408056,0.30824970038542132,0.27852593749682181,0.2923307977607611,0.27287777543629843,4429902,2350819,2079083
63,0.7038993066865199,0.29610069331348005,0.9934771525463857,0.9943342280822935,0.9946571570393349,0.9957545570506898,0.6955841304730914,0.7828690709928087,0.0805349030854723,0.08431527417109426,0.29789302207329427,0.21146515708948493,4706.7772942726342,3398.4853850099626,2495.4898007235638,4052.0135343173274,4175.4290957114627,3120.1033553736961,0.5873889730017763,0.657421493978006,509.0757849773197,515.46620209182333,451.72137367629529,690.83995175763641,0.6855754633366539,0.45909843651547705,0.22647702682117685,0.30862029030530336,0.28004563978379921,0.29500593421036664,0.27630882355041259,0.30814732059817374,0.27892627789650953,0.29307609752297292,0.27432780576540927,4437023,2364181,2072842
64,0.6962479456396952,0.30375205436030484,0.9941199171059947,0.9951148818829181,0.9952928849312145,0.9965324226081262,0.6891512243286256,0.7794111420769461,0.08260624571937614,0.08679802888796742,0.30496869277736904,0.2157037398059721,4711.1492531410922,3402.0919285087475,2495.3187417630156,4038.0861831957568,4169.7774612212525,3119.8679659371228,0.621014906659198,0.6893946545467966,520.09985185061544,528.15803942673347,470.11525939205558,706.89885207716281,0.707937839514981,0.479512591712599,0.22842524780238196,0.30776083464631626,0.28048799890300025,0.2943136725400462,0.27624676715290952,0.30729010285488501,0.27935226408579672,0.29300094140458732,0.27482904572765132,4461034,2384700,2076334
65,0.6876032966296747,0.3123967033703254,0.9937999425964619,0.9942905449882168,0.9949844516681484,0.9957205385777907,0.6810697442426813,0.7708532496970907,0.0839261379644135,0.08837653650197301,0.3127301983537806,0.2234372952911261,4294.2143541235182,3078.2266328547726,2278.3211218457509,3664.4559540133932,3787.7498341528899,2848.533940055861,0.5708950531443543,0.6290198110467182,581.69922604308476,575.91142847225262,514.55304866204688,739.6041744427497,0.6672012959637237,0.44609819979219434,0.2211030961715293,0.31137999711820114,0.28013993511311963,0.29957165911157524,0.27640997203021589,0.31091766410652061,0.279266237233468,0.29838361487876047,0.2748107574812067,4493348,2408387,2084961
66,0.679988452622584,0.32001154737741594,0.9937006464023759,0.9941408707141525,0.9948750666599996,0.995558871036569,0.6741837242526161,0.7635226845281182,0.08564890384388327,0.09096854542753373,0.3195169221497598,0.2306181861860343,5000.407230034386,3592.0804982731634,2607.4767178589409,4234.6418340664895,4391.9640642238028,3306.2995891838891,0.6628014107808591,0.7357774495311251,553.42935008065183,557.59590108170278,502.14649529016907,737.27350168489147,0.7303184792244758,0.5040240219083562,0.22629445731611963,0.3123036536233505,0.28433162666867584,0.30137580516837004,0.28042734485994431,0.31183451830549153,0.28343492537151888,0.29991216681576605,0.27885037642962052,4514203,2432042,2082161
67,0.6724647107515177,0.3275352892484823,0.9935481877677275,0.9939133605304215,0.9947128891630584,0.9953173436988979,0.6674735975486749,0.7554130499077522,0.08742556075594989,0.09420770876268897,0.32607459021905266,0.23850031062266935,4565.525920964621,3254.6386302893179,2389.4257092980906,3852.7763087027402,3997.8948494030633,3005.3253366743843,0.6289063494628592,0.6850058156546672,495.46675229071354,501.14245025734147,439.76469389366849,657.61493718665133,0.6952072029145732,0.45144657909741387,0.24376062381715927,0.3158389270508094,0.28501954640110033,0.30261702365250442,0.28120088371456819,0.31537606840265009,0.28413112972777566,0.30117045823498345,0.27948731822990558,4541499,2455103,2086396
68,0.6655749102325426,0.33442508976745744,0.993367572592947,0.9936921544074658,0.994524469293625,0.995084997256851,0.6611605329564694,0.7476327726048987,0.08867435266265475,0.09562303947122891,0.3322070396364776,0.24605938180256717,4875.573850478565,3491.9769506464013,2562.6676110069752,4102.0799737195657,4266.8835425741208,3200.642240763661,0.6929850219005002,0.7569988885688792,532.18014099871891,536.6123582174896,478.26562920388386,687.4779830238208,0.7206894657006236,0.47665559535281565,0.244033870347808,0.3101510140639806,0.28510039691521449,0.29887703678768557,0.28023875839563483,0.30968743686139838,0.28421804068192819,0.29740236208221416,0.2783642873881822,4562811,2470512,2092299
69,0.6581790977463831,0.341820902253617,0.9930589100262271,0.9932154912281784,0.9943590964384958,0.994599606301642,0.6536106174100688,0.738850252695106,0.09211138922722498,0.0982437844408928,0.33944829261615844,0.2543652385330725,4488.0635532848983,3208.3718803312181,2575.6862103282988,3834.3730044660988,3984.7957114133974,2937.6447917376822,0.6133769201246728,0.6799116222707025,621.35740328218822,605.3649911856528,531.35216105777283,761.46094449662621,0.6835482573237279,0.4139934784069707,0.2695547789167572,0.30623823271552048,0.27518756371198394,0.2882476119336197,0.2658209914286,0.30594147089335133,0.27447192104129847,0.28616517338399378,0.26349471403403479,4579884,2487604,2092280
70,0.6493432796606022,0.3506567203393978,0.9927368700187926,0.9930565491780176,0.9940522782722634,0.9944339401918768,0.6446270150180038,0.7299248176630286,0.09812398336509764,0.10267703895934824,0.3481098550007889,0.26313173151498886,5046.9847113138212,3616.7819536496477,2898.0696874659193,4293.4532167632569,4487.7022115078325,3298.5627200371864,0.6972866840340503,0.7827955189080522,562.37383566109736,567.10280819645993,509.95251228560932,706.04133780292568,0.7180213861101865,0.4610786853585438,0.2569427007516427,0.30147364145743849,0.27602562749816317,0.2857411968866494,0.26639535342505966,0.30117610404111139,0.27518990119014264,0.28379459573913052,0.26408222378908275,4589247,2508340,2080907
71,0.6422366392883944,0.35776336071160564,0.992363283922986,0.9926111848693907,0.9937063673111343,0.9940223665565852,0.6373320604198932,0.7225262477651955,0.10244362171737804,0.10627801441963317,0.3550312235030928,0.27008493710419523,4687.416049874384,3361.1291047651334,2686.1273198145614,3971.4282680539213,4166.9113272374998,3053.8219558658166,0.7041566593705538,0.7878905298602066,519.57708802981188,521.68137555810392,464.41601418781192,671.3927496225906,0.7272149620067088,0.469305116085706,0.25790984592100274,0.30163456770380148,0.27700181083575459,0.28548475004334561,0.26786828865314449,0.30133311479424696,0.27616485834607035,0.28325480602480579,0.26556442945394032,4604717,2523783,2080934
72,0.6344536698906911,0.3655463301093089,0.9923361410997691,0.9926466925909323,0.993717126192329,0.9940473804221986,0.6295913064859151,0.7125975045160945,0.10912824048608241,0.11279424466724249,0.362744834613854,0.2800491880748378,4970.1048432115358,3557.7332989076103,2851.995034146727,4195.837575739366,4425.1207639170998,3231.2116801348866,0.7629830832193092,0.8524559410544603,547.39097252642716,553.61366836942216,500.92169816188397,703.69652897195226,0.7449551955034113,0.49821456175080403,0.24674063375260727,0.29992011338282909,0.2774920175224424,0.28430597711860778,0.26815355328084972,0.2996033822297719,0.27664342798393621,0.2821876394338963,0.26586777056111616,4624197,2543332,2080865
73,0.6264602277215889,0.373539772278411,0.9922586726884807,0.9925762136647053,0.9936756883329364,0.9939964476128024,0.6216105940511473,0.7055312525063615,0.11382077666526975,0.11712544408594819,0.37064807863733346,0.28704496115834377,4649.6357159350373,3321.2837938191824,2657.6786482525581,3905.5605264845522,4137.7012178409668,3006.4922170223858,0.6981518749845037,0.7854845909211473,641.84196964395414,627.40415300791096,567.96562870545188,781.55424456717856,0.7175226214741612,0.47042709692857115,0.24709552454559014,0.30217657107751122,0.28051192361327537,0.28805566572130875,0.27196087653751594,0.30186365300940471,0.2796743600707764,0.28600743213032703,0.26971189834653259,4647210,2573532,2073678
74,0.6179926736159167,0.3820073263840833,0.9922195952638709,0.99260194551411,0.9937036377425545,0.9940172567388931,0.6131844404912223,0.6981615322719696,0.12001233658773786,0.12244387847960611,0.3790351547726486,0.2944404132421404,5036.0482837713462,3586.7077608967602,2876.7358927175119,4211.1751304368499,4482.4904038504774,3250.7826424291566,0.7452779824022678,0.8381665207858173,550.21003680319393,554.56903110817552,498.69082819035481,724.42219011206134,0.7334265411389292,0.4934860174631449,0.23994052367578436,0.30199891160730929,0.28124315114346454,0.28723920120664981,0.27245630917063807,0.3016872977402954,0.28041014084893401,0.28516570310783201,0.27021667535420052,4663390,2594147,2069243
75,0.6092672400766427,0.39073275992335726,0.9916551886904368,0.9923928848094009,0.9931714054162728,0.9938466107064851,0.6041830199211048,0.6893492918538471,0.12492591866475027,0.12673556080628312,0.387472168769332,0.30304359295555383,4731.6662575767104,3377.0818251036271,2702.0141358542287,3938.6146823717872,4211.4982154572681,3051.5764333644747,0.6984874211826911,0.7793401675789839,509.57865608681755,510.64333675815107,451.03091962771651,668.32547392862716,0.7195116065362419,0.4723465681732148,0.24716503836302717,0.30496516901579901,0.28207986678385977,0.28946551978488627,0.27389730154530084,0.30465535860151832,0.28089921858009365,0.28761350187930534,0.27166655992472355,4672749,2613305,2059444
76,0.6019525337424576,0.39804746625754234,0.9913227826258443,0.992563841102369,0.9928646022419133,0.9940438317007042,0.5967292607582505,0.6806570837745309,0.1289309303656294,0.13082915085873287,0.3945935218675938,0.31190675732783796,5085.4104115186838,3629.5467937520207,2905.5239146122713,4217.7121146960562,4527.4726959207092,3276.2073755033275,0.7392674999843157,0.8314992248797165,551.23081287916909,553.08624758022336,497.51574825558043,702.98945845124729,0.747974106188023,0.5008285098423217,0.24714559634570124,0.30165637453919031,0.28291538748964773,0.28786554083692439,0.27460074242137944,0.30129345384297829,0.28140968871582117,0.28601999944442441,0.27250111842168862,4677978,2629014,2048964
77,0.5953970661356294,0.40460293386437063,0.9912273249966379,0.9924762371051719,0.9927485064954846,0.9939306152340586,0.5901738411764662,0.6713173183824322,0.13269348935804506,0.13386082158076792,0.4010534838201717,0.3211589187227396,4831.9379183520805,3449.8889699269093,2759.1089864087326,3993.2652510888524,4303.9905034249077,3102.6183913662312,0.6962009991282506,0.78616588859484,659.59709857575899,639.35696507895636,578.08822480828985,804.22270356873753,0.7157192676209747,0.4786465090124993,0.23707275860847543,0.30419591401790347,0.2842445301781944,0.28931545179530238,0.27586113306561161,0.3038207240610647,0.28273366403662448,0.28738980054805835,0.27366624118274668,4687707,2647210,2040497
78,0.5880251323155805,0.41197486768441954,0.9913938031340477,0.9920888035034126,0.9929076143818477,0.9935373117775429,0.5829644722647449,0.664169063243215,0.137693974010853,0.1389734691494437,0.4084293308693028,0.3279197402601975,5175.1259751061498,3684.7283558359482,2952.270385324683,4259.3653376243574,4607.7729191037042,3316.8876592228048,0.7342294302244133,0.8389777502085798,562.8757904355042,561.85732945363952,507.21451621133582,722.23849784407309,0.7402742990162474,0.502685876926947,0.23758842208930045,0.30304139853969608,0.28557384401909991,0.28940872439306481,0.27729608886056034,0.30266740786743451,0.28441368422225544,0.28785838020176541,0.27494819785566998,4711965,2671665,2040300
79,0.5792524695234135,0.4207475304765866,0.9912970051624655,0.9919930911181682,0.9928753370153728,0.9934879356974834,0.5742112382715221,0.6537322423426755,0.14223579783046125,0.1425828651800053,0.41708576689094345,0.33826084877549284,4936.0113803030072,3520.380721456881,2819.8079461582142,4045.6240114005132,4397.0566635120713,3160.2745375013424,0.7008315595162047,0.797020344991554,528.39351041991199,532.42999156334417,471.80383153508041,705.14643101460581,0.7145161333032851,0.47298340503241265,0.2415327282708724,0.30741267726302207,0.28525670454279695,0.29157346667997341,0.27662986635362413,0.3070054186511193,0.28410310642976788,0.28961138875728215,0.27428564293166335,4732373,2703169,2029204
80,0.5715165805882724,0.4284834194117277,0.9911826582443011,0.9919852710113047,0.9927989798737719,0.993525193620917,0.5664773235781771,0.6454415159888727,0.1452840987653478,0.14524235807607078,0.424705334666124,0.34654375502243207,5268.415052076999,3749.7040922093761,3003.4651885347284,4297.9215897502791,4684.8208960417187,3362.4873838844314,0.7464876142212289,0.845761269850411,573.38618033038586,572.88392600499731,515.34863986759683,730.70250995073241,0.7381006520288428,0.48967874037828224,0.24842191165056057,0.30216715368499064,0.28589662044620867,0.28711026489965308,0.27710502387059355,0.30189016846723837,0.28488411179287704,0.28554944102585411,0.27484200851591672,4747404,2726055,2021349
81,0.5641469490727833,0.43585305092721677,0.9906179378556806,0.9915455696104015,0.9922280126289329,0.993076764094873,0.5588540873380542,0.637058480848683,0.148218945877147,0.14764150793831524,0.4317638505176264,0.3544870887617185,5093.1476051251175,3640.8675523767624,2903.6370346886906,4138.842742963011,4528.6891742738408,3245.5737801052092,0.7233929722901373,0.813545513904024,696.20966168997836,680.4183015392573,619.25477494707445,838.09050637744997,0.7198625991290267,0.46994398077735977,0.24991861835166704,0.30613516501886406,0.28605859715335108,0.29110952187512618,0.27745653490502648,0.30587785661039774,0.2848844508545274,0.28924822703648512,0.27488270583199309,4764554,2745027,2019527
82,0.5572199469889634,0.4427800530110366,0.9902611566492772,0.9912205193881753,0.9920281422240913,0.9927472356290505,0.5517932692133397,0.629548857075275,0.15138892413514746,0.1506784431518068,0.4384678874359374,0.3616716623129004,5387.5877971783711,3851.7880565097821,3064.9419596553566,4359.1665501140678,4785.1286113771539,3422.6366640726687,0.7618278176819594,0.856450926772094,584.24409775510082,585.14912563259566,521.87779005837115,773.71978983371207,0.7248463851889273,0.47916939183307095,0.24567699335585635,0.30435358447199817,0.28710101567820762,0.28909086182162552,0.27827662939257714,0.30394563053641599,0.28577909883090125,0.28719687580084102,0.27595175931004329,4784600,2768027,2016573
83,0.548818472931538,0.451181527068462,0.9901894294885845,0.9911411882929281,0.9920122964731842,0.992733610441813,0.5434342506048757,0.6206446768907515,0.15576863903745308,0.1556345708054036,0.4467551788837087,0.37049651140217654,5263.0361852087672,3764.4729463754702,2989.7162873325133,4237.3562421698398,4673.3295792091203,3336.3629034257638,0.7356433235414332,0.831863092499146,567.47421297863627,570.09564710141024,511.03838544987417,747.19802084071273,0.7239055905793095,0.48279921833656386,0.2411063722427456,0.30488625909436756,0.28735072984684512,0.29029096871260995,0.2792192266894355,0.3044279147585956,0.28601969451102849,0.288421440706434,0.27692170197892085,4795732,2793216,2002516
84,0.5399517243247113,0.4600482756752888,0.9900594622327318,0.9910000002840998,0.9918950178085042,0.9925847093473686,0.5345843138165598,0.6117687233887205,0.16141517097337116,0.16027607688765186,0.4554751484161719,0.3792312768953794,5497.8008038591033,3923.8214230226572,3114.5544098371306,4401.3924097799454,4880.0448061298712,3471.0082838277067,0.7534551376970874,0.8572302029462354,595.17397122358091,591.43881586706482,531.02300898928695,764.48414850356096,0.7274584958474145,0.4844007117294904,0.24305778411792406,0.30825121780930104,0.28833860138826195,0.29511344026765557,0.28070518727991983,0.30779880273372356,0.28701519833782396,0.29330850934483865,0.27844204779104154,4804284,2815903,1988381
85,0.532878395621883,0.467121604378117,0.9900664012777971,0.990957406564667,0.9918949943487005,0.9925321181310336,0.5275849954720438,0.6034578159106282,0.16373862018616972,0.16205216140313633,0.4624814058057532,0.3874995906540389,5417.3493380191167,3848.5181690777795,3065.9092332956411,4318.9408637016377,4797.7231783405114,3409.9178872182856,0.72889776190899,0.831856760212544,735.02934665180703,714.90812499644221,655.79653664181137,878.56121305972886,0.7173415510931161,0.4812690961754035,0.2360724549177127,0.30529852138151908,0.28790718245127339,0.29228655878409787,0.28063274291637325,0.30486033301715565,0.28662602104746382,0.29046115033106901,0.27838369910283012,4813442,2833050,1980392
86,0.5264692801139048,0.47353071988609513,0.9898079344386901,0.9906749286703205,0.9916695454465758,0.9922940927459878,0.5211034706949683,0.5958535027055311,0.1661781033602825,0.16466011590160604,0.46870446374372177,0.39482142596478936,5621.4501785494813,3975.5408460453909,3172.1642605492439,4461.6380545919528,4965.9288642999381,3524.5167366676201,0.7571211115688135,0.8621010281800702,607.75779801600129,606.8036752113311,554.83558723659291,768.00517073381502,0.7454186832022586,0.5109663444792755,0.23445233872298302,0.30484294108747045,0.28901965609817271,0.29246706747505158,0.28174464879476779,0.3044276285429352,0.28775431548460767,0.29097670486033539,0.27948622458943273,4837867,2859947,1977920
87,0.5205378969609127,0.4794621030390873,0.9893202674907792,0.9901882578618908,0.9911726816884248,0.9917936739702709,0.5149786914604578,0.5871263886654505,0.17028960563877052,0.1670626396180401,0.4743415760303214,0.40306186919644027,5592.6191393093204,3941.0925119844901,3142.8791741925643,4418.0616637355406,4935.7337319069848,3489.1613180117747,0.751332007246066,0.8487237757663305,596.70233222813658,597.89408516775177,542.03602799348141,774.70402663449033,0.735412649365915,0.5014857120500468,0.23392693731586822,0.3074427756439258,0.28988255573564997,0.29515538619967491,0.28274922509425948,0.30699035378143119,0.28858316717051091,0.29341963348416716,0.28012445614433212,4846636,2880987,1965649
88,0.5128291600989217,0.4871708399010783,0.9892811117833291,0.9901838000538443,0.9912328413089063,0.9918304617723004,0.5073322016575721,0.5794668852973542,0.17483685660415038,0.171180175956299,0.48194891012575697,0.4107169147564901,5758.6684658412851,4063.2813464136252,3230.9189325877628,4527.2226026666076,5082.1944113227555,3582.9463717228796,0.7702375977228805,0.8690948025104628,618.5800262859475,617.72631525708027,562.375270101208,791.07256476847715,0.7404541244958867,0.5036432617577993,0.23681086273808732,0.30634648440628243,0.29018450412544733,0.29474632182023286,0.28334509454957185,0.3059265726122633,0.2889080814132991,0.29300052843405572,0.28074942848368256,4855252,2906324,1948928
