period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
47,2395975.983970141,858389.6237928179,1258662.055664325,194309.99652011777,0.0,34438.22031907774,25575.872308574788,21235.26005716996,9054.61853826795
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
48,2367141.927,950426.1,1110047.988,212835.0,0.0,16722.375,31630.38,38481.576,9459.5
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
49,2415483.9124346063,767991.2922491985,980594.2835939392,204933.91350566922,368862.1483902122,15501.832368443942,32168.790256631808,35839.74754756969,10996.833621360673
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
50,2137026.917023086,649911.0209574356,1014293.80057292,191787.6185778554,200640.8495443171,7151.515711066684,24359.408142212993,42318.3548262419,8096.033425137803
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
51,2595236.0985082146,895793.976207064,1241085.8040154856,365788.2084657818,0.0,8508.571245666142,34191.997475450364,41163.41678884158,10091.995694589874
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
52,2489833.4483434516,861258.8354479912,1209213.2103027655,344336.21198669175,0.0,6690.119529288092,25196.374166619822,35737.47176520619,8893.177849650401
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
53,2583899.0197851337,615428.7315140155,1078434.1783003374,299239.80106071313,504991.18509242986,4501.698347413723,30434.889325427568,42414.62558888343,9722.809912502069
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
54,2540582.3426038846,1032284.2766142527,1113911.002818938,295387.5546979057,0.0,3854.302522580003,58238.436719490055,30454.2431341969,7800.64855671498
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
55,2260160.2837588666,874812.3142317903,1026307.1134713953,273306.9446497653,0.0,1777.0237697913506,40896.958932756024,39050.45232200553,5144.768433317196
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
56,3672647.9834412127,2070246.5901949888,1096246.4923530996,369314.264784832,0.0,8568.61118442862,69647.5815660837,48611.085593437005,11245.41427643685
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
57,4075327.431896122,1746857.9322223014,1124538.7023765286,346805.59157968464,724494.600097409,8335.75265869501,75029.3133284979,39960.82422393822,10806.402011637601
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
58,3660571.4430815266,2033170.1501410934,1136669.9751464885,374599.39638278267,0.0,8519.48170253121,53543.61762537031,46201.40301170234,9111.681773762724
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
59,3266636.834824104,1748739.0038213301,1042060.1063830082,356525.88744777744,0.0,6636.024396295396,61889.94550086149,40450.540469323445,11527.268357006546
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
60,3760253.2396104303,2092359.8988447546,1154214.210115753,382061.9416821605,0.0,8587.353842739592,79696.0527516078,33945.28527448225,10676.268373555497
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
61,4022286.913198604,1767601.2512020543,1082632.0463519979,351335.68128267315,705389.0469882776,7853.4786877567185,60890.37487958766,39702.05033695789,8415.546883961986
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
62,3046895.110373804,1651762.7339718204,965163.2719611075,322890.18737444776,0.0,6215.637596828028,53077.21562402029,40244.950110066005,8655.783979249663
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
63,2849121.3503061603,1517275.3616856355,914869.245404145,314729.7833097754,0.0,4809.847189430271,66033.82279466583,23964.909132523506,8536.24809508024
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
64,2916662.236363641,1580272.835490395,913333.2217640233,309214.1710384533,0.0,7864.444673931357,70051.2483819754,28233.275092837695,8779.710789919927
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
65,3402244.8339352417,1471815.571537384,926188.1217752588,307805.5403405627,601429.9138652927,6466.674903280846,48691.895473772514,33385.064636416035,7850.692936552163
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
66,2896866.514480755,1505804.7085367455,969483.1516420958,306529.77710480394,0.0,8371.458317592342,65837.25985221872,33100.256788848135,8826.80999126402
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
67,2776049.1135739754,1406070.6243400404,971705.1601974458,305638.0742392268,0.0,6674.784245329609,48281.48697321025,31631.613570389116,7135.493713849136
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
68,2817008.2515533506,1522007.5464445692,898460.1682513681,300977.15455502033,0.0,6332.284851475407,42924.391500053796,40300.86073822306,7095.186231178433
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
