Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,3523.6083146706223,960.984085819684,960.984085819684
50,3167.8842418678105,863.9684296003543,863.9684295998886
51,7515.842451438308,2049.7752140290104,2049.7752140285447
52,11545.467944517732,3148.7639848697,3148.763984871097
53,12760.117469355464,3480.0320370951667,3480.0320370951667
54,6377.197334300727,1739.235636626836,1739.235636625439
55,7268.842789679766,1982.411669912748,1982.4116699136794
56,8675.195444017649,2365.9623938221484,2365.962393824011
57,6854.36925515905,1869.3734332229942,1869.3734332239255
58,6669.798342529684,1819.0359115996398,1819.0359116001055
59,9418.421839434654,2568.6605016659014,2568.6605016654357
60,5129.505704078823,1398.9561011120677,1398.9561011139303
61,1266562.9668805636,115546.39585725358,442137.70150223374
62,1544784.7993417196,141056.82832342433,540286.2905384321
63,1056764.9171646163,96917.20917773433,370179.0437358655
64,1234141.2644810416,112848.16623371327,430869.46056579426
65,2370418.58369451,215432.45809827466,824562.9580620956
66,2549714.392724175,231863.4227545024,885704.2518557059
67,1966919.184868198,178367.52416035766,682937.850045884
68,2076698.8674380071,188645.927579639,722585.4224092262
69,1505296.2002052944,145879.70615017833,558055.4664264312
70,1686864.5350978747,164843.33190867398,630211.2897395026
71,1250290.5707242563,124683.48144595372,474586.13615788426
72,1520118.025932584,150966.5444047302,574978.0992546035
73,1108372.4047070928,112179.03976248065,426863.18145067897
74,1393883.1066166349,140055.51458171336,531999.7946717599
75,1023965.1437420286,105492.89215102838,398388.87237491086
76,1339745.468723897,136175.55110655027,515736.2912147837
77,931331.6239631213,97322.94371448597,365914.5039740503
78,1218721.3349386007,125872.78177595139,473742.50864229724
79,827739.3200674132,88945.75043967925,331272.3741800124
80,1136304.0770747028,119113.76901701326,445671.0905116033
81,746445.8188137114,82678.70723216189,306782.9608966168
82,1079780.8052813038,115632.00773605658,430649.40507765487
83,686737.0173706971,77798.49025246315,288938.5220580548
84,1049060.0558920577,113168.10216742428,420440.72571655456
85,662688.459096577,75828.99430607213,279913.9412984457
86,1032457.7835339904,112045.9902716726,415682.4480054341
87,644148.4175705425,75063.15408662101,274378.81732953805
88,1025609.3185831122,111490.29470609035,412061.1618721038
89,632166.721742589,72930.27969077276,268404.1229859721
90,1023064.1238374636,110964.46036524652,409496.0160671845
91,633678.7018517107,73514.57379977684,268524.4095199527
92,1039024.4743005186,113167.5105631752,417248.5277561741
93,646910.3642237745,75320.34702261211,275895.630726926
94,1052965.777647134,113926.90740238037,425163.06430684216
95,652926.1153648533,75720.74190119747,278631.5855148416
96,1083161.3095225245,117083.60170352366,432617.7035235064
97,671993.4346977584,77496.56099818321,280573.40028998535
98,1108494.0296559446,119985.83011024259,439553.06626158766
99,673836.1757194549,78814.13085127342,285678.90676776785
100,1111726.047333546,120785.93271302897,443205.2539270669
101,685995.8899119757,80481.23091617366,289164.7154835602
102,1132880.1197710522,124686.48008756526,451358.92586500756
103,702776.748104021,84283.82330446783,294873.94318705425
104,1169338.199125547,130210.8679712601,465560.06752421893
105,723477.7968301885,87575.95670544449,303433.74159528315
106,1194233.6133835576,132486.07381305844,470462.8183106445
107,737063.9179883599,88664.51030343631,307966.85096052196
108,1200260.489749927,133507.57498949207,476365.19981748983
109,738048.2472746484,90241.79949607048,310406.5688643083
110,1217758.0219863504,137359.3126159599,483575.4973904155
111,739580.2328482531,91359.46133348672,311862.38978993986
112,1226568.6794951446,140057.45852575917,488551.2987393569
113,752462.8472954035,94067.39093862846,317734.6046477752
114,1230504.5598406754,140427.84951093048,493753.5164409261
115,738372.5393552817,93165.34211202431,316804.3442963818
116,1217546.588496197,139829.27479590382,490532.4504572358
117,722212.3355147131,92068.42482893728,312874.5837439457
118,1225820.2669948898,143142.54742321465,497522.6598323062
119,755518.1592608728,96383.21623067465,323789.46615874395
120,1263402.277978845,147439.8153182082,507794.97097492777
121,762576.6725556813,97758.05937612709,327822.9024270084
122,1286201.9259546213,150261.12225581333,517250.6583811138
123,777656.7482679375,101304.44992399402,332209.3468523491
124,1305551.7717343047,153686.20457905438,524095.68892654404
125,787025.9693500549,103212.47632657178,336148.28822979145
126,1316282.088008672,153820.84054527804,527462.6661775261
127,786935.8731907904,101297.54296518024,334120.58145046793
128,1338486.2187876701,154962.1059823325,532583.9041510671
129,819500.9010723233,104933.99857609067,344070.34351120517
130,1358783.031687975,157300.68838349823,540341.8395888917
131,801119.4659446254,101855.19256679434,341381.37317619286
132,1344037.223782435,155957.80464344192,537509.0255131125
133,796853.3388926648,104424.726391376,343661.56487843953
134,1348231.2215677425,159678.94407093525,543169.926000366
135,821193.6241315082,108951.84590337705,351790.57838109136
136,1369447.08839681,163533.90969819203,551243.7562474925
137,816802.1639202125,108987.51834354177,349678.8029741533
138,1396745.2277083918,167834.9975345498,557292.3318630513
139,838014.7464805171,112623.92039810959,356283.04887387715
140,1425006.0982078612,171728.21707981825,568040.7676909473
141,853253.5140234977,115600.28706886154,362206.88145376183
142,1446453.3448111191,174836.68325089477,575761.7881313358
143,857909.4433116242,115108.47756015044,361773.72880844213
144,1449244.9089295492,174092.63687958568,574649.3038383294
145,881936.8084324598,118986.8507716218,369722.2903983053
146,1494999.7387509644,180674.04951977264,585392.6326385736
147,896567.7708692662,121955.48239851091,372133.5699477419
148,1501867.3549717441,184510.15774082206,591210.8540309463
149,903082.5556707382,124853.56180562824,375068.0108846184
150,1513850.5752728954,187423.02526609693,595195.5276413206
151,910720.8037180416,127494.24663906079,379586.55633254163
152,1538647.8048665524,191985.10453580413,604500.5917487945
