Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.618866924,17348424.30444457,61294383.30951529,61294383.30951529,0.0,371077.89296807896,186193.97136213633,135449.21441735057
50,22157499.23417875,21420846.35792557,75698211.0792046,64884180.92503252,10814030.154172087,449590.5922205059,181303.38435102563,151084.1424023526
51,20233959.36158491,19481047.90187052,68948168.74441566,68948168.74441566,0.0,479075.4446733328,169295.89556962048,149343.0278163347
52,23711099.340711977,22929508.170545243,81128439.10429505,69538662.08939575,11589777.01489929,516987.6808781665,162008.72253142958,146563.95251020606
53,19318558.809496153,18652836.713431463,66019109.63408202,66019109.63408202,0.0,425976.651435597,141481.17696988164,140377.52522743883
54,22035975.679342233,21394352.295785464,75696584.20685326,64882786.46301708,10813797.74383618,415298.32174647605,127089.69472122662,141764.8101272321
55,19225382.571486942,18603741.72087697,65799884.388200484,65799884.388200484,0.0,399075.4043571422,121633.12177446175,144189.03496910015
56,22564836.90544789,21903346.74328801,77437977.02865374,66375408.88170321,11062568.14695054,439140.63137914106,116461.81036237662,151268.17202623
57,19510720.9348717,18772632.052200217,66351902.70836513,66351902.70836513,0.0,413586.2583366249,238137.82332683867,123378.28715431107
58,23339052.65636405,22600878.13666446,79882706.22117417,68470891.0467207,11411815.174453449,415889.73563996656,230582.91289528285,131002.67309190419
59,20676340.335843615,19987346.554326944,70658358.73833238,70658358.73833238,0.0,367663.6770837268,225108.78577444132,137459.0266550119
60,24442783.390504,23718443.39561915,83772244.52373704,71804781.02034602,11967463.503391003,396743.97044937994,227007.35824403798,143698.09455918183
61,19573117.394404754,18842001.07621778,63609343.14589179,70961222.62144609,0.0,385120.3230935441,255380.6717736086,129450.46188545768
62,22216148.144995183,21497589.880988065,72347360.95631935,69714099.34867379,11619016.5581123,396657.89790011564,234931.1646443492,124241.71637521734
63,18297766.191312708,17659472.005858827,59887509.828085646,66038620.56983441,0.0,350101.2803218822,209332.63892300555,112657.52315570992
64,19940984.169070262,19343434.468545016,65408555.5176618,62201099.77860499,10366849.963100832,317828.6622234288,201337.0989041118,111977.05628244215
65,15752367.743264982,15179121.896700438,48156642.76464408,61869622.94193184,0.0,293533.3184497743,201297.8464562273,112020.97379792499
66,18649729.099444937,18082444.777674302,57965574.85170195,62303493.940088175,10383915.65668136,291421.32357905986,199508.71145408248,109077.5524821394
67,16005252.952898843,15397084.810820855,49782681.31453286,61144406.366417944,0.0,334938.96056072257,198799.59736178166,106327.97736497376
68,18221603.880670402,17605330.458115477,57326896.75418037,59411413.12305215,9901902.187175358,345264.0021837631,196671.70053708003,106196.74262011796
69,16071106.902473273,15456358.21737182,50487126.42072243,59744451.07259777,0.0,340582.45145947457,199155.0936423644,107158.77142801919
70,18962580.00298811,18358630.227655727,60202202.03711078,60555272.79461197,10092545.465768661,330744.6662565445,199309.73748563646,105564.81655742915
71,16663540.23167594,16039490.545981687,53102847.49094213,60961020.82326077,0.0,344285.3590147093,204668.513093436,107279.73369443568
72,19538815.41203877,18905303.484813586,62486155.77999358,61714817.50994749,10285802.918324582,347044.47654958296,209055.43519062918,110588.59354996345
73,17381910.251362238,16701469.611237705,55707938.37484286,62773578.26240392,0.0,382220.2440579962,220298.91636505804,111316.39957354256
74,20249989.201795544,19585809.051774137,65130383.27048125,63364286.28495998,10560714.38082666,373082.79581197083,213999.40157193228,110139.93233929184
75,18001903.158249833,17346221.3728851,58147494.90978737,64730190.25638253,0.0,369574.88743897673,210915.39245985486,107416.43637985729
76,21358497.197982922,20695005.09947394,69108214.4368882,66532718.191909865,11088786.365318311,381283.80218060093,209237.3291213033,104244.23886726415
77,18660495.399541825,17978981.396911144,60541823.73014709,66579598.202088706,0.0,388699.76714161556,216910.3088937668,108434.18085042191
78,21696743.36651049,21022833.48086383,70525652.46734275,67137908.21420003,11189651.369033339,378729.56644410477,218065.4676623789,110164.07362882873
79,19176575.90558044,18442426.272166267,62394101.475668214,67844286.52996089,0.0,434926.5566723816,221211.69949701696,111444.8246353938
80,22248846.681288302,21546184.639869966,72525088.904062,68443930.59869747,11407321.766449578,394567.41604174743,226965.55232816318,115898.67578347464
81,19642249.302662864,18913152.69530937,64219447.658598095,69225865.83904344,0.0,416780.5566864685,228517.17158257117,119712.68440636364
82,22891738.806446947,22142219.31948356,74763878.66708629,70101181.64644073,11683530.274406787,433433.5957592771,232804.64227765292,118973.2127520888
83,20440568.841325466,19723022.0822407,67153181.1088421,71919036.88634668,0.0,401186.2294105774,233532.31814981668,118326.01646338688
84,23915093.14530066,23168366.637942545,78373141.27960284,73109663.42922696,12184943.904871158,427169.0646928697,236507.04720048283,118643.42209251293
85,21072145.109230004,20326915.57450242,69342020.12693428,73904665.70125851,0.0,413180.65007847734,246050.85243662505,122854.33173211776
86,24524477.95179848,23738201.610100564,80438565.30066279,74752943.42197523,12458823.903662538,455366.6117582267,243328.5449335921,125115.97858013933
87,21705472.68116884,20941909.85064218,71507259.34469715,76002042.22985332,0.0,426989.42575791484,247533.66695028963,127199.62545494115
88,25276485.37704497,24498942.314400375,83062651.4554095,77063468.31757371,12843911.386262286,441160.75306363736,246506.67273918827,128393.76691681679
89,22257120.686665494,21482316.859558012,73422639.41954994,77869748.24657987,0.0,439586.3760075258,245639.52158129646,127968.47074094173
90,25963623.110327512,25137876.5450083,85254499.46966691,78968893.8510095,13161482.308501586,485389.05487861147,251011.93571219343,127636.5353263007
91,22745618.879875466,21882705.72564679,74814266.69680592,79276837.74971457,0.0,505331.09922780463,264585.9676273269,132851.55339077764
