period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
47,2395975.983970141,858389.6237928179,1258662.055664325,194309.99652011777,0.0,34438.22031907774,25575.872308574788,21235.26005716996,9054.61853826795
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
48,2367141.927,950426.1,1110047.988,212835.0,0.0,16722.375,31630.38,38481.576,9459.5
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
49,2415483.9124346063,767991.2922491985,980594.2835939392,204933.91350566922,368862.1483902122,15501.832368443942,32168.790256631808,35839.74754756969,10996.833621360673
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
50,2137026.917023086,649911.0209574356,1014293.80057292,191787.6185778554,200640.8495443171,7151.515711066684,24359.408142212993,42318.3548262419,8096.033425137803
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
51,2595236.0985082146,895793.976207064,1241085.8040154856,365788.2084657818,0.0,8508.571245666142,34191.997475450364,41163.41678884158,10091.995694589874
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
52,2489833.4483434516,861258.8354479912,1209213.2103027655,344336.21198669175,0.0,6690.119529288092,25196.374166619822,35737.47176520619,8893.177849650401
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
53,2583899.0197851337,615428.7315140155,1078434.1783003374,299239.80106071313,504991.18509242986,4501.698347413723,30434.889325427568,42414.62558888343,9722.809912502069
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
54,2142458.0960905394,662105.765191095,1120406.6800798995,295387.5546979057,0.0,3854.302522580003,23797.02436834068,30454.2431341969,7800.64855671498
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
55,1905282.50266244,534236.9855309109,1034867.04202688,273306.9446497653,0.0,1777.0237697913506,18034.577981724135,39050.45232200553,5144.768433317196
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
56,3300229.450799787,1702868.8285623316,1104447.2003817426,370879.6570502442,0.0,8568.61118442862,54840.71026326001,48611.085593437005,11245.41427643685
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
57,3657215.8411537646,1409102.475152776,1130982.5286888587,349352.8455002537,659530.3417339862,8335.75265869501,50646.35778618995,39960.82422393822,10806.402011637601
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
58,3306825.4078803,1685785.2059943662,1141541.0734544622,378312.77926946,0.0,8519.48170253121,38598.04537621951,46201.40301170234,9111.681773762724
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
59,2947539.763288557,1423206.7072759343,1056444.0822675833,361049.4031560812,0.0,6636.024396295396,49417.67891783194,40450.540469323445,11527.268357006546
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
60,3372516.691505994,1705367.9152785395,1173847.8015303349,387711.8027769019,0.0,8343.462354044204,53999.05922159738,33945.28527448225,10589.136344718181
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
61,3662354.312573384,1444641.9223711577,1110164.2167736357,356934.3297166286,646571.9659285771,7853.4786877567185,47209.360437991374,42013.457636401225,8498.144435898921
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
62,2705160.4546427256,1285297.615744134,1001548.25044112,328552.7696442658,0.0,6309.856858325422,33442.551862633,43497.69417284437,7626.386163138304
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
63,2530594.4614088377,1171491.6739679882,952535.9220386945,321730.66217803257,0.0,4770.076203748466,42918.525099833554,29649.608508145353,8595.860717491189
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
64,2579619.9764356795,1211006.5020881281,956069.8753453474,317024.8796148178,0.0,7452.489350287007,42913.621807705524,37952.810486577735,8286.468610710943
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
65,3018052.0797726274,1116944.4623427263,955254.7114941194,316187.02417264,544127.6918748431,9886.65720781686,36253.82929145144,33134.3833011442,7651.961621163084
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
66,2630829.337377679,1201586.8412703925,1010381.492790389,320079.545301824,0.0,9023.812887868855,38713.745345365656,44518.16053338254,7611.432407364151
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
67,2506219.055011604,1145374.031888473,958214.8847084997,320618.93223071995,0.0,9024.50288732503,33764.192895998065,33562.8528174599,6745.350742035843
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
68,2449747.1207548366,1179756.6275635003,874030.4031024217,320028.181893401,0.0,6980.724498131917,28537.62203357617,34878.48535718446,6620.769465528899
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
