period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit,,
82,2815092.97564107,1446868.54882042,975356.826734487,299867.309584032,0,7599.5339604229,51210.394161611,26408.2603927087,7891.2672197284,2815202.14087341,109
83,2764276.10502454,1432540.8695052,903100.425961226,299509.934192586,0,10927.7391713821,58998.1276272599,50787.3152293653,8521.2656567229,2764385.67734374,110
84,2804808.86969888,1432422.02338031,966201.455941173,299447.931565075,0,8724.9518058251,56776.4009124048,27962.2925142644,9321.9410851811,2800856.99720423,-3952
85,3364436.7322195,1499247.27118632,853967.514418866,300805.244342757,615233.886713821,5146.0415837747,47791.7239453867,30841.8123773454,7147.3336319325,3360180.82820021,-4256
86,2784556.91726906,1506217.34333217,859954.291381332,298941.389249452,0,8509.9858410672,53710.9893737146,44992.4557214705,8542.4997691675,2780868.95466837,-3688
87,2787288.2619268,1454630.28728731,930920.788250053,296411.031151657,0,7530.3584806163,54404.8446273788,35765.0395318308,8343.6699322166,2788006.01926106,718
88,2804459.46101248,1504389.13098279,887683.345557823,298799.91352056,0,10134.044667473,46734.2646657514,46053.0027484174,8227.5280986625,2802021.23024147,-2438
89,3353304.27532788,1472748.5865044,855908.051068761,296040.942328331,623702.059264921,10086.202479616,59780.4973243649,26010.8924643238,9580.1472262173,3353857.37866094,553
90,2755485.27933486,1513955.6671863,840352.730684467,295171.558680552,0,8282.8458433037,52124.759038881,36806.6605135109,9220.0868070709,2755914.30875408,429
91,2787277.59260375,1477017.72244819,900549.811977009,296534.189842038,0,8647.4228137388,54574.3637186841,41900.9773175183,8876.4873866868,2788100.97550387,823
92,2760045.27123809,1466343.27175253,896161.968445873,297216.635821941,0,11469.3865812496,55389.860340997,19803.8951523627,9833.623264259,2756218.64135922,-3827
93,3381405.12770802,1438060.26458531,897562.233815311,297420.791897352,622703.600100676,9881.0191609683,64752.8538768241,35562.4984759147,9906.0741736674,3375849.33608603,-5556
94,2772519.64501377,1467473.24060343,885305.377899726,298800.457598171,0,10510.109716845,63852.9240898734,32785.7138319837,9822.4467723036,2768550.27051233,-3969
95,2756662.63303488,1426880.25818067,908984.895488054,297066.369828812,0,10375.3263419458,62035.5285378411,40249.351409928,11652.7114935123,2757244.44128076,582
96,2810275.39509708,1477292.02946922,899728.179995406,297017.253999727,0,11999.1962517533,66651.3462574762,43466.2669028223,12159.556527046,2808313.82940345,-1962
97,3365881.15317098,1462123.10415195,864108.761389247,298881.532035388,627439.442950651,8673.27075814,57688.8165423028,38919.8426108699,9314.5734374139,3367149.34387597,1268
98,2780230.94676766,1514564.56511776,820503.918057695,299995.122593847,0,11923.4575569223,77645.0843605018,39869.073841139,12392.0581058429,2776893.27963371,-3338
99,2728256.04610502,1499100.33479719,805350.223910754,299970.096553174,0,10757.65997225,52440.7097322535,48193.6136120175,9093.2939358501,2724905.93251349,-3350
100,2737269.20721075,1511914.28396013,821444.051204888,299858.862628578,0,10005.4808142629,45965.6966445088,37432.8780909073,8483.4674266394,2735104.72076992,-2164
101,3457757.2464264,1565824.09793465,831633.651237047,301174.722313734,638257.57462286,8259.3967505017,72223.9588171324,30307.1976785743,11747.1033313528,3459427.70268585,1670
102,2798701.44296803,1592415.30960146,778145.273543735,302517.290355662,0,10318.5986325275,74721.4261963932,27826.8766944539,10576.0082785043,2796520.78330273,-2181
103,2740531.33381346,1535942.80392955,805759.598913537,300630.661781475,0,13577.3454311672,46511.4924101831,28999.7024189786,9702.6640649533,2741124.26894985,593
104,2781934.37275115,1543830.81899085,814274.830432226,299183.914055307,0,11183.1261812042,61323.1065955272,35624.2197681762,13067.3125720488,2778487.32859534,-3447
105,3439824.39217995,1503861.37402361,870673.20045286,299284.257355359,641238.279497715,10348.3835103479,71034.3677265363,32482.6015326067,12451.3937169271,3441373.85781596,1549
106,2790327.38698471,1490794.63102317,863478.04296538,304527.702378791,0,13298.1875285516,71834.9898358439,34995.7355051087,12309.7859762876,2791239.07521314,912
107,2808925.07097078,1547181.91397618,832181.550006497,304443.420201086,0,16482.4280042699,57444.6354101027,37814.0247531262,9784.1235229286,2805332.09587419,-3593
108,2761910.04956383,1556874.63172878,769976.822345813,302349.382105158,0,11885.3176060276,72030.6070430922,31893.8315480059,13273.8620048774,2758284.45438175,-3626
109,3381421.61390314,1575694.84694975,751222.169617105,303394.075616182,625176.928345996,9924.9069651422,65365.3349209527,37610.7073961716,10308.6040255787,3378697.57383688,-2724
110,2738110.19157614,1561610.16118193,743036.057207537,305581.909849378,0,11704.090908978,67576.0658421623,33290.3820062911,11658.8386461089,2734457.50564238,-3653
111,2803394.34792053,1604376.91235687,776908.273185313,303932.186357619,0,15045.6843509806,60455.9847114046,31456.5353454995,11394.3238629976,2803569.90017068,176
112,2771833.75061,1601287.54793461,742095.706766815,304263.419961357,0,13216.3274203026,64438.7376830836,37711.1383128988,9913.332114118,2772926.21019318,1092
113,3386730.436873,1633348.020933,720393.06850871,305726.874983263,627236.62361959,10557.2164400473,58764.6613852925,19392.4673327539,11231.9446817845,3386650.87788444,-80
114,2733816.41343343,1644335.11612882,679470.938229643,304629.134271088,0,12984.688062373,60114.2198575869,20068.5908409706,11874.6215023339,2733477.30889282,-339
115,2742531.51117416,1600157.50282235,716497.993373654,305547.122010812,0,14608.9508950006,67849.8872153903,26962.1266818599,10203.0070483152,2741826.59004738,-705
116,2740673.1490353,1583433.962061,739997.458635811,305430.416225029,0,13674.8550783397,59444.3359972017,27933.2333358674,11563.5412018843,2741477.80253514,805
117,3371538.27008692,1670982.21922817,661230.965073501,310078.125903106,639658.366619121,11589.7686362346,52839.2844285734,14723.140418161,10851.0125689365,3371952.8828758,415
118,2717507.47688255,1612848.45585132,698648.792439496,311643.271286364,0,7120.4879423116,64819.762482806,13110.5334558258,10461.1922330865,2718652.49569121,1145
119,2725501.91469483,1584448.36374502,718202.978468729,312389.489123922,0,14781.2649543929,64929.5304953587,20043.4500941563,11263.1886040382,2726058.26548562,556
120,2716167.06211314,1595142.6095664,691269.375062435,315680.747397829,0,12667.0039935696,65007.7283123983,25090.4706512427,11204.3038257734,2716062.23880965,-105
121,3357453.33382501,1597406.68376493,678336.734217713,319161.329730029,649831.311729999,17174.5721741545,60672.8293094116,23364.2149616324,11657.0919801884,3357604.76786805,151
122,2706640.68871483,1664620.73086536,622091.784250332,317473.113896299,0,11753.312141711,59421.9193174048,19604.6978214235,11223.6797698323,2706189.23806236,-451
123,2773548.37429255,1677449.99081933,672891.666754754,318460.659261897,0,13930.5165388894,58682.8930373237,19218.8993793247,12460.6143489272,2773095.24014045,-453
124,2739290.87752443,1650581.34184851,665137.438973806,321453.600880884,0,12063.3028560144,63193.8564727065,14119.6950856887,12155.4234095438,2738704.65952716,-586
125,3376705.63480257,1541679.34745238,740998.672558738,319543.092787855,668045.585520549,18668.8130727298,56389.6945674652,18897.9467558206,10384.6601294811,3374607.81284501,-2098
126,2746474.15803608,1662900.60590239,634972.76751116,323496.291609153,0,12443.5094552976,67699.0393219259,32765.2551954823,10990.6464886695,2745268.11548408,-1206
127,2733488.54280584,1666856.9226873,624530.674352115,321925.906852996,0,10922.0464296758,70929.7635337125,25358.6659189587,13039.9669038163,2733563.94667857,75
128,2730311.38695681,1638296.29157478,656008.843508175,323557.933206074,0,12654.6913240228,66578.9470088663,20164.3352231653,12706.9150097917,2729967.95685488,-343
129,3416339.20565121,1694534.72883856,606470.70897339,324169.769850101,674751.75831387,14291.5323911875,76607.796653546,13130.5387991843,13924.6473919425,3417881.48121178,1542
130,2706481.59446489,1644527.0005671,608480.175676232,328947.324517406,0,17263.0964437287,72656.4648552555,27695.0740233108,11002.397721532,2710571.53380457,4090
131,2705868.35973635,1683937.02948698,570498.088089201,327775.990594686,0,15943.8325119364,73941.1782560016,22688.7280334766,12934.9788836978,2707719.82585598,1851
132,2588045.52399683,1617474.24950963,554005.932048736,325334.284026329,0,12833.8865161819,54109.5140099979,14425.5465377696,12858.8078575551,2591042.2205062,2997
133,3397088.37647036,1719678.1792855,555925.3127748,327829.026612402,682526.487864445,14936.0523077317,64765.0530261837,20018.7246967703,15105.7877595341,3400784.62432737,3696
134,2748935.32982766,1707640.77866059,568306.357253861,326530.208431384,0,18161.1949194512,81185.2423802394,33070.6358072868,14731.926330546,2749626.34378336,691
135,2716435.64820447,1687143.23091741,582128.56146692,323270.036166436,0,13634.3078576484,62729.4086244877,37055.9752473265,12347.5864072751,2718309.1066875,1873
136,2723228.6143753,1745753.64357832,544261.577647028,322763.751475734,0,14165.513474565,59107.5928666209,24712.7430240138,11467.131130419,2722231.9531967,-997
137,3369434.62086325,1651551.40512217,600516.254904276,322192.276454801,682973.655514186,14358.6089371315,61442.3618781582,26280.8277223252,12861.0230297788,3372176.41356283,2742
138,2686346.49279893,1673088.37252895,555370.010822783,326726.973435171,0,8152.0228515223,77851.9538810476,28928.7616256966,15651.537447664,2685769.63259283,-577
139,2720875.327103,1686655.01917683,550869.543901248,327184.338030263,0,19058.0874551145,94127.0446297141,27601.1992244917,15221.2816293612,2720716.51404702,-159
140,2699487.72424686,1656750.333553,597441.083429075,322327.92117319,0,15654.6111779055,71717.954146415,18995.9065739197,15661.0216871531,2698548.83174066,-939
141,3421690.65380976,1695642.38965733,574175.107797456,327182.430800971,699149.479969686,18201.5766207764,66616.6884924611,27109.1258713727,13977.6756343153,3422054.47484437,364
142,2748431.10923753,1742610.43917357,548690.068142851,326003.404945449,0,20533.8916445531,70769.8055514549,22573.75426181,15937.2242390983,2747118.58795878,-1313
143,2667346.62998193,1647371.66675347,549487.575483498,331016.272586852,0,17548.4357350701,83191.9347916759,27299.8035892861,15031.8443855625,2670947.53332542,3601
144,2674892.32632091,1654819.02127854,564557.555993976,330942.861085846,0,17050.4795343596,74144.54354823,17629.9734997506,14801.1465679856,2673945.58150868,-947
145,3388017.76517089,1617946.92082711,596892.426310165,333236.508425349,698156.716027952,13124.9166032569,78003.4805865299,29021.9340914152,15655.9164752866,3382038.81934706,-5979
146,2733195.81236566,1690411.6285068,582850.747581864,338293.790162942,0,17392.4249472283,65351.1898960284,22075.9500564505,15136.8190021616,2731512.55015347,-1683
147,2677067.44352251,1642450.33304186,574808.365146275,335025.272445855,0,14776.264400885,54215.2133809886,45187.4377804641,12168.2361621102,2678631.12235844,1564
148,2688491.970453,1680124.91042392,551509.025736224,340470.41389778,0,9929.0838773365,60685.5726569019,22308.7036591332,14054.6558393449,2679082.36609064,-9410
149,3449552.43057856,1682728.70082464,561615.359484326,339239.291727304,731768.453033319,19332.3014423638,80280.8739869259,12934.9467188965,15890.4404168517,3443790.36763463,-5762
150,2745462.48928489,1760783.73810794,530841.876240392,339420.22434807,0,17197.4335277984,60397.8954232921,22982.8185480732,12877.1126126943,2744501.09880826,-961
151,2690863.36455067,1683444.07564753,552943.440748662,338816.889897904,0,15206.5030245172,62040.8766374934,18553.2536598965,15180.7589044698,2686185.79852047,-4678
152,2733667.03606739,1805006.28012941,484098.247900955,341098.04408317,0,17874.8812956445,66177.5560297002,11870.9762567817,14647.4843088272,2740773.47000449,7106
