Period,"Gini insee, all income","Gini insee, labour income","Gini insee, labour and pension income","Gini insee, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,0.38731388339435829,0.45873733931660315,0.40541619861071915,0.43908590577811402,6.759698324943745,12.046619323831651,8.41436373823545,9.222196654373915,0.23422350786991547,0.26418518333246543,0.24352429994114183,0.25094804586381225,0.02783615117030046,0.024186590380636114,0.022112521174035896,0.03158569572795039
50,0.38652003090911319,0.43166256511632761,0.39967854626466309,0.42344725971118452,6.602852615097166,9.589735952234848,7.737732954095064,8.311407943795118,0.23297113734664118,0.2531269614895879,0.23974756199260824,0.24354967892466747,0.029951776553400904,0.02462156853213888,0.02286932144646922,0.03403483186132202
51,0.38792771477059346,0.43271534459180161,0.40406679862712441,0.41926671478259198,6.435027496001341,9.772674148483679,7.882082767559327,8.200005083338173,0.233004985452296,0.258436655351017,0.24097370289771264,0.24720403790195786,0.0319178148186512,0.024362993656990666,0.02430646635508405,0.0343643906959586
52,0.39082884336121859,0.4363737607175292,0.40576389141851343,0.42110571654008078,6.612398472836078,10.23642224141434,8.167875335232726,8.06626899970433,0.23234714378685048,0.25529741292673097,0.23926533665515456,0.24545626773179852,0.031062332900809952,0.023818504901125144,0.024240387991791793,0.03292938458974823
53,0.38874362466244367,0.43869873891453359,0.40495291764009023,0.42210722518328764,6.4911853713563055,9.90401554779263,7.918912452312996,8.045797222234016,0.23164310717018172,0.2603311533704212,0.23944723143489996,0.24921058159512288,0.0325215378108962,0.024915602954523577,0.025555698157911134,0.03407191208151206
54,0.38910360482555295,0.43920571465066655,0.40571924060939618,0.42291892972907802,6.558264937426884,10.283880746927283,7.969829489459583,8.372957914784719,0.22971875294978386,0.25680955999845095,0.23817280888672004,0.24468321081708955,0.032349104758834235,0.024870313060989975,0.02446690694843627,0.03533691339524599
55,0.39134815401017592,0.4375706154225365,0.4065590760400431,0.42227467583322598,6.572846029841735,10.097012861552374,7.923206728953295,8.119264808497451,0.2319005917212017,0.2623033227279632,0.23950848315104903,0.25139080820476906,0.032566789517541404,0.025622964114722854,0.025222786255702095,0.03522493457284625
56,0.3821150470580954,0.43532758078936135,0.40068975970830145,0.41525337157733394,6.394947883925422,9.970404489253745,7.814771752851841,8.145633993356135,0.2222477811801332,0.24922320074862803,0.23278891686673847,0.23409615193905525,0.032143484905450756,0.026828444171042985,0.02493486703697261,0.03637373682672057
57,0.38471627551452858,0.44084928007114804,0.4059679269265084,0.41794421696934309,6.436072313114909,10.532782427414123,8.126471669491135,8.076260144311233,0.2249781398445172,0.25654279579388467,0.2374290982271409,0.238741401151145,0.0326968374623557,0.025521845477460798,0.024880191353855247,0.03581980459601624
58,0.3816867049530599,0.43799089531146912,0.40080975379715472,0.41768185186362744,6.330071949447146,10.435028526645834,7.9079049546429685,8.226980472263014,0.22456111203612977,0.2524634981411823,0.23509864055868238,0.2372410691218346,0.03287210017840079,0.02587669479784774,0.02509272821535377,0.03628805661450788
59,0.38490050639940204,0.43982186512960492,0.40197749173535668,0.42088668565442805,6.377870723733522,10.38231263034064,7.808196584775291,8.21131820163705,0.22692219682853026,0.2575920840814912,0.23697872038334855,0.24315191541360953,0.034011012387561886,0.027357906723815703,0.026492280647391796,0.03723826469387235
60,0.37978258825370764,0.44105311928388125,0.39868674973970597,0.41833421523115982,6.305723933413673,10.26225287268,7.761517141309467,7.983291812470165,0.22561565705105735,0.2528405899098798,0.23606600804191344,0.2377789031295398,0.03498173601730079,0.028814509184825376,0.026729156612901733,0.03979251394473678
61,0.38384890809746064,0.44099046079341919,0.40444053196089336,0.41813392837697128,6.32684326404736,10.41348132475892,7.7290455926290065,8.068968795250335,0.226416298404792,0.25850682254949997,0.23880628285179858,0.24073077259147893,0.03576177181180228,0.026906161298941366,0.026559651324061358,0.0390764571729427
62,0.38275285048673202,0.44042225425705256,0.40114030741446549,0.41944016637293718,6.2156285627324745,10.016310775702173,7.585630468308219,8.229394401962587,0.22407458733431118,0.2524479504689944,0.23431108860057598,0.2377308389382799,0.034440388789776184,0.02810519850036758,0.02719298490887764,0.037722468975251354
63,0.38807356733335036,0.44364128208340109,0.40635769612055239,0.42317711634976013,6.349845869967093,10.137805247247524,7.744993344342416,8.294757915260055,0.22779805709548057,0.25636478979389277,0.23788850633077815,0.241929509737171,0.0340934738436992,0.027360038775761337,0.02660195615826326,0.03726017815580573
64,0.39248908998874232,0.44709055116977964,0.41063327531498556,0.42849258196457146,6.4914487631992195,10.60281803601882,7.961916874184624,8.534886723783977,0.23762114407618037,0.2737564465066454,0.24806780632019876,0.25857126581971884,0.03438778722475554,0.027829942616506117,0.02643538655797546,0.038226473577901356
65,0.38495744918611491,0.44422721567375772,0.40575720991242731,0.42099110652644717,6.128795566708568,9.860839739255223,7.7677395759856696,7.969604423907577,0.23341779561002896,0.2717155773265446,0.24600965817505843,0.2533601819277598,0.035466427880824464,0.026324505243256476,0.02779907432448054,0.03654183907143264
66,0.38665254200654459,0.44721216626760757,0.40777255725747868,0.42486854301803689,6.115675313725578,9.687613645139304,7.656976291534094,8.029474705965693,0.23305597000426054,0.2707887398620194,0.24478032939151112,0.2535538220161367,0.0357285054138923,0.027121468791840284,0.027618123219087774,0.03792977257070224
