Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,3523.6083146706223,960.984085819684,960.984085819684
50,3167.8842418678105,863.9684296003543,863.9684295998886
51,7515.842451438308,2049.7752140290104,2049.7752140285447
52,11545.467944517732,3148.7639848697,3148.763984871097
53,12760.117469355464,3480.0320370951667,3480.0320370951667
54,6377.197334300727,1739.235636626836,1739.235636625439
55,7268.842789679766,1982.411669912748,1982.4116699136794
56,8675.195444017649,2365.9623938221484,2365.962393824011
57,6854.36925515905,1869.3734332229942,1869.3734332239255
58,6669.798342529684,1819.0359115996398,1819.0359116001055
59,9418.421839434654,2568.6605016659014,2568.6605016654357
60,5129.505704078823,1398.9561011120677,1398.9561011139303
61,1414400.9649076909,129853.29889213666,499365.3136417661
62,1632925.0146828666,149586.52658224525,574405.0835737139
63,1208755.158804521,111625.94223966077,429013.9759835694
64,1336996.1781243607,122801.86755403457,470684.2658470804
65,2282754.0026227105,206948.78896229388,790628.2815181725
66,2436097.533517506,220876.33305431996,841661.0838735122
67,1925736.4874378517,174696.4347139704,668553.8944601351
68,1983635.3582438566,179607.9493309767,686949.556570542
69,1525315.1205480993,148330.28818176547,565641.5993736023
70,1693328.515093416,164960.68444510875,626970.2062737625
71,1380396.8300306778,134977.55199920153,515387.753739628
72,1619168.3418285698,158721.5474012699,604566.9881044757
73,1319231.8980226852,131188.33220662829,499518.65200361516
74,1557323.8217984699,155756.35985335615,589048.5166104129
75,1248373.386094179,126279.08087146794,478109.09081798326
76,1506844.9608591348,151797.54965773225,572725.3954448635
77,1187555.9824563675,120560.0806675679,457473.54854873754
78,1463728.5837483555,147663.33714657184,558323.0525306705
79,1121247.1518306695,115196.56046443293,436807.89966990985
80,1406733.2307694592,143655.4672045894,541880.0374191143
81,1080806.9830680452,113950.09651111439,426583.4596003387
82,1390392.307894569,146016.5703254575,542084.2153861597
83,1066050.0043582134,114137.80422334839,423257.7053830093
84,1370752.1519560367,142404.62886388367,532929.4016041774
85,1015742.3701954596,108847.24709158391,406112.4550393019
86,1360993.1583964564,142415.53421210498,530246.630000174
87,986584.9558522142,107100.89307337301,400451.0796957491
88,1338162.8528602272,141823.33070318587,528701.173810916
89,961786.2346088253,106040.51071177842,393667.9398706015
90,1320673.0503636338,141067.26771262195,524981.3706191797
91,947392.8342626691,104829.37262353301,387477.0136771882
92,1315046.660509497,141571.10003951285,522641.35712580755
93,928952.9122441188,104249.04683152447,384097.98107008263
94,1318833.1787555665,142283.45415290166,525529.5910328254
95,914560.1982372776,103176.81054029008,380180.3701151693
96,1315699.7992866598,143053.431100755,527469.7919418495
97,916725.102258917,105229.9711066205,384646.4499593312
98,1332363.296465028,145470.2535511693,534734.8145351186
99,921527.7193845324,107477.98838214576,391527.05534339417
100,1353673.7545458153,149188.18169436883,546922.8608472962
101,938036.5280639343,108909.51390081085,396025.7840911746
102,1387355.7239099517,153575.0778410025,559141.5658352636
103,935613.3757258393,110400.92803661432,397497.3112470843
104,1401936.6021720693,156733.34256631788,566043.1696764622
105,954717.0110140219,111389.06041886471,402173.83836973645
106,1422034.0195114948,157060.18770570587,571376.2624507211
107,960375.8214970268,113322.9995406447,405988.7415640354
108,1442485.3999003023,160721.49514977355,578441.9164843056
109,956844.2455429472,113475.90253004245,405851.8065119479
110,1452593.210119024,162325.64262928255,583381.9668859784
111,974493.1989466995,116944.77691969182,412900.8902796246
112,1451608.259306699,162276.43154988438,584252.6613342483
113,960372.7929657064,114748.3686427027,407172.8675363641
114,1468934.644740142,164175.2326173745,590229.3930488359
115,962704.2137286589,116147.70245370828,408500.02022335306
116,1496798.039912805,170162.96771700867,597697.1008946188
117,983741.5812351219,120131.58235714585,414909.23099572025
118,1507323.468641542,171289.54370503873,602076.6813057363
119,969078.5101121664,120053.62320429739,410971.4989208691
120,1511748.7822345346,174561.28045973927,607729.4874928165
121,980599.3841779605,121633.7235954646,418057.27030120976
122,1513430.7997288853,174627.60011838935,609349.7041363884
123,980532.5950046629,122534.39005348459,417647.50030477345
124,1510486.885554269,175686.98843689077,608462.7065082844
125,984439.8152582347,124945.05173367634,423328.9495275691
126,1541493.2594413385,181722.4259048691,624559.0149479639
127,981858.6961884648,126799.23928459361,425141.59628242813
128,1561095.4307292625,184778.42262334563,634351.7996988837
129,1007344.2327873185,131652.51897174027,434482.8965117447
130,1572791.5300169438,189335.0709009394,639273.9789048526
131,987302.3693292812,129878.78484978154,429414.4840590097
132,1586892.606623903,191952.22175670415,646640.6326556094
133,988814.91932071,131179.76946691796,435676.6780475788
134,1573783.332541041,190001.0861691069,647289.1352409944
135,994132.7940697968,132323.70070246328,438444.1782012861
136,1619417.1146076769,195666.0790740503,660854.3489697501
137,1013572.8612785339,136092.31962927803,443096.50036106445
138,1624159.5808783174,198575.41559224855,662304.5837810263
139,1016346.2253233716,138776.05841355398,447422.4888964463
140,1639564.9010565057,202243.63148024306,671261.4171805363
141,1026304.5611225218,141043.87668340374,454083.5282276813
142,1649352.2874160782,206074.41536412947,678230.997365579
143,1033539.787928544,144410.17516665626,455038.61683148704
144,1650287.3099904358,208708.48592302017,684102.5310896672
145,1006265.3526055366,145425.1675346708,454412.4487780873
146,1654391.9538244829,209658.09594895318,688703.8464000504
147,1026097.0393158421,145505.42042544018,459973.5717481151
148,1703165.398259133,216239.67777049914,700727.2107752748
149,1043654.0595019683,149328.50079405494,463379.6944202576
150,1721331.0959589705,218528.89479671977,709001.88885382
151,1058611.9395836517,152037.4656095989,470473.34456190653
152,1749645.3554314375,224652.85148514993,718899.8281740211
