Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
93,907757,1115048,1208250,1206558,1013418,976770,847485,816949,646484,566207,500636
94,899801,1108073,1197032,1240903,1002458,987277,851014,806467,660649,562582,505794
95,901332,1106862,1180987,1251985,1008523,981227,860527,820335,655299,576266,505442
96,911958,1094525,1167597,1266296,1007247,981817,869755,821777,675819,574094,497570
97,923514,1089529,1166236,1251002,1024087,986771,880908,817344,667544,588273,498170
98,936010,1082790,1161240,1230033,1069032,979081,888050,798492,684887,579948,514113
99,926605,1093846,1163566,1232315,1085448,973849,886050,808780,684410,590162,511458
100,922999,1094778,1154548,1251436,1086342,959520,908289,798467,697774,587478,510496
101,924434,1104640,1141223,1254725,1087661,957278,918088,800400,711381,586576,511366
102,922436,1121546,1132547,1251821,1103199,952487,927440,816507,705604,587489,516293
103,910343,1128597,1136942,1246671,1109454,963209,920285,822529,718469,587285,519370
104,913016,1118574,1135458,1249650,1119261,964641,931872,820603,724963,575097,530757
105,921264,1117790,1134454,1229798,1143583,951618,947920,822496,723432,587244,533504
106,912585,1117523,1136320,1215509,1156637,946117,965985,820467,714668,594267,536620
107,915210,1124722,1124012,1213939,1166049,944139,977628,821570,732591,586052,544213
108,922832,1120912,1123805,1225404,1155618,963990,979302,809069,755261,585387,540766
109,912984,1119487,1129700,1219067,1154215,986003,984670,815497,751330,596283,535892
110,919116,1113195,1133393,1205357,1169164,991376,979636,811896,764032,603600,531400
111,910846,1118533,1135115,1198824,1170312,996747,981376,816353,768778,606952,523773
112,896125,1118544,1111038,1210939,1189604,1000156,975505,817243,769305,618229,526226
113,881518,1116574,1111312,1201516,1200875,1005737,964563,830314,781600,611242,519777
114,857901,1117097,1104195,1190366,1236059,993123,977068,832789,775764,622474,516873
115,845584,1127666,1101032,1172785,1246408,999385,970299,841981,786479,620552,530287
116,837648,1140351,1089925,1156245,1260223,999615,969058,851223,788398,640354,529683
117,826283,1148905,1084996,1156266,1244926,1016431,973259,862339,787116,632519,537912
118,801631,1169561,1077811,1153375,1223450,1061163,967308,864334,769406,651019,534349
119,789208,1150318,1089347,1155417,1226051,1078052,959396,864946,777951,648245,540544
120,777853,1144143,1090070,1146399,1244992,1079470,947980,885847,769401,661181,535461
121,766710,1149291,1099502,1134311,1247545,1081411,944563,895237,773380,670429,535331
122,761109,1126400,1115643,1125007,1244537,1097329,939492,904685,788414,669174,529604
123,741255,1121888,1123593,1128933,1239387,1102239,949804,897459,791444,680951,530217
124,721801,1140422,1112857,1126927,1241859,1110537,953752,907156,789206,684923,526440
125,705966,1151473,1111869,1127912,1221790,1134844,941054,920723,792531,682634,534385
126,691356,1153225,1111928,1129452,1208912,1149214,935771,941467,789040,677712,543829
127,687592,1144614,1117780,1118870,1205776,1159231,933754,953759,788804,693914,534881
128,698671,1121807,1114515,1118259,1217707,1149435,953039,956143,777052,716235,535931
129,710268,1093909,1113400,1124872,1210907,1146461,975263,962964,782200,713801,550064
130,719218,1079984,1107184,1128786,1197472,1161684,979377,959697,777051,724763,558427
131,710547,1074690,1112522,1130883,1190577,1162897,986005,959562,783545,730178,560930
132,710148,1068221,1112533,1106938,1202692,1183416,990731,955597,782972,728309,568909
133,708300,1053485,1112145,1107674,1193643,1194930,994811,942139,794601,744453,561506
134,704085,1036987,1113380,1102837,1180487,1229927,982305,954759,801639,734314,577300
135,709963,1015762,1124069,1099309,1166526,1238559,986618,950839,810032,744396,574444
136,722318,1002255,1136958,1087998,1151876,1253882,987007,950196,818986,750615,586083
137,719555,993894,1145512,1083069,1152413,1237798,1003534,956446,830955,745487,581415
138,724609,965353,1165559,1076330,1149727,1216072,1047161,950122,836042,729232,599614
139,724646,953677,1146576,1087787,1150951,1219164,1064044,944081,837700,738423,597149
140,721907,946988,1140637,1086867,1142512,1237689,1067482,933741,854734,730800,610088
141,717977,935537,1144615,1096074,1130211,1239595,1069182,929389,866195,733728,621845
142,723942,933105,1120154,1112311,1122088,1233785,1085343,926952,873760,746797,618348
143,728185,917230,1115642,1120261,1126052,1228594,1091916,938152,866717,753451,625333
144,736642,900731,1134390,1109355,1123443,1232663,1099962,942122,876894,751022,629423
145,729819,894630,1145809,1108571,1123857,1212531,1124692,928930,891026,755625,627449
146,728917,883740,1148772,1107523,1125087,1201653,1137392,923925,913134,750499,623177
147,728135,876246,1139637,1112993,1114505,1196927,1146414,923537,925718,751465,638051
148,728098,884303,1116614,1109728,1111680,1205810,1136688,942550,929593,738559,655648
149,730340,883337,1088869,1108029,1117501,1197571,1136918,963337,935776,741536,655457
150,736484,886479,1073734,1102581,1120774,1184631,1153738,965067,934134,739358,664382
151,725407,883068,1068440,1107919,1123065,1178796,1155838,966407,932413,743303,670382
152,715911,888798,1062175,1107411,1099120,1192404,1174590,970029,928677,743127,670617
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
49,993475,1174868,1007284,1009891,854454,814474,671578,634849,549119,511357,423325
50,979870,1190435,1012457,1006139,846039,833534,677107,631047,550947,516360,428504
51,990203,1188452,1019856,1006986,854066,837964,680923,623304,568946,510834,427924
52,988655,1208893,1023840,1001419,855840,837798,687591,633013,577574,501848,426919
53,986858,1226164,1026018,988457,868187,851869,683188,627284,582728,505034,429381
54,965170,1258448,1017894,1000593,872125,844152,693982,628458,583518,501815,433554
55,942252,1269007,1023509,995506,881640,857845,692166,637233,585039,502888,442707
56,951157,1283643,1021315,996811,889810,856785,715066,633173,575336,510197,444401
57,954600,1268718,1038506,1000148,901032,849232,712030,645476,570299,510389,453582
58,961694,1248540,1079282,994719,906605,831166,731771,637880,588261,496567,458675
59,958283,1249942,1094497,990241,906186,839338,732316,646085,588413,502255,459479
60,946680,1268475,1095287,975899,929363,833296,744569,639783,590197,509759,459147
61,940699,1271400,1096677,972022,938454,835700,760028,636344,590324,510242,461123
62,931664,1268763,1112358,966530,948012,853347,752630,637563,593876,509509,465123
63,938623,1262673,1118976,975404,943510,856591,767566,635827,598804,506219,469967
64,934733,1261338,1133189,976739,951381,855646,772345,626718,611857,509963,468112
65,927316,1242713,1157226,964198,965963,856735,772325,637885,614487,511528,460029
66,927696,1230192,1170928,960267,987276,854242,762837,651215,615499,511396,464566
67,921166,1230330,1180272,958954,998067,853511,775830,644047,628416,499551,479395
68,914773,1242089,1166383,980061,1000041,840994,799639,645496,622147,508535,465498
69,895519,1239039,1164999,1001564,1007217,843334,797479,660549,614515,515384,461045
70,895522,1226557,1179198,1006737,1004116,837169,812683,667766,610951,518411,465090
71,898562,1219834,1177177,1015044,1004556,844892,817575,673008,602955,533366,459972
72,886253,1230267,1198333,1018652,999057,846639,819183,678114,611271,542632,454930
73,901174,1218229,1211650,1022268,984857,858550,835698,670784,604274,550658,459782
74,891973,1206035,1246776,1011142,996402,862827,828561,681154,602623,551281,458362
75,886955,1190426,1257560,1017404,990459,871935,842574,678886,613834,551984,457200
76,885621,1173391,1272228,1015313,990221,882363,841460,701588,610099,544383,461431
77,891364,1171769,1256740,1029334,993707,894664,835490,697101,623960,540938,457305
78,895025,1168227,1236237,1072831,988120,900576,818543,718099,615631,557982,449420
79,888033,1170754,1238628,1088353,982924,899767,825454,718082,624380,554986,453323
80,873471,1160952,1257531,1089477,969873,922927,817327,731197,620600,555071,460075
81,877162,1148283,1260788,1090490,967387,931849,822911,744374,618418,555994,462415
82,871414,1137262,1259560,1105753,963149,941630,840117,738469,620575,557461,461905
83,884688,1141443,1253792,1111890,974070,935037,842901,753383,619021,562260,462126
84,884161,1139053,1256118,1122551,975405,944703,844564,756485,606754,577639,462416
85,886736,1138837,1237145,1146676,962864,958396,846315,754357,618231,581118,463938
86,903909,1140479,1224524,1161163,958038,979709,841974,743273,631259,578837,464328
87,918760,1128171,1222775,1170226,956107,991269,840760,757133,624561,590126,453828
88,904489,1127843,1234595,1158694,976563,993658,827521,780573,625089,582448,462910
89,881560,1131207,1230719,1155232,997852,999530,832875,776875,638858,577353,466948
90,879181,1134514,1216733,1170414,1003094,995899,825236,794803,646255,570930,474392
91,886937,1137098,1209350,1171231,1008319,996526,832772,798151,651080,561842,490337
92,895526,1113153,1220130,1192560,1011941,989421,833979,800234,656480,573333,495511
93,909451,1112963,1208954,1206015,1016547,974533,847198,819061,647475,566275,500903
94,901495,1105988,1197850,1239792,1004651,984374,851047,810128,660616,564313,503273
95,903233,1104570,1180970,1249768,1010913,979652,859699,823096,656901,575790,503539
96,914863,1092633,1166818,1264182,1008809,980415,869099,822807,678580,572920,496381
97,926057,1088765,1166208,1249031,1024794,983676,882266,818142,672791,584573,494015
98,938553,1082215,1163255,1227328,1067734,978148,887363,801917,692410,580382,508126
99,929215,1093273,1165678,1229526,1082948,973670,887986,809192,693588,589985,506272
100,925853,1094122,1156509,1248429,1084192,963488,908121,804948,704207,589554,501459
101,928037,1103850,1143386,1251769,1086245,961587,915254,810523,718670,586356,505641
102,924150,1121317,1133027,1252416,1099744,959230,924297,825375,712601,589306,507291
103,912176,1128453,1137549,1247541,1104495,969297,919084,828546,728416,591610,503767
104,912139,1119972,1135119,1248435,1113170,970809,927685,828986,731949,581369,517545
105,920495,1118690,1134807,1229397,1137183,958017,940728,829775,728533,593196,521046
106,912393,1119615,1134749,1218597,1148892,953225,960299,828315,717755,605442,521159
107,915587,1127137,1122577,1217362,1154846,951484,971221,827581,729401,600269,531720
108,922974,1124090,1123554,1228071,1143957,972158,973440,815280,753405,594060,526056
109,913388,1124101,1127341,1223819,1142220,993579,978731,816805,750531,607556,519524
110,918942,1117871,1130953,1210611,1160315,995576,977396,809964,766810,614488,515269
111,913300,1122264,1133537,1203930,1161397,1000456,977835,817619,772798,619599,511279
112,897449,1121847,1109592,1214725,1182252,1004445,971443,819803,774710,624000,522988
113,882535,1122551,1110085,1203549,1197115,1007969,960709,830522,791805,617995,518750
114,858918,1123786,1103110,1192245,1231179,994709,973627,838727,779919,628199,518070
115,847542,1131769,1101786,1175582,1241105,1001149,966771,846101,794978,619514,528761
116,837583,1142005,1089887,1161795,1255687,999936,968547,854429,794712,641985,525635
117,825970,1150817,1085611,1161236,1240652,1016038,971653,866649,788248,637208,541203
118,801481,1171473,1079061,1158340,1221237,1056646,964182,872877,772839,655088,534554
119,790030,1152426,1089587,1160784,1224225,1071037,959092,875429,777180,655016,545414
120,779738,1145686,1090407,1152083,1244554,1070813,950166,893516,771060,664424,543943
121,768758,1151186,1099598,1138976,1248510,1071893,950444,902003,773430,676469,540057
122,762581,1126035,1117735,1129323,1248624,1083644,948397,909482,790049,667420,542910
123,742789,1123052,1123428,1133094,1243971,1091742,956954,902684,792811,683856,544990
124,720426,1141621,1115610,1130504,1246511,1104270,953673,910355,797428,687745,534577
125,704674,1152164,1114547,1130288,1227644,1128608,938333,924029,798559,689688,543578
126,690416,1154524,1114607,1130723,1214929,1141736,931873,944947,799519,679771,558028
127,685823,1146018,1122129,1119281,1213253,1150507,930920,954494,800537,692681,554439
128,697491,1121906,1117860,1120487,1223733,1139875,951742,955721,789905,718122,546742
129,709219,1094621,1117420,1124136,1219326,1138461,973022,960687,792570,714180,559388
130,718087,1080326,1111248,1128266,1206041,1156639,974600,957350,786693,728149,566566
131,709276,1077053,1114786,1130853,1198750,1157648,979405,958037,792717,736727,572167
132,710654,1067529,1115991,1107845,1208157,1179475,983513,952151,794161,740079,575837
133,709194,1053220,1116776,1108709,1195091,1193449,989506,934954,807025,755430,569451
134,706757,1037139,1116975,1101734,1186097,1226347,978987,948180,813647,744386,579656
135,712092,1016996,1124958,1100275,1172699,1233196,987775,944086,819537,760633,575536
136,724603,1003708,1137225,1088376,1158805,1247749,985937,947250,832409,754408,597226
137,722045,994991,1145448,1084100,1158286,1232866,1006522,945917,843989,752099,588799
138,726378,966671,1166104,1077550,1155409,1213451,1047332,940526,850655,738812,603377
139,726156,954507,1147571,1088827,1157501,1217418,1061301,935640,851478,742184,604420
140,723715,951480,1139298,1089797,1148829,1236467,1061579,926570,868904,737347,616221
141,719785,939739,1144637,1098844,1135662,1238536,1063217,925395,875121,738517,630178
142,728458,935355,1119486,1117116,1126102,1239365,1076913,924463,878569,756145,619897
143,730283,918672,1117368,1122336,1129953,1234280,1085024,935868,870555,759371,634068
144,736766,899471,1135554,1114752,1127063,1236530,1097737,934398,881435,760761,640629
145,731534,892699,1146622,1110757,1126847,1219796,1118488,922138,894362,766306,642416
146,735941,881462,1148548,1110754,1127555,1210043,1129771,918864,910901,765374,632902
147,735493,873305,1141238,1117340,1116684,1207626,1138321,918267,919662,765325,645722
148,734944,881436,1120354,1111764,1117447,1218106,1126986,941718,922253,753377,669268
149,734325,879730,1093069,1111422,1120998,1214068,1124309,960044,930265,753995,666080
150,737169,884650,1078774,1105313,1125180,1200186,1143434,959918,930282,748343,677756
151,740447,880765,1074716,1108702,1128109,1191472,1144387,965734,930958,755280,685219
152,734539,891271,1063954,1109907,1105223,1200399,1168244,968343,926986,757912,689263
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
49,993475,1174868,1007284,1009891,854454,814474,671578,634849,549119,511357,423325
50,979870,1190435,1012457,1006139,846039,833534,677107,631047,550947,516360,428504
51,990203,1188452,1019856,1006986,854066,837964,680923,623304,568946,510834,427924
52,988655,1208893,1023840,1001419,855840,837798,687591,633013,577574,501848,426919
53,986858,1226164,1026018,988457,868187,851869,683188,627284,582728,505034,429381
54,965170,1258448,1017894,1000593,872125,844152,693982,628458,583518,501815,433554
55,942252,1269007,1023509,995506,881640,857845,692166,637233,585039,502888,442707
56,951157,1283643,1021315,996811,889810,856785,715066,633173,575336,510197,444401
57,954600,1268718,1038506,1000148,901032,849232,712030,645476,570299,510389,453582
58,961694,1248540,1079282,994719,906605,831166,731771,637880,588261,496567,458675
59,958283,1249942,1094497,990241,906186,839338,732316,646085,588413,502255,459479
60,946680,1268475,1095287,975899,929363,833296,744569,639783,590197,509759,459147
61,940699,1271400,1096677,972022,938454,835700,760028,636344,590324,510242,461123
62,931664,1268763,1112358,966530,948012,853347,752630,637563,593876,509509,465123
63,938623,1262673,1118976,975404,943510,856591,767566,635827,598804,506219,469967
64,934733,1261338,1133189,976739,951381,855646,772345,626718,611857,509963,468112
65,927316,1242713,1157226,964198,965963,856735,772325,637885,614487,511528,460029
66,927696,1230192,1170928,960267,987276,854242,762837,651215,615499,511396,464566
67,921166,1230330,1180272,958954,998067,853511,775830,644047,628416,499551,479395
68,914773,1242089,1166383,980061,1000041,840994,799639,645496,622147,508535,465498
69,895519,1239039,1164999,1001564,1007217,843334,797479,660549,614515,515384,461045
70,895522,1226557,1179198,1006737,1004116,837169,812683,667766,610951,518411,465090
71,898562,1219834,1177177,1015044,1004556,844892,817575,673008,602955,533366,459972
72,886253,1230267,1198333,1018652,999057,846639,819183,678114,611271,542632,454930
73,901174,1218229,1211650,1022268,984857,858550,835698,670784,604274,550658,459782
74,891973,1206035,1246776,1011142,996402,862827,828561,681154,602623,551281,458362
75,886955,1190426,1257560,1017404,990459,871935,842574,678886,613834,551984,457200
76,885621,1173391,1272228,1015313,990221,882363,841460,701588,610099,544383,461431
77,891364,1171769,1256740,1029334,993707,894664,835490,697101,623960,540938,457305
78,895025,1168227,1236237,1072831,988120,900576,818543,718099,615631,557982,449420
79,888033,1170754,1238628,1088353,982924,899767,825454,718082,624380,554986,453323
80,873471,1160952,1257531,1089477,969873,922927,817327,731197,620600,555071,460075
81,877162,1148283,1260788,1090490,967387,931849,822911,744374,618418,555994,462415
82,871414,1137262,1259560,1105753,963149,941630,840117,738469,620575,557461,461905
83,884688,1141443,1253792,1111890,974070,935037,842901,753383,619021,562260,462126
84,884161,1139053,1256118,1122551,975405,944703,844564,756485,606754,577639,462416
85,886736,1138837,1237145,1146676,962864,958396,846315,754357,618231,581118,463938
86,903909,1140479,1224524,1161163,958038,979709,841974,743273,631259,578837,464328
87,918760,1127959,1222954,1170916,954430,991067,842127,757645,622812,591036,453567
88,904503,1127843,1234756,1159894,974811,992257,829011,782382,623259,585669,463294
89,881781,1131870,1230880,1158208,995926,999362,833675,778984,636946,579663,468337
90,879402,1135731,1217672,1172642,1001360,995758,826975,796267,644678,575373,475896
91,887344,1138022,1210923,1173604,1006710,995884,833388,801046,646877,567851,489626
92,895933,1114077,1220426,1194716,1011976,988511,833586,802992,652136,579130,495753
93,909979,1114851,1208877,1208171,1016225,975011,845417,820597,645704,572979,500184
94,902023,1107876,1197536,1242516,1005466,987167,850978,812495,657002,571052,504266
95,903554,1106665,1182177,1253348,1011728,979221,863261,823931,655175,582252,505915
96,915277,1093127,1168582,1267765,1009829,981700,872245,822977,679033,578437,499688
97,926404,1088731,1168635,1249993,1025832,984828,884340,818092,673168,592039,499022
98,938719,1081874,1164131,1229525,1069329,979782,890213,799865,693019,586680,514969
99,929314,1092977,1165716,1229894,1084383,975304,889983,807349,694991,593186,511223
100,925075,1093421,1156098,1248649,1085826,962444,912597,800689,707674,587527,512295
101,927021,1103557,1143069,1253093,1085931,960001,917823,806537,720813,585718,515979
102,923134,1120661,1132979,1252357,1101953,957404,925516,823650,713869,588920,516668
103,911041,1128011,1137279,1245811,1108292,968034,919382,827158,727966,587366,517001
104,911057,1118378,1134554,1248137,1119621,967017,927434,827827,731820,578651,529861
105,919413,1117554,1135245,1228245,1143547,954546,942783,829215,733634,588377,533468
106,911520,1117151,1135787,1217344,1156539,948651,963602,826840,726051,598082,533708
107,914590,1124031,1124738,1214310,1166144,945864,976930,824790,739499,592317,544989
108,922393,1122234,1123231,1224445,1153531,966629,978566,811229,760467,591120,541221
109,913922,1121447,1125935,1220893,1151224,988202,986248,815248,756963,605036,535139
110,918705,1116717,1128182,1207808,1166066,993429,981083,810327,772333,612843,532153
111,912814,1122055,1130388,1200745,1167028,998686,981468,815984,777160,614294,528705
112,897967,1121882,1106169,1210551,1188787,1004297,973754,818092,781296,618602,538085
113,883116,1121920,1106544,1198652,1201605,1007140,961482,829850,799659,607537,531700
114,859499,1123653,1099384,1188194,1235139,995536,971740,836128,790303,617937,532208
115,846264,1132800,1097060,1172945,1246065,1001495,968055,844112,800318,621710,534702
116,838954,1144600,1084982,1160343,1259106,999307,970500,853307,799251,643265,532856
117,827341,1152427,1080193,1160226,1243608,1016797,973146,863606,794823,639745,542345
118,804038,1171110,1073465,1156668,1222614,1060294,965657,870094,776930,657232,539431
119,792444,1152678,1084817,1157792,1222783,1076085,960938,869759,787404,657479,548939
120,780303,1148345,1085211,1149925,1241760,1076497,945751,892439,783142,666722,545340
121,769160,1152891,1096053,1137470,1244576,1078846,941160,900286,786813,683083,538007
122,762626,1127422,1116831,1124734,1243216,1093378,939679,905017,803564,681401,540888
123,743013,1122722,1124042,1129034,1237789,1100467,947540,900816,804529,695068,541997
124,720572,1141278,1115801,1126814,1240548,1110128,947912,909256,807463,697253,532649
125,704468,1153735,1113657,1127350,1218873,1134051,934550,922948,808912,698028,540913
126,690141,1155704,1113254,1128096,1207505,1146729,932733,939231,806124,692068,553718
127,685797,1146759,1119722,1117692,1203787,1156131,929707,952530,804815,703699,542597
128,697448,1124380,1116664,1116518,1215337,1144546,949950,955410,791191,727356,539147
129,709045,1097852,1115993,1118397,1211769,1143601,971001,963522,792510,724000,553766
130,717772,1083280,1111529,1121008,1201132,1157678,974473,961866,787879,735463,562866
131,710122,1077823,1115884,1123496,1194402,1156788,982644,962794,789691,741873,565424
132,709362,1071340,1116157,1100098,1204280,1179759,987216,953714,790122,749246,566916
133,707902,1056851,1116831,1102460,1190826,1191723,991619,939294,802967,766852,560896
134,706022,1040180,1118532,1095341,1180213,1226084,980171,950460,808574,759484,571978
135,711034,1019559,1126957,1093494,1165185,1236724,985505,948791,817843,768629,573004
136,723688,1006471,1138757,1081212,1154068,1248987,979438,952255,827841,765244,594068
137,720988,997693,1146083,1076337,1153465,1233900,998598,955060,835684,761845,594139
138,725470,971398,1165065,1069723,1148421,1211530,1041601,951656,838053,744995,610008
139,725499,959350,1145715,1081420,1150702,1212623,1057378,946882,837109,752103,610636
140,723274,952947,1141382,1081702,1142502,1231026,1059738,933059,859826,747367,620889
141,720262,940163,1145846,1090375,1128921,1233471,1061934,927817,869441,751562,631275
142,727607,935166,1121212,1110411,1116586,1232979,1077736,924913,874230,766761,629197
143,727177,919696,1116295,1117968,1120679,1228475,1084520,933277,867558,767723,644749
144,733164,900206,1136178,1108348,1120014,1231613,1092841,935271,876415,770371,648489
145,727391,893491,1150471,1107286,1120864,1210712,1116222,921327,890824,772860,649140
146,727499,882384,1152554,1107038,1124795,1197200,1130130,921058,906024,771301,641529
147,729692,874378,1144894,1115125,1111541,1194108,1140215,918340,919769,770967,653567
148,728451,882735,1122963,1112067,1109870,1206242,1128103,938076,921774,755648,676733
149,733624,881609,1095478,1111396,1114155,1200713,1129391,955899,934183,755156,673610
150,734224,886529,1081296,1106327,1116666,1189864,1144564,958647,932644,747004,686670
151,727301,884601,1075457,1110682,1119154,1182428,1145037,966632,932140,748824,693980
152,719103,891586,1068602,1111026,1095756,1194256,1166746,971613,921418,750183,700057
