"agegroup";"period";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152
16;0.207778551167194;0.199959258897652;0.212284539121752;0.201670268017163;0.210920385725724;0.230878707598152;0.194823010894444;0.204830408149482;0.222235408698344;0.216155287431542;0.20086437811125;0.221800830004508;0.233562329906259;0.225501001888485;0.236166378640586;0.221150862315081;0.217458590002486;0.213766317689891;0.18456092798292;0.198695889882292;0.191282433858583;0.227112728100841;0.215003666137114;0.202095827040452;0.186901259502806;0.207493613086709;0.207375691814005;0.19783681320213;0.19279145473992;0.16983225322853;0.192166005894155;0.217238621625214;0.187971544163207;0.16482116459092;0.187418988186295;0.195339559363882;0.263402433154259;0.201373794003395;0.168188215366604;0.171657980270163;0.182104752667313;0.172914512189906;0.177695868426571;0.147887189373737;0.150197252575327;0.178101353419873;0.153989434397348;0.170138994034461;0.165201443178446;0.160263892322432;0.155326341466417;0.150388790610402;0.166973053623418;0.139224809801163;0.144112178941724;0.137631508770119;0.163333255844916;0.166590800590645;0.146064306272246;0.138111506478396;0.156894128711686;0.150657026202362;0.129829689204683;0.137050695973638;0.135139656222084;0.131477654468435;0.128464043878805;0.086970967352821;0.12150331545356;0.147902350581766;0.143492443811083;0.125515632821888;0.112097478765696;0.134319168264863;0.136825895832688;0.149975588331323;0.13077428100741;0.128172322486681;0.1249723591618;0.13488556839075;0.146375396837251;0.14618056874555;0.146018889021102;0.14595888746878;0.145833554339372;0.145518883752814;0.145145042238208;0.144923756326185;0.144889472086274;0.144773605833064;0.14474816108449;0.144522005662222;0.144382779427956;0.144253742308915;0.144118554564806;0.144095443773652;0.143765635117838;0.143553238274277;0.143360661055595;0.143129044594368;0.142822142751231;0.14269893524765;0.142606481072239;0.142356202754277;0.142189626118179;0.142005748158058;0.141687761810007;0.141532516783438;0.141242390924233;0.141007983264493;0.140612506505273;0.140179645762463;0.139746800544427;0.139421345025656;0.13906682973564;0.138579280170065;0.138251897779011;0.137918961046778;0.137468234840393;0.137080771006169;0.136628869833839;0.136128474468662;0.135727879726641;0.135391019415086;0.134949854881662;0.134725786706649;0.134661617027393;0.134621375509224;0.134419251506672;0.134205614762554;0.134057507920298;0.133951238034773;0.133727419843491;0.133612460842608;0.133415545883432;0.133431793878204;0.133372298954971;0.133183150277642;0.133078659992522;0.132880535557604;0.13293795951962;0.132804808799502;0.132697048144873;0.132420271718471;0.132414396265542;0.132410205755552;0.132299158476173;0.132222333730003;0.132126795562995;0.131986287985329
20;0.406704591318519;0.393232923883845;0.402685115670689;0.375615367863271;0.377289474795354;0.386826575819298;0.386576843473851;0.370531987194899;0.389542091601219;0.373033569851423;0.379272095891748;0.39302884255512;0.352426508873436;0.366499642090193;0.332840351071233;0.3259725449976;0.327046506817084;0.328120468636568;0.30225643870624;0.312406917253779;0.307714719677503;0.332813891362422;0.313448801463436;0.304649461463555;0.304361772574626;0.36309166415286;0.346513427113086;0.341942471313715;0.286694711205294;0.341229950510769;0.319533293062241;0.328191014894261;0.298687208525367;0.342521619496855;0.304696671363649;0.306497400489643;0.344395990714775;0.358364627032258;0.307952558144603;0.343050639661087;0.365709626013314;0.351337487285161;0.325644430415081;0.304294834045165;0.336540067786607;0.360019694815399;0.322557402248055;0.320072509752837;0.321196755051738;0.32232100035064;0.323445245649541;0.324569490948442;0.302031240193917;0.321820349326829;0.316777812633873;0.333090809614486;0.343441964551338;0.348925897191281;0.320184327603286;0.315338697808606;0.326986674448011;0.346143673515268;0.312787733613435;0.319052708584315;0.343432063172591;0.33603400956946;0.308046013721415;0.204274238085735;0.282479605705234;0.29239019541162;0.355318519886462;0.338719365142925;0.316798120458271;0.337601588974377;0.356215352901303;0.368511802016871;0.383223723390805;0.327098314749146;0.340243169477991;0.329261723380678;0.345897287309657;0.345436892257843;0.345054829566243;0.344913040887059;0.344616868235036;0.343873275359196;0.3429898566387;0.342466939547834;0.342385923025666;0.342112121392728;0.342051993326821;0.341517569176567;0.341188565957477;0.340883640468612;0.340564180539039;0.340509567809437;0.339730202411685;0.339228290931968;0.33877321488108;0.338225885839686;0.337500651153357;0.337209501532685;0.336991024594852;0.336399596027442;0.336005961524647;0.335571442548261;0.334820014251095;0.334453157287981;0.333767565652734;0.333213640776145;0.332279096165754;0.331256210080006;0.330233360680594;0.329464282109228;0.328626532871474;0.327474412530178;0.326700780598683;0.325914023295109;0.324848919626893;0.323933310227468;0.322865430016598;0.32168295397802;0.320736315146841;0.319940286097651;0.318897777461187;0.318368285650515;0.318216647339282;0.318121553271068;0.317643917372594;0.317139075904308;0.316789087066871;0.316537962452216;0.316009061373977;0.315737403654056;0.315272077160115;0.315310472528717;0.315169881056381;0.314722906935047;0.314475987664773;0.314007803078641;0.314143500696663;0.313828854424904;0.313574206998354;0.312920161187703;0.312906277001743;0.312896374476664;0.312633960481346;0.312452417190106;0.31222665252257;0.311894621382014
25;0.415215632849419;0.416951040228093;0.42904080191877;0.375112239075677;0.397641692987717;0.398466202088268;0.401787661019326;0.391411492035771;0.40214371186917;0.381464988407778;0.375664473771457;0.381400978738036;0.362687902108169;0.355387632296509;0.316791844350816;0.337494912909002;0.330438878851675;0.323382844794347;0.311494280589229;0.311222521336821;0.323170738503688;0.323241349883969;0.317270054681867;0.281544760497476;0.300807713182007;0.319613704547536;0.29809575512079;0.301909435371338;0.305561012867237;0.282941932809307;0.281642043546357;0.290233873906514;0.310860144905621;0.300134985538826;0.301757151124848;0.305037921876704;0.2968939114662;0.295915638926314;0.286521517754361;0.322025270059764;0.327821306341585;0.329893174547464;0.311772814150948;0.304294240479509;0.317532146415676;0.325268768119911;0.31540642847048;0.329942856424409;0.329007625770022;0.328072395115635;0.327137164461248;0.326201933806861;0.362770349684069;0.345240472159218;0.3236384798485;0.316458850055214;0.338947959259089;0.342213164994425;0.339968168056595;0.322833879266397;0.326110150399797;0.323543042811083;0.322572272799872;0.313604950613394;0.348210445389684;0.368524441793255;0.330128809411162;0.251795395460577;0.336973501491213;0.349493127021404;0.351100058336427;0.364889021991831;0.320023860401549;0.335633545404631;0.369739792209685;0.390322225484439;0.380523665944727;0.370482353518189;0.38366003077423;0.359320841865285;0.36288418802505;0.362401183125395;0.362000357462106;0.361851605588054;0.361540887995613;0.360760777521;0.359833974401014;0.359285377025766;0.359200381809145;0.358913133869094;0.358850052933873;0.358289383391379;0.357944222933644;0.357624322655456;0.357289174155011;0.357231879412426;0.356414239639249;0.355887679453726;0.355410254769362;0.354836046580818;0.354075195860296;0.353769747978605;0.353540541711032;0.352920068283419;0.352507102521135;0.352051244462364;0.35126291377149;0.350878040584954;0.350158779772566;0.349577651829553;0.348597212044227;0.347524092363075;0.346451011169914;0.345644163405746;0.344765272581607;0.343556571993608;0.342744947255311;0.341919552562276;0.340802142007227;0.339841567334778;0.338721243881986;0.337480696838511;0.336487568889236;0.335652447118243;0.334558741229438;0.334003246252081;0.333844161033828;0.333744396927557;0.333243304488997;0.332713670424141;0.332346493751324;0.33208303649038;0.331528161256131;0.331243162515952;0.330754983992687;0.330795264945068;0.330647769072295;0.33017884420055;0.329919798807052;0.329428621831638;0.329570983514541;0.329240885069045;0.328973731992087;0.328287566209246;0.328273000175533;0.328262611340741;0.327987310281406;0.327796851459524;0.327559999564267;0.32721166248485
30;0.372072492815282;0.403146112877371;0.421053329760506;0.36769133832241;0.368227691105864;0.381246072044931;0.400885995841244;0.367412377258273;0.362902282327581;0.380317234092222;0.347241413516229;0.336367424768592;0.330821779154787;0.371062759829933;0.323782147297522;0.345003318044663;0.318269600899328;0.291535883753993;0.285706480555483;0.282058202673349;0.338556040238583;0.292188937079842;0.279799326015854;0.292984979577496;0.298548716094678;0.292275916766724;0.290867901540102;0.296424553236733;0.282457085094839;0.253868359849299;0.267546164842672;0.2714338310244;0.264767622823915;0.291993915689716;0.293950354720027;0.298427928199103;0.300725762255241;0.30088534104463;0.274321684791413;0.314113417604082;0.293641411762749;0.297232195239998;0.2916711742322;0.299940676497918;0.301387919192169;0.297837399654806;0.278903476571363;0.293748435476323;0.291503111905862;0.289257788335402;0.287012464764941;0.28476714119448;0.296365670723377;0.306259455819093;0.307126793562841;0.301268789740539;0.312659968295467;0.311541310129914;0.285776090290621;0.295719488419693;0.318853409751845;0.291547662204635;0.295999112632571;0.319226097815488;0.316829940188759;0.303407832837317;0.307180085702723;0.213016113046766;0.262618603125494;0.348946431085026;0.303589679882095;0.311170954322348;0.315235724885953;0.311634449295092;0.334463074600803;0.368342964163329;0.358150683905377;0.310290849375749;0.329177581339381;0.354188548392079;0.32849611079382;0.32805887699784;0.327696034868473;0.327561379202252;0.327280106212025;0.326573921524578;0.325734945260432;0.325238334743613;0.325161393948126;0.324901366550257;0.324844263368114;0.324336724681592;0.324024272743185;0.323734687248158;0.323431298501645;0.323379433193843;0.322639275605328;0.322162613962988;0.321730431583083;0.32121063721632;0.320521887166487;0.320245384512205;0.320037898570541;0.319476223208131;0.319102391414744;0.318689731937363;0.317976106007887;0.317627704647073;0.316976603311405;0.316450544928447;0.315563014782535;0.314591587386943;0.313620194832095;0.312889806566973;0.312094202274835;0.311000042056852;0.310265329499091;0.309518151871961;0.308506630748675;0.307637083233409;0.306622925247976;0.305499936447454;0.304600920508973;0.303844937573196;0.30285487478545;0.302352020305567;0.302208010516203;0.302117700378731;0.30166409307743;0.301184648846486;0.300852267020617;0.300613775820295;0.300111482354661;0.299853491015222;0.299411573864908;0.299448037664195;0.299314518976517;0.298890030939545;0.298655533523865;0.29821090206441;0.298339773094626;0.298040955843549;0.297799119054669;0.297177976556701;0.297164790847369;0.297155386492102;0.296906173849962;0.296733763520938;0.296519356475954;0.296204028942791
35;0.378510406814655;0.370552539320208;0.3536165560964;0.351342556730879;0.352916365203738;0.360777536726733;0.331495287227028;0.337778544079526;0.372498906744589;0.392845218430394;0.339774643523236;0.311861809699872;0.342335988145953;0.36789042473845;0.305943443788856;0.341718410313396;0.322551896663382;0.303385383013368;0.300338473209601;0.289671242339716;0.307447817958799;0.29207819821841;0.281098532027092;0.287756670799549;0.30955684870188;0.307231689872701;0.311262492449208;0.291052569609043;0.275968822468436;0.308128069943675;0.285590968124233;0.276773386012996;0.292274842817673;0.303180660836329;0.278561979370065;0.269866430376423;0.276700220414578;0.288742004214442;0.30091334424065;0.287974609797644;0.274585052712885;0.312079967799416;0.290368608523398;0.309920585469747;0.280796824999799;0.287621710209197;0.28833503379968;0.310978606679455;0.313776164716951;0.316573722754447;0.319371280791943;0.322168838829439;0.296435219946951;0.29904460164656;0.311316401645831;0.289354445684307;0.28481830241611;0.303323887737342;0.285215011863321;0.28070604105136;0.307404211446438;0.30251625886996;0.297906639004149;0.29368970880627;0.33322413120866;0.313304131484179;0.295669446629722;0.186661077629509;0.234628984464494;0.332478681459747;0.311497565525623;0.266907837746618;0.270172690436517;0.325005363735231;0.313149052525515;0.296683150329138;0.29593364233524;0.320602175696522;0.319919498278007;0.30417170073612;0.314535273462201;0.314116621773287;0.313769200161176;0.313640267259366;0.313370948159408;0.312694775789378;0.31189145538466;0.311415950440828;0.311342279571208;0.311093303141932;0.311038626802029;0.310552658127477;0.310253485161158;0.309976206831594;0.309685711878338;0.30963605080706;0.308927349358674;0.308470945477179;0.308057130522961;0.307559427025349;0.306899948333964;0.306635196834267;0.306436528888874;0.305898724306392;0.305540780082706;0.305145658322356;0.30446236095748;0.304128766392134;0.303505336372914;0.303001635075079;0.302151824292004;0.301221681829183;0.3002915727264;0.299592225412519;0.298830433703659;0.297782774470973;0.297079286643635;0.296363863502988;0.295395331265707;0.294562738865018;0.293591681830245;0.292516419208068;0.29165561076996;0.290931756539653;0.28998377067481;0.289502287131643;0.289364397649879;0.289277925625241;0.288843596292651;0.288384528080473;0.2880662722319;0.287837916727993;0.287356970356391;0.287109943454596;0.286686807450381;0.286721721565658;0.286593877321658;0.286187429706593;0.285962898254489;0.285537163297226;0.285660557405705;0.285374439662773;0.285142880755303;0.284548136345741;0.284535511019126;0.284526506341876;0.284287885049354;0.284122802029479;0.283917507122445;0.283615580771981
40;0.368502572718681;0.403242328146181;0.37444086338094;0.36149864112851;0.365172902105888;0.372483127626534;0.378111184707097;0.393485534280499;0.336599487987779;0.365013371119331;0.338571815613268;0.34200464083132;0.322346835292012;0.349889053661544;0.319174818419158;0.305352892423642;0.311527792226804;0.317702692029967;0.301455348382068;0.282619417718643;0.293619930892433;0.288993088416645;0.286682106948271;0.303075772173746;0.299134552210064;0.293561933939243;0.270750001829451;0.290993108499517;0.29666446970572;0.28714849837934;0.274944193234503;0.255319403397614;0.284207484837017;0.254802188914562;0.32454054826652;0.33038999360068;0.305555697915172;0.304085489190919;0.301383859727118;0.299130920912399;0.31406939243036;0.294098323121413;0.279979172550127;0.290521183180392;0.30158688788717;0.283814656148169;0.306267734319656;0.311345141561546;0.313497757264739;0.315650372967933;0.317802988671126;0.31995560437432;0.317891535986503;0.273850656379061;0.27156742173798;0.284410064875591;0.301487618856624;0.282276596201616;0.294968676327646;0.28112946132984;0.301052403950119;0.333798548381751;0.286527836703068;0.274275676113844;0.319560037008185;0.299728615171058;0.276923697610321;0.196153543274451;0.271223219470451;0.329465825395157;0.249829671140671;0.268254568815005;0.278016776603877;0.260345707811317;0.326609902659549;0.326187104036577;0.349360519482081;0.322782319463066;0.330623966809508;0.352101592425509;0.314039363450061;0.313621371825635;0.31327449797357;0.313145768352989;0.312876873873255;0.312201767586035;0.311399713731257;0.31092495848923;0.310851403772313;0.31060281989012;0.310548229755315;0.310063027280143;0.309764326002953;0.309487484842481;0.309197447896221;0.309147865122751;0.308440281043937;0.307984596748681;0.307571434233144;0.307074515436545;0.306416076507989;0.306151742427037;0.305953387710181;0.305416431053828;0.305059051180596;0.304664552386424;0.303982332337935;0.303649263732311;0.303026816640013;0.302523909499583;0.301675438565204;0.300746762605503;0.299818119953244;0.299119875260799;0.298359284625928;0.297313277178421;0.296610898500632;0.29589660332727;0.2949295981201;0.294098318420855;0.293128792396898;0.292055225080606;0.291195773830575;0.290473060860376;0.289526569631339;0.289045845216097;0.288908173136896;0.288821837447818;0.288388192897772;0.287929848472532;0.287612094399993;0.287384098931319;0.286903910840716;0.286657273412293;0.286234804542733;0.286269663610894;0.286142020931698;0.285736214139647;0.285512036693609;0.285086972968624;0.285210172528577;0.28492450589134;0.28469331206973;0.284099505360109;0.284086899939133;0.28407790945905;0.283839664387251;0.283674841644456;0.283469870414315;0.283168420094085
45;0.330028651316925;0.386074351164447;0.380632888190193;0.360862809455637;0.362257734077848;0.383410302308404;0.375395497857113;0.362354930698322;0.375675413070365;0.364371344899891;0.340876060923148;0.333212633472552;0.318646758877592;0.328800144331481;0.314097973901758;0.351871879891107;0.31534629722809;0.278820714565072;0.327985886912806;0.302719644355314;0.319116009767066;0.30343572566424;0.308420503959272;0.29203287622937;0.288128115575252;0.296813301335679;0.275514375835763;0.331945851471621;0.325971186645872;0.326875034285621;0.304833556862822;0.296533815779397;0.287639981597843;0.303080717785724;0.272393613221251;0.328621532247497;0.327989964188715;0.288141856707866;0.27855137471371;0.325152995188751;0.300958060636635;0.298342558032999;0.303620178390718;0.299698299389046;0.292918129223732;0.286024934323417;0.278137166654014;0.299456406853501;0.3002753403194;0.301094273785298;0.301913207251197;0.302732140717095;0.27174790204385;0.309047510797909;0.299907446338354;0.298588815656464;0.32053862770659;0.309180113810837;0.304968279840679;0.290236227440488;0.283206735654798;0.302613158823341;0.281207098943515;0.286193162124594;0.282355466090406;0.297902543133935;0.259884260968586;0.178492482699239;0.267121709761551;0.264956670811409;0.294391760105305;0.304850429731152;0.300237965630534;0.311324684755018;0.315389847302284;0.332293826841925;0.2910314329032;0.322674937920932;0.290144012927317;0.312666584781674;0.310581659115848;0.310168269753494;0.309825215127173;0.30969790287339;0.309431969033996;0.308764295948493;0.307971073041082;0.307501545052226;0.307428800203411;0.307182953333411;0.307128964258752;0.306649104065143;0.306353691613562;0.306079898589699;0.305793055071152;0.305744018224693;0.305044224941623;0.30459355792046;0.304184944496493;0.30369349698304;0.303042307741632;0.302780884089129;0.302584713340412;0.302053668800736;0.301700223828923;0.301310068630965;0.300635360109671;0.300305958728271;0.299690365037997;0.299192995114877;0.298353866199266;0.297435415349104;0.296516997439655;0.295826440712416;0.295074224497573;0.294039734028208;0.293345088832528;0.292638658346859;0.291682300270224;0.290860173307081;0.289901322168904;0.288839575276401;0.287989586942992;0.287274831343938;0.286338761377984;0.285863329938999;0.285727173686793;0.285641788589651;0.285212918646915;0.284759620784909;0.2844453653172;0.284219880173702;0.283744979154196;0.283501057306699;0.283083239995546;0.283117715250833;0.282991477970757;0.282590139280692;0.282368430121809;0.281948046525671;0.2820698896071;0.281787368278651;0.281558719997416;0.280971451347263;0.280958984717228;0.280950093226079;0.280714471331861;0.280551463356188;0.280348748944756;0.280050617718246
50;0.375621630963989;0.382217350198576;0.331603949084322;0.393014979455822;0.41292287923079;0.334575878207635;0.341441859092227;0.311754673262348;0.375654959502408;0.366347413426609;0.362575402450005;0.34784845184226;0.327731564461194;0.368822796756882;0.349680669515931;0.33657156849517;0.325361114179491;0.314150659863813;0.358896391598858;0.327568611493273;0.311496984816044;0.28832335532108;0.297216855939463;0.316396323397415;0.323571621633404;0.341224151430019;0.31103917578846;0.35351723144393;0.333511378963405;0.309529897229384;0.351396565552837;0.304209183673469;0.340712322125687;0.3052895114988;0.309663413610368;0.293261270214573;0.291175544438958;0.288480229209511;0.292417204314566;0.318512015509676;0.307856908749899;0.324790291819271;0.325122913809826;0.292850805340472;0.291966327940239;0.290598942721674;0.302910697215643;0.284046480415785;0.285356683891541;0.286666887367298;0.287977090843054;0.289287294318811;0.302592538896696;0.324912512052841;0.296612987305747;0.32051121430607;0.317712712671046;0.334233234626883;0.284027872699107;0.289993423142735;0.25765244350232;0.288827460779225;0.292155265103152;0.29000091016154;0.282479821990131;0.291217248923168;0.293544352552701;0.207009745919776;0.347820820988689;0.331468450523534;0.306823602212224;0.281412044944896;0.323685318263509;0.319939529933361;0.303394214456063;0.315857398233594;0.338581133796493;0.321191053911315;0.30736645141143;0.292473737412511;0.32035010557301;0.319923714245686;0.319569869829786;0.319438553337833;0.319164255319824;0.318475582511398;0.317657411075082;0.31717311544337;0.317098082616048;0.316844503344872;0.316788816200255;0.316293863394218;0.315989159599664;0.315706755209303;0.315410889858751;0.315360310700326;0.314638507446557;0.314173665999646;0.313752200824016;0.313245296252554;0.312573625739791;0.312303979763538;0.312101639032148;0.311553892024699;0.311189330465085;0.310786904065499;0.310090974542027;0.309751212794319;0.309116257387645;0.308603244134274;0.307737722849242;0.306790384787971;0.305843080703468;0.30513080451464;0.304354929517627;0.303287902147052;0.30257140889885;0.301842759688499;0.300856322138749;0.300008337553352;0.29901932853003;0.297924187464478;0.297047465210116;0.296310229044054;0.29534471770874;0.294854332950975;0.294713894298247;0.2946258236602;0.294183464855679;0.293715909822446;0.293391770359271;0.293159193233725;0.292669355578248;0.292417761875582;0.291986803331155;0.292022362905736;0.291892155197674;0.29147819356163;0.291249511183357;0.290815905638885;0.290941580941509;0.290650173723025;0.290414333972406;0.289808594487944;0.289795735756172;0.289786564608924;0.289543531910525;0.289375396991146;0.289166306785085;0.288858798704411
55;0.346460902875597;0.375034473395025;0.369504177655826;0.365696133419368;0.393923973439531;0.361644451132537;0.348046807952102;0.358866269361219;0.337765419615773;0.354634907652376;0.324970685902524;0.354040406708972;0.352738625407465;0.375181869564425;0.317382774110777;0.312127280901548;0.332169791414107;0.352212301926666;0.322086540465733;0.344819183717325;0.343320916776592;0.28757115281786;0.294162839310722;0.329729792496429;0.338223598768405;0.355830360256445;0.320025690688129;0.312157615738499;0.317345780581075;0.322300291243793;0.36642291467315;0.328099179705528;0.324103051152461;0.31518654354138;0.282259627900279;0.327005926907444;0.323594349960112;0.300444586760804;0.353537652580813;0.336599179385703;0.314824920418372;0.329467868479368;0.328014376488594;0.297765273836879;0.285277914823964;0.335896863427442;0.288035611012776;0.303668973367668;0.307637906801615;0.311606840235562;0.315575773669509;0.319544707103456;0.30362128058163;0.315773450687244;0.319191703101532;0.313223154411213;0.282571842864451;0.292406620874957;0.270992259205102;0.290942461633718;0.298135252591044;0.288228623965676;0.314899171002091;0.286773076724869;0.281949157086068;0.30104755581956;0.318200941983849;0.188141237953655;0.212175543410161;0.283226597211583;0.283831138173899;0.269835622182;0.301320875882997;0.31550849719726;0.288350904151009;0.309186535136055;0.331832209083213;0.29270161330369;0.306071643077151;0.344001931343841;0.311965122901124;0.311549892125424;0.311205309386809;0.311077430029698;0.310810311607038;0.310139664419533;0.309342908157418;0.308871288689719;0.308798219804179;0.308551277826881;0.308497048261752;0.308015050565233;0.307718322220017;0.307443309604713;0.30715518836223;0.307105933084645;0.306403022622451;0.305950348137278;0.305539914574041;0.305046277942791;0.304392188025486;0.304129599880022;0.303932555302736;0.303399145263143;0.303044125895984;0.302652232779604;0.301974518817462;0.30164365014117;0.301025314332834;0.300525728910968;0.299682862155624;0.298760320131844;0.29783781119551;0.297144178432724;0.296388611524556;0.295349512991391;0.294651773548373;0.293942196318635;0.292981578213354;0.292155789144458;0.291192666872471;0.29012619050438;0.289272415958737;0.288554476531993;0.287614236909331;0.287136687695007;0.286999924944515;0.286914159505565;0.286483379192345;0.286028062147437;0.285712406851224;0.285485917300283;0.285008900868155;0.284763892488235;0.284344214039755;0.284378842862601;0.28425204326759;0.283848916843037;0.283626220096564;0.283203963931767;0.283326349754486;0.283042569954988;0.282812903176339;0.28222301857999;0.282210496418244;0.282201565320583;0.28196489386549;0.28180115978245;0.281597542394172;0.281298083163438
