period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit,,
82,2602747.76197183,1315782.64750734,915651.36029745,279743.218600604,0,8686.0139799248,42199.4063798888,34424.6074373661,6414.2718534393,2602901.52605601,154
83,2571688.73259939,1281951.8747763,919674.196259766,276613.157873888,0,7045.6189719451,42386.8299746703,36631.3455433935,7817.51901513,2572120.54241509,432
84,2656291.01922882,1316490.89367951,945959.176492448,277549.034188091,0,8336.6050501383,66149.6839830065,31670.8150068373,10628.1258906239,2656784.33429065,493
85,3128329.43271799,1273568.68787416,904265.317571293,278851.198976673,573665.606213837,5296.5112428733,56369.4793544473,28205.9825430084,8677.4563623264,3128900.24013861,571
86,2638449.10739362,1360471.61317294,871484.317826037,275176.669473378,0,7160.1132436166,79321.9384818825,35172.9163316223,10386.7732917056,2639174.34182119,725
87,2586653.79567566,1290301.73503995,918561.29172775,275042.64064173,0,9658.354528721,58014.4970982177,26651.8772913234,9149.0405775515,2587379.43690524,726
88,2609764.89831141,1295056.98770792,931598.015909006,274262.970199896,0,11454.8480915389,49583.5816147623,39363.6008346051,9057.8324349609,2610377.83679268,613
89,3169264.61144647,1359261.9141758,854774.569763986,273985.771222895,575505.412242263,10529.3914829618,57700.1716919311,29534.3052221718,8918.4387386133,3170209.97454063,945
90,2544910.7014962,1343620.00166909,822987.871722236,275524.492716102,0,6935.1311975254,55544.7132251895,31032.9227899451,9938.5992353042,2545583.7325554,673
91,2579180.4807405,1352464.69957485,853222.007527927,274276.481302166,0,8510.1204438485,54171.1556256878,28705.1388455003,8989.4323926944,2580339.03571268,1159
92,2573132.78504045,1272406.86738868,904250.368903822,275248.358850748,0,8172.3367497403,58877.5336964787,47408.4574991611,7984.9576818214,2574348.88077045,1216
93,3075188.51432123,1295775.46292539,848958.868208551,275629.090490744,557565.188097486,13414.1874324549,46596.3135468004,32222.9645364727,6547.7636902142,3076709.83892811,1521
94,2542446.4606096,1306608.2210524,859229.778300789,275195.698657288,0,6027.0765528364,52011.9844815843,35562.3613619548,8911.648190283,2543546.76859714,1100
95,2528480.07858762,1305441.18895296,837871.17080304,274549.611393267,0,8009.6177257721,60109.0723611928,34457.7057034747,9142.6368255521,2529581.00376526,1101
96,2528698.4811998,1304293.75145584,841396.65310795,273217.922649192,0,6480.3749699369,61406.0203942884,33161.84847221,9240.3206710369,2529196.89172046,498
97,3091164.79022872,1301963.99664954,861696.757367616,269728.020706669,556281.257886837,9382.8471515404,48385.1124299697,35435.8008449682,8816.2273301908,3091690.02036733,525
98,2478569.78845009,1323863.97742587,778288.074882371,268288.764098854,0,10568.6089412481,62828.1740653415,25405.9481179096,9607.9562326406,2478851.50376424,282
99,2447647.77168124,1325710.2783157,747912.218737003,268791.506731203,0,7325.0260406436,53861.5697301778,36144.2321193486,9344.1305886572,2449088.96226273,1441
100,2413530.32436216,1295669.20672605,762412.436971054,265014.248786815,0,4566.5038143205,49127.6377755251,29804.0787549906,8476.9267207949,2415071.03954955,1541
101,2943312.54471112,1263759.34500989,767278.078745482,262901.540595871,538103.904843668,7505.7431875186,59751.4693131347,35040.070957367,10578.3695073404,2944918.52216027,1606
102,2373764.66535183,1217542.80506702,783531.173375023,262792.908437254,0,11226.0083050534,56325.1475872318,34671.2825567529,9281.1024732574,2375370.42780159,1606
103,2359290.82536544,1217389.49764446,785880.684643959,258946.807173533,0,9617.8221684488,49939.6463210112,28217.8880903476,9434.5092631173,2359426.85530488,136
104,2437327.74453508,1271863.23117632,799345.321608512,259315.287103385,0,7165.0475308185,59321.545209742,34174.1177160017,8572.4580773923,2439757.00842217,2429
105,2915420.28465928,1251411.97496942,777173.930166812,256173.707987302,531868.285685189,7159.893114346,51559.4002711255,32389.6209483269,10440.8043890879,2918177.61753161,2757
106,2401767.84671314,1300925.27635781,743167.570074655,252850.757447363,0,7859.7189241934,60823.0338291525,27577.7295858204,10506.9835643631,2403711.06978335,1943
107,2330502.10257737,1246774.36150771,736105.622911121,252065.532911084,0,9417.9498363145,50757.9770255288,25565.4379982081,8966.9490528336,2329653.8312428,-848
108,2368779.66157494,1273875.38752623,754564.909213085,249892.941303355,0,6858.4649816471,50866.8862709687,24142.7939468187,8046.7796419815,2368248.16288408,-531
109,2856763.61163046,1200365.32234549,776333.914074175,249832.005744829,537926.832043177,8177.4176288728,49566.1362212015,22860.6848318401,9086.0583049427,2854148.37119453,-2615
110,2375737.53142003,1260088.03229042,769750.825324783,250792.050280623,0,8271.8739145153,40743.0420423142,39017.1539893622,8125.714162214,2376788.69200424,1051
111,2359557.53760316,1236741.79497122,771341.053239124,249468.065449936,0,8508.0395438806,48513.5941045008,36282.4627866538,8475.029451061,2359330.03954637,-227
112,2329628.64876265,1210834.64061056,769092.259716555,248504.504449392,0,9552.7826125834,53299.2816716418,27725.4349241733,9497.8490759361,2328506.75306084,-1122
113,2816797.17024011,1227388.15025385,721484.823450739,246487.558918558,516777.024115021,9085.7096230576,53397.679704072,30988.3022714214,9198.4845433224,2814807.73288005,-1989
114,2278516.8048592,1215992.5113051,708766.273869946,243877.005340242,0,10424.8523746346,52086.8763031521,35190.4558326621,9368.6205420361,2275706.59556778,-2810
115,2255370.5098311,1211329.04812866,692254.460929023,243623.548733305,0,10499.1782342449,50476.4779678231,27006.002007164,8696.54852484,2243885.26452506,-11485
116,2246390.5849024,1254746.43868197,635592.827822003,245228.243950915,0,10175.2642436599,53960.5437017566,26838.2041679025,8822.2764916483,2235363.79905986,-11027
117,2724979.25022472,1237574.58980247,641541.488356511,246886.81349997,504615.83708267,8622.6742900101,43797.8391238812,33596.7760309429,7097.6286257731,2723733.64681223,-1246
118,2242630.44046436,1185346.27608289,692636.744877622,248583.66324975,0,7474.214440283,52282.9914183707,37562.5355341418,8810.5889323084,2232697.01453537,-9933
119,2313581.49769745,1263384.1276272,699778.179567447,251704.895135385,0,9694.1916715841,46546.8618641538,33839.7218468779,6379.7480480229,2311327.72576067,-2254
120,2282740.12777804,1166081.24799208,761383.825381595,249280.963704368,0,9888.9182160328,43888.3416076931,32714.5557157796,7892.5921995446,2271130.44481709,-11610
121,2768193.91363588,1185649.0907864,728322.755327989,249417.267916244,504512.025659021,6906.509697668,44074.1301854432,37805.5709270538,8718.4918597882,2765405.84235961,-2788
122,2265098.00567463,1209203.22564769,706521.420008393,247659.783379702,0,7243.079524657,49112.0644129973,29645.385001924,6332.4765224142,2255717.43449778,-9381
123,2303191.25721849,1222560.78058215,726046.51020678,251092.773917653,0,9293.2643220101,54673.5296841664,28350.6405919556,9452.8959635839,2301470.3952683,-1721
124,2276622.45950606,1186311.27865541,722882.528500813,251111.699508013,0,8214.0411335287,50074.0918866078,37141.5006495995,8364.9452344629,2264100.08556843,-12522
125,2873746.8539843,1253507.36976,715330.65166456,251875.732633505,526579.580142757,7147.1628884929,63071.2050235995,30892.3050603059,11022.2572273166,2859426.26440054,-14321
126,2304057.4054609,1166943.32471965,763989.757370744,246507.591298857,0,7837.6929812634,66636.8008552098,32699.7096997707,9593.9158234291,2294208.79274892,-9849
127,2284866.23860762,1157370.19559881,774835.2811682,245587.112978118,0,10037.4742825676,49981.1595512519,25940.2940069361,10099.2780750305,2273850.79566091,-11015
128,2256519.53100404,1234176.97749775,664202.374789599,243442.274220138,0,5819.2821460998,56194.5757557502,33277.897499053,8387.3078612031,2245500.68976959,-11019
129,2745383.75906918,1178630.35277816,699531.911670655,243241.687798203,516107.556501494,9083.9160898777,54696.8649860091,23531.3163839233,10217.7848439385,2735041.39105226,-10342
130,2236998.81254335,1190126.91723587,690274.038309345,245239.484124794,0,12565.1057511334,49373.9511267934,29467.061253684,10807.4510593978,2227854.00886101,-9145
131,2204956.21629723,1202513.73800837,660960.555089564,242325.360597169,0,7171.250772953,38934.1329745989,34475.93063419,7333.9859997228,2193714.95407657,-11241
132,2161707.37880817,1102121.03665528,717723.23311606,240171.79373444,0,10296.3434626572,38712.821775706,35645.2959369266,6605.5092236229,2151276.03390469,-10431
133,2705705.8911059,1169505.9627499,675201.878578181,240501.622799036,514246.24052741,5293.3479887861,57271.0965893683,18504.9478616701,12071.0805045645,2692596.17759892,-13110
134,2165721.74785412,1197465.02918237,636059.443579679,237421.752637438,0,7838.506362422,52357.6853982339,23724.9004505611,9076.2212568376,2163943.53886754,-1778
135,2102470.79168896,1186233.71394877,602908.826313859,238064.413320885,0,8403.725650679,43301.1595950068,14326.502429839,7171.7890677096,2100410.13032674,-2061
136,2157299.18616262,1174229.56707702,636000.483664815,240974.667483304,0,4947.5558207261,61305.7437654513,29270.3580204995,9183.4576569569,2155911.83348878,-1387
137,2705104.68323317,1180355.09351096,645446.912621138,239624.257291234,517484.725059878,5474.0653459086,63003.8847344227,29584.8089180359,8575.2836894175,2689549.03117099,-15556
138,2137788.51339696,1140422.15595572,653268.888960975,240669.814844332,0,9250.2819264936,47165.790725221,28253.022972624,9543.0602667905,2128573.01565216,-9215
139,2167104.13674672,1172898.05769872,656015.463553522,239797.050645012,0,5970.0069194928,48083.2988163853,24219.6061639854,10130.7418331191,2157114.22563024,-9990
140,2105532.14023522,1147335.03460211,617203.75727512,237033.601289245,0,10253.7627738464,57744.8787154751,17578.2887618125,9648.6367626851,2096797.9601803,-8734
141,2668662.03507689,1147242.50522079,671611.874900596,236758.696428776,512115.034481404,8197.6749157359,53841.778776731,19293.160338007,9101.1050643561,2658161.83012639,-10500
142,2120892.05952041,1177986.34717258,623898.497069807,233595.569434169,0,12036.8449197411,48013.0073711491,19805.1916246362,9024.4602671551,2124359.91785924,3468
143,2099447.58910367,1173610.99459351,587023.628657987,233755.881541762,0,7772.922523227,62008.032176179,26430.402200712,9743.5505588858,2100345.41225227,898
144,2200668.90322958,1128836.555918,714583.62699129,235521.943154999,0,8805.4302137962,64640.2433743367,39407.6635802643,10444.9100139302,2202240.37324662,1571
145,2709941.89262732,1176142.58974416,684935.642823266,235721.761439308,516345.659324356,8390.3640751259,48263.0846175029,29816.3798624264,8707.5289465108,2708323.01083265,-1619
146,2104887.66135998,1175589.37289799,606486.148141686,232558.840594861,0,6892.8174781322,39119.0418855625,27001.4248343621,8029.4741482119,2095677.11998081,-9211
147,2085318.93524344,1151706.82520879,602367.325784484,234131.973748906,0,9179.684135116,49469.4714842573,27400.0484207297,8067.2520586737,2082322.58084095,-2996
148,2142617.84641711,1158821.08005792,646690.821032691,232723.21913346,0,9355.4314416008,46170.771701658,33964.2736178185,8036.7957805624,2135762.39276571,-6855
149,2667850.41040553,1148712.22230526,669968.160816548,233806.337847965,512389.876905925,8093.4940138784,46192.5600143267,27954.476300844,7777.9513000324,2654895.07950478,-12955
150,2132258.25253025,1141103.24513387,664398.1288626,237256.741629955,0,11136.0630003163,39336.2458075132,22668.8796355093,7605.5202180166,2123504.82428778,-8753
151,2138653.92088711,1111110.5963843,710033.247588635,236032.889212502,0,5085.651854496,41365.7796027698,19787.8587160005,7021.3509750952,2130437.37433379,-8217
152,2043439.25587399,1133044.29522618,580885.803025496,235839.456631583,0,10604.4622629013,34514.5918015015,33226.6318421798,6739.9739367469,2034855.21472659,-8584
