period,"total pensions, pre-2016, cost","total net pensions, pre-2016","total pensions, post-2016, cost","total net pensions, post-2016",total retirement benefits pre-2016,total survivors pensions pre-2016,total retirement benefits post-2016,total survivors pensions post-2016,"total universal pensions, cost",total net universal pensions," total thirteenth month of pension pre-2016, cost",total net thirteenth month of pension pre-2016," total thirteenth month of pension post-2016, cost",total net thirteenth month of pension post-2016," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
78,21964068.9458935,21064636.9339338,22081039.4445989,21174589.6070115,16692334.3595048,4372302.57442904,16802287.7111481,4372301.89586346,651747.611702635,632195.183351556,3658274.73786249,3449458.49475681,3677769.8926635,3467783.94022755,108624.601950439,105365.863891926
79,22086249.6538518,21179302.8973585,22204702.6616545,21290649.1292516,16737855.5086332,4441447.38872529,16849202.4182702,4441446.71098139,678370.111842562,658019.008487285,0,0,0,0,0,0
80,22233432.8145582,21318052.0070914,22353764.9975113,21431164.6638803,16793037.8066139,4525014.20047752,16906151.1406396,4525013.5232407,706737.649602016,685535.520113955,3702608.41804137,3490554.04371897,3722663.85364224,3509406.15315265,117789.608267003,114255.920018993
81,22339828.667686,21417958.2760685,22462939.2882173,21533682.6643969,16819176.9890616,4598781.28700687,16934902.055366,4598780.60903082,730114.527718393,708211.091886841,0,0,0,0,0,0
82,22418973.2305925,21492917.1689947,22543267.4420838,21609754.1330305,16811183.372498,4681733.79649668,16928021.0156068,4681733.11742368,757839.723766141,735104.532053157,3733221.18140375,3519036.5350751,3753936.95516896,3538509.3623775,126306.62062769,122517.422008859
83,22509311.8867653,21577583.1684906,22635333.1906432,21696043.5995575,16809698.1939328,4767884.97455787,16928159.3057357,4767884.29382183,789730.202211747,766038.296145394,0,0,0,0,0,0
84,22588703.5377761,21652205.141236,22716157.2306993,21772012.0184021,16842710.5384989,4809494.60273705,16962518.09894,4809493.91946207,824311.764968684,799582.412019624,3761191.35590505,3545027.72939318,3782433.71001252,3564995.54223955,137385.294161447,133263.735336604
85,22738461.7493588,21794251.3807178,22869916.351919,21917819.1131369,16904500.1833583,4889751.19735956,17028068.6005181,4889750.51261883,853451.076214424,827847.543927992,0,0,0,0,0,0
86,22881999.2614874,21929788.1518694,23015320.3858667,22055110.4150262,16956431.661446,4973356.49042346,17081754.6097275,4973355.80529864,883787.90927639,857274.271998098,3809599.53449997,3590072.73411967,3831819.79392493,3610959.77795871,147297.984879398,142879.045333016
87,22962501.6664088,22005873.2673621,23098535.690646,22133745.656601,16992353.6470964,5013519.62026567,17120226.7312857,5013518.92531532,907487.267757608,880262.64972488,0,0,0,0,0,0
88,23107759.8468704,22143624.5643207,23244165.1721576,22271845.9767915,17051918.1515837,5091706.41273705,17180140.2547829,5091705.72200859,1008831.46502388,978566.521073167,3846722.83066618,3625171.1330761,3869457.12365744,3646541.44711853,168138.577503981,163094.420178861
89,23276566.0350476,22303683.1303236,23414740.5667148,22433567.5969171,17175674.2725436,5128008.85777995,17305559.4403536,5128008.15656348,1097854.65119775,1064919.01166181,0,0,0,0,0,0
90,23397872.3249382,22418586.5708565,23536831.0057682,22549208.2615131,17248347.6777957,5170238.89306081,17378970.0924648,5170238.16904832,1186908.38969032,1151301.13799961,3894592.52766052,3670711.29783778,3917752.40189042,3692481.65829646,197818.064948387,191883.522999936
91,23561053.2850837,22573451.9115742,23701466.0572311,22705440.4483719,17349163.1237265,5224288.78784772,17481152.4052834,5224288.04308855,1293958.87776322,1255140.11143032,0,0,0,0,0,0
92,23772048.0168981,22773557.0261008,23914713.2113118,22907662.8400922,17467064.8757156,5306492.15038516,17601171.4371595,5306491.40293269,1357147.4445039,1316433.02116878,3956433.93799967,3729423.42747959,3980211.56459389,3751774.47524398,226191.24075065,219405.50352813
93,23931656.4482607,22925150.7960225,24075940.3311564,23060778.1787619,17570594.4896777,5354556.30634475,17706222.5790008,5354555.59976112,1411875.84957403,1369519.57408681,0,0,0,0,0,0
94,24068465.4107068,23054642.8514609,24212474.3699627,23190011.8054773,17651922.6527585,5402720.19870239,17787292.3285806,5402719.4768967,1500517.01275661,1455501.50237391,4005508.74055563,3776196.30719053,4029510.32814719,3798759.12580867,250086.168792769,242583.583728986
95,24283691.3616681,23259787.6488689,24429259.1884962,23396621.9388743,17820892.412187,5438895.23668189,17957727.4243965,5438894.51447781,1600155.32960815,1552150.6697199,0,0,0,0,0,0
96,24305331.9806657,23279831.7467046,24448969.0491185,23414851.1241002,17752975.7428537,5526856.00385091,17887995.8428227,5526855.28127749,1680594.14576407,1630176.32139115,4044579.32357777,3813638.38656019,4068518.92949898,3836142.94392004,280099.024294011,271696.053565191
97,24428323.5667843,23397170.4440302,24571459.2791531,23531718.5469585,17819897.8512603,5577272.5927699,17954446.6786979,5577271.86826066,1788240.13513734,1734592.93108322,0,0,0,0,0,0
98,24501341.7017603,23466047.5494054,24643860.7213241,23600014.1241752,17825219.1372868,5640828.41211861,17959186.4288196,5640827.69535557,1882298.74662036,1825829.78422175,4076821.13694093,3844831.71640056,4100574.07572989,3867160.80813796,313716.457770061,304304.964036959
99,24604550.612792,23564628.9865758,24746124.4453594,23697707.0847612,17901326.7716817,5663302.21489408,18034405.5895074,5663301.49525376,2006269.4883721,1946081.40372094,0,0,0,0,0,0
100,24693080.5389091,23648334.5201639,24836104.9938136,23782776.2021567,17982539.8901734,5665794.6299905,18116982.307748,5665793.89440862,2088443.78568017,2025790.47210977,4108344.05888936,3875116.59064768,4132181.23654766,3897524.86832201,348073.964280029,337631.745351628
101,24832395.7242576,23779919.3628572,24975236.3055375,23914188.2028962,18046548.2885099,5733371.07434729,18180817.8650039,5733370.33789234,2192026.65766655,2126265.85793656,0,0,0,0,0,0
102,25010084.228089,23948335.0882986,25153026.8366731,24082699.8332774,18151988.3863673,5796346.7019313,18286353.8679996,5796345.96527775,2308659.2586797,2239399.48091931,4160514.15623817,3924888.35769353,4184337.69258193,3947283.82933583,384776.543113284,373233.246819885
103,25061057.6590984,23997049.9673868,25204633.3800674,24132011.1898452,18171034.7118375,5826015.25554935,18305996.6713626,5826014.5184826,2401533.42110925,2329487.41847597,0,0,0,0,0,0
104,25214568.1661174,24142446.002439,25360013.5338417,24279163.5496096,18292766.4869388,5849679.51550022,18429484.7698931,5849678.77971645,2492079.65683163,2417317.26712668,4194299.27793089,3957303.42903767,4218539.97778383,3980092.36836283,415346.609471939,402886.211187781
105,25353623.5312126,24274885.5820132,25498386.1264198,24410961.3223279,18359316.6067457,5915568.9752675,18495393.0856387,5915568.23668923,2617320.54580973,2538800.92943543,0,0,0,0,0,0
106,25439395.2583746,24355914.7355643,25581415.3070392,24489412.4814781,18369329.6302176,5986585.10534676,18502828.0897143,5986584.39176376,2696803.67163046,2615899.56148154,4231179.27754987,3992602.78470166,4254849.09065514,4014855.1864567,449467.278605076,435983.260246924
107,25512214.658127,24425270.0994454,25655222.6153515,24559696.4782822,18421586.6214657,6003683.47797972,18556013.7283181,6003682.74996412,2764200.39662432,2681274.38472559,0,0,0,0,0,0
108,25632744.9728271,24540441.6596858,25775244.8146529,24674390.4094302,18471865.5547989,6068576.10488684,18605815.0329673,6068575.37646287,2858667.58100659,2772907.55357639,4263042.22817684,4023163.94855015,4286792.00650033,4045491.77370678,476444.596834431,462151.258929398
109,25770151.2000638,24671242.0047096,25913566.932534,24806053.5396306,18563625.5845714,6107616.42013816,18698437.8623369,6107615.67729374,2958330.89421926,2869580.96739268,0,0,0,0,0,0
110,25996265.281362,24885402.752201,26141290.4781966,25021727.1839419,18696718.7126903,6188684.03951074,18833043.8876923,6188683.29624964,3033306.68716073,2942307.48654591,4323235.30089572,4080256.55485192,4347406.29943134,4102980.33039465,505551.114526789,490384.581090985
111,26052881.7505006,24939496.402321,26196289.7125312,25074300.6342496,18720441.5798508,6219054.82247012,18855246.5397896,6219054.09446002,3102946.68918888,3009858.28851321,0,0,0,0,0,0
112,26123822.0405324,25006740.1292113,26267208.0611476,25141523.8509268,18751084.941257,6255655.18795432,18885869.3866404,6255654.46428634,3154468.6886736,3059834.6280134,4344325.42803234,4100436.09449719,4368223.25103153,4122903.13905515,525744.781445601,509972.438002233
113,26244356.5508714,25120481.1215202,26387811.1789111,25255329.8516944,18811672.9783568,6308808.14316344,18946522.4310545,6308807.42063986,3229008.549849,3132138.29335353,0,0,0,0,0,0
114,26382196.502864,25252520.240617,26525166.6809356,25386913.5885418,18888757.0911359,6363763.14948117,19023151.1252967,6363762.46324513,3361306.5753225,3260467.37806282,4386845.20925923,4141127.27338957,4410673.81704731,4163529.25911672,560217.76255375,543411.229677137
115,26490682.4801973,25354807.7878931,26633017.4097019,25488604.0035241,18931710.4014373,6423097.38645582,19065507.2847826,6423096.71874151,3446561.90577317,3343165.04859997,0,0,0,0,0,0
116,26567893.1342508,25428406.2596621,26710578.7567409,25562532.1274864,18964362.9278438,6464043.3318183,19098489.4633769,6464042.66410949,3498146.07906685,3393201.69669485,4417344.20436545,4170255.99264694,4441125.38660379,4192613.4019324,583024.346511142,565533.616115808
117,26749796.4345927,25602310.8037644,26892728.2928979,25736667.3027806,19086530.3312464,6515780.47251803,19220887.498346,6515779.80443469,3607532.73761413,3499306.75548571,0,0,0,0,0,0
118,26937516.3385467,25782179.700712,27079164.2170196,25915329.3328546,19285237.7085827,6496941.99212937,19418387.9979044,6496941.3349502,3710479.24003027,3599164.86282937,4478831.95362252,4228898.58152588,4502440.04442795,4251093.28834085,618413.206671712,599860.810471561
119,27009628.3841037,25851173.8910862,27149998.6346103,25983122.5532227,19354729.5186436,6496444.37244256,19486678.840562,6496443.71266066,3775655.23065573,3662385.57373606,0,0,0,0,0,0
120,27209053.6220041,26040229.0499789,27346866.2247793,26169773.5235017,19465223.5806335,6575005.46934533,19594768.7199387,6575004.80356302,3883219.29971966,3766722.72072807,4523790.86315137,4271713.93558374,4546759.74143556,4293307.93799302,647203.216619943,627787.120121344
121,27282157.1689457,26109570.6117681,27418831.7861978,26238046.5333214,19494246.2196368,6615324.39213123,19622722.8073459,6615323.72597547,3950372.2676618,3831861.09963195,0,0,0,0,0,0
122,27390600.2451218,26212520.23267,27526443.2530562,26340214.4424639,19570552.3778486,6641967.85482142,19698247.2541719,6641967.188292,4032805.8305483,3911821.65563185,4553859.23605539,4300493.14428937,4576500.05339474,4321778.77306518,672134.305091383,651970.275938642
123,27482529.5317482,26300651.3082595,27617504.846994,26427529.8879259,19629561.9466049,6671089.36165463,19756441.0611787,6671088.82674715,4113786.95919926,3990373.35042328,0,0,0,0,0,0
124,27649993.3477317,26460301.5991274,27784143.6691227,26586404.6855705,19734044.057828,6726257.54129934,19860147.6794787,6726257.00609182,4215637.21199005,4089168.09563034,4596942.05483434,4341820.77027397,4619300.7581044,4362841.68475458,702606.201998341,681528.015938391
125,27803487.281402,26606114.7343733,27936541.4012997,26731187.5674488,19809349.5888663,6796765.14550695,19934422.9574496,6796764.60999921,4305321.11909051,4176161.4855178,0,0,0,0,0,0
126,28035797.8764344,26827425.0777619,28169960.4006035,26953539.8978754,19954160.4817407,6873264.5960212,20080275.8376623,6873264.06021308,4411885.79283826,4279529.21905311,4660768.19016935,4402562.44183277,4683128.97387741,4423583.87266675,735314.298806377,713254.869842185
127,28091416.014665,26879822.1464597,28224858.3920636,27005260.0297573,20008350.0404286,6871472.10603108,20133788.4437381,6871471.58601915,4475013.13041177,4340762.73649941,0,0,0,0,0,0
128,28132962.3009197,26918975.8251215,28266098.7181455,27044125.6894283,20028065.4240435,6890910.40107808,20153215.8086539,6890909.88077446,4514968.15624766,4379519.11156023,4676730.44809351,4418055.41664585,4698920.14034649,4438916.02408647,752494.692707943,729919.851926704
129,28171711.2421499,26956342.6545586,28305004.6188372,27081640.0616747,20063904.1443882,6892438.51017036,20189202.0720998,6892437.98957489,4601294.4157771,4463255.58330379,0,0,0,0,0,0
130,28333449.1130283,27110582.4319318,28465965.4836226,27235149.4543945,20223225.3580284,6887357.07390348,20347792.89627,6887356.55812459,4687659.1041014,4547029.33097836,4710105.8429073,4450340.44462511,4732192.19440778,4471104.13879295,781276.517350233,757838.221829726
131,28458143.0326063,27228507.5656139,28589910.6206058,27352370.7333542,20263356.6608083,6965150.90480563,20387220.345162,6965150.38819219,4753619.13614046,4611010.56205625,0,0,0,0,0,0
132,28516377.6027727,27284614.7709098,28646458.5031901,27406892.45324,20330079.8156136,6954534.95529623,20452358.0166468,6954534.43659327,4850485.65378247,4704971.084169,4740431.75895579,4479437.39211672,4762112.19908526,4499819.53242789,808414.275630412,784161.8473615
133,28690271.8300252,27450626.2135385,28818431.5846209,27571097.7635035,20444641.2146982,7005984.9988403,20565113.2836571,7005984.47984639,4955990.47428131,4807310.76005287,0,0,0,0,0,0
134,28832823.116277,27586801.3573136,28960637.0792763,27706948.3398125,20552827.3594464,7033973.99786719,20672974.8684009,7033973.47141161,5027767.69194842,4876934.66118997,4793170.71622263,4529986.23211786,4814473.37269406,4550013.27852734,837961.281991404,812822.443531662
135,28891826.9617948,27643055.6972812,29019007.8425025,27762607.5834677,20602532.6591237,7040523.03815749,20722085.0748104,7040522.5086573,5127730.89435431,4973898.96752368,0,0,0,0,0,0
136,29024652.0929487,27769674.4248867,29151693.8844595,27889095.5698516,20719008.7867397,7050665.63814695,20838430.4615018,7050665.10834975,5202326.12721909,5046256.34340251,4824908.78739721,4560434.76581342,4846082.74927042,4580341.54976244,867054.354536515,841042.723900419
137,29138960.7717531,27878765.4201293,29265330.2348548,27997554.5774335,20828251.7674041,7050513.65272521,20947041.5111955,7050513.06623798,5320861.11376176,5161235.28034891,0,0,0,0,0,0
138,29229897.9934916,27965926.0180915,29354671.5888468,28083215.0607584,20898360.7723925,7067565.24569905,21015650.4018755,7067564.65888285,5425871.48036379,5263095.33595288,4859219.92238169,4593666.74144057,4880015.85193256,4613219.72407753,904311.913393965,877182.555992147
139,29344393.4669596,28075828.1834214,29468836.4669229,28192806.4674649,21005086.7865126,7070741.39690879,21122065.6384429,7070740.82902198,5532209.12819739,5366242.85435147,0,0,0,0,0,0
140,29503761.9475747,28228456.8564212,29627732.2588341,28344990.8145129,21118944.2181756,7109512.63824564,21235478.7561835,7109512.05832947,5658995.24965969,5489225.3921699,4904761.45418679,4637598.15238182,4925423.50349383,4657025.29305201,943165.874943282,914870.898694983
141,29641694.4509217,28360415.7876395,29764925.6554375,28476255.898003,21196839.9925074,7163575.79513217,21312680.6831123,7163575.2148907,5764823.1229569,5591878.42926819,0,0,0,0,0,0
142,29740696.7418645,28455197.8980329,29863256.3621554,28570406.7207832,21242959.3678506,7212238.53018231,21358168.7231801,7212237.9976031,5858439.31782706,5682686.13829225,4944011.10302493,4675511.20144943,4964438.19925725,4694717.01759998,976406.552971176,947114.356382041
143,29911310.8047813,28617783.2408339,30032957.2386808,28732133.6698834,21406583.8903006,7211199.35053337,21520934.852228,7211198.81765542,5947464.54756679,5769040.61113979,0,0,0,0,0,0
144,29985945.0919982,28688862.3330378,30107692.1670631,28803307.3663427,21480830.6059794,7208031.72705839,21595276.1724611,7208031.19388154,6007917.31111694,5827679.79178343,4984975.25469595,4714735.5237708,5005266.92726774,4733814.64098806,1001319.55185282,971279.965297238
145,30171071.1295594,28865662.8425241,30292222.6674152,28979548.0724135,21665983.3580762,7199679.4844479,21779869.1214415,7199678.95097198,6127823.61563084,5943988.90716191,0,0,0,0,0,0
146,30385140.6748101,29070209.6069888,30502615.4750827,29180640.1777511,21814356.1443213,7255853.46266755,21924787.2488587,7255852.9288924,6261582.64695515,6073735.1675465,5051318.33389487,4778105.32558406,5070898.2223279,4796515.94610991,1043597.10782586,1012289.19459108
147,30537553.4362147,29215571.2367468,30654100.4398914,29325129.7323357,21930281.6985695,7285289.5381773,22039840.7309723,7285289.00136342,6376358.57560263,6185067.81833455,0,0,0,0,0,0
148,30706881.9026858,29377153.4356306,30822155.1769008,29485513.9669095,22061341.4171314,7315812.01849915,22169702.4820954,7315811.4848141,6504212.68975094,6309086.30905842,5104792.84645314,4829270.65444076,5124005.70660898,4847336.29386263,1084035.44829182,1051514.38484307
149,30806457.9043442,29472119.5416036,30920730.2145883,29579539.1687992,22127768.1286933,7344351.41291026,22235188.2902317,7344350.8785675,6632216.46022524,6433249.96641848,0,0,0,0,0,0
150,30903272.4191895,29564172.778811,31017242.8385964,29671308.6306701,22190107.9148064,7374064.86400455,22297244.3013081,7374064.32936206,6767533.66701019,6564507.65699988,5137185.71634251,4860718.98612181,5156181.43475725,4878580.7285092,1127922.27783503,1094084.60949998
151,30982063.5397763,29638461.854268,31095078.2629862,29744699.3537535,22267401.651958,7371060.20230997,22373639.7115052,7371059.6422483,6799874.0820571,6595877.85959539,0,0,0,0,0,0
152,30998200.1527477,29653821.9374282,31109416.5303135,29758368.9940612,22325443.1036385,7328378.83378976,22429990.7224046,7328378.27165663,6893881.18836215,6687064.75271128,5153196.24685464,4876338.43675537,5171732.95902361,4893768.75479791,1148980.19806036,1114510.79211855
