agegroup,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,993,994,995,996,997,998,999,1000,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036,1037,1038,1039,1040,1041,1042,1043,1044,1045,1046,1047,1048,1049,1050,1051,1052,1053,1054,1055,1056,1057,1058,1059,1060,1061,1062,1063,1064,1065,1066,1067,1068,1069,1070,1071,1072,1073,1074,1075,1076,1077,1078,1079,1080,1081,1082,1083,1084,1085,1086,1087,1088,1089,1090,1091,1092,1093,1094,1095,1096,1097,1098,1099,1100,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1120,1121,1122,1123,1124,1125,1126,1127,1128,1129,1130,1131,1132,1133,1134,1135,1136,1137,1138,1139,1140,1141,1142,1143,1144,1145,1146,1147,1148,1149,1150,1151,1152,1153,1154,1155,1156,1157,1158,1159,1160,1161,1162,1163,1164,1165,1166,1167,1168,1169,1170,1171,1172,1173,1174,1175,1176,1177,1178,1179,1180,1181,1182,1183,1184,1185,1186,1187,1188,1189,1190,1191,1192,1193,1194,1195,1196,1197,1198,1199,1200,1201,1202,1203,1204,1205,1206,1207,1208,1209,1210,1211,1212,1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224,1225,1226,1227,1228,1229,1230,1231,1232,1233,1234,1235,1236,1237,1238,1239,1240,1241,1242,1243,1244,1245
16,0.0101612503822779,0.0116441022846848,0.0152262577537054,0.010540920794798,0.0106156977359344,0.0113001346265091,0.0119411419598219,0.0121741954568282,0.0113267915079647,0.0117148433594133,0.0110809481441345,0.01150773136919,0.012326420114719,0.018121906835372,0.0105492981113923,0.00851831967426876,0.0132622722690041,0.0153208987799874,0.00730484030985873,0.00931083197152989,0.0134681607374291,0.00707836853516601,0.00963290617603583,0.0174493827875778,0.00650296183787736,0.0105991545936106,0.00632098953155384,0.010009974440901,0.0127356299309995,0.0147645350945355,0.00912597761465053,0.00830834024337398,0.0114486556282219,0.0101416473129287,0.0112233896367214,0.00899486925979947,0.00902266761544405,0.0120629201041079,0.00988214550148077,0.00771162673282947,0.00833721481182965,0.00824196018113688,0.00782457078291134,0.00724331523005476,0.00724756943281553,0.00684925590929408,0.00807132504613333,0.00605486006403065,0.00744402910398298,0.00853152233223511,0.00674681280152958,0.00424411366309873,0.00751083236900145,0.00591835221013466,0.00544721264958309,0.00285970608187616,0.00289577393217311,0.00290096310158584,0.00310054165712525,0.00331853368837123,0.0036050949834684,0.00546108034653992,0.00464623536040915,0.00383556828014043,0.0041180207852918,0.00514282797502308,0.00481657939461197,0.0044750896431043,0.00482442038081811,0.0053218214063466,0.00578687652798712,0.00610867426129241,0.0058154684268088,0.00582206302873882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.0335714229938801,0.0351288973666463,0.0308105377257882,0.0369562479114554,0.0356949282920445,0.0364706136196324,0.0370198720480722,0.036279749466149,0.0369691735319346,0.0353214975597741,0.0316024123304604,0.0313690001210576,0.0317389190752037,0.0354002730394319,0.0328765280844157,0.028924352158676,0.0325383355501078,0.0312674839777267,0.0260463317636403,0.0239919626930742,0.0229594238920073,0.0270652686282549,0.027778446388389,0.0214750226632654,0.018334696656129,0.0320757803591812,0.024583396193715,0.0292136167643738,0.024495723526269,0.0278276714884965,0.023600964060899,0.0226588621808196,0.0226832868713668,0.0230921357384396,0.0210142191165133,0.0184906859434797,0.0191715435138334,0.0201050498682443,0.0189510789836857,0.0175481688816371,0.0182458464015517,0.0191060039499714,0.0160391623650114,0.0173083738948336,0.0148873501035049,0.0158139150704355,0.0143355922749657,0.0146284197694474,0.0157793933530609,0.0171750671426176,0.0194058982285521,0.00946477895350925,0.0102020776949192,0.0119182470745832,0.011696340756781,0.00800243267871458,0.00850912541197131,0.00892531511069066,0.00822185636635366,0.00746934900331479,0.00720433623586646,0.00976973041365267,0.0107871093029376,0.0118099053532611,0.011253188674703,0.0125409662609449,0.0126075059972325,0.012675455309247,0.0128047244001004,0.0133103845329264,0.013011277354942,0.0123056189211019,0.0128343693149533,0.0140456927607665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.0530831974032297,0.0526799444039291,0.0517473201178986,0.0587791728434143,0.0554384089481,0.0552495181409577,0.0546355234874593,0.0520941897709222,0.0474666456721842,0.0495079606850058,0.0540278501337264,0.0514960721423744,0.0468623761262337,0.0595717828554829,0.0551228357299488,0.0541273379481422,0.0454446823680399,0.0393500751296456,0.0430250302055254,0.0429928703005032,0.0465138444324621,0.0506257738054907,0.0506487048929153,0.0450010311926229,0.0380416767174048,0.0374846838561398,0.0439353895210687,0.0373866165736067,0.037754422355968,0.0434586174742447,0.0449079664795903,0.0378551236878403,0.0387972490112818,0.0369928677950379,0.044551716158667,0.039445639216925,0.0360473332302582,0.0376571521590291,0.0351472383572722,0.0322084305908541,0.0295147049462458,0.0294581989764287,0.0278780185459389,0.03177819813512,0.0285256725197385,0.0241543220846823,0.0253946761625942,0.0239828949143911,0.026967592263751,0.0249522496678545,0.0245722472130032,0.0140843600029067,0.0166185747953683,0.0155323722118423,0.0154004702347597,0.0161911059746182,0.0155467016850793,0.0147360303688691,0.0147744232499811,0.0148280956271711,0.0149192539461556,0.0211055180494464,0.0204897467529337,0.0198880164239513,0.0206568041843533,0.0250595813396092,0.0231763731826246,0.021205766602313,0.021778426586506,0.022998600848102,0.0236506465614459,0.023638794638061,0.0253193366537648,0.028357790223357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0.0751676800495585,0.0775902786475053,0.0744729769797028,0.0709386446223241,0.0680184485389517,0.0689754407526682,0.0694735054046306,0.0675427180709304,0.0713090657726048,0.0731986376237595,0.0746575252387478,0.065805777986156,0.0606393594268963,0.0716115879482427,0.0739727184260901,0.0768125132831616,0.0689480898483086,0.0739582630172019,0.0592102089091924,0.067714398292085,0.0671363210292894,0.0625873975327618,0.0663332183725721,0.0651676942226224,0.0611640561722276,0.0647025232788283,0.057037219049709,0.060194863750677,0.0656949577684934,0.0585519585953895,0.0621016141270875,0.0642912800743696,0.0552355922881457,0.0526838589804674,0.0579867209372564,0.0552065475181903,0.0539026726769181,0.0466881557948183,0.048339833078612,0.0489489112464811,0.0445172006087809,0.0412119007180947,0.0438548989540574,0.0405761117924298,0.0364351902126847,0.0405858357592966,0.0376135145864767,0.0372950098710953,0.0344339126297876,0.0360892707602134,0.0368511315081718,0.020192424273179,0.0233493567192145,0.0204807649471338,0.0222582152861135,0.0223258786705671,0.0214147918672452,0.0202746670494357,0.0198508725702043,0.0194098621466687,0.0193128261422153,0.0270273178478427,0.027318240477229,0.0276262466048923,0.0279850545253152,0.0331724410510308,0.0346806572424102,0.0362522127167577,0.0358274189290748,0.03643938975548,0.0399149817183211,0.0424192782900404,0.0401895046480769,0.0400279675108441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.0787155038504089,0.0791181407796042,0.0834178071180016,0.0833168653816561,0.0823701006693206,0.0861407761440479,0.0894933174849948,0.0897635578290321,0.0880921703552341,0.0872441050775725,0.0899850518691973,0.0971300088795538,0.0946551854132303,0.101385856520897,0.102091890969595,0.0969062020841323,0.100729653063161,0.0813496865894347,0.0838892406928075,0.0804873350434989,0.0939251115329869,0.0901125761337934,0.0848528006493422,0.0763975065418695,0.0846185092189585,0.0800465175689236,0.0790843118211985,0.0684713771649494,0.0733684183283613,0.0826108774949953,0.0822595383301418,0.0773738446489851,0.0652008191160561,0.0719648696526772,0.067589117407494,0.0727790884903809,0.0596089217481787,0.0567765081334814,0.0602507683234614,0.0622999624405115,0.0574549461143735,0.0581597856472964,0.0561187740621796,0.0498025141091442,0.0491891879097315,0.0455730679007609,0.0430953386131781,0.0407244002080503,0.0370562619608073,0.0389569839831679,0.0453337786109455,0.0222261780780354,0.0285372354473333,0.0239650308705086,0.0238754683958425,0.0255884370504132,0.0264422016092357,0.0270143081626567,0.0265445119906881,0.0260593886577723,0.0257543724718127,0.0358021897248162,0.0354428900626976,0.0351068391977272,0.0347500295994588,0.0402778444203477,0.0405909148245305,0.0409129584959954,0.0413090627067573,0.0429189988448759,0.044466862656894,0.0447867128721851,0.0431818781775888,0.0438133547153169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0.0848954349024674,0.0942529333657277,0.0972047673764169,0.103797200934639,0.0990510286445059,0.0999467360650918,0.100147899127033,0.0968389506341974,0.093182631300457,0.099234545568821,0.108617777168684,0.1017969398218,0.0923448694658137,0.121161073505605,0.114490704176476,0.0996479643295297,0.105265297619118,0.103822086317055,0.0996619498741756,0.101874296565669,0.0945877848499714,0.0920192259150536,0.0924802415910072,0.0891387503820756,0.0919524605603969,0.0901705177018773,0.0820436362906736,0.0906607983116233,0.0779699510615004,0.0826185446068346,0.0861618241257,0.0832635523581183,0.0718185064764788,0.0724843406668273,0.075646629167683,0.0728800801449133,0.0694602256783515,0.0679553466877708,0.0653758069071892,0.0618131941519904,0.0649700770611289,0.0652658565756781,0.0567899546788035,0.0509117787876754,0.0496427736089033,0.05335511907244,0.0524668359021804,0.046112673844871,0.0463841215596481,0.0479017641325558,0.0549136790752725,0.0285694471087397,0.0315227660448614,0.0308677361910266,0.0312341101216907,0.026021765089272,0.026949348333876,0.0275899049075359,0.0277389814491347,0.0279228586166372,0.0283042029548746,0.0403250371106959,0.0389649821543966,0.0376319069575248,0.0380287846291785,0.0449746293581959,0.0457931220962992,0.0466426164518963,0.0475776509814859,0.049920681886912,0.0516877422027944,0.0520253549089218,0.0518150378316126,0.0543186650295699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.103983203971636,0.117224811759948,0.110911714618443,0.102439497280318,0.102394331393146,0.108223111888206,0.113592257784681,0.115068183244555,0.105152768546557,0.110606636634297,0.111344161988312,0.116117236339721,0.111612683298444,0.118379793938967,0.110410324569938,0.129949894596614,0.109831639960639,0.104619337109216,0.116831180525354,0.129829121313558,0.116943273170797,0.112233622718003,0.114983295746552,0.100828201977259,0.099898978549737,0.104441688723884,0.10672697184275,0.0978777767289171,0.0916432398279384,0.0828911916988426,0.0854913122641577,0.0893362059697842,0.0867958746665093,0.0954095731729628,0.0898670683165298,0.0770598853030231,0.0806121621694431,0.082779231676538,0.0772476585030404,0.0707747983180802,0.0707139961522044,0.0651000274124441,0.0648214259386839,0.0640631631532446,0.0533136530256282,0.0524314063926762,0.0565379053307537,0.0553586192629798,0.0499320666217071,0.0504443456947075,0.0600971666027273,0.0283984996103592,0.0339439117715218,0.0296442441369308,0.0305830890499352,0.0320160103355039,0.0312951574720011,0.0302399477070054,0.0309676775953239,0.0317788264742566,0.0313578359313219,0.0435240623122049,0.0425005274849551,0.0415057433975836,0.0413455949116519,0.0482236130699234,0.0491755620376166,0.0501640780729863,0.0504997857897361,0.0523162953879393,0.0541395843698286,0.0544638861118846,0.0562704063430788,0.0610604582499044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.112161011655264,0.119116568854703,0.124367399918432,0.113177441672634,0.109227169464218,0.111509395817914,0.113093935806345,0.110737877683911,0.123297520616573,0.120393161070166,0.112591164552375,0.111346932825162,0.125270757322834,0.142237732193077,0.138253239038408,0.125000988093218,0.117734126961179,0.122336115336379,0.119854399215685,0.110986783107998,0.130314898077701,0.12288277570456,0.134380098402014,0.11056892596174,0.124351964151679,0.114817953179998,0.102147016735081,0.105103334642728,0.106013067970812,0.119445027854842,0.100517099902077,0.103140344321564,0.109084662866664,0.108207306723393,0.0927221707638184,0.100569634909169,0.0984422634356019,0.0906587647055351,0.0853012608373388,0.0788377374933953,0.0753896697955052,0.0734460917227708,0.0697509362833118,0.0657069512985051,0.0588011558292878,0.0595560621085183,0.0590681654022139,0.0605357123225849,0.0582787543332988,0.0504131512442073,0.0647527090457366,0.0363691050610705,0.0399951344119313,0.0345508838320027,0.0360486692067809,0.029812065621491,0.0296671922162452,0.029205667959696,0.0294756644444696,0.0297915004148896,0.0299580707218252,0.0423576818825822,0.0420716293500468,0.0418129669801963,0.0425048182280535,0.0505508623300048,0.0515612802551804,0.0526105905643129,0.0526033877197374,0.0541312413166666,0.0552377763898829,0.0547675833581363,0.0559436499871062,0.0600748865153041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.121753553418748,0.143254485343341,0.131506792075728,0.115009909968528,0.115555349365309,0.122734837298262,0.129427309277328,0.131693687775089,0.126263400231513,0.140503342106128,0.118290124000379,0.119732654538947,0.125815805006606,0.141165625013466,0.129829840800194,0.14029833206559,0.146613367795309,0.122142984516897,0.128537387933915,0.119163447932803,0.127442155076448,0.1219620942482,0.135391731645561,0.129058742961474,0.123192895830929,0.120620541123031,0.117157849216686,0.107889470922038,0.105317044494209,0.111743813522014,0.113330523736651,0.10032722590112,0.103148945138097,0.105396722562011,0.106670894971058,0.0966560911282608,0.0880396739929305,0.0923705962061472,0.0874921403156197,0.0814245584987991,0.0705419499307108,0.0877282195174174,0.0819211802174486,0.0630755366952786,0.068288041826548,0.0660277920005039,0.0581864971399995,0.0608771040331794,0.0566922718052421,0.0557497253061397,0.0609832108381664,0.0321386315835733,0.0331114762986393,0.0377872567308022,0.0326696905893204,0.0260025734223071,0.0274282030551565,0.0285619857459282,0.0280367990663187,0.027493122587106,0.0285788573861671,0.041672899399055,0.0447137897436757,0.0477788664111179,0.0449394499246589,0.0493806041385531,0.0482531094384853,0.0470689908635334,0.046594581104712,0.0474701379782933,0.0518471472033086,0.0549538628266346,0.0552457974111058,0.0584405601324129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
