period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
51,2850155.354668817,932810.7830233164,1462658.8645198806,357792.8852697789,0.0,19281.68395194659,27255.236389260837,44681.579840361395,6823.304539224284
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
52,2683959.8878425793,881720.6126082237,1357880.8037079016,346894.58346184343,0.0,20036.689138798913,24615.183225662655,46617.01641605809,7235.793749849689
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
53,2709686.094586253,610261.7674584062,1189366.8981070342,305641.1622238051,523051.3457842041,5810.357518586421,22153.297060541354,48655.787987030955,6290.107254106078
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
54,2244219.039054485,687689.3251186888,1189887.8927485063,301712.4873874991,0.0,6543.987443634648,22720.41366777379,32166.828933919463,5298.812076653004
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
55,1942180.4215500976,527370.0586690214,1067929.3245355468,284048.7457778992,0.0,3349.866570499895,19996.855113415524,35375.00627389294,4658.822850445189
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
56,3376107.4555642023,1770855.1523724354,1128588.6483154965,368356.03546287835,0.0,7492.935371965859,48381.96177250578,44103.85702135523,10550.19857695765
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
57,3695008.9195886115,1455335.0727986132,1129220.6350611886,347545.760213635,656212.9692146562,8380.51839237339,52164.35021815575,37853.473824600485,9889.73199899627
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
58,3429210.092522645,1720215.8866340828,1180894.2773251575,376959.2133954319,0.0,35590.22574794654,55391.64431095367,51818.923104459274,10082.025624239004
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
59,3000958.0708435318,1395531.1141250841,1134388.0811365999,357568.358520305,0.0,8438.85962980753,51072.78893668586,44988.63671479619,9494.560909342526
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
60,3433006.872478416,1696832.3165406908,1212289.0393553048,384991.16801053815,0.0,9989.320688830892,56108.33139755599,64394.18718653103,9521.427565015762
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
61,3664071.411842556,1385708.7773529629,1171091.448118385,358534.90815067,651529.4940017861,6404.701105728486,45112.62324189741,38970.17009698135,8791.429281853445
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
62,2746549.0871392554,1265479.7003194704,1070335.9384353978,327399.0426097229,0.0,3945.874334890828,28145.26120137563,45001.768868539875,7748.618287835037
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
63,2572267.9461563816,1138566.6590209052,1022607.0630774185,320437.6455030284,0.0,5289.192227384663,33398.63124507018,45993.568667468026,7519.8063106123145
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
64,2581098.3586991876,1193781.5335280905,992982.2815184491,318143.64502725465,0.0,8056.091953581496,28410.51007361408,35285.36567602916,5868.429497588765
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
65,3038294.171872321,1115306.1446741158,980217.9499944878,319173.07362574997,546733.8416456196,8114.738604357062,31922.57175623415,31738.746079949888,6942.700379681777
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
66,2553821.4162568995,1187114.7889765543,943454.3528641892,324656.7840497226,0.0,11633.366736152897,36381.7356197533,44279.00005572799,7365.653496335021
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
67,2468735.1256766245,1126189.310429858,923276.9061381592,328087.9472142387,0.0,3639.5190442070316,36943.44249308027,44904.289764229325,6759.966044367952
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
68,2598900.6791974874,1197779.0984824768,976472.4920278778,330026.8871716069,0.0,7035.913548317941,39587.19015099795,41451.836646845026,7785.740583285186
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
69,3046077.8981772526,1099628.3488248524,991427.8637197849,331309.51962496404,544909.7025843761,5852.673712206327,35236.296036353924,32483.700782046482,6693.393901903025
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
70,2554255.934394863,1180412.3474478754,956190.916864065,331200.8521084069,0.0,5639.700273321339,33407.31411643729,41502.90589106993,6974.145226784964
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
71,2429220.918938537,1115782.5863123662,904732.1420342379,330592.63549602235,0.0,3866.0306239603897,33259.108772663385,34827.51677067817,6820.213669663207
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
72,2480023.8436825494,1171632.8721363968,908222.0444787064,333616.396119167,0.0,8928.314956258193,27812.02903179577,25010.801918491765,5633.749589499775
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
73,2954854.2391248755,1111959.6131493752,900237.0416231819,330935.7740753287,539014.3797038257,6292.2881322235935,32379.35954628169,29072.912199929557,6437.386085575104
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
74,2459822.190512157,1145369.2558176012,890171.7175788301,331873.5895000891,0.0,9879.554331363675,48757.17277410472,25155.04190491274,9506.692146794709
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
75,2440304.702864295,1101023.5656117967,910438.6396166971,330679.7442923622,0.0,10577.837109791208,43506.113611666806,36248.022243752785,9145.553259459506
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
76,2471489.9170166915,1150435.757699798,913791.1824195728,334677.20945545397,0.0,6696.362925652832,27496.5364498132,32219.812069885633,6716.144840796126
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
77,3014824.9131883667,1097466.773672028,929574.3124964779,336884.3344758321,543472.6685763686,11749.63116232508,42205.710655769224,45561.89587953261,8854.79519585176
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
78,2512965.992494835,1164859.4093722282,912860.3401393015,341766.87012919417,0.0,5689.618463599664,40304.44762827428,40023.85395603197,8137.341488894427
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
79,2470311.8214032366,1163649.310055753,868823.7765479904,346412.94187106943,0.0,5083.696809852259,42177.82174808923,37764.525846897064,7530.164192357488
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
80,2490911.687742939,1178484.672250131,880057.7342476033,351490.3140004877,0.0,7768.064484272596,36303.932999520235,30071.738395952703,7974.551687432498
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
81,3013378.717170539,1166167.451583889,870211.5961123557,352944.2707865326,542598.0980233096,12326.164697651275,37769.873330093724,25843.334980303476,7901.4363705945925
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
82,2485743.040304643,1187666.8880232577,838909.4602655096,355826.65070309245,0.0,8839.892974947239,42657.707167553395,41810.5824063548,8308.431164074285
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
83,2384081.5923983054,1134591.5402293869,806883.5286720566,357376.0124501282,0.0,8287.686542701991,33952.61934413399,34302.373104728365,7180.34934635841
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
84,2386865.0655913358,1174948.684362296,762847.7309196278,359557.7919825234,0.0,5939.628010720021,46671.01419944887,26688.57183527177,8906.680582060391
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
85,2838015.7296598284,1090556.4438976583,797740.2191352099,362542.56816187,528204.8929013605,8295.786816510523,24483.140991375745,22982.758249827304,5269.2825395288655
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
86,2441134.446050578,1151305.4352242192,830759.8913112596,362822.3839483169,0.0,7887.5522730953135,53394.90994844621,25682.758627271174,10103.233668052339
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
87,2399087.2113521574,1069533.9357586286,884799.1768626085,360673.79341370636,0.0,9072.385384533804,39400.83088777527,28470.57895789114,8180.766701369805
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
88,2420096.562984472,1119259.4100090624,843402.1044493295,364486.5406663681,0.0,10125.126514058284,35596.42910024505,39575.88411850625,8951.124510159552
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
