period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
51,2850155.354668817,932810.7830233164,1462658.8645198806,357792.8852697789,0.0,19281.68395194659,27255.236389260837,44681.579840361395,6823.304539224284
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
52,2683959.8878425793,881720.6126082237,1357880.8037079016,346894.58346184343,0.0,20036.689138798913,24615.183225662655,46617.01641605809,7235.793749849689
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
53,2709686.094586253,610261.7674584062,1189366.8981070342,305641.1622238051,523051.3457842041,5810.357518586421,22153.297060541354,48655.787987030955,6290.107254106078
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
54,2244219.039054485,687689.3251186888,1189887.8927485063,301712.4873874991,0.0,6543.987443634648,22720.41366777379,32166.828933919463,5298.812076653004
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
55,1942180.4215500976,527370.0586690214,1067929.3245355468,284048.7457778992,0.0,3349.866570499895,19996.855113415524,35375.00627389294,4658.822850445189
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
56,3376107.4555642023,1770855.1523724354,1128588.6483154965,368356.03546287835,0.0,7492.935371965859,48381.96177250578,44103.85702135523,10550.19857695765
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
57,3695008.9195886115,1455335.0727986132,1129220.6350611886,347545.760213635,656212.9692146562,8380.51839237339,52164.35021815575,37853.473824600485,9889.73199899627
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
58,3429210.092522645,1720215.8866340828,1180894.2773251575,376959.2133954319,0.0,35590.22574794654,55391.64431095367,51818.923104459274,10082.025624239004
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
59,3006286.1024013925,1406692.8513446136,1128280.6819314023,357842.05206383375,0.0,8438.85962980753,51072.78893668586,44988.63671479619,9494.560909342526
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
60,3436956.8171851393,1708382.5408654292,1204234.1425016406,385287.01025019045,0.0,10148.09568482722,56108.33139755599,64394.18718653103,9521.427565015762
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
61,3669031.8465405237,1398938.075440884,1161717.6254201331,358912.8726646244,652490.923021432,6404.701105728486,45170.03267075717,38642.49181259507,8827.26391207839
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
62,2757663.4901676364,1278564.1919150944,1065881.5165716491,327796.37579963886,0.0,4020.9663778887502,26822.988157913995,48427.9196013317,7656.648662096101
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
63,2581066.8974538497,1156006.915304753,1011441.4169919677,320799.92612922855,0.0,5433.623701702799,35192.85324914058,45820.97817409051,7752.202393292495
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
64,2585059.8890124736,1203297.6437004884,986168.641638802,318451.3909610983,0.0,7996.35325199686,30944.384027134507,33219.386072929155,6249.654994977393
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
65,3029865.340534981,1122465.2642506224,968038.8669657132,319064.9401343333,545559.916694938,9074.527847897787,28728.82617119976,32113.879141952428,6659.917001584686
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
66,2540211.862203286,1160657.5318303977,964413.7647683304,324209.06896232994,0.0,9019.371999784451,43106.80719104863,31159.35861614083,8362.816896627457
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
67,2474041.771198496,1117281.9380479762,937810.4887211204,325602.41385633947,0.0,6566.783502891714,34824.98278577206,45481.29450255491,7193.401070682308
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
68,2507038.891611652,1233479.6704497123,871451.1737742777,330506.2367102353,0.0,7250.294122749757,28512.30888270527,30410.560202272034,5735.941574009419
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
69,2922594.4223567704,1110397.5579688877,873761.9251702375,333300.14017591754,530612.7217164693,7689.836939243496,32866.41169382493,28760.918499192296,6317.123904908516
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
70,2473027.708996343,1201028.5198106458,852736.438650999,337237.4446783739,0.0,7198.3218011948375,37219.12149807683,30853.332706453974,7829.017885000829
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
71,2464753.802120367,1193807.2321508282,846897.1030539734,338231.10661423113,0.0,7287.256244972415,40850.97069545405,29697.581911020712,9061.046345732364
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
72,2508985.9644077243,1221078.2762793426,864065.5666615244,340926.6275730153,0.0,8060.534202333202,44030.24137502904,24169.653439389516,7583.323672557324
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
73,2958853.8465272402,1173004.529657483,837324.3004319782,341182.8974381469,538137.1462038595,9759.679462768854,33261.28916716791,20810.84699006483,7118.8554434384205
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
74,2518719.735539112,1235874.8859781101,847752.751778502,344492.47974008846,0.0,6008.7868217281675,36850.81722832514,41186.76299237033,7587.361386318166
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
75,2479145.9072944676,1198026.1953079351,856887.3471865423,346229.45631794224,0.0,5018.176953539016,43829.611391489016,21529.165196098274,8703.16221304974
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
76,2470838.6604536828,1218289.7854694014,820718.873202196,349573.3768756942,0.0,6105.081820069451,38210.61904984715,30329.53916164811,8631.49882967087
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
77,2929606.8994669574,1175078.4682886605,781771.3513317836,350418.4269111228,538155.8733549964,10288.118176301063,37433.91497174522,30340.390619699712,7261.276441675004
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
78,2495309.4546996746,1251193.681744711,795520.7890290311,350372.493005806,0.0,10722.987425880745,43612.43237374474,35656.01112650576,8966.452364820625
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
79,2473653.210217382,1227402.8764382899,812370.5374885622,354055.8969539077,0.0,7677.610212363348,38219.84729542406,26706.87683458569,8261.664295798266
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
80,2514158.3801920004,1273717.0508863411,803890.7730412167,358887.72286076855,0.0,5828.2002216410465,32678.909877596925,33179.56196726079,7119.278419420152
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
81,2995175.4725856357,1153179.1387192565,823122.2331452079,362199.6199408061,554496.9425271873,8469.149084057786,37772.80294450747,50063.43854682669,7461.1162568078125
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
82,2492434.651863566,1202954.3474330408,838616.4719104173,364986.4667890297,0.0,6901.583823031447,44271.925322496536,25692.32247199981,10163.192662632768
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
83,2430545.6617392427,1132297.1773096884,841475.6952342921,369608.20135571936,0.0,6529.639569693551,47120.32441747705,24362.32246544324,10193.45877568505
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
84,2381896.6374087078,1166878.218736341,766341.8574935453,373995.4515609877,0.0,10543.40609086548,35264.88758331315,22033.61482613696,7884.241074774717
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
85,2914275.085849347,1156404.9416821199,763160.0867075884,377606.34525543475,540527.2239643439,8750.4263360098,33947.66317753402,27786.93497922916,7822.598015193074
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
86,2432923.1289283875,1187562.8525107447,782981.6400346737,381243.89197069075,0.0,10646.808517624848,32754.0215167344,31222.119012664574,7465.3186107619385
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
87,2441792.288260948,1137865.8027739837,851429.2010607729,382792.5194374514,0.0,11058.704558029018,34899.996172175124,17707.89143693613,7555.390068622957
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
88,2449193.377454095,1179250.6631781685,802277.343741184,389095.1420472718,0.0,6464.756798887486,39176.36661614554,25687.65141947432,9064.906175722503
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
