Period,0,[1;5[,[5;10[,[10;15[,15,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[,[70;75[,[75;80[,[80;85[,[85;90[,[90;95[,100+
132,176031,679295,836511,853145,178610,750452,1097419,1112661,1108072,1209505,1177277,982531,960711,791063,733297,574275,455325,346208,237176,138900,55229,25572
133,174661,684035,825814,856954,170619,752548,1088041,1114250,1106541,1196377,1191508,986153,944980,807124,746010,570227,455964,351273,238547,139849,55690,25358
134,170139,692864,817063,871525,162255,744112,1075936,1115312,1099221,1186276,1223430,976470,959538,811837,739080,581234,459261,349010,236554,145753,54653,27901
135,169393,696363,812458,868926,168342,747423,1053537,1124264,1094464,1173603,1233337,982460,954180,820152,754845,576261,467334,349612,238504,146047,52682,28238
136,162214,691390,813509,864405,173548,746750,1044657,1136767,1082105,1161963,1247616,979698,957087,826859,758522,590999,467646,340917,240720,150504,54848,28593
137,149375,695898,805175,866999,173250,745958,1034753,1143278,1077561,1160915,1231521,999720,957186,839097,750810,587564,477856,338033,244404,153385,56325,29625
138,147321,682479,820546,862457,185208,716882,1030124,1160531,1070622,1155926,1213793,1038468,951220,841572,738095,603800,471793,349651,236861,160528,53731,31059
139,132976,685967,826078,861397,172939,710402,1032686,1143970,1080994,1159375,1215350,1054128,946124,843530,741738,607312,471632,360784,237126,157988,53441,27630
140,151439,670942,834055,867125,158637,711504,1028868,1138770,1083910,1148309,1232439,1054042,934246,865751,737291,620320,469733,362862,239936,156867,50375,30003
141,165888,658389,838813,858138,161997,708727,1017520,1143143,1093580,1136482,1235587,1054062,932468,870381,744365,629308,468617,360369,243220,154604,53649,28117
142,167893,659461,839026,849888,164428,721255,1002158,1119073,1112310,1124524,1233410,1073411,924833,882587,758498,620138,473862,365250,246100,155095,54715,26981
143,182522,649771,833769,856093,164755,709778,991461,1113337,1119111,1130233,1228534,1079524,931941,879390,755769,642482,469302,369791,239618,157655,56385,24451
144,170195,660365,838237,855123,167806,701852,966525,1130953,1111302,1129522,1227605,1092782,933291,885673,761556,641092,467114,379455,240705,159884,56085,22773
145,167929,645040,859020,853074,162984,705122,947758,1142849,1110922,1126984,1211715,1112095,922862,898313,759762,646336,477576,379570,243443,152473,61964,25205
146,161501,650959,853268,846440,164496,702430,939795,1144348,1110021,1129645,1198177,1124543,918202,917187,761113,639201,486492,382476,243659,154909,63086,23405
147,155782,655111,852456,850830,163114,698713,933573,1134200,1118164,1115093,1198329,1142432,911382,926988,758572,652605,481830,390336,233144,165313,62680,24940
148,159912,655006,850692,847179,170729,677913,955122,1110987,1115293,1115348,1208515,1132707,931045,926225,748769,673359,482798,385884,239368,163630,68928,26837
149,158980,657099,848118,841069,178777,668410,955648,1091001,1114304,1116260,1209114,1126949,952474,936076,751312,669792,495343,385212,242180,162305,73421,25430
150,171336,644026,846248,846656,171962,675517,939178,1096770,1108058,1119540,1197401,1140090,956717,932207,741899,690319,497728,384163,242779,167849,73050,24444
151,175882,637426,851676,842265,180686,668280,927316,1101809,1109623,1121399,1191054,1141201,962026,934274,747707,689996,504332,382205,251807,161923,73693,27863
152,168697,640813,853088,836511,180469,669602,927576,1094104,1107834,1101940,1198622,1162109,964297,925648,752357,685155,517217,386936,255267,160763,72057,25461
Period,0,[1;5[,[5;10[,[10;15[,15,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[,[70;75[,[75;80[,[80;85[,[85;90[,[90;95[,100+
49,195587,917628,1127523,1139748,251166,993475,1173238,1007284,1009891,854687,814998,672116,633455,550174,513030,422931,269992,197564,134033,65172,22266,3321
50,195475,923708,1121482,1140328,254485,979552,1188805,1011894,1006565,846040,834158,677736,629982,553867,518553,427891,274878,194272,135216,65433,24548,3543
51,201159,917978,1126435,1142745,237429,989885,1186417,1016774,1007311,854067,838291,683190,622704,570728,512820,431197,279272,190959,137970,64602,23207,3183
52,207659,902264,1126991,1119051,249723,988337,1207683,1020503,1000973,856003,837851,690440,633289,576275,507327,428536,286449,187668,135255,66326,22263,5407
53,207517,895686,1127869,1119052,237207,986562,1224073,1025569,988832,869255,852787,684204,628303,580875,509985,428759,295235,189853,133883,72347,22197,5639
54,199091,892465,1129104,1112077,246677,964767,1256464,1013769,1000968,873193,845676,692110,631790,579555,503292,434345,299525,188501,139582,71797,22345,5049
55,183654,885239,1138000,1109955,254897,941849,1267039,1019187,995772,880938,858437,690500,641399,583169,502131,443915,297591,188977,134738,76361,21739,5277
56,183329,875555,1149965,1097898,232413,951067,1281367,1017215,995981,888734,860158,712835,636681,573707,510870,443532,301880,191585,129776,77252,22990,5277
57,177870,869812,1158139,1093389,226674,954853,1264722,1037230,996388,900892,853958,710689,647073,568692,514247,451452,304124,194062,128590,80822,25027,5277
58,191960,850153,1178795,1085789,216038,961947,1244834,1079953,989794,906248,835960,732291,639178,585538,501988,456462,310554,193070,130437,72949,28844,4044
59,207254,836726,1160541,1096081,220908,959571,1247225,1094577,985425,905015,841470,734485,646707,584504,506657,454259,319436,189325,134989,72701,26495,5672
60,209785,829355,1155670,1096846,223413,947510,1266264,1095674,970778,927569,835740,748023,640260,588059,509317,453796,326108,188061,133556,73784,27486,6581
61,211484,815975,1160388,1106622,213322,943231,1269235,1097148,968170,936524,839603,762830,638965,587768,514255,451610,332007,189697,124851,84370,25289,7314
62,182118,829555,1135496,1124858,211684,934315,1269046,1111172,962915,945260,857890,758175,637280,593382,515418,455483,330461,191459,124017,88679,24847,7410
63,173977,824801,1131273,1132113,209120,939131,1264660,1118702,969348,943033,858326,776031,634993,598635,511446,463202,331293,192880,125498,86899,24128,7741
64,170289,804383,1149984,1124042,212303,932837,1262458,1133376,969712,950511,859745,780126,627026,609555,515910,464414,339237,187008,127681,85722,24493,7373
65,167830,788800,1162122,1123825,218766,925420,1243833,1156355,958231,965595,859787,779819,637450,613781,518678,461470,341297,198543,130310,84351,26768,7435
66,183976,762655,1164799,1123163,220174,927291,1230592,1169180,954406,986524,858169,769368,651905,613595,516342,467126,351328,205210,132816,82741,26723,6175
67,177108,761936,1156465,1130356,212688,920994,1230497,1181218,951241,996591,857082,783782,645691,625014,503607,481057,353686,208355,136695,83793,27518,6253
68,192986,767489,1133282,1127309,218753,915322,1241868,1170072,972670,997638,843994,807795,645708,620252,513768,476621,366410,210258,137976,86172,26931,7184
69,201147,759363,1112707,1127264,240988,895437,1238638,1168937,993871,1004534,847000,803925,659365,612512,520123,473726,370171,214074,138735,82626,30100,7622
70,192287,750979,1118772,1121128,243126,893879,1227664,1184639,998671,1002276,837747,819914,665240,605648,523947,477734,376244,221332,134183,82972,30826,7757
71,194201,737667,1118866,1126110,242503,896919,1220941,1182602,1005983,1003428,846494,823889,670370,596600,538824,472734,378457,223650,133449,83116,30925,8125
72,179497,752436,1109744,1126666,231431,884297,1231036,1203626,1010275,997593,848234,823779,678506,605385,546566,464887,375273,230382,133305,80124,32912,8818
73,173314,754532,1101143,1127544,216511,899750,1218013,1218818,1016279,984143,861474,837819,672881,600735,552322,466354,377594,237979,133533,82584,33570,8818
74,165247,745881,1088590,1128779,218426,890860,1205546,1252180,1006871,996600,865638,831119,681892,603943,549117,461002,385657,241513,134789,85147,34752,8732
75,171113,749717,1066035,1137675,222107,885057,1191499,1261965,1014082,990079,874996,844940,678194,614689,551177,460597,393038,240329,134270,79621,39505,7437
76,176255,749044,1057155,1149640,211260,883847,1178430,1276164,1012111,989816,883439,848114,698804,611387,541566,467688,394870,245488,134715,79153,37991,9277
77,174349,750060,1046309,1157909,201011,889300,1176890,1260722,1032242,990978,894526,841102,693626,623852,536152,474999,401656,249898,134334,78690,39750,9707
78,185715,721508,1039421,1177683,189750,892961,1173252,1240544,1075379,985604,900662,823746,716362,615389,552536,463522,405740,256782,135448,80262,38051,11715
79,175108,714871,1042404,1159094,207772,885736,1176081,1240573,1091178,981235,900108,829501,720853,619509,553173,465128,403750,265931,128363,82776,37058,9014
80,166162,716413,1038024,1154223,223099,873065,1164867,1259884,1091979,968526,921873,826049,731152,612518,558395,462944,401590,271463,132714,79114,37293,11246
81,172853,713768,1026331,1158941,229184,876756,1152454,1262923,1093203,965918,930834,831003,743442,608569,556867,469599,399618,274940,132402,72354,40381,11792
82,168336,726296,1010265,1134049,253382,870794,1142069,1262689,1108837,961030,941120,849215,737036,607976,558227,472073,399104,272942,138019,69330,42466,13066
83,160886,714754,997752,1129826,247043,884388,1145385,1258360,1115869,966812,938490,849752,753338,607423,561657,470576,406029,272861,140544,68180,41195,10925
84,166978,712757,972500,1148209,239499,883861,1144199,1256054,1130543,967951,946011,850053,756394,599399,574497,473462,404465,280773,136192,72151,36713,12002
85,157143,719104,954230,1160347,235716,887174,1143096,1236790,1150540,954699,960889,850942,757385,611481,575991,474807,396472,282104,146475,75173,36907,11800
86,157826,709464,945736,1162898,218226,904397,1146201,1222920,1162870,950666,981485,847825,751407,620526,574426,475135,401481,288686,148786,76464,37573,11647
87,164870,698480,938248,1154564,210931,918450,1132418,1223017,1176497,945391,991020,849075,764751,613052,585181,459329,416613,286058,154727,76725,37834,10655
88,158684,686418,959781,1131381,222020,904601,1132399,1234388,1165220,967391,990464,835508,788656,613639,575090,469060,411943,294840,155474,75678,39204,11283
89,153308,674698,959854,1111141,244254,881987,1134491,1232942,1161816,988685,995794,838483,788025,626881,570291,474298,410012,294080,155831,77019,37063,11499
90,159783,675021,942753,1117332,240630,878937,1134988,1222763,1177166,991800,993413,829063,805052,633330,565653,478350,412378,299866,160508,76719,36411,10177
91,154014,667848,931440,1117656,237796,886478,1137405,1215835,1175498,997842,992404,838285,807285,640541,559969,490857,404225,301260,168485,77663,36172,8926
92,152281,664516,931571,1108534,230327,894503,1113898,1227036,1195842,1003800,984816,840333,806130,647350,568322,498215,400506,296988,175418,76103,33980,12235
93,158380,654301,927484,1099933,216665,909043,1114431,1214956,1210147,1009717,971192,851872,821794,643115,567057,503908,407802,299822,181464,75658,36144,12151
94,156251,668939,910993,1088262,226077,900866,1107456,1203369,1243724,1001993,981688,855154,815357,651295,569795,503957,402477,309295,181866,79465,36414,13720
95,172675,649014,920766,1065707,233672,902167,1104352,1189322,1253589,1009204,973855,864296,829247,649998,579983,505711,405801,317043,180874,78222,35261,15104
96,179565,640338,925299,1056827,234044,913468,1092295,1174339,1268491,1006777,975723,870964,829923,671089,578299,495539,410032,319636,179571,80150,33996,13335
97,174800,638400,924341,1046309,231048,924680,1087398,1172918,1253674,1026908,976885,882152,824446,668442,588535,490511,414127,325376,177836,85000,34489,13743
98,168562,639475,907223,1039421,238326,936492,1079627,1169395,1233378,1070152,970958,888563,806068,689443,577931,502303,405235,329134,185298,84927,34678,15479
99,164638,648439,887732,1042404,227319,927585,1090314,1171985,1236029,1085398,966556,885891,811895,693617,581149,501317,410711,326350,191843,83289,34693,15985
100,155550,655167,880901,1038024,225810,924223,1092596,1160771,1255437,1086507,956850,904452,807243,703310,575442,506101,409054,323767,200276,84223,29611,16915
101,154150,642159,884561,1025623,228672,926514,1102118,1149124,1257529,1087578,952832,913804,815210,716547,574888,503072,414357,320997,203439,84837,26207,20049
102,157124,641513,892572,1009557,210083,919900,1120252,1138739,1257295,1103337,947921,924989,832156,713848,573123,502666,417647,321526,200466,88051,29561,17978
103,146588,652611,874954,996844,217494,908742,1126855,1142443,1253512,1110573,954351,922601,834009,728666,573056,502490,416378,329382,198769,89009,27569,18214
104,155550,644457,878872,972300,232824,910647,1119359,1140440,1252715,1123956,957150,927854,833439,733008,566014,514551,416999,326104,203529,88650,30230,16267
105,163671,639573,875351,954030,236714,918895,1119249,1138852,1234090,1147487,946848,942833,832527,734480,576179,517329,415493,321947,203501,97048,31147,15963
106,162533,640999,866957,945536,247074,911998,1118320,1141406,1220420,1159948,943412,962351,831043,728267,582397,516274,417711,326137,205993,101494,31367,15037
107,168592,635342,861928,938048,235415,915323,1125647,1127269,1220648,1174629,937210,971945,832447,740005,579471,526410,403250,341881,205397,104532,33270,15920
108,162380,642443,843786,959581,205318,922237,1124002,1126551,1231925,1163286,959539,973298,817640,764896,581215,518123,411320,340160,212242,102899,35715,16220
109,166442,650256,827388,959442,195174,912141,1121728,1131229,1228962,1159879,981482,979861,818797,763876,595175,517623,415831,338284,214198,104423,38134,15714
110,171403,643744,834186,942341,195064,917779,1115466,1132216,1218953,1174673,986396,978081,810385,782453,602784,516659,418796,337690,215927,107861,39085,15771
111,174075,651551,820063,931028,200888,912056,1120448,1134458,1212386,1170357,994455,976386,820186,788145,605101,513596,426887,329184,217623,109806,38627,16057
112,181086,650103,816593,931159,207480,896342,1121159,1110504,1223496,1190971,1000220,968854,821681,785455,614562,521791,434451,325883,213709,113922,38957,15091
113,191272,655741,812681,927072,205457,889954,1121847,1111037,1211314,1205366,1006145,954088,836819,799396,611790,516069,435514,332664,214681,117007,39870,16548
114,191100,656319,825190,910581,197007,886733,1123184,1103411,1198185,1238835,998124,966853,841543,790047,622068,516557,441181,320825,225429,115655,43386,17274
115,186225,652767,821300,920354,181723,879462,1132080,1101428,1183940,1246816,1005910,963404,846466,806555,621115,523966,439964,326477,225105,116366,42225,17461
116,183331,651822,819082,924887,182527,870546,1143277,1089607,1172177,1260384,1002405,965292,855895,806435,638789,524590,434223,330209,223935,119649,42074,17088
117,165746,672338,812379,923929,177424,865534,1150764,1084582,1170443,1245053,1023283,965162,869803,801462,634132,539204,425897,334504,226272,120854,42688,17981
118,181963,678868,807093,906811,189485,848014,1168203,1077386,1166511,1226756,1064345,960999,875790,786548,650372,529458,441477,329814,222697,124832,41999,19484
119,184186,674811,812260,887532,205683,834587,1149703,1086302,1168012,1228141,1078437,958328,872286,792142,654423,534651,443138,329830,216964,127803,43776,19209
120,177915,679366,810021,880701,208674,827131,1144616,1088288,1156798,1246773,1079129,948357,891512,785618,666144,529703,448824,327703,219849,130376,41526,19151
121,185548,684278,795269,884361,210361,814096,1149634,1097282,1145151,1249238,1080472,943477,900625,793005,678110,528328,450694,336179,214276,129221,44773,18142
122,172286,703056,797941,892572,180515,828180,1124024,1115865,1133830,1248688,1095975,939456,910898,809144,673949,525574,449482,339601,217367,128128,45264,20968
123,175051,712022,798239,874954,172923,823259,1120412,1122292,1137534,1244243,1102915,945197,909366,812977,688262,522796,454296,341869,221906,126586,48038,19687
124,174386,701782,799383,878749,168089,803457,1137908,1114796,1135878,1243462,1116492,948014,912768,813691,693800,511410,465835,344564,225207,125006,48891,21005
125,174075,706308,802518,875228,165402,787874,1150046,1114945,1134366,1227210,1137835,937800,928152,811530,695949,520995,462284,346866,229173,116974,54935,22284
126,177832,713203,802481,866834,183253,761529,1153974,1113963,1137090,1213737,1151005,936725,946059,809000,690313,531418,461109,348589,231299,118480,60033,20824
127,170757,718649,803193,861805,176619,760907,1145518,1119705,1122674,1213848,1165798,930219,956116,810909,701845,531256,466880,335795,243177,117539,62249,22849
128,170515,716136,801607,843663,192599,766000,1122549,1116576,1121400,1226522,1153523,951288,956179,795013,726757,525678,461510,343469,242586,120197,61383,19954
129,166440,716223,813330,827265,200798,757874,1103050,1113435,1126078,1223136,1148715,972980,964489,796806,727910,543293,454644,348853,239138,125995,57655,20952
130,161608,722209,811779,834063,192081,749272,1109522,1106892,1126262,1213373,1163404,978618,961512,788589,745083,553278,453171,352155,238778,127917,60868,21107
131,158872,715124,824835,819940,194080,736178,1109217,1111638,1129138,1206469,1161385,986832,961872,799191,749349,555955,454503,357706,237936,128297,58829,19194
132,161282,705615,830348,816470,179270,751119,1099813,1113828,1103932,1217585,1182260,991743,955359,800538,746757,565507,460721,363533,239173,124568,60696,21055
133,155778,690958,846099,812558,173087,753215,1090778,1115220,1103863,1207043,1195066,997726,941918,816602,759982,560889,456969,367535,244500,130797,60452,20997
134,152586,692398,846391,825067,165247,744678,1076472,1116557,1098345,1193351,1228910,989484,956343,816939,752503,571809,454339,371374,239406,140503,56603,23764
135,151135,688008,838537,821177,171049,748568,1053917,1125728,1094630,1179871,1237648,994969,951089,820048,766672,572769,458383,368077,242984,138545,57355,24004
136,154674,682157,834698,818959,176255,747999,1046054,1136366,1082760,1168496,1249566,991449,952294,831479,768887,590430,460673,362671,244874,139661,58652,22390
137,156146,679267,837866,812256,174281,749015,1037195,1143605,1077063,1167442,1234299,1012741,951705,843563,765433,587168,472227,354851,253204,139282,60762,22488
138,144780,663441,859962,807093,185715,719292,1032094,1161743,1069837,1163510,1215824,1053731,947338,847514,750754,604008,468965,370642,242740,140792,64228,20836
139,141232,655551,858128,812260,172550,712867,1034865,1143884,1080472,1165944,1217750,1068504,946566,842005,756863,609339,470485,373994,241675,141053,65606,19986
140,145784,658916,857063,810021,164488,712050,1031097,1138883,1082646,1154612,1236610,1069344,936735,863146,749942,621868,467043,378115,241008,142880,68755,18584
141,153583,649865,869608,795269,170793,709405,1019843,1143782,1091864,1143153,1239220,1072290,928094,868149,756407,634648,465621,377468,247175,140046,67804,17442
142,161507,635381,875040,797941,166276,721581,1003558,1118155,1111194,1131959,1239725,1087156,923366,878687,771971,634184,462259,378915,244904,141898,63651,19319
143,168537,621094,886855,798239,160159,710354,991092,1114182,1117905,1135095,1236333,1092842,930601,875843,774997,649243,463639,377773,244811,141760,62772,19251
144,159106,630609,875873,799165,165951,708357,966422,1132090,1109269,1133382,1234312,1107220,933935,881518,775426,653326,457337,384832,246691,144193,63528,20176
145,139008,629523,880088,802300,156083,714704,948216,1143946,1109418,1132449,1216921,1128277,923183,899336,767406,655909,469439,379988,247493,148904,59359,22746
146,128963,618911,891035,802263,157515,706122,938378,1149926,1106384,1135080,1203605,1139691,919651,917369,769032,644301,475821,382910,250447,148654,61647,22673
147,128380,619081,889199,802975,163470,694791,930078,1141221,1114536,1119974,1203769,1153633,913824,926583,769513,656871,474194,387106,243195,157266,60221,25997
148,129069,619069,886651,801389,157513,684654,949415,1117628,1114575,1117358,1217766,1139121,932272,929723,756675,681125,474853,378787,251710,152149,64118,29185
149,143174,602516,882107,813330,152835,672757,949488,1099286,1112039,1121936,1216577,1133718,955124,937710,753400,682424,490183,371900,251997,151870,63856,30080
150,157431,586716,883261,811779,159310,671515,932966,1104517,1105291,1122594,1207135,1147361,961019,936534,748786,691374,504960,368274,253769,152478,65265,31970
151,151824,588375,873996,824835,152215,664487,923679,1102657,1110470,1125235,1200201,1145868,969319,936259,758462,694931,504288,369635,260030,151004,67338,31183
152,147925,587626,865251,830348,152077,662720,922045,1092902,1112238,1100375,1212471,1166915,975581,928282,757327,691550,505909,374606,265419,152338,66617,31384
