Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,10309.429152704775,2811.6624961928464,2811.662496192381
50,9360.569621920586,2552.8826241614297,2552.8826241614297
51,11825.75465227291,3225.205814257264,3225.205814256333
52,10254.224934983999,2796.606800450012,2796.606800450012
53,12608.983327619731,3438.8136348039843,3438.8136348035187
54,11904.314460709691,3246.631216556765,3246.631216555834
55,15050.698826853186,4104.7360436883755,4104.736043688841
56,15504.017353329808,4228.3683690908365,4228.368369090371
57,19178.539735946804,5230.510837075766,5230.510837076232
58,14218.364875990897,3877.735875270795,3877.7358752712607
59,16821.8021367006,4587.764219101518,4587.764219101518
60,14809.819527361542,4039.041689279955,4039.041689282283
61,1418335.7532541938,132925.51513518393,500700.23292948026
62,1638949.5446467586,153763.41442186013,574053.6678094957
63,1208118.6948512606,113929.12152665341,427477.6204973664
64,1346855.2207047045,126312.9117856198,473628.34487794153
65,2293329.344331173,210033.23106292775,795456.0842469195
66,2430748.837743234,222810.65237880778,842425.6326358765
67,1903951.060653448,174934.25565534597,663291.6207365626
68,1975251.6129222848,181255.3479774231,686847.0521000288
69,1521671.551310841,150455.08667257195,565070.5707567725
70,1655191.110404998,164472.79137269873,617022.7920750482
71,1304479.8246729523,130210.29273106996,493548.066814377
72,1511340.8992297687,151208.89385253144,572589.2678127931
73,1189794.394225616,120890.60289175995,456993.922847257
74,1390318.960137669,141493.50949637266,531899.5993947648
75,1090922.9596239273,112911.34519466432,424928.6804520199
76,1302220.8391465507,134474.26635473408,505703.880728906
77,978630.0610770173,103004.1232681307,389030.8145317873
78,1207314.1788944006,126246.60407179967,476220.40289544314
79,899678.8671726175,96104.24161700439,362700.62061531655
80,1139511.781583447,119942.03903906234,451147.3688618904
81,836746.4790512063,90040.47648250079,339582.4740675464
82,1067263.515105985,112926.91357276076,423749.23874576855
83,773349.5252059996,84466.87356862379,315828.49736755993
84,1038195.6539179385,110612.58962770691,412346.2857474461
85,743593.6140076965,82247.7102477788,305909.0680092247
86,996365.6519412696,106996.60941050993,397671.25608038995
87,677562.5835556239,76739.36695004674,284328.35325467493
88,940631.3945288993,102369.15942933876,382207.55537534505
89,635187.0121301413,73244.37308241101,272059.2670158427
90,904853.5258922428,99629.65108263958,371726.99239556864
91,610037.3755376376,70847.92864523362,264289.01179373823
92,862784.0046775639,96167.12736953283,357389.50511346944
93,567025.5374887511,67634.56895819958,249744.28332768194
94,832776.94869316,93540.0941784922,347186.7854659995
95,545987.143227078,65523.13070577197,242725.9977594437
96,822388.3130157106,92071.59438301437,343206.7847744953
97,521913.11136183515,63803.049596621655,236649.53710618708
98,823597.9722356498,92455.72215612791,344317.09553072974
99,523217.530788634,63717.914145567454,235340.79091460723
100,819198.7223211154,92724.85517831706,345240.2092272006
101,523300.5360636674,64272.41908257129,238659.55250488315
102,820333.2013881058,93326.991392361,346375.8772885082
103,514009.214261245,63386.87282624608,235235.25022620987
104,818951.484550152,94514.38900046423,348426.2329281112
105,502278.25576949865,64489.53801388387,234001.2287425408
106,811062.0858925618,94792.71789946407,344574.8957396513
107,495428.02161241695,62465.451491682325,227836.53720014822
108,812191.8975395411,93849.09561236668,342688.9460884286
109,501428.6877063215,63335.31236728374,228310.3777538333
110,813816.8663498051,94964.64647260867,344954.73110641073
111,481544.1158431396,60937.53096144693,222513.38684473
112,794322.519994814,92492.32014855882,337744.8691514423
113,480523.28279736266,61927.69183104718,222959.90647512395
114,798643.0213427469,93415.68256105063,337611.0886255279
115,465107.55821582675,59632.16076582717,217370.22397377342
116,785069.3108356409,90092.7844998641,331509.00559524074
117,453626.46327355877,57854.48218868533,210958.66746035963
118,775358.1524458528,89333.84617650276,327847.37853958365
119,445911.40207796544,56918.953477065545,207804.57014597394
120,763532.2085103951,87666.06131539447,323660.901772093
121,435040.83324236795,55968.736051521264,206435.10856230184
122,765323.6154570282,88464.62610964756,327057.2010811977
123,431814.3648955487,56200.02613620553,205330.38056759536
124,754632.0992436856,87358.60416477779,320625.72153718676
125,423807.28434446827,55358.07162019797,199704.12823417503
126,752927.2267120406,88070.89653115161,319304.3053696761
127,412832.13651436195,55186.339726251084,198166.41268194094
128,757372.2973177843,89228.24093867838,322078.94454020634
129,418893.8703904487,56392.852678426076,198845.21483654436
130,769808.1219287142,91708.3499986967,324271.52195489965
131,417244.097019393,57252.308827944566,200163.04121979978
132,759938.13282682,91113.62091855891,322173.9748354787
133,413435.84645425156,57393.15101211751,197732.69622317888
134,758919.3199672177,91984.95220771385,321080.08681192435
135,414592.0811767876,58202.131979560014,196985.4373282306
136,760298.4838516004,91635.78114033863,321437.7635199763
137,400005.6654339023,56359.71170406509,192664.1641740715
138,759637.9409834296,91559.3559037596,320763.49085370917
139,406641.6053336747,57428.76180220069,195759.94109770097
140,766061.6551390216,92079.91163955815,322267.1515672747
141,413456.99364503473,58846.57506631827,197196.58653325867
142,758513.9826880768,91142.57282532752,321431.31096765865
143,399472.78574708477,57224.304276956245,193572.80521811172
144,766187.2473885603,93698.77613996062,325646.6899057068
145,401048.91992682964,58227.91068314668,193990.83770861197
146,757165.5776357129,93006.45358358324,322862.46707113646
147,395120.88460018486,58299.66489230003,193430.5269615464
148,762784.6540209688,94193.32624796871,326164.40295260586
149,393445.48826503754,58975.71135846479,194897.9549626289
150,753593.7819884196,95187.55776666198,325208.2941235546
151,386155.69428039715,60115.32956466451,195583.96894010715
152,753432.362359494,97079.82036260329,329382.1857878808
