age;period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040
10;0.000229257;0.000213001;0.000197566;0.00018884;0.000176477;0.000168638;0.000160075;0.000148974;0.000139373;0.000133015;0.000125758;0.000120033;0.000113981;0.000106028;0.000106583;0.000100638;0.0000937069;0.0000873416;0.0000826362;0.0000812501;0.0000787703;0.0000707239;0.0000721357;0.0000702001;0.0000654278;0.0000623082;0.0000619961;0.0000576714;0.000058455;0.0000551991;0.0000530569
11;0.000229257;0.000213001;0.000197566;0.00018884;0.000176477;0.000168638;0.000160075;0.000148974;0.000139373;0.000133015;0.000125758;0.000120033;0.000113981;0.000106028;0.000106583;0.000100638;0.0000937069;0.0000873416;0.0000826362;0.0000812501;0.0000787703;0.0000707239;0.0000721357;0.0000702001;0.0000654278;0.0000623082;0.0000619961;0.0000576714;0.000058455;0.0000551991;0.0000530569
12;0.000229257;0.000213001;0.000197566;0.00018884;0.000176477;0.000168638;0.000160075;0.000148974;0.000139373;0.000133015;0.000125758;0.000120033;0.000113981;0.000106028;0.000106583;0.000100638;0.0000937069;0.0000873416;0.0000826362;0.0000812501;0.0000787703;0.0000707239;0.0000721357;0.0000702001;0.0000654278;0.0000623082;0.0000619961;0.0000576714;0.000058455;0.0000551991;0.0000530569
13;0.000229257;0.000213001;0.000197566;0.00018884;0.000176477;0.000168638;0.000160075;0.000148974;0.000139373;0.000133015;0.000125758;0.000120033;0.000113981;0.000106028;0.000106583;0.000100638;0.0000937069;0.0000873416;0.0000826362;0.0000812501;0.0000787703;0.0000707239;0.0000721357;0.0000702001;0.0000654278;0.0000623082;0.0000619961;0.0000576714;0.000058455;0.0000551991;0.0000530569
14;0.000229257;0.000213001;0.000197566;0.00018884;0.000176477;0.000168638;0.000160075;0.000148974;0.000139373;0.000133015;0.000125758;0.000120033;0.000113981;0.000106028;0.000106583;0.000100638;0.0000937069;0.0000873416;0.0000826362;0.0000812501;0.0000787703;0.0000707239;0.0000721357;0.0000702001;0.0000654278;0.0000623082;0.0000619961;0.0000576714;0.000058455;0.0000551991;0.0000530569
15;0.000417466;0.000406258;0.000390871;0.000374714;0.000362874;0.00034754;0.000334713;0.000324359;0.000316007;0.000303367;0.000288772;0.000282106;0.000269844;0.000263526;0.000254199;0.000244555;0.00023833;0.00023468;0.000229251;0.00022168;0.000213314;0.000212087;0.000206012;0.000196698;0.000191823;0.000188642;0.000186596;0.000184581;0.000175834;0.00017378;0.000171129
16;0.000417466;0.000406258;0.000390871;0.000374714;0.000362874;0.00034754;0.000334713;0.000324359;0.000316007;0.000303367;0.000288772;0.000282106;0.000269844;0.000263526;0.000254199;0.000244555;0.00023833;0.00023468;0.000229251;0.00022168;0.000213314;0.000212087;0.000206012;0.000196698;0.000191823;0.000188642;0.000186596;0.000184581;0.000175834;0.00017378;0.000171129
17;0.000417466;0.000406258;0.000390871;0.000374714;0.000362874;0.00034754;0.000334713;0.000324359;0.000316007;0.000303367;0.000288772;0.000282106;0.000269844;0.000263526;0.000254199;0.000244555;0.00023833;0.00023468;0.000229251;0.00022168;0.000213314;0.000212087;0.000206012;0.000196698;0.000191823;0.000188642;0.000186596;0.000184581;0.000175834;0.00017378;0.000171129
18;0.000417466;0.000406258;0.000390871;0.000374714;0.000362874;0.00034754;0.000334713;0.000324359;0.000316007;0.000303367;0.000288772;0.000282106;0.000269844;0.000263526;0.000254199;0.000244555;0.00023833;0.00023468;0.000229251;0.00022168;0.000213314;0.000212087;0.000206012;0.000196698;0.000191823;0.000188642;0.000186596;0.000184581;0.000175834;0.00017378;0.000171129
19;0.000417466;0.000406258;0.000390871;0.000374714;0.000362874;0.00034754;0.000334713;0.000324359;0.000316007;0.000303367;0.000288772;0.000282106;0.000269844;0.000263526;0.000254199;0.000244555;0.00023833;0.00023468;0.000229251;0.00022168;0.000213314;0.000212087;0.000206012;0.000196698;0.000191823;0.000188642;0.000186596;0.000184581;0.000175834;0.00017378;0.000171129
20;0.000502382;0.000479743;0.000467714;0.000451933;0.000435771;0.000420049;0.000406033;0.000394061;0.000379067;0.000366126;0.000355989;0.000343222;0.000334073;0.000319961;0.000309511;0.000302109;0.000293142;0.000284402;0.000275747;0.000267718;0.000261874;0.000254858;0.000246526;0.000242088;0.00023662;0.000232011;0.000225903;0.000218225;0.000217775;0.000209111;0.00020545
21;0.000502382;0.000479743;0.000467714;0.000451933;0.000435771;0.000420049;0.000406033;0.000394061;0.000379067;0.000366126;0.000355989;0.000343222;0.000334073;0.000319961;0.000309511;0.000302109;0.000293142;0.000284402;0.000275747;0.000267718;0.000261874;0.000254858;0.000246526;0.000242088;0.00023662;0.000232011;0.000225903;0.000218225;0.000217775;0.000209111;0.00020545
22;0.000502382;0.000479743;0.000467714;0.000451933;0.000435771;0.000420049;0.000406033;0.000394061;0.000379067;0.000366126;0.000355989;0.000343222;0.000334073;0.000319961;0.000309511;0.000302109;0.000293142;0.000284402;0.000275747;0.000267718;0.000261874;0.000254858;0.000246526;0.000242088;0.00023662;0.000232011;0.000225903;0.000218225;0.000217775;0.000209111;0.00020545
23;0.000502382;0.000479743;0.000467714;0.000451933;0.000435771;0.000420049;0.000406033;0.000394061;0.000379067;0.000366126;0.000355989;0.000343222;0.000334073;0.000319961;0.000309511;0.000302109;0.000293142;0.000284402;0.000275747;0.000267718;0.000261874;0.000254858;0.000246526;0.000242088;0.00023662;0.000232011;0.000225903;0.000218225;0.000217775;0.000209111;0.00020545
24;0.000502382;0.000479743;0.000467714;0.000451933;0.000435771;0.000420049;0.000406033;0.000394061;0.000379067;0.000366126;0.000355989;0.000343222;0.000334073;0.000319961;0.000309511;0.000302109;0.000293142;0.000284402;0.000275747;0.000267718;0.000261874;0.000254858;0.000246526;0.000242088;0.00023662;0.000232011;0.000225903;0.000218225;0.000217775;0.000209111;0.00020545
25;0.000598821;0.000574646;0.000549975;0.000527322;0.00050678;0.000489957;0.000471067;0.00045512;0.000438378;0.000424657;0.000408471;0.000393943;0.000381984;0.000369807;0.000355041;0.000343811;0.000331584;0.000321258;0.000312936;0.000301491;0.000292763;0.00027972;0.000273335;0.000268803;0.000257335;0.000252162;0.000244734;0.000239922;0.000234467;0.000230187;0.000223991
26;0.000598821;0.000574646;0.000549975;0.000527322;0.00050678;0.000489957;0.000471067;0.00045512;0.000438378;0.000424657;0.000408471;0.000393943;0.000381984;0.000369807;0.000355041;0.000343811;0.000331584;0.000321258;0.000312936;0.000301491;0.000292763;0.00027972;0.000273335;0.000268803;0.000257335;0.000252162;0.000244734;0.000239922;0.000234467;0.000230187;0.000223991
27;0.000598821;0.000574646;0.000549975;0.000527322;0.00050678;0.000489957;0.000471067;0.00045512;0.000438378;0.000424657;0.000408471;0.000393943;0.000381984;0.000369807;0.000355041;0.000343811;0.000331584;0.000321258;0.000312936;0.000301491;0.000292763;0.00027972;0.000273335;0.000268803;0.000257335;0.000252162;0.000244734;0.000239922;0.000234467;0.000230187;0.000223991
28;0.000598821;0.000574646;0.000549975;0.000527322;0.00050678;0.000489957;0.000471067;0.00045512;0.000438378;0.000424657;0.000408471;0.000393943;0.000381984;0.000369807;0.000355041;0.000343811;0.000331584;0.000321258;0.000312936;0.000301491;0.000292763;0.00027972;0.000273335;0.000268803;0.000257335;0.000252162;0.000244734;0.000239922;0.000234467;0.000230187;0.000223991
29;0.000598821;0.000574646;0.000549975;0.000527322;0.00050678;0.000489957;0.000471067;0.00045512;0.000438378;0.000424657;0.000408471;0.000393943;0.000381984;0.000369807;0.000355041;0.000343811;0.000331584;0.000321258;0.000312936;0.000301491;0.000292763;0.00027972;0.000273335;0.000268803;0.000257335;0.000252162;0.000244734;0.000239922;0.000234467;0.000230187;0.000223991
30;0.000761863;0.000737285;0.000711861;0.000681515;0.000657615;0.00062661;0.000612292;0.00058855;0.000567313;0.000545674;0.000527162;0.000512509;0.000496627;0.000484027;0.000473094;0.00045458;0.000443341;0.000428051;0.000417755;0.00040732;0.000393986;0.000386036;0.000371287;0.000364869;0.000358217;0.000342608;0.000337233;0.000333207;0.000321006;0.000312258;0.000304424
31;0.000761863;0.000737285;0.000711861;0.000681515;0.000657615;0.00062661;0.000612292;0.00058855;0.000567313;0.000545674;0.000527162;0.000512509;0.000496627;0.000484027;0.000473094;0.00045458;0.000443341;0.000428051;0.000417755;0.00040732;0.000393986;0.000386036;0.000371287;0.000364869;0.000358217;0.000342608;0.000337233;0.000333207;0.000321006;0.000312258;0.000304424
32;0.000761863;0.000737285;0.000711861;0.000681515;0.000657615;0.00062661;0.000612292;0.00058855;0.000567313;0.000545674;0.000527162;0.000512509;0.000496627;0.000484027;0.000473094;0.00045458;0.000443341;0.000428051;0.000417755;0.00040732;0.000393986;0.000386036;0.000371287;0.000364869;0.000358217;0.000342608;0.000337233;0.000333207;0.000321006;0.000312258;0.000304424
33;0.000761863;0.000737285;0.000711861;0.000681515;0.000657615;0.00062661;0.000612292;0.00058855;0.000567313;0.000545674;0.000527162;0.000512509;0.000496627;0.000484027;0.000473094;0.00045458;0.000443341;0.000428051;0.000417755;0.00040732;0.000393986;0.000386036;0.000371287;0.000364869;0.000358217;0.000342608;0.000337233;0.000333207;0.000321006;0.000312258;0.000304424
34;0.000761863;0.000737285;0.000711861;0.000681515;0.000657615;0.00062661;0.000612292;0.00058855;0.000567313;0.000545674;0.000527162;0.000512509;0.000496627;0.000484027;0.000473094;0.00045458;0.000443341;0.000428051;0.000417755;0.00040732;0.000393986;0.000386036;0.000371287;0.000364869;0.000358217;0.000342608;0.000337233;0.000333207;0.000321006;0.000312258;0.000304424
35;0.001100021;0.001060794;0.001024315;0.001000452;0.000965922;0.000937386;0.000906727;0.000880699;0.000861062;0.000832828;0.000806541;0.000785039;0.000764767;0.000742768;0.000732328;0.000704678;0.000688258;0.000676524;0.000656666;0.000639233;0.000629679;0.000614051;0.000604053;0.000588151;0.000573424;0.000565551;0.000552041;0.000540225;0.000529662;0.000519334;0.000512222
36;0.001100021;0.001060794;0.001024315;0.001000452;0.000965922;0.000937386;0.000906727;0.000880699;0.000861062;0.000832828;0.000806541;0.000785039;0.000764767;0.000742768;0.000732328;0.000704678;0.000688258;0.000676524;0.000656666;0.000639233;0.000629679;0.000614051;0.000604053;0.000588151;0.000573424;0.000565551;0.000552041;0.000540225;0.000529662;0.000519334;0.000512222
37;0.001100021;0.001060794;0.001024315;0.001000452;0.000965922;0.000937386;0.000906727;0.000880699;0.000861062;0.000832828;0.000806541;0.000785039;0.000764767;0.000742768;0.000732328;0.000704678;0.000688258;0.000676524;0.000656666;0.000639233;0.000629679;0.000614051;0.000604053;0.000588151;0.000573424;0.000565551;0.000552041;0.000540225;0.000529662;0.000519334;0.000512222
38;0.001100021;0.001060794;0.001024315;0.001000452;0.000965922;0.000937386;0.000906727;0.000880699;0.000861062;0.000832828;0.000806541;0.000785039;0.000764767;0.000742768;0.000732328;0.000704678;0.000688258;0.000676524;0.000656666;0.000639233;0.000629679;0.000614051;0.000604053;0.000588151;0.000573424;0.000565551;0.000552041;0.000540225;0.000529662;0.000519334;0.000512222
39;0.001100021;0.001060794;0.001024315;0.001000452;0.000965922;0.000937386;0.000906727;0.000880699;0.000861062;0.000832828;0.000806541;0.000785039;0.000764767;0.000742768;0.000732328;0.000704678;0.000688258;0.000676524;0.000656666;0.000639233;0.000629679;0.000614051;0.000604053;0.000588151;0.000573424;0.000565551;0.000552041;0.000540225;0.000529662;0.000519334;0.000512222
40;0.001630285;0.001592102;0.00155184;0.001507461;0.00147325;0.001437413;0.001405193;0.001377978;0.001342228;0.00131603;0.001289944;0.001266025;0.001240628;0.00121473;0.001189451;0.001164733;0.001141337;0.001116715;0.001096884;0.001077022;0.001056232;0.001041039;0.001024745;0.001007776;0.00099394;0.000978786;0.000964546;0.000948678;0.000936311;0.000925012;0.000907418
41;0.001630285;0.001592102;0.00155184;0.001507461;0.00147325;0.001437413;0.001405193;0.001377978;0.001342228;0.00131603;0.001289944;0.001266025;0.001240628;0.00121473;0.001189451;0.001164733;0.001141337;0.001116715;0.001096884;0.001077022;0.001056232;0.001041039;0.001024745;0.001007776;0.00099394;0.000978786;0.000964546;0.000948678;0.000936311;0.000925012;0.000907418
42;0.001630285;0.001592102;0.00155184;0.001507461;0.00147325;0.001437413;0.001405193;0.001377978;0.001342228;0.00131603;0.001289944;0.001266025;0.001240628;0.00121473;0.001189451;0.001164733;0.001141337;0.001116715;0.001096884;0.001077022;0.001056232;0.001041039;0.001024745;0.001007776;0.00099394;0.000978786;0.000964546;0.000948678;0.000936311;0.000925012;0.000907418
43;0.001630285;0.001592102;0.00155184;0.001507461;0.00147325;0.001437413;0.001405193;0.001377978;0.001342228;0.00131603;0.001289944;0.001266025;0.001240628;0.00121473;0.001189451;0.001164733;0.001141337;0.001116715;0.001096884;0.001077022;0.001056232;0.001041039;0.001024745;0.001007776;0.00099394;0.000978786;0.000964546;0.000948678;0.000936311;0.000925012;0.000907418
44;0.001630285;0.001592102;0.00155184;0.001507461;0.00147325;0.001437413;0.001405193;0.001377978;0.001342228;0.00131603;0.001289944;0.001266025;0.001240628;0.00121473;0.001189451;0.001164733;0.001141337;0.001116715;0.001096884;0.001077022;0.001056232;0.001041039;0.001024745;0.001007776;0.00099394;0.000978786;0.000964546;0.000948678;0.000936311;0.000925012;0.000907418
45;0.002598925;0.002542847;0.002486754;0.0024351;0.002377985;0.002327003;0.002277034;0.002225431;0.002180132;0.002136384;0.00209691;0.002056034;0.002017824;0.001984148;0.001997545;0.001920708;0.001890722;0.001862443;0.001831415;0.001800209;0.001765784;0.001739111;0.001714218;0.001686938;0.001664414;0.001638769;0.001618727;0.001599041;0.001578854;0.001561415;0.001546119
46;0.002598925;0.002542847;0.002486754;0.0024351;0.002377985;0.002327003;0.002277034;0.002225431;0.002180132;0.002136384;0.00209691;0.002056034;0.002017824;0.001984148;0.001997545;0.001920708;0.001890722;0.001862443;0.001831415;0.001800209;0.001765784;0.001739111;0.001714218;0.001686938;0.001664414;0.001638769;0.001618727;0.001599041;0.001578854;0.001561415;0.001546119
47;0.002598925;0.002542847;0.002486754;0.0024351;0.002377985;0.002327003;0.002277034;0.002225431;0.002180132;0.002136384;0.00209691;0.002056034;0.002017824;0.001984148;0.001997545;0.001920708;0.001890722;0.001862443;0.001831415;0.001800209;0.001765784;0.001739111;0.001714218;0.001686938;0.001664414;0.001638769;0.001618727;0.001599041;0.001578854;0.001561415;0.001546119
48;0.002598925;0.002542847;0.002486754;0.0024351;0.002377985;0.002327003;0.002277034;0.002225431;0.002180132;0.002136384;0.00209691;0.002056034;0.002017824;0.001984148;0.001997545;0.001920708;0.001890722;0.001862443;0.001831415;0.001800209;0.001765784;0.001739111;0.001714218;0.001686938;0.001664414;0.001638769;0.001618727;0.001599041;0.001578854;0.001561415;0.001546119
49;0.002598925;0.002542847;0.002486754;0.0024351;0.002377985;0.002327003;0.002277034;0.002225431;0.002180132;0.002136384;0.00209691;0.002056034;0.002017824;0.001984148;0.001997545;0.001920708;0.001890722;0.001862443;0.001831415;0.001800209;0.001765784;0.001739111;0.001714218;0.001686938;0.001664414;0.001638769;0.001618727;0.001599041;0.001578854;0.001561415;0.001546119
50;0.004017877;0.003936227;0.003856381;0.003777815;0.003704145;0.00362456;0.003558631;0.003492329;0.00342509;0.003358982;0.00328712;0.003231341;0.003175322;0.003115165;0.003157804;0.003009028;0.002961636;0.002915043;0.002873056;0.002835737;0.00279506;0.002759705;0.002724835;0.002688329;0.002646722;0.002609082;0.002575719;0.002543261;0.002513203;0.002479382;0.002447586
51;0.004017877;0.003936227;0.003856381;0.003777815;0.003704145;0.00362456;0.003558631;0.003492329;0.00342509;0.003358982;0.00328712;0.003231341;0.003175322;0.003115165;0.003157804;0.003009028;0.002961636;0.002915043;0.002873056;0.002835737;0.00279506;0.002759705;0.002724835;0.002688329;0.002646722;0.002609082;0.002575719;0.002543261;0.002513203;0.002479382;0.002447586
52;0.004017877;0.003936227;0.003856381;0.003777815;0.003704145;0.00362456;0.003558631;0.003492329;0.00342509;0.003358982;0.00328712;0.003231341;0.003175322;0.003115165;0.003157804;0.003009028;0.002961636;0.002915043;0.002873056;0.002835737;0.00279506;0.002759705;0.002724835;0.002688329;0.002646722;0.002609082;0.002575719;0.002543261;0.002513203;0.002479382;0.002447586
53;0.004017877;0.003936227;0.003856381;0.003777815;0.003704145;0.00362456;0.003558631;0.003492329;0.00342509;0.003358982;0.00328712;0.003231341;0.003175322;0.003115165;0.003157804;0.003009028;0.002961636;0.002915043;0.002873056;0.002835737;0.00279506;0.002759705;0.002724835;0.002688329;0.002646722;0.002609082;0.002575719;0.002543261;0.002513203;0.002479382;0.002447586
54;0.004017877;0.003936227;0.003856381;0.003777815;0.003704145;0.00362456;0.003558631;0.003492329;0.00342509;0.003358982;0.00328712;0.003231341;0.003175322;0.003115165;0.003157804;0.003009028;0.002961636;0.002915043;0.002873056;0.002835737;0.00279506;0.002759705;0.002724835;0.002688329;0.002646722;0.002609082;0.002575719;0.002543261;0.002513203;0.002479382;0.002447586
55;0.00612573;0.006003356;0.005884773;0.005763039;0.005644942;0.005539657;0.005430766;0.005330855;0.005229648;0.005136933;0.005042117;0.004952354;0.004870195;0.004788464;0.004754691;0.004614695;0.004544466;0.004468407;0.004395608;0.004326793;0.004259533;0.00419958;0.004143771;0.004088435;0.004040186;0.003985465;0.003943899;0.003902033;0.003848949;0.003805899;0.003754766
56;0.00612573;0.006003356;0.005884773;0.005763039;0.005644942;0.005539657;0.005430766;0.005330855;0.005229648;0.005136933;0.005042117;0.004952354;0.004870195;0.004788464;0.004754691;0.004614695;0.004544466;0.004468407;0.004395608;0.004326793;0.004259533;0.00419958;0.004143771;0.004088435;0.004040186;0.003985465;0.003943899;0.003902033;0.003848949;0.003805899;0.003754766
57;0.00612573;0.006003356;0.005884773;0.005763039;0.005644942;0.005539657;0.005430766;0.005330855;0.005229648;0.005136933;0.005042117;0.004952354;0.004870195;0.004788464;0.004754691;0.004614695;0.004544466;0.004468407;0.004395608;0.004326793;0.004259533;0.00419958;0.004143771;0.004088435;0.004040186;0.003985465;0.003943899;0.003902033;0.003848949;0.003805899;0.003754766
58;0.00612573;0.006003356;0.005884773;0.005763039;0.005644942;0.005539657;0.005430766;0.005330855;0.005229648;0.005136933;0.005042117;0.004952354;0.004870195;0.004788464;0.004754691;0.004614695;0.004544466;0.004468407;0.004395608;0.004326793;0.004259533;0.00419958;0.004143771;0.004088435;0.004040186;0.003985465;0.003943899;0.003902033;0.003848949;0.003805899;0.003754766
59;0.00612573;0.006003356;0.005884773;0.005763039;0.005644942;0.005539657;0.005430766;0.005330855;0.005229648;0.005136933;0.005042117;0.004952354;0.004870195;0.004788464;0.004754691;0.004614695;0.004544466;0.004468407;0.004395608;0.004326793;0.004259533;0.00419958;0.004143771;0.004088435;0.004040186;0.003985465;0.003943899;0.003902033;0.003848949;0.003805899;0.003754766
60;0.009048103;0.008884335;0.00872682;0.008576672;0.008426374;0.008268379;0.00813658;0.007998137;0.007872899;0.007733178;0.007601646;0.007487381;0.007370191;0.007260382;0.007219479;0.007040235;0.006940868;0.006846802;0.006747367;0.006647308;0.006544233;0.006456861;0.006367378;0.006288846;0.006204057;0.006129689;0.006057667;0.00599008;0.005932456;0.005867807;0.005811763
61;0.009048103;0.008884335;0.00872682;0.008576672;0.008426374;0.008268379;0.00813658;0.007998137;0.007872899;0.007733178;0.007601646;0.007487381;0.007370191;0.007260382;0.007219479;0.007040235;0.006940868;0.006846802;0.006747367;0.006647308;0.006544233;0.006456861;0.006367378;0.006288846;0.006204057;0.006129689;0.006057667;0.00599008;0.005932456;0.005867807;0.005811763
62;0.009048103;0.008884335;0.00872682;0.008576672;0.008426374;0.008268379;0.00813658;0.007998137;0.007872899;0.007733178;0.007601646;0.007487381;0.007370191;0.007260382;0.007219479;0.007040235;0.006940868;0.006846802;0.006747367;0.006647308;0.006544233;0.006456861;0.006367378;0.006288846;0.006204057;0.006129689;0.006057667;0.00599008;0.005932456;0.005867807;0.005811763
63;0.009048103;0.008884335;0.00872682;0.008576672;0.008426374;0.008268379;0.00813658;0.007998137;0.007872899;0.007733178;0.007601646;0.007487381;0.007370191;0.007260382;0.007219479;0.007040235;0.006940868;0.006846802;0.006747367;0.006647308;0.006544233;0.006456861;0.006367378;0.006288846;0.006204057;0.006129689;0.006057667;0.00599008;0.005932456;0.005867807;0.005811763
64;0.009048103;0.008884335;0.00872682;0.008576672;0.008426374;0.008268379;0.00813658;0.007998137;0.007872899;0.007733178;0.007601646;0.007487381;0.007370191;0.007260382;0.007219479;0.007040235;0.006940868;0.006846802;0.006747367;0.006647308;0.006544233;0.006456861;0.006367378;0.006288846;0.006204057;0.006129689;0.006057667;0.00599008;0.005932456;0.005867807;0.005811763
65;0.013697662;0.01346424;0.013238633;0.013015112;0.012810799;0.012608025;0.012426813;0.012244865;0.012061856;0.011887837;0.011710891;0.011556199;0.011396391;0.011237235;0.011224591;0.010924954;0.010788094;0.010653743;0.010524806;0.010393604;0.010266129;0.01015083;0.010035778;0.009911805;0.009793954;0.009672725;0.009563217;0.009456179;0.009357015;0.009260989;0.009167301
66;0.013697662;0.01346424;0.013238633;0.013015112;0.012810799;0.012608025;0.012426813;0.012244865;0.012061856;0.011887837;0.011710891;0.011556199;0.011396391;0.011237235;0.011224591;0.010924954;0.010788094;0.010653743;0.010524806;0.010393604;0.010266129;0.01015083;0.010035778;0.009911805;0.009793954;0.009672725;0.009563217;0.009456179;0.009357015;0.009260989;0.009167301
67;0.013697662;0.01346424;0.013238633;0.013015112;0.012810799;0.012608025;0.012426813;0.012244865;0.012061856;0.011887837;0.011710891;0.011556199;0.011396391;0.011237235;0.011224591;0.010924954;0.010788094;0.010653743;0.010524806;0.010393604;0.010266129;0.01015083;0.010035778;0.009911805;0.009793954;0.009672725;0.009563217;0.009456179;0.009357015;0.009260989;0.009167301
68;0.013697662;0.01346424;0.013238633;0.013015112;0.012810799;0.012608025;0.012426813;0.012244865;0.012061856;0.011887837;0.011710891;0.011556199;0.011396391;0.011237235;0.011224591;0.010924954;0.010788094;0.010653743;0.010524806;0.010393604;0.010266129;0.01015083;0.010035778;0.009911805;0.009793954;0.009672725;0.009563217;0.009456179;0.009357015;0.009260989;0.009167301
69;0.013697662;0.01346424;0.013238633;0.013015112;0.012810799;0.012608025;0.012426813;0.012244865;0.012061856;0.011887837;0.011710891;0.011556199;0.011396391;0.011237235;0.011224591;0.010924954;0.010788094;0.010653743;0.010524806;0.010393604;0.010266129;0.01015083;0.010035778;0.009911805;0.009793954;0.009672725;0.009563217;0.009456179;0.009357015;0.009260989;0.009167301
70;0.021615177;0.021283169;0.020946906;0.02062152;0.020293358;0.019979437;0.019685946;0.019414152;0.019151139;0.018892271;0.018649345;0.018427165;0.018203943;0.017989892;0.018084673;0.017550823;0.017355446;0.017158792;0.016960355;0.016766914;0.016575335;0.016408636;0.016239352;0.016077888;0.015911911;0.015748685;0.015610026;0.015467221;0.015324028;0.015165617;0.015011278
71;0.021615177;0.021283169;0.020946906;0.02062152;0.020293358;0.019979437;0.019685946;0.019414152;0.019151139;0.018892271;0.018649345;0.018427165;0.018203943;0.017989892;0.018084673;0.017550823;0.017355446;0.017158792;0.016960355;0.016766914;0.016575335;0.016408636;0.016239352;0.016077888;0.015911911;0.015748685;0.015610026;0.015467221;0.015324028;0.015165617;0.015011278
