Period,Mean_real_labour_income,Total_workers
49,6418.945191147691,10914398
50,6796.419117814792,10964047
51,7124.091028672864,11007761
52,7077.216847497349,10998029
53,6669.512375249057,11040453
54,6499.296706309466,11078771
55,6539.069837358129,11210029
56,6623.71139003029,11132837
57,6718.52756141992,11064565
58,6695.027061012143,11067861
59,6896.277077799068,11097727
60,6899.625939976691,11090589
61,6792.833255455523,11127061
62,6777.278188921049,11170044
63,6854.396197274744,11243818
64,6857.450928955615,11292245
65,6821.2253633372975,11361196
66,6845.803096286001,11381135
67,6840.972605979116,11376287
68,6892.305080348296,11372239
69,6890.362662653891,11443018
70,6908.81378032088,11449325
71,6925.528082799543,11449297
72,6939.6870169100375,11476910
73,6937.749900933359,11537780
74,6952.3988361272395,11514051
75,7016.26992367221,11536605
76,6987.7747639184445,11657603
77,7003.882971725721,11639675
78,7053.483053636482,11663699
79,7046.8516604329025,11677091
80,7085.969357723968,11694917
81,7093.893102432984,11721470
82,7142.5630512409725,11716199
83,7140.471780927518,11753480
84,7208.608359046093,11800473
85,7219.423713525796,11864119
86,7235.431110889779,11887071
87,7220.492266752903,11947377
88,7251.513667145279,11957542
89,7252.960166305966,11935489
90,7270.688641940981,11967295
91,7231.421851259485,12068043
92,7269.729567118053,12091788
93,7283.9628277547445,12104562
94,7312.423535969962,12103193
95,7271.3146214262315,12119461
96,7298.84463133304,12202441
97,7317.817069691808,12218617
98,7320.448265765382,12220468
99,7302.23329154861,12302897
100,7343.985258378806,12331719
101,7387.098340538664,12347472
102,7406.287871985546,12345401
103,7442.363251754093,12368544
104,7464.387690910191,12441845
105,7491.114923433037,12480915
106,7511.762165739577,12486168
107,7530.038408553679,12528149
108,7548.2830787634775,12566298
109,7553.492672212599,12572514
110,7584.42543339148,12620293
111,7561.113349321054,12579587
112,7587.708899986695,12588509
113,7582.929675407069,12676939
114,7637.070385778846,12652073
115,7628.824163016535,12663130
116,7653.436217167723,12661690
117,7671.999065635329,12647319
118,7709.092338879028,12689552
119,7728.223457605409,12665865
120,7765.644482631417,12679862
121,7791.327339790763,12699501
122,7774.503172232638,12728060
123,7786.136359671064,12772441
124,7802.178228535678,12735010
125,7808.537393273511,12809441
126,7835.604698341758,12787401
127,7892.091662495989,12801876
128,7893.677705903259,12840570
129,7934.546731064678,12798690
130,7910.201657280924,12847375
131,7926.46833252289,12852908
132,7938.196881905182,12851471
133,7976.106796064032,12879988
134,7987.857220220118,12873826
135,7995.276682923003,12892476
136,7978.94706361534,12944581
137,7984.87817446111,12980047
138,8028.057721053252,12928664
139,8052.9882471696255,12968268
140,8095.1136506784715,12926544
141,8087.141143617389,12961172
142,8075.210661825539,12980022
143,8110.219794953066,12975074
144,8114.8349414344675,12959330
145,8108.522243688848,12977451
146,8119.614292891793,12954777
147,8155.664813617421,12987985
148,8183.115069162358,12938840
149,8190.209781336758,12929076
150,8236.005942914328,12937061
151,8226.68338078313,12966368
152,8207.014932745631,13032492
