Period,"Gini insee, all income","Gini insee, labour income","Gini insee, labour and pension income","Gini insee, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income","Gini insee, labour and IFE income","Decile ratio, labour and IFE income","Top 10%, share of labour and IFE income","Bottom 10%, share of labour and IFE income","Gini insee, measure IFE impact","Decile ratio, measure IFE impact","Top 10%, measure IFE impact","Bottom 10%, measure IFE impact"
59,0.3852991064828421,0.43935296474942254,0.40247654901964824,0.42087538646553996,6.4555342109277785,10.37678013066732,7.831023826794815,8.4218760036581,0.22215853670170718,0.25142672087750634,0.23201763377807855,0.23725941796292105,0.03285995039049756,0.02461910943461226,0.02574899852388638,0.03411103014742694,0.43935296474942254,10.37678013066732,0.25142672087750634,0.02461910943461226,0.43935296474942254,10.37678013066732,0.25142672087750634,0.02461910943461226
60,0.37766904665734474,0.43389386422474596,0.39649066904895314,0.41381271575955253,6.262329015527541,9.861716295603218,7.6988848752325,7.912188668374692,0.21838893952291188,0.2438351110330789,0.22855402538692254,0.2292852757004371,0.03323036005394816,0.026761115421505128,0.026163667317321383,0.03620602458430299,0.43389386422474596,9.861716295603218,0.2438351110330789,0.026761115421505128,0.43389386422474596,9.861716295603218,0.2438351110330789,0.026761115421505128
61,0.37937254933183706,0.4368105438780025,0.40049415377296033,0.41156098510023725,6.393502240000809,10.508960892605957,7.95901965615163,7.96939324762709,0.2191809764973243,0.2473752047159822,0.2311256367995059,0.23050047639128513,0.03381833608913477,0.026041959091207087,0.026362171265078095,0.03590541844646726,0.4368105438780025,10.508960892605957,0.2473752047159822,0.026041959091207087,0.4368105438780025,10.508960892605957,0.2473752047159822,0.026041959091207087
62,0.37741344671006893,0.43385534301183637,0.39677549406539858,0.41335277141180526,6.221876538309613,10.140936452761808,7.699955173996707,8.047882377125218,0.21742015368803777,0.24529091064398348,0.22762103840148437,0.23064498887702642,0.03347187508490497,0.026219645460317516,0.02608330296503537,0.03605529162923934,0.43385534301183637,10.140936452761808,0.24529091064398348,0.026219645460317516,0.43385534301183637,10.140936452761808,0.24529091064398348,0.026219645460317516
63,0.38262047604637928,0.43795925739213215,0.40081580575201259,0.41717867786647417,6.153637635589596,9.908949777530239,7.601897732509073,7.888617804951861,0.22325905653403436,0.2532049277690537,0.23336260174679246,0.23861762972103068,0.03634913742296635,0.027173846367481977,0.02863917499037641,0.037517071112014806,0.43795925739213215,9.908949777530239,0.2532049277690537,0.027173846367481977,0.43795925739213215,9.908949777530239,0.2532049277690537,0.027173846367481977
64,0.38588114467099482,0.43722157173229109,0.40326159982622717,0.41820766224134914,6.292381995658204,9.642591361918223,7.706943872437222,7.872845834565963,0.2252329323756848,0.25959080160520737,0.23496879544763383,0.24544833287137807,0.03464501381717492,0.026760795310000137,0.027603900969644123,0.036062093259330574,0.43722157173229109,9.642591361918223,0.25959080160520737,0.026760795310000137,0.43722157173229109,9.642591361918223,0.25959080160520737,0.026760795310000137
65,0.37968245569869474,0.43662724031185063,0.40049732968246526,0.41306975227684678,6.128130482724566,9.768598924111316,7.533806947405421,7.897019690695344,0.220945382358427,0.2584491561557959,0.23304016646227887,0.24081661670073426,0.03350495154806809,0.022800652939868382,0.02623921665736012,0.03258478880082937,0.43662724031185063,9.768598924111316,0.2584491561557959,0.022800652939868382,0.43662724031185063,9.768598924111316,0.2584491561557959,0.022800652939868382
66,0.38143929855929631,0.43564843225587713,0.40220162135465981,0.4135794620832613,6.148302588662762,10.015016507037888,7.79454877867275,8.016739940669307,0.22430061407555812,0.2600878708933746,0.23532985610436263,0.24395944705974626,0.034631616823208235,0.0238602732444341,0.026780162808900828,0.03442585773014651,0.43564843225587713,10.015016507037888,0.2600878708933746,0.0238602732444341,0.43564843225587713,10.015016507037888,0.2600878708933746,0.0238602732444341
67,0.37691819122235853,0.43557965090581413,0.39746466649308565,0.41275475947325396,5.979142582809288,10.113047525895455,7.580653361307364,7.7800189883002515,0.22169669905645623,0.2504390240302492,0.23252858234722343,0.23484918691923476,0.036309065638004505,0.027456177211200306,0.02879704366415568,0.03757669388846079,0.43557965090581413,10.113047525895455,0.2504390240302492,0.027456177211200306,0.43557965090581413,10.113047525895455,0.2504390240302492,0.027456177211200306
68,0.37660299626018684,0.43656903584005863,0.39846995290403592,0.4108657033554598,6.03737225281027,10.27718760194032,7.659908914664992,7.772305772145142,0.22424408230141918,0.25613508244212246,0.23583853668065263,0.23923760377967643,0.035182175639549486,0.02674913721301834,0.026861941194116886,0.037921043773843116,0.43656903584005863,10.27718760194032,0.25613508244212246,0.02674913721301834,0.43656903584005863,10.27718760194032,0.25613508244212246,0.02674913721301834
69,0.35491500096151213,0.4357267717812926,0.37898150313044832,0.40708428652084311,5.570362779109936,10.250214995842198,7.37073298403957,7.484772990513488,0.220644147758006,0.2629946643575579,0.23371127291906957,0.24270877575745797,0.038417208245250814,0.029960888430413904,0.0288316226256644,0.04309688067072781,0.4357267717812926,10.250214995842198,0.2629946643575579,0.029960888430413904,0.4357267717812926,10.250214995842198,0.2629946643575579,0.029960888430413904
70,0.44059194253522715,0.44197378660923864,0.39588539419721663,0.42315359877615311,12.351064506854318,11.550493030222386,7.882327956543934,8.537523542542532,0.2508706184652043,0.3072932208386771,0.27339704245799407,0.2874958927902177,0.021069379159542854,0.0004450728527191713,0.0011579882752209424,0.0009344057380521718,0.51988953835346874,13.768611100003117,0.2899962722802693,0.02934306241829828,0.59105223688915709,13.768611100003117,0.2899963300227628,0.00042002063543432436
71,0.41793558304575967,0.44421542382443224,0.39345813173908534,0.42700268278198811,8.435597359624616,11.718302373416183,8.65026857605069,9.665485079668775,0.24569149876402332,0.3105185003834994,0.2727902378074963,0.28995861939510753,0.032737004679215115,0.002288004065824546,0.0030462043689142107,0.004355236906389448,0.4904612065907919,12.469708631277294,0.28507936499657965,0.04430737830735551,0.59085800452239168,12.469708631277294,0.28507953558500265,0.0021005612731489283
72,0.4587466066817279,0.44691330458331102,0.39882964340206312,0.42412751977363838,27.897102430885585,11.48628713058984,8.236437549539842,8.942886317585137,0.25006774488783595,0.2991313863038147,0.2667001376537067,0.2796712326128362,0.008167533668021703,-3.7566327091195704e-07,5.085377497961973e-06,1.1357920484278353e-05,0.55034022380851233,28.301944362360032,0.2913677076542259,0.012253747297749112,0.58367677961585573,28.301944362360032,0.2913677076542259,-3.6591327793445093e-07
73,0.4476763798868148,0.45006320854737497,0.39855227117109715,0.42031269740163535,26.851071016762745,11.371720016169363,8.25232238748608,8.293602402610647,0.24974303234184425,0.3061583853558047,0.2699806619189413,0.2806950293520038,0.007824263508678504,0.0002642909738083019,0.0001820305733841987,0.00024224150561261832,0.54510871492507473,27.50451027717787,0.2981382910179648,0.011954061267913327,0.57809821715945253,27.50451027717787,0.2981383489728839,0.00025736768401123556
74,0.44453635518483248,0.45262258927084975,0.39949316998245865,0.42900143713507116,26.608243784789103,11.20401747317424,8.069692328677235,8.300379799829429,0.25078361578855524,0.3005753794199718,0.26763247691674735,0.2808001662095427,0.007044492031991377,-4.2386258300752344e-07,-4.5758071693155175e-07,3.069384437511003e-05,0.53653364993241104,27.398066890510563,0.29295939392943815,0.010481943799104337,0.56794310712569984,27.398066890510563,0.29295942303876776,-4.1312278472451315e-07
75,0.44284602264823114,0.44292979865276755,0.39535732129110857,0.42463158756231845,26.060201909302577,10.558285373807285,7.443145493437577,8.46582246206742,0.25397095805896613,0.29962331002994286,0.2693497680750162,0.28293906655070983,0.00726052783492686,1.6261678784446916e-05,1.1547874308234247e-05,6.757689435820608e-05,0.52927931458898381,26.4467230100952,0.29206161341339437,0.010463305730969102,0.56067373072136217,26.4467230100952,0.29206161341339437,1.5851277199098095e-05
76,0.44273362501427221,0.44672147126981437,0.39608859564980708,0.42435924120258156,28.062374475152478,11.067910480998071,8.30449678992755,8.783672095500881,0.24797707039535222,0.29421055903096976,0.2645558377912735,0.2747571799707468,0.006835978461222309,2.479632385631082e-05,1.70850960713196e-05,5.145630289715718e-05,0.53326360118273741,28.42816464897438,0.28688554867772226,0.010216344415484375,0.56409855539667786,28.42816464897438,0.2868855776348766,2.4178968002268008e-05
77,0.4447017285990994,0.45147309569144101,0.39956736665227943,0.42416066590108836,28.43290388997597,10.862724860567607,8.047362711474285,8.369303401945867,0.25316646986850677,0.30718613157644864,0.27234727034446476,0.2839877983759911,0.006936802628298228,3.078055995136815e-05,2.1692370932036868e-05,2.8418801203281893e-05,0.5394845980888181,29.2474751858501,0.2995035145648846,0.010302251680537585,0.57047137908382184,29.2474751858501,0.29950354375426996,3.0010751907532774e-05
78,0.44696181862695145,0.45428753641979447,0.40080954431841498,0.43102911581750963,28.991906115150652,11.198567491545099,8.290629857403296,8.680726626143068,0.2506330583357915,0.293703517465009,0.2675279878519341,0.2738046593922784,0.006470880117976068,-3.1581996868751046e-07,-2.93277737342833e-07,-2.9436635694353157e-07,0.54162057698829691,29.697323962089122,0.2862998411574885,0.009841547682191715,0.5719886351517347,29.697323962089122,0.2862998411574885,-3.0785878102522054e-07
79,0.44909517786180009,0.45163159882915616,0.40077270113198654,0.43153570112342454,29.00890186811554,11.244474160224318,7.8507139089987295,8.858080859551533,0.25579181416987273,0.30262055231752233,0.2719808207785768,0.2838820452147802,0.006615935023539304,-1.0722588655416021e-07,5.741890803949977e-06,-1.0057569692304739e-07,0.54102726070198692,29.800839410169225,0.29531700499336094,0.009833582862405247,0.57064218383690357,29.800839410169225,0.29531700499336094,-1.04638060542919e-07
80,0.44267424347409873,0.44910972471433214,0.39472701906969559,0.42587940336337671,29.497184709980267,11.144805914948032,8.262588320946351,8.583561768016247,0.24286441564564423,0.2804088049849188,0.258663817051599,0.2616473923389012,0.00636211161620764,4.95812888932675e-05,3.385140677474282e-05,4.62548765800821e-05,0.5370743980100795,29.264951222294517,0.27397760864279336,0.00968612265561384,0.56590114778501377,29.264951222294517,0.27397766788395805,4.844414890034861e-05
81,0.44578747266144242,0.45000893885375498,0.39473540335638341,0.42229630779067695,29.10021036737233,11.154621993912684,8.06902200993614,8.342088550207315,0.24563749756348802,0.29179525802548506,0.26361015178645025,0.26974999473829914,0.006784322393693522,-1.1431220845542656e-07,6.235334943965647e-06,-1.0556826452819655e-07,0.5442189707260735,29.070570636693702,0.2849072586491284,0.01027780524325462,0.57444510743779309,29.070570636693702,0.2849073192582727,-1.1161382501522334e-07
82,0.45012834718509936,0.45534354670161226,0.39701420870326526,0.43210950744165832,30.3567434247494,10.965934661609971,8.377901025258346,8.59352728227113,0.25036472328497894,0.28768408598114614,0.26652966899578684,0.2683987338746985,0.0066325801133227105,3.7368244441351124e-05,2.5088822693791876e-05,7.044289824359095e-05,0.54780089473239868,29.25241353378307,0.28089603370778615,0.010215253801563424,0.57785712747833695,29.25241353378307,0.2808961261302868,3.6486533720023244e-05
83,0.450230836120319,0.45525507815178734,0.39669554390868772,0.43466663281676143,29.825974705090378,10.61380288364245,8.250814363505157,8.579149216422438,0.25020142846946153,0.287843225405605,0.26603352275721526,0.26933013535691963,0.006766059233006343,-2.2196216271575046e-07,-1.498531152283367e-07,-2.787007656809992e-07,0.54693850846543124,28.947791401794913,0.2808050138452804,0.010402578420167213,0.57827708013040613,28.947791401794913,0.2808050778150441,-2.165348942486458e-07
84,0.4455857490898254,0.44616012278587358,0.38677054577135173,0.42495205763496702,30.75244812657515,10.804237544604325,7.513171373571737,8.742137898359067,0.2438755445766584,0.28607911549414633,0.25972538857562627,0.26627956098263805,0.0067936029239255595,-2.0089275997521433e-07,-1.763776919536579e-07,-2.643086220315494e-07,0.54674356986834438,30.78971205476523,0.27932742036864716,0.010709659686990725,0.5773985264744097,30.78971205476523,0.27932751834286645,-1.9615159953217192e-07
85,0.44375644726463281,0.4477889089314161,0.39043389223579622,0.41928002838959577,30.65104698741335,10.946031679889435,7.992042823899015,8.118864875935397,0.2454850376148999,0.29576183698218866,0.26424906019770167,0.27129645834790883,0.006862081630512729,4.814963450264188e-05,3.2093157583325294e-05,4.412738711862107e-05,0.54584634628748363,30.631035661512733,0.28866763145893287,0.010821172073982198,0.57697663749051109,30.631035661512733,0.28866773156092257,4.6994723555906905e-05
86,0.44122817857241137,0.44529729139291413,0.38519560141694276,0.42209118897980863,30.765839124997825,10.961480163140113,7.825997286829234,8.332269219437759,0.24685263428612209,0.28921867430916237,0.26296057119889127,0.26898721317099167,0.006655157773049144,4.870089138238779e-05,3.188088051702614e-05,4.528614381881082e-05,0.54176486347967145,30.438321749889226,0.2823399501411292,0.010560789642134354,0.57276877646837254,30.438321749889226,0.2823399838898959,4.754260395242858e-05
87,0.44367654769320142,0.44820796265813018,0.38504312237250493,0.42538052231943257,30.522484230436948,10.358071947310378,7.42330582772626,8.382861224934382,0.2570852541377102,0.30508523212181765,0.27322819868955206,0.2852130210374536,0.00683814426177921,-4.3868475864585427e-07,-2.991163578126024e-07,-4.0999454214321384e-07,0.54659499279378021,30.519460999929784,0.29770775223244994,0.01066643005882237,0.57834008573973683,30.519460999929784,0.29770788874115073,-4.2807681122772675e-07
88,0.44153646891439174,0.44778940712327525,0.37971878678982096,0.42220187418716343,30.582604656760175,10.324896964682969,7.271045183792408,7.988803068292818,0.2493191662448063,0.29199746245750774,0.2657922273358387,0.2713754122408122,0.0069146471939626475,-2.6968635007208766e-07,-2.0108972005992612e-07,1.811636525395328e-05,0.54825864032292737,30.1760980628414,0.28483956962973095,0.010985237807263992,0.58047927462008453,30.1760980628414,0.2848353564098081,-2.630714903997561e-07
89,0.43810453014260192,0.44993390413846523,0.38115576791062522,0.42154208168922236,30.22164055840146,10.606117530219604,7.604261220931774,8.306649544172169,0.24959787371303246,0.2966146474968367,0.2682358885358502,0.2727804660489113,0.006714809684550321,3.220402140308191e-05,2.1440024824529837e-05,2.960085506882241e-05,0.54726085529187085,29.721915382961498,0.289436305870359,0.010577044716851676,0.57896378560400819,29.721915382961498,0.28943225391979827,3.142421515132635e-05
90,0.44649390115293719,0.4513843763646283,0.38582159663785254,0.42728014599703185,31.549532880760356,10.021654921732027,7.571100980364073,8.06972997173245,0.25502066715017563,0.30194599157776186,0.27092289490874993,0.28203476901324287,0.0067066187203718465,3.214094722621178e-05,2.1163702410468528e-05,2.9924985816487622e-05,0.5514932350499947,31.549532880760356,0.29487315605352554,0.01055268330432378,0.58272566229402045,31.549532880760356,0.29487326064208397,3.1388083210495004e-05
91,0.44697706403641158,0.45393761535613014,0.38767515516842205,0.43201407753338594,32.16846342136748,10.410028140654298,7.830493214616448,8.456300517152108,0.25802511225837843,0.30669332090740137,0.2738560182855751,0.2871585483188543,0.006905646594920271,9.141570432859111e-05,6.907496181348958e-05,0.00010070162765862269,0.55270614308106458,32.133539666791,0.29945163115969015,0.010725970144545944,0.58412150087732495,32.133539666791,0.29945170293335066,8.925720408601067e-05
92,0.44630024063788754,0.4590855321192539,0.38849469243016699,0.43551451731549906,32.179680465873666,11.259126944806003,8.023567772198284,8.826390609091645,0.250799624795798,0.29746078619778715,0.26715489873085607,0.27673778560045287,0.006884567853416513,0.0001366486488479157,9.728655897025916e-05,0.00014387943938443687,0.55466828244818955,31.836280905424907,0.2899533082356761,0.01101412238168104,0.58747795355674415,31.836280905424907,0.2899533455243942,0.0001331998526639276
93,0.44238239595532169,0.45951710790222927,0.39041602404925851,0.42823118797853482,31.842239563173482,10.766999355864122,7.98179960584176,8.244015810621006,0.253822035973683,0.30653917578724066,0.2733787564138137,0.2804359210299892,0.006668737602186844,8.941975429460546e-05,6.672499810722489e-05,8.172778583257512e-05,0.55180023746492268,31.423334743372603,0.2987303743274311,0.01081566123053867,0.58458167029131747,31.423334743372603,0.2987305668998811,8.71419250863251e-05
94,0.44455160098410434,0.45380481332108946,0.38761405525778281,0.42932576126599808,32.93340648167382,11.370783987404401,8.147438895324079,8.819076102121032,0.2509783214322523,0.29081872685440474,0.2674861033781376,0.2695258318917776,0.006572687562765616,0.00010138564488055764,6.365526357728883e-05,9.389990179112654e-05,0.54931715671381864,31.207648042866683,0.2835569892433957,0.010862866825160055,0.58091307809345805,31.207648042866683,0.28355710724742345,9.885408855784641e-05
95,0.44775381831660904,0.45555930892630514,0.38612707794343731,0.43737409309067271,32.745068151234804,11.057993211557944,7.577720460168327,9.011097310063336,0.25249308952776983,0.2997141022128667,0.2683430032195102,0.2791973325495619,0.006668180330970763,3.638321780275404e-05,2.303750314200989e-05,3.385092641875019e-05,0.55687941305520883,32.658303254832255,0.292288848605605,0.010885167869658489,0.58915418556478283,32.658303254832255,0.2922889273451982,3.5481852960595066e-05
96,0.44171461937286216,0.4472961995814555,0.38006733418316524,0.4259271293463629,33.542174135476444,10.150843758250343,7.353211734243075,8.377005999169937,0.2519016981457653,0.28268698117395935,0.26808744364181103,0.2624480951762073,0.006446832916192458,3.631996570593762e-05,2.2920751159850376e-05,3.370704151168475e-05,0.54948890254808203,32.84127913843488,0.2759101342368688,0.010597799720286677,0.5814390851807788,32.84127913843488,0.2759102129259035,3.544927831402334e-05
97,0.43726708818679538,0.4486378550417795,0.37994167427292602,0.42255167232550889,33.30838155008717,10.531961607222982,7.638274573825117,8.21858685361398,0.24372860199692778,0.2838449600889056,0.2622008412821152,0.2592314547482995,0.00632478762481646,-2.616848651246507e-07,-1.6518117262700017e-07,-2.387881199475116e-07,0.54952017888913884,32.50636850474722,0.27687312021466,0.010520730284823858,0.58124772973029104,32.50636850474722,0.2768734884002671,-2.552576640639369e-07
98,0.44404962530559344,0.44885966562896473,0.38237125513202574,0.43075740518512579,34.129846770227616,10.740061456358038,7.698216918443183,8.969481212117918,0.2422221683839626,0.26053133570626386,0.2581687868031347,0.24139357011796422,0.00666202523914659,0.00021977652827611665,0.00013733481685750514,0.00020364381927977904,0.54989793817053079,32.641044888112845,0.2539158541844039,0.011072004839470625,0.58239439284882411,32.641044888112845,0.25391593813512786,0.0002141959745687894
99,0.4386863660391272,0.44644814146074435,0.37820755496616482,0.42919627259517035,33.877033090448165,10.476429447940154,7.370000567291388,8.757200368091565,0.24300833601783056,0.2639990955740501,0.2577340813945548,0.24642556084636777,0.006370434548823171,0.00011910487018230992,7.52119117773707e-05,0.00011116174826407683,0.54522987176313653,32.14410582541191,0.2576480366670282,0.010442975865684493,0.57609365100765819,32.14410582541191,0.25764816211278185,0.00011623960617905249
100,0.4422649537108056,0.45262918644067646,0.38226111734644053,0.43389600206959045,34.252056040455045,11.118032215752272,7.78174491691835,9.322412937993342,0.23872092028086483,0.2564471692124701,0.25313374845933234,0.23914867420254451,0.006328666333719154,0.00012188626075924806,7.60156393698557e-05,0.00011367334120126218,0.55050935061178885,31.567290210684213,0.2503295987498525,0.01049921910978521,0.5817603628862682,31.567290210684213,0.2503296843547876,0.0001189786936496401
101,0.4336470576448504,0.45221617764793787,0.38079231080288833,0.43057285248347132,34.245019884564186,10.76394892918786,7.393692887922082,9.131976251738589,0.2449150875230861,0.27003079104453726,0.26235697879643377,0.2476958983191749,0.005736573153553204,1.2149431606017226e-05,7.600329265380688e-06,1.114368570357442e-05,0.54590970212755374,31.82354228750928,0.2637864346689706,0.009596512928327125,0.57659213791523878,31.82354228750928,0.2637866081977359,1.1868488561932425e-05
102,0.43858335998345893,0.45542648989530665,0.38403962750063209,0.43510569897508455,34.89889401426675,11.739122988875481,7.777739856767985,9.822647907834636,0.25865204826849414,0.28655179612459203,0.2741085477870122,0.26707252835389184,0.005802352213184828,7.861690524391738e-05,4.885661640938108e-05,7.323607708789062e-05,0.54614935345222149,33.413604216230205,0.28005345396683556,0.00966990303334121,0.57635214556193481,33.413604216230205,0.2800536728957035,7.683411293530903e-05
103,0.43596154795889219,0.4486563717079286,0.37887173768258153,0.43048368632517409,34.640383688235126,10.280129950516688,7.393455652106506,9.354974710893762,0.261012134066898,0.28997118574249686,0.2759491608717144,0.27144957204698167,0.005763842207040007,7.953865483357376e-05,4.9998726063570206e-05,7.444059552973475e-05,0.54217562629905613,33.189741841162125,0.2835028292301899,0.00947916796359595,0.57202793676414287,33.189741841162125,0.28350291631973557,7.776441837738862e-05
104,0.44103748387892122,0.44219517042718909,0.37817471658427576,0.42428890544284709,35.211814888671015,10.682488373009864,7.7603578236447115,8.8044314073218,0.2588242599206318,0.27906570904712275,0.2725885448634049,0.26282689742676246,0.00615259515901859,8.272888367870295e-05,5.127286795601512e-05,7.786737024200567e-05,0.54218575985532957,33.16971011362734,0.27252192600095193,0.010211711661654459,0.57311249054563418,33.16971011362734,0.272522061684163,8.078902283598888e-05
105,0.42930157980091432,0.44486027947833073,0.37518153982337415,0.42065314855313291,34.94965393110571,10.663483606016255,7.644090166254325,8.595235659969525,0.2526522616303596,0.27569403559657996,0.26835998010908374,0.25600806413213684,0.005505616355604632,-3.0293518492629457e-07,-2.756255721376376e-07,-2.812463672304999e-07,0.53504974129825378,34.25075057403007,0.26946732952624974,0.0091950717672188,0.56446447189051274,34.25075057403007,0.269467650283174,-2.9609357450749306e-07
106,0.43463272681293136,0.44490414626621372,0.37721369271304744,0.42694574307120181,35.45603596641663,10.263177073343801,7.761284785424614,9.13615554179922,0.24848212099579858,0.2647905087150376,0.2622184097210903,0.2481253752689006,0.005660498096991969,1.5412480379230515e-05,9.412251502723587e-06,1.444024478429771e-05,0.53849177644409552,34.03581817477117,0.258775638247666,0.009548127287949954,0.56817584972515234,34.03581817477117,0.258775638247666,1.5062376920039894e-05
107,0.43104362917554218,0.4439944151659761,0.37939472906163446,0.42656082946204704,36.03696020154407,11.114495130729036,7.7785164423324185,9.272555444929264,0.24654384245589372,0.2705313373165489,0.25988823256082716,0.2540692721006157,0.0051755239627590535,-4.3321322216944633e-07,-2.760970696735425e-07,-4.0677525947771547e-07,0.53062451810428168,34.13129563592559,0.264546564199419,0.008616732703224628,0.55896459890965811,34.13129563592559,0.26454665840790864,-4.2362970382595805e-07
108,0.4303166977046472,0.44500496463081873,0.38110802178661346,0.42584058116357604,36.851263751263886,11.100252645645591,7.772154326749778,8.517370571900017,0.24875157814901605,0.27442748437202197,0.26148780660802506,0.2588452157605209,0.005036518538256864,-3.636238145892697e-07,-2.3682427277310403e-07,-3.4293542777941225e-07,0.52862586683923762,35.23769628666613,0.26834527808282027,0.008378873600720774,0.55621296542212362,35.23769628666613,0.2683455176057076,-3.555650446711139e-07
