Period,"Gini insee, all income","Gini insee, labour income","Gini insee, labour and pension income","Gini insee, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,0.38741665296956873,0.45872244441691884,0.40547373716687313,0.43914044988341022,6.755892252207914,12.044787163178018,8.40542461864531,9.22546079584325,0.23291122550887544,0.26558913119241184,0.2421299749649386,0.2523279559526053,0.027954875062504703,0.02412737764091296,0.022069871356988412,0.03173579479362699
50,0.38654195292744242,0.43168583126937299,0.39968870277414198,0.42347230419112925,6.6181169109600075,9.59960208299053,7.756458486977846,8.296894058595027,0.23125654991642955,0.2507777372820851,0.23798242844794243,0.24128433746720093,0.029941134971978693,0.02462247077073972,0.022864203722172658,0.03403444542423982
51,0.38802828038154202,0.43268567895121218,0.40411831513435936,0.4193165294997972,6.434607962042631,9.769006057755394,7.860435055222781,8.182355282123256,0.23310753521330824,0.25847712566144526,0.2410497219933477,0.24729247665655443,0.03188137474350799,0.02431382892635945,0.024271327449003146,0.034306277693872726
52,0.39075664072274829,0.43631507905940031,0.40567246795097517,0.42105594300195659,6.605978340991572,10.215530634840203,8.160905294591421,8.055640061815177,0.23238579526465097,0.255208139950407,0.23929952622577738,0.24537038514363477,0.031181801347122045,0.02393235110945221,0.02432533840895821,0.033095394213190264
53,0.38877669991368624,0.43879784285310758,0.40495911956560199,0.42221897120844326,6.492183148091206,9.904015547792628,7.923415641184624,8.034959805142332,0.23159452895252136,0.2602914798702236,0.23938078043179906,0.2491836719659675,0.03266173659359688,0.025063705720519164,0.025666304825528032,0.034266512325676436
54,0.38909846811937449,0.43869816583700372,0.40561210541701387,0.4225774748087901,6.579909132340452,10.27004062130534,7.987826483388158,8.327376331241302,0.22905075102318653,0.2561568518931912,0.23743348060789435,0.24411957110351357,0.03225270990513137,0.024879810216150443,0.024417473714717558,0.035286853785745656
55,0.39170591737039784,0.43779118323544641,0.40694259995325649,0.42248154221449352,6.589368650443084,10.039184047855555,7.966330775342884,8.127190227445194,0.2346494770793777,0.2596561457615732,0.2423600617372909,0.24880211297752855,0.03266487625120461,0.02587600516656488,0.025257809011769737,0.03558243481697834
56,0.38276314257617478,0.43504727486142325,0.40132480748037302,0.41494605270300927,6.42141646206063,9.957822628699644,7.823812326012426,8.180370925715291,0.22254921061021096,0.24884274638321915,0.23309104448171694,0.23371626056533762,0.03211490268660143,0.026821678019890133,0.024910188736478812,0.03638708820868525
57,0.38409809710902315,0.43946454900018461,0.40529676606516851,0.41648777909660606,6.483987424194907,10.370904287062778,8.198665278085183,8.04572211847108,0.22283608113684367,0.25373393399387534,0.2351680077416478,0.23606975991267712,0.03237121830966499,0.025675282374221963,0.024737421139535205,0.03574405086345946
58,0.38204496615050798,0.43914791233247452,0.40154934483528371,0.41819102223979321,6.391833161804916,10.464773524396081,7.943759714379129,8.239223658098382,0.22510172048204072,0.2534414341764973,0.2358100757799414,0.23790673538206347,0.0331763964299642,0.02618922082152604,0.02524611708033442,0.036828979873726166
59,0.38484346234264272,0.44133104992635153,0.40177907020658626,0.42237935232967383,6.3756827397128495,10.414830180113773,7.831702905231591,8.28785271621621,0.22722300620462008,0.25878154063678666,0.23724907744393434,0.2442798769998611,0.034161179132431455,0.02770076275276222,0.026629784441919338,0.03762420343844079
60,0.37954759043893976,0.44100519824151679,0.39867769977708634,0.41773924741965945,6.244214764462373,10.296842428746404,7.747597755559134,7.896437179514904,0.22597124386251377,0.25305194040238993,0.2365180681213353,0.23783083918660716,0.03505287579440012,0.029345515928188223,0.026750363554047182,0.04038589578212228
61,0.38216522982724016,0.44536371564142785,0.4037279784783343,0.41917108893273031,6.2238140886267015,10.499769994954836,7.7693934538556935,7.966577877318848,0.22675774983735525,0.25835110853409504,0.23906841061348746,0.24066310721306566,0.03470210162948032,0.028318053544817076,0.025827743470236295,0.039942869398180925
62,0.38258742787789241,0.44490278412158779,0.40175601740049133,0.42160282806418703,6.3372535734958095,10.75724534450444,7.7063584922090715,8.197213455020098,0.22663308612586117,0.25941323211591394,0.23734986388145005,0.24375118438219973,0.03450717103932633,0.02867615562987029,0.026304402898916612,0.03950091373011709
63,0.38204893896546854,0.44174359072643943,0.40096859416537822,0.41877371448009454,6.245466851368016,10.335722897128214,7.566764763506823,8.068405853826023,0.23025600874084118,0.263102451809348,0.24087982862954752,0.2475405031247053,0.035158070902298506,0.028338729026199286,0.027125098112984487,0.039038029499602334
64,0.38844518583048621,0.44310750392083847,0.40549993119706312,0.42437241602990117,6.532011983947603,10.40984178744707,7.80435285368837,8.401910369057875,0.23756934385159506,0.27156539021317305,0.24804713738214976,0.25633574203172355,0.03522183759352525,0.026364289060874447,0.026582705192027354,0.03784612123964635
65,0.38363879185628391,0.44421470401919477,0.40425342746021431,0.41878221497029078,6.268543335831418,10.386348095782502,7.7966235185760615,7.972925013710651,0.22679611578571973,0.26005087382572306,0.23931389344625426,0.2419243309158907,0.03494703362217295,0.027329672313786437,0.0257148321935118,0.039515055947049176
66,0.38097698617735182,0.43998832459298276,0.40089006776670916,0.41649645492323706,6.231042611028389,10.0749496399709,7.7437659120116065,8.052186702055238,0.22454952494621766,0.2560298343542873,0.23559060011012695,0.23998242497449365,0.035802058084905476,0.02728006683080667,0.02832190543524156,0.037347226212024014
