Period,"Gini sedlac, all income","Gini sedlac, labour income","Gini sedlac, labour and pension income","Gini sedlac, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,0.3948394973475115,0.46628265092429,0.41205467922766814,0.44766588566135629,7.092385630822152,12.16187165398594,8.747024035159715,9.767051364434211,0.22988138837637298,0.2605327211474488,0.23895695638989217,0.24755395496615987,0.03148375216083663,0.026217274485290605,0.02369576798521903,0.036296087632233416
50,0.39314486093395218,0.43988732491566129,0.40561526956793315,0.43238248563865678,6.91474487046336,10.104028048245027,8.032811979203146,8.611039883347912,0.22971727446641674,0.25256077872323995,0.23639068007203912,0.24300974717690235,0.03422474469087476,0.028224546198611148,0.025720224957358727,0.03952031036974037
51,0.3945756829423987,0.44079050758655053,0.40982354067757226,0.42833912596194151,6.816171309521819,10.333604608975945,8.12056117594245,8.582259038910424,0.23121433872141545,0.25522105798309186,0.23909231188150726,0.2441769395520909,0.03706765798087909,0.026638308742560627,0.02711920495753708,0.039724439470716646
52,0.39738046611985434,0.44447771318440848,0.41158293584079186,0.43003936266915033,7.025258026696192,10.91737394251895,8.586480925985791,8.628192118381177,0.23123721634259614,0.2538083827382982,0.23811748773626604,0.24402366521263208,0.03625319344245511,0.028301928142220337,0.027409763948148997,0.04006642361569452
53,0.39588301411463639,0.44778012090632802,0.41125597470924685,0.43210701354361508,6.8329417016279805,10.579833926118111,8.325651545728881,8.33499803595373,0.22789814872477876,0.25438137911554365,0.23556286647827115,0.2435223843093842,0.03659060742501533,0.027451232093070144,0.027789069906347497,0.03901209559683801
54,0.39595109618846391,0.44731776653496058,0.41158936173136756,0.43214404659255129,7.014656847978643,10.998978071160675,8.257690008290895,8.633123445022868,0.22715143645007427,0.25252621199459796,0.2354647680069429,0.24065939301994416,0.037556229058161694,0.02837063428416465,0.027191841021881543,0.04211033558047188
55,0.39870536661403416,0.44671396131790475,0.41315205015016099,0.43227286987860974,7.0219906048397105,10.760018623385315,8.412338024900254,8.398374126969427,0.23071795000045245,0.2539896277571362,0.23829947212439787,0.24337229927533854,0.03782936970909888,0.029186818906525743,0.028137056373565936,0.04187783251094088
56,0.39015458812053116,0.4446596961171117,0.40804077162840197,0.42536814412256585,6.798524291251728,10.528311624709236,8.289482487534794,8.410950407878973,0.21872613042536607,0.24188875100528873,0.22909511825470563,0.22717483208594297,0.03608680357969011,0.02809492484111363,0.026795928430968386,0.04050111258650742
57,0.39130646410289771,0.44921429516629841,0.41185037573430405,0.42709689346315355,6.843796641999119,10.641386002356247,8.717839731477882,8.093043590590069,0.22061889519572475,0.2492621887139266,0.23282811778634632,0.23190939813710948,0.03705781330058899,0.027735698591957608,0.027039280776449893,0.04098709165767702
58,0.38958629098388775,0.44909638325464141,0.4084008513185442,0.4289704785879489,6.737593296125749,10.872393615097629,8.389523091992535,8.385540161638515,0.22187413713623794,0.24771147874046184,0.23245993140158622,0.23248911004654593,0.0366078976095461,0.02808202095444231,0.02718689708967005,0.040735738682504616
59,0.39234072993910429,0.45160704259088319,0.40868423672250248,0.43333963405337278,6.707180259212018,11.283814656656627,8.245819490873336,8.649807866653617,0.2228100058950778,0.25067136456036576,0.23265532512039594,0.23660707754682106,0.0379926841326345,0.03033561583537701,0.028555472122806274,0.04274553775893527
