Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
99,869295,1056039,1052583,1119730,1109477,981587,1072717,927450,784717,684883,633534
100,872150,1045786,1063173,1111308,1118982,979215,1073066,930625,789570,693645,621829
101,880949,1022935,1060216,1118589,1114960,997245,1053825,960629,779546,698950,623263
102,871764,1039072,1045819,1113512,1121244,998475,1054636,961700,788601,707409,614781
103,853738,1044325,1046938,1116383,1116292,1005573,1047453,977950,797211,691454,623491
104,845953,1045240,1059102,1093657,1122749,1023936,1029884,991686,796826,700208,634459
105,841667,1070712,1051540,1091784,1147452,995034,1032182,989243,812506,709817,630701
106,840660,1075973,1054641,1089106,1128688,1010430,1012565,1013393,841136,692675,621961
107,847009,1066454,1059118,1091170,1122896,1013710,1015926,1007049,858569,687307,625928
108,850415,1048279,1080152,1080477,1132144,1003985,1025058,1000888,869422,694206,625284
109,832267,1044859,1092237,1090127,1116741,1012493,1008838,1015860,874942,710718,625542
110,826303,1039771,1099995,1074865,1131091,1020784,995575,1029948,877324,722264,627121
111,817280,1045301,1094236,1076358,1124171,1047976,968233,1045659,881754,722636,626321
112,807284,1052117,1103360,1062066,1128026,1048390,978660,1036408,894425,725306,628540
113,804927,1040357,1097907,1049856,1128055,1056568,980460,1044816,901877,719319,635608
114,782259,1058501,1089886,1055092,1132577,1046800,989183,1041940,914701,726373,631763
115,773320,1055079,1091154,1051964,1130825,1063720,982578,1053683,909790,727932,639069
116,759902,1067064,1082291,1042142,1144216,1063453,985537,1054281,906632,743756,645934
117,753696,1065993,1078459,1044458,1142384,1078556,965690,1070052,904200,749792,650216
118,749767,1063679,1076096,1033856,1135414,1098911,970331,1066196,896844,769036,646154
119,759635,1061209,1055728,1052329,1116700,1106541,971555,1065003,910908,767199,655575
120,749253,1061467,1045786,1062919,1106660,1114217,968831,1063992,915793,773505,662664
121,724034,1090081,1022697,1059751,1114548,1110421,986658,1044085,946482,764087,669247
122,717247,1085442,1038834,1045354,1111089,1115087,991634,1040198,947442,773272,676955
123,713405,1078670,1044087,1046473,1113834,1110135,997358,1034870,962247,782924,662335
124,704203,1069087,1044898,1058891,1091688,1117070,1014216,1017338,976591,783668,673689
125,695846,1039187,1070161,1051329,1089815,1141648,985187,1017929,973806,799629,684614
126,691745,1036543,1075422,1054430,1087137,1122884,1000708,998564,999960,826635,668131
127,683036,1036614,1066007,1058907,1088475,1117431,1002772,1003995,990449,845979,662033
128,676234,1036568,1047832,1079941,1078841,1125504,993716,1014521,983668,854599,668560
129,685059,1007088,1044153,1092120,1088280,1111101,1004354,995887,999975,859562,684089
130,683511,994582,1039065,1098320,1073651,1125690,1011374,984168,1013998,859349,696888
131,685615,980683,1044595,1092062,1075028,1118014,1040008,958290,1027250,864843,698985
132,692247,965220,1051411,1101186,1060736,1122352,1039988,969268,1018811,873077,700557
133,692350,974177,1039910,1095733,1048526,1121729,1047849,969447,1027462,882313,692768
134,695994,951709,1057558,1087712,1054027,1127203,1038096,976433,1023890,891777,697039
135,692518,952538,1054841,1089479,1050221,1126673,1054648,969858,1035863,886459,698533
136,691925,939461,1066826,1080616,1040492,1138019,1054381,972755,1037178,882684,714002
137,682474,934057,1064976,1076784,1042596,1136187,1069265,952860,1054200,878696,720846
138,668286,931816,1062662,1074185,1031994,1129604,1090514,956629,1051440,869728,738111
139,651968,939307,1059884,1053627,1050467,1113188,1096059,959300,1049222,884646,734831
140,650975,926474,1060132,1045122,1057988,1102939,1106745,956315,1047720,893857,739081
141,656701,892294,1088746,1022347,1053255,1112733,1101372,973935,1028538,924908,730493
142,651087,886654,1084009,1038720,1040295,1106857,1106327,978637,1025517,925002,739678
143,640907,871667,1077237,1043973,1041207,1109422,1102419,984715,1019071,940823,748541
144,643354,861056,1067457,1044784,1053837,1087064,1109479,1003340,1002020,953214,752172
145,643377,858369,1037241,1070047,1046275,1085206,1134282,976654,1001609,953353,768755
146,644921,850279,1034597,1075308,1049516,1079536,1115448,993068,979920,976836,794483
147,637756,847507,1034668,1065893,1053503,1081600,1108449,996651,984626,970828,816107
148,640436,848672,1034622,1047718,1074698,1072457,1115069,987783,996328,963361,820688
149,637855,860089,1005221,1043917,1088935,1079392,1100834,998714,977659,978047,825828
150,632322,863437,993031,1036840,1096571,1065183,1115913,1007230,964742,992364,827180
151,611774,869695,978775,1042370,1091116,1065381,1107792,1035015,940175,1004347,832173
152,606203,869541,963312,1049300,1100312,1049427,1111560,1034829,952843,994807,843637
