Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,3523.6083146706223,960.984085819684,960.984085819684
50,3167.8842418678105,863.9684296003543,863.9684295998886
51,7515.842451438308,2049.7752140290104,2049.7752140285447
52,11545.467944517732,3148.7639848697,3148.763984871097
53,12760.117469355464,3480.0320370951667,3480.0320370951667
54,6377.197334300727,1739.235636626836,1739.235636625439
55,7268.842789679766,1982.411669912748,1982.4116699136794
56,8675.195444017649,2365.9623938221484,2365.962393824011
57,6854.36925515905,1869.3734332229942,1869.3734332239255
58,6669.798342529684,1819.0359115996398,1819.0359116001055
59,9418.421839434654,2568.6605016659014,2568.6605016654357
60,5129.505704078823,1398.9561011120677,1398.9561011139303
61,1414400.9649076909,129853.29889213666,499365.3136417661
62,1632925.0146828666,149586.52658224525,574405.0835737139
63,1208755.158804521,111625.94223966077,429013.9759835694
64,1336996.1781243607,122801.86755403457,470684.2658470804
65,2282754.0026227105,206948.78896229388,790628.2815181725
66,2436097.533517506,220876.33305431996,841661.0838735122
67,1925736.4874378517,174696.4347139704,668553.8944601351
68,1983635.3582438566,179607.9493309767,686949.556570542
69,1525315.1205480993,148330.28818176547,565641.5993736023
70,1712874.3183135688,166748.30613556737,633568.564271816
71,1349347.5684551168,131208.5905199889,502010.325893756
72,1521795.7469815724,148818.00987200392,568063.1785422172
73,1226638.2369402833,122105.63406135654,464221.3116836082
74,1404421.6896941029,140546.17552228319,530751.4383623684
75,1100189.7304280829,111764.8135889885,423110.50041802786
76,1302647.6702510044,132060.09619704774,498894.67842227593
77,1000568.0887785293,103576.41944014188,390761.43546802085
78,1212513.259589646,125163.25888270326,470594.77410403825
79,918312.6511735357,97028.81554023642,364863.3656951031
80,1151382.2280959114,120039.25833404157,451988.2742014993
81,856251.3574725054,91217.22172999196,345348.39328081254
82,1067911.3258468807,112542.43791621178,424841.10592103377
83,781180.3859028369,84277.62765402487,319429.8969957521
84,1027396.2598277852,108639.46867009718,410620.22759272344
85,729834.261185281,79919.48867448699,303817.84067265876
86,978346.8719835915,104556.02391464496,395827.10682167765
87,680164.9634755664,76618.37402996374,289663.12209864426
88,940379.1557199545,102050.26141324826,385928.134009514
89,648841.3024890311,73772.15989763988,278452.6943374593
90,917402.8094943911,100031.42124984786,376303.175247306
91,612763.0628997236,70491.68509041378,264883.86427510716
92,908911.8858556449,99195.60106222844,372102.90361876413
93,595664.9630649276,69057.8925349554,258857.5929708602
94,896806.7706074901,98781.6870504478,368010.19720204547
95,580324.3450515904,68310.07088934304,254991.035160793
96,902158.041710183,99743.41721053282,371188.91410665493
97,576757.2511515319,67999.40048245993,252132.34309132956
98,893335.6761013232,98331.10898659704,366767.4256621348
99,562004.4798324667,67025.22544294642,248780.6996558886
100,880823.5903229788,99202.87006704137,367754.0717468038
101,533126.570947811,65827.72980973637,242039.43928678147
102,867163.4230445288,98741.56366715208,363856.66212395206
103,514110.35055657476,65041.5738407881,238456.93545449805
104,869569.7015705816,99754.03662020294,367035.98039834853
105,519178.76042856276,65562.28501090454,237240.72480308358
106,870871.2769019641,100602.23730802257,364821.0498797437
107,518377.4619745575,66664.3330156738,238886.7003097497
108,853823.160183575,99465.72808573581,359896.11637957767
109,509682.0615025759,65871.36782835564,234862.8681888366
110,870721.4368521459,101680.8224692205,366710.0878348965
111,513282.36029942334,66624.9683861616,238586.30594839528
112,849009.2594082244,100048.8746458916,361761.18548031803
113,502613.1005048193,66767.64206120512,235735.60287118983
114,847474.6875988841,100597.60736940522,360438.4065677626
115,503125.43090637773,68476.50839564251,236673.06541815773
116,841874.8559984453,102822.2988437321,363788.90997362044
117,487635.3794350885,67342.35969532002,232151.61732156016
118,851040.7993113883,102823.72980328184,360048.4673426105
119,497934.3302303888,68538.24266614392,233506.17538454756
120,843288.2878981866,102817.25968832243,360300.2590338979
121,498069.46326105297,68487.58053126838,234723.94279724732
122,864604.848237399,106123.21802658681,367729.24575999565
123,494070.7521254122,69068.74582837429,234193.92492030468
124,851342.5662848502,104317.41778571531,363043.96257429384
125,482693.0557380654,68316.86965411715,232012.70744860452
126,852674.0104182251,105709.20970909111,368216.3508799318
127,477055.74876334146,69371.08758618077,234491.15176752303
128,847336.7522072159,106282.02114168741,368497.3108702041
129,483519.786090415,70267.99049165053,235456.82555024605
130,850544.9270842262,106632.18752207793,367080.5265129693
131,473536.9197956249,68552.87563023111,229351.15946749877
132,839478.9642158858,105286.37160446309,360930.18225090206
133,463221.2136857733,67467.12078882474,224383.98062864132
134,834740.8082989044,104727.68616188224,359611.57506703585
135,446282.3888315931,66776.34760738676,222491.39560159855
136,833000.06114503,106063.33755845763,362184.4565062411
137,451018.1179350354,67920.74296377366,223603.10623070505
138,828026.5921619833,105716.39452891052,362790.25722211786
139,424605.4343884438,66229.2991276849,218546.51329089794
140,820478.4669862501,106796.80685906205,360769.6404818222
141,415452.122866489,65462.63680202514,214133.06654261053
142,818044.460629426,106112.63726803381,358476.90652707964
143,443697.4616965838,69964.05466810847,223219.1503770193
144,834311.9761288874,110158.04576328583,366722.9234759733
145,452325.2878288701,71609.67124994192,227541.55255387537
146,849474.392940864,112294.79188603815,371343.77552176453
147,459915.3620000109,73358.9297455186,230006.36212607007
148,854086.7530052811,113638.98134277575,373688.092390012
149,449681.2618323006,71514.05591220176,227333.23221987858
150,847256.981064368,111468.113510089,370656.7798913587
151,444594.8681016341,71161.64017254859,225194.89223117754
152,837708.4122628532,110862.76927122567,366054.3086646423
