Period,Total_IFE_expenditure,Total_pension_expenditure,Total_labour_income,Total_fam_benefits,Total_IFE_coverage,No_labour_or_pen_income_hh,IFE_ben_18_65,pop_18_65
49,0.0,8799955.175597098,26937179.448045485,1427392.7812964662,0.0,0.058111201358635456,0,37385
50,0.0,9131341.54555399,25958909.749740068,1022664.0540165199,0.0,0.046204499725626486,0,37488
51,0.0,8221468.446672942,25059206.83223537,1133454.0072459893,0.0,0.077129326554774,0,37593
52,0.0,8461662.398532052,24355963.42176232,976870.2928685453,0.0,0.05448241703813769,0,37707
53,0.0,7212292.783607992,22200433.306935936,990714.2268154576,0.0,0.07732153270899797,0,37811
54,0.0,7227976.721525122,20942335.859508373,1032911.1949205296,0.0,0.05567998880100791,0,37918
55,0.0,6665010.122730681,20552877.86704434,896746.4824526387,0.0,0.07379317413139284,0,38035
56,0.0,7106184.638782824,19638678.703782015,1269871.9669351918,0.0,0.06160100062539087,0,38153
57,0.0,6565367.991843651,18890885.783272453,1412441.6235130758,0.0,0.07692831138783982,0,38248
58,0.0,6880164.314293219,18643670.097625226,1215640.4145257254,0.0,0.05310840362386754,0,38349
59,0.0,6421587.2064342555,18594134.4801117,1112273.3025041888,0.0,0.06696247120986316,0,38441
60,0.0,6734925.653003702,18539217.616760436,1177343.1761290433,0.0,0.05520337182606312,0,38538
61,0.0,6020500.704749624,17534340.97310605,1283860.4263665597,0.0,0.06980650362805697,0,38635
62,0.0,5929868.957673028,16779219.684991866,1065748.1491675414,0.0,0.059672466734902764,0,38755
63,0.0,5384798.736559363,15349816.87541414,938838.9965620268,0.0,0.06556988592126198,0,38828
64,0.0,4755668.922684589,14297246.287386807,826191.150458459,0.0,0.05558968058968059,0,38971
65,0.0,4624999.314724012,13710945.205365648,1005951.197835179,0.0,0.06959954117607368,0,39049
66,0.0,4574803.332927392,13300994.94401813,883449.09514829,0.0,0.056672135630298055,0,39164
67,0.0,4582842.488748778,12784465.264219524,850567.6251012546,0.0,0.0640116200513444,0,39249
68,0.0,4384649.204804166,11979925.651292654,846513.7082203843,0.0,0.05328844453512888,0,39366
69,0.0,4939647.897292005,12012200.336087033,1004604.9851181139,0.0,0.07106259000033488,0,39414
70,626597.4771099999,4526862.405344815,10505412.255723791,724943.0894434826,0.33898362545343597,0.0,13099,39491
71,879737.4881399999,4453599.887014458,9858701.26957714,700164.4570513762,0.33286765708055066,0.0,12875,39604
72,269611.9139299999,4366226.615347688,9785362.4226116,684103.2076080701,0.32475037614553415,0.0,12680,39637
73,0.0,4395016.154076773,9745617.75225136,887072.1313101118,0.0,0.0785133722302789,0,39709
74,0.0,4365492.120832402,10044842.20074601,710578.0394058025,0.0,0.06375590020229265,0,39773
75,0.0,4056507.0586620285,10117031.795379579,598845.099223392,0.0,0.06326842559978733,0,39887
76,0.0,4527720.203590887,10280968.492715197,731305.3515737111,0.0,0.06158221987035322,0,39967
77,0.0,4226905.238658024,10197996.510371367,847509.6222053613,0.0,0.06634791721247052,0,39993
78,0.0,4677379.2423281,10135822.510337522,738705.3435742209,0.0,0.06172596815411834,0,40078
79,0.0,4383639.407236632,10111846.121908907,668607.787851357,0.0,0.06733733571312672,0,40210
80,0.0,4660915.3883324275,10070925.28006101,724249.0378017931,0.0,0.06107465401858229,0,40268
