Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,0.0,0.0,0.0
50,0.0,0.0,-9.313225746154785e-10
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,3.725290298461914e-09,0.0,1.862645149230957e-09
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,1262804.8793276586,114521.4628882776,441112.7685332587
62,1540601.1564701572,139915.8348129983,539145.2970280051
63,1052686.1199845038,95804.8099467936,369066.64450492617
64,1230832.7170920782,111642.30508342013,429929.8221868947
65,2365474.964505311,213817.85667348607,823430.401497921
66,2539949.77475607,229434.49446771806,883189.5379862655
67,1961842.4261621926,177148.69906884013,681785.0366727868
68,2080516.2373131812,188182.95142535446,724296.6325750286
69,3476484.789145164,313416.48370937956,1206559.0218977332
70,3577558.191927336,322114.6694374792,1239435.3976069354
71,2941926.5550673045,265339.6184217171,1021257.9899418615
72,3229805.870649617,290876.17072575446,1119199.0907035097
73,4618487.613134386,415151.14721048996,1597804.3890786106
74,5079701.184319753,456473.53487617057,1756489.1859370433
75,4404054.335517019,394994.1156629678,1519495.0542796152
76,4832396.4085151665,433819.0251684557,1669052.4493217692
77,5981893.492782114,536538.0474859457,2064381.445771427
78,6550578.460028805,588612.8136142399,2265615.6955569033
79,5669866.610546591,510734.2687086845,1966226.0161363566
80,6264799.794999525,564146.2883595019,2171309.942038658
81,6209338.515652228,558007.5897707888,2148009.0406505773
82,6827229.989588596,613391.1907302178,2360810.86456302
83,5994597.341171578,538642.5535785872,2073610.1790925208
84,6714811.59356932,603388.7194416104,2322816.1112491144
85,6399244.224140637,574996.0586180938,2213239.042534761
86,7166067.2209171355,642578.9755682559,2471774.88289403
87,6365047.935548291,570517.9923186954,2194860.6417182013
88,7179239.545380447,643676.2853417983,2476241.9335423307
89,6606204.427367471,591884.6045588935,2277293.67435892
90,7492304.199895654,671121.1358523448,2581665.1354993023
91,6661078.335583191,597340.3044579336,2298366.768842942
92,7557875.911355179,677492.1049141446,2606567.949413757
93,6716261.098760676,602299.9633485032,2317347.5338974763
94,7670025.175435789,688595.9069379056,2649663.820831135
95,6796946.789213028,611061.019456468,2352049.8574053133
96,7725966.729731504,695921.4412149386,2678899.0209161155
97,6898709.018642113,622770.0331083606,2398127.347360382
98,7840335.798241962,708194.4871486863,2727477.290016763
99,7065672.6314739995,638493.7362744873,2459359.195417056
100,8022612.354914758,725248.3323156908,2793331.848459906
101,7215116.795739453,651485.5974011412,2508811.1123150242
102,8191729.557652064,738798.3713148404,2844652.6172796814
103,7323051.15428992,659023.2507594218,2536459.9676524075
104,8362413.152618259,751281.3878928134,2890674.9148886846
105,7426107.490367804,668171.1865735818,2571960.3879690357
106,8396505.162550192,756419.511037752,2911667.9700277764
107,7557282.732145395,680427.0290062893,2619056.032062793
108,8553274.034622803,771852.4653800838,2971437.274055017
109,7648771.846711826,689222.8328008093,2652665.2950751493
110,8637956.643992692,778613.3608787032,2996245.7814428974
111,7750620.053328756,696619.4062891966,2680189.917630255
112,8768193.26147557,787234.9592298903,3028330.7874638233
113,7854019.565344315,704803.600770941,2711165.8271017484
114,8864734.58950204,796961.0140313916,3065529.1618204955
115,7991395.989593662,719069.8820072729,2766760.9785108306
116,9058395.566099104,814553.246606092,3133919.036203129
117,8094697.111949313,727252.7050264105,2797448.507516225
118,9156373.327821717,823418.1469745003,3167194.7940891497
119,8182151.800940331,736748.2017471725,2834094.9424246512
120,9299852.430766769,837954.9471004512,3223597.539684776
121,8362653.740543447,753123.2743417779,2897611.0253927223
122,9392384.481688313,846353.1498914985,3256710.5811350774
123,8387095.9496105015,756346.5562144257,2910668.864737481
124,9517092.337011848,857377.3246179093,3299005.9912046827
125,8582489.411630888,772503.1023039874,2971973.429967055
126,9725165.041633047,874309.2853297926,3363107.3056144137
127,8638666.681477867,776637.4424587674,2987333.756937852
128,9785302.317597963,880444.7399111176,3386673.170343764
129,8783766.342588052,790325.1928017326,3040014.4945975
130,9924730.815925881,893656.3482861649,3437764.042953236
131,8900595.708437342,800243.7923201602,3077746.025817955
132,10077212.412467293,906474.22956621,3486758.276983682
133,9063273.525770124,814514.0627090605,3132786.84061506
134,10225886.010403395,918299.0364494268,3531112.6874166448
135,9205715.697154555,825144.5434285644,3172244.268665489
136,10405066.672391593,934720.7738228934,3595083.4148146994
137,9247200.448974416,831420.4315897385,3198521.883167833
138,10455750.0644769,941706.9482711898,3623365.6696588546
139,9361694.0669025,843236.1317111207,3244551.2487291787
140,10556514.962851085,951263.9396427926,3660507.42297356
141,9451324.265055079,851132.6784444926,3274879.098661339
142,10657132.924222812,959062.9870306961,3690019.7965505663
143,9563061.068537816,859610.0368422233,3307002.525306925
144,10754739.950125687,966275.889767685,3717284.286423536
145,9608874.686935559,863657.240928404,3322614.2692609746
146,10793439.250405096,969901.4904084364,3731247.5288878325
147,9686165.472074911,870207.7662500767,3347667.095451312
148,11025697.476597145,990613.436664395,3810517.908621097
149,9790615.090614803,880577.4089708384,3387833.3374258745
150,11080472.89334511,997102.4993817061,3835881.9903628193
151,9850426.470884606,886781.059648633,3412172.6603467595
152,11140830.604528405,1001874.7195237558,3853894.8423427604
