Period,Mean_real_labour_income,Total_workers
49,6418.945191147691,10914398
50,6796.419117814792,10964047
51,7124.091028672864,11007761
52,7077.216847497349,10998029
53,6669.512375249057,11040453
54,6499.296706309466,11078771
55,6539.069837358129,11210029
56,6623.71139003029,11132837
57,6718.52756141992,11064565
58,6695.027061012143,11067861
59,6896.0465985205365,11098275
60,6899.636088879016,11091945
61,6792.718370667494,11127093
62,6774.985679307705,11169639
63,6853.41052867813,11247434
64,6868.75947483351,11295877
65,6848.105522483183,11356905
66,6887.436051773284,11388590
67,6900.512356236077,11389850
68,6968.2015298527795,11387937
69,6992.865363726431,11469693
70,7025.5571478598085,11489804
71,7053.002147394432,11498919
72,7098.057243867641,11536570
73,7129.369871274868,11619102
74,7205.515963148989,11632403
75,7208.203929418937,11743848
76,7250.476491183226,11803580
77,7270.223618003653,11832846
78,7321.391567042699,11803947
79,7358.616653572621,11826191
80,7348.507037329264,11847480
81,7424.726952618502,11890157
82,7457.96674680944,11875041
83,7464.255193335011,11950897
84,7536.7124621316525,11964346
85,7547.271118696385,12057849
86,7590.122747483259,12085522
87,7600.351801798034,12128583
88,7645.5103482236045,12137823
89,7708.956824662164,12123032
90,7751.816364559264,12148493
91,7762.175484208502,12170147
92,7799.468980096354,12252339
93,7830.959994862588,12283340
94,7837.917358093975,12352286
95,7915.659886958313,12378947
96,7953.415916978032,12431816
97,7975.927252986274,12477969
98,8002.394553118209,12570220
99,8040.126643241512,12628103
100,8083.540754298188,12707584
101,8149.509585883641,12740981
102,8163.024617325572,12796035
103,8211.709113642404,12813754
104,8279.614080182668,12840097
105,8300.885161221442,12869621
106,8288.181111987897,12899361
107,8354.99315984159,12929608
108,8415.232326903562,12970785
109,8485.304074720478,12933726
110,8507.30573671254,12981453
111,8538.167499561174,13003876
112,8581.97239716065,13033138
113,8630.293927454315,13068329
114,8642.918783792204,13107293
115,8635.4884370091,13132275
116,8675.176661085152,13132376
117,8692.340905869292,13156105
118,8708.065887463325,13230870
119,8801.334714740575,13226990
120,8819.05048254941,13223678
121,8852.115864875559,13173396
122,8911.532162128859,13234566
123,8950.23256548413,13266898
124,8976.434424009796,13297190
125,9039.800097282496,13320213
126,9052.607554809269,13327254
127,9115.284414993883,13314782
128,9153.317677592766,13380776
129,9208.87294099976,13417403
130,9255.755253978248,13423244
131,9307.94100154661,13454740
132,9351.451306844601,13497320
133,9408.902861094042,13580860
134,9441.189258569484,13622981
135,9460.15466265392,13646368
136,9505.094089046617,13677366
137,9552.440998664677,13681435
138,9571.770910496187,13671281
139,9617.413375640657,13680511
140,9675.540634999523,13703080
141,9753.226351314912,13728582
142,9776.55421174823,13755127
143,9813.160501699522,13760747
144,9863.632081926653,13785528
145,9874.574799264905,13818687
146,9899.492489172293,13806935
147,9961.347760796167,13866740
148,9973.912449468713,13897434
149,10056.079871317317,13824132
150,10098.51437132906,13912344
151,10110.871196697728,13901618
152,10155.251395209114,13926357
