Period,Mean_real_labour_income,Total_workers
49,6418.945191147691,10914398
50,6796.419117814792,10964047
51,7124.091028672864,11007761
52,7077.216847497349,10998029
53,6669.512375249057,11040453
54,6499.296706309466,11078771
55,6539.069837358129,11210029
56,6623.71139003029,11132837
57,6718.52756141992,11064565
58,6695.027061012143,11067861
59,6896.0465985205365,11098275
60,6899.636088879016,11091945
61,6792.718370667494,11127093
62,6774.985679307705,11169639
63,6853.41052867813,11247434
64,6843.240422672592,11295877
65,6797.315410891066,11356905
66,6803.5843332420545,11368546
67,6781.185690044934,11363501
68,6814.7210562085775,11340076
69,6813.746588545705,11403677
70,6802.214957947349,11425521
71,6793.301092270777,11410146
72,6813.443867752246,11416099
73,6819.593287816523,11463070
74,6846.483258488057,11509129
75,6792.774919885699,11555943
76,6805.022434989756,11554761
77,6811.4986681244245,11562275
78,6833.854518380237,11554495
79,6846.464643809561,11564676
80,6799.500888194853,11567946
81,6808.795286502305,11583588
82,6818.694977728752,11632797
83,6798.377106358704,11646244
84,6790.306047699575,11667321
85,6776.438026523709,11681239
86,6799.688757924028,11651638
87,6774.7024617685665,11743079
88,6810.407098508991,11727052
89,6802.465517581628,11749606
90,6762.260816087271,11827819
91,6794.062409865282,11813477
92,6814.314610735728,11790562
93,6804.501967676213,11873746
94,6808.31964157901,11831565
95,6798.926125340768,11892708
96,6808.695521365964,11919786
97,6777.298091970329,11906060
98,6755.529994301021,11937795
99,6764.028537010117,11980831
100,6769.712901364547,12037743
101,6767.238613332662,12039737
102,6751.191542210356,12069667
103,6757.498141329909,12093329
104,6791.866792010547,12095281
105,6812.547804643836,12088134
106,6748.686020882124,12106965
107,6765.293037503922,12067284
108,6762.953588077568,12116100
109,6730.284002122636,12076546
110,6735.107897141075,12075410
111,6733.578208447793,12134508
112,6720.744095319975,12229802
113,6753.412366863293,12136648
114,6770.7479542063265,12153605
115,6729.676399179877,12193113
116,6755.643668228398,12144256
117,6724.424473872071,12167930
118,6736.692426373759,12237758
119,6734.320066152832,12239991
120,6735.871717970918,12216065
121,6693.437290094918,12222240
122,6710.638953610464,12165292
123,6695.638413556438,12204692
124,6710.151911194892,12186636
125,6735.568390809336,12131375
126,6729.3386601418215,12164697
127,6720.161086425521,12186129
128,6687.923648817356,12221139
129,6678.325329480288,12201859
130,6643.668157214139,12203088
131,6676.43322649403,12176959
132,6666.377036319135,12194871
133,6664.563727480759,12200825
134,6665.290317635688,12180548
135,6623.631443878183,12259470
136,6591.665165310481,12211120
137,6588.419925599283,12171854
138,6594.475626528203,12193902
139,6600.405175823503,12225106
140,6594.547537268922,12260885
141,6580.242167637995,12242707
142,6607.030274205875,12217673
143,6561.013640138896,12257151
144,6553.717464182695,12259178
145,6571.361224581256,12234677
146,6580.561834270039,12258032
147,6587.353370990711,12259049
148,6607.2602333836085,12269465
149,6574.839349835403,12249951
150,6575.186795548775,12264339
151,6550.149302010704,12241032
152,6555.030039792216,12245798
