Period,Total SIPA income,Total wage-earners SIPA contributions,Total taxable income,Total gross wages,Total SAC,Total autonomous workers SIPA contributions,Total monotributo SIPA contributions,Monotributo integrated tax
73,16194939.183886735,15427568.448756862,42728513.91178849,72480006.13673098,0.0,501744.8941537131,189981.73539633106,108063.00797118494
74,19014741.3634556,18216067.574417807,51272932.862678565,72200642.59751086,12033440.43291848,538378.491985951,186635.9064934386,105227.70079771747
75,16153211.756561166,15345994.01067453,42458155.07633694,72177586.1852489,0.0,543813.6993367315,187924.06559479667,107828.54422158556
76,19060550.290945154,18236079.935447425,51291780.22837938,72341288.98911966,12056881.49818661,561546.3079226379,186988.46214772758,108479.40775337709
77,15426237.626670776,14602213.4657665,37604983.246011846,73012567.85380535,0.0,553458.4206757419,192455.02289453454,111586.73904857563
78,18192126.4768942,17340763.589977294,45415092.649510056,73280094.07420745,12213349.01236791,579293.310951513,193630.76462063313,112055.44477822878
79,15677395.848286472,14855219.43600234,38245072.676573835,74322573.15520784,0.0,555872.0182707045,190278.84213247124,108607.93125850856
80,18500356.26289877,17697522.523949888,46445481.51539519,74705615.51255138,12450935.91875856,532248.7164324719,193108.8173714953,110680.2930641686
81,15825332.310954312,15034584.068303358,38806237.90672731,75111283.11384901,0.0,520290.79511350323,192314.08461783914,111633.37559944065
82,18768462.089481294,17970342.330016658,47257430.42932708,75758639.57734789,12626439.92955798,527514.2339048258,192338.0107113057,111810.73549786294
83,15898253.115385816,15129957.101142008,39027606.08513478,75633355.04127273,0.0,492245.93938506104,196639.50209965408,113443.67537012878
84,18780615.53250949,18003987.66857576,47287948.79421041,75982287.03587282,12663714.505978802,503080.426747456,194235.63233386262,113302.57836059257
85,16111207.581422783,15345305.563539451,39604694.211784855,76649661.67746918,0.0,488866.01975389424,197673.83831309655,113374.51402334285
86,19105979.84487898,18302989.253683794,48122956.96965077,77151768.24993332,12858628.041655552,514976.1115080424,205029.94247020525,118549.3388813317
87,16328277.111449877,15553014.816708324,40120842.599056356,77697722.75438452,0.0,489137.6006473596,203069.42043067963,118650.39094787581
88,19411113.66777544,18590734.014415056,48883100.11702656,78326058.43898652,13054343.073164422,539551.974805284,198084.98368629665,118203.84981258544
89,16697379.79632871,15858010.240678167,40911149.54142609,79190288.90572044,0.0,552977.7741412753,202198.92767692346,120275.50547477367
90,19724260.344444253,18894720.913952533,49766067.56479462,79512900.41505808,13252150.069176348,539565.7054152968,205951.79647787515,120031.32656935288
91,16785229.797967896,15931652.099154277,41079856.76563778,79633277.2584147,0.0,570456.3883906739,201408.47974754762,116732.61525056974
92,19848547.103947707,18976629.858123653,49928429.20216735,79906212.92979373,13317702.15496562,590228.2509585836,201227.168420689,114945.46634968548
93,16948327.31564097,16077812.102696503,41482629.77078478,80307260.84494005,0.0,587654.7534179435,200280.32707564026,117971.6177869732
94,20193318.6433554,19337890.125107065,51010350.8625987,81291105.84767467,13548517.641279109,569579.8619495389,203106.10958396207,118203.63816405255
95,17162714.52060507,16295938.067662412,42112968.439128906,81273462.53294043,0.0,576549.6333931588,207397.60985008345,118327.44242773623
96,20369326.746384386,19503717.61177805,51472856.37755955,81931986.34092602,13655331.056821005,577620.2919942377,206046.69244801364,117060.21452011926
97,17396337.684787977,16518116.807252834,42621869.633750856,82479945.89856431,0.0,589141.8251498769,205765.1082295481,119019.92022245591
98,20563408.799530305,19700294.682533804,51918613.95018193,82834258.82326753,13805709.803877918,566291.0688450945,211689.13386966777,121619.87754534105
99,17558557.847794663,16706158.143882928,43101223.823510066,83415390.66222592,0.0,558851.255457038,209706.57326516698,119774.107413617
100,20790771.956832755,19947182.139381543,52617564.21869252,83770795.19243269,13961799.198738784,550988.5636254274,207930.82033364466,120957.76213164016
101,17668298.109190486,16803090.885209944,43391002.729171894,83809498.6880488,0.0,584218.671800879,200299.6363418436,115269.87976831305
102,20959981.73408616,20063390.56971814,52939601.884202145,84272283.44286351,14045380.573810585,605228.1323935346,206535.52359839514,121182.15482298446
103,17884364.62793769,16994723.8331154,43818678.06921638,84894765.93366735,0.0,589559.2503170888,212487.5692631672,125134.25034576446
104,21219542.538565096,20359778.614773065,53717046.573719434,85501509.58966166,14250251.598276943,564921.8541047083,208136.89664424918,123864.53291867414
105,18028356.026719075,17144573.487376403,44163941.65983366,85682393.72056144,0.0,593595.4854316505,205554.90324054105,120903.0723863977
106,21370299.69241609,20523400.59407152,54194778.03973291,86106707.9194018,14351117.986566966,555041.7607690463,207291.69588365377,120808.05955982029
107,18135532.540205352,17278197.6636373,44611807.77659105,86184948.0293593,0.0,556470.3515888687,213991.69021543683,124104.04966249995
108,21708242.222910874,20851894.344603017,55168246.00733167,87356621.0408385,14559436.840139754,550785.3983755253,215055.08005001588,129296.28554616474
109,18585268.365837105,17690752.14703666,45712979.84016201,88176309.54841308,0.0,588050.454953806,216158.38811772148,129010.5367555924
110,22193586.62078969,21277487.163135458,56374053.80331051,89060584.50733401,14843430.751222339,601713.4742669069,221713.8560290504,132388.7533689776
111,18806957.746056017,17852118.931644686,46180755.27879837,88957328.83296087,0.0,645182.8342984683,218981.9291507918,129534.35851724063
112,22104570.574398365,21222227.430241093,56341042.96868775,88657228.38943344,14776204.73157224,574419.4073209997,218029.61475076425,128420.17440786866
113,18664668.832101602,17781798.032096095,45959216.011796266,88624787.12338099,0.0,563030.6875387371,225498.3108398273,134774.00232420367
114,22152071.352639887,21302627.544182766,56508605.77685863,89031166.27401665,14838527.712336108,538800.602741356,219665.45855605823,129968.21022816247
115,18582652.145333007,17705349.7547991,45766168.34092779,88241870.07008696,0.0,570125.4329327788,216437.5118937477,129627.77958197176
116,22012733.159854632,21123749.28696083,55976707.722447775,88332189.1132664,14722031.518877733,577494.544437047,219037.9244790998,132073.4342537886
117,18723229.641249165,17825094.14249876,46082624.98425158,88779969.2607492,0.0,588645.0472691705,218076.04552634252,130592.00850699005
118,22297830.172426324,21403975.25843032,56837415.535071224,89326582.47938621,14887763.74656437,574623.3934160239,224691.85654154327,135056.66291204718
119,18824268.4737886,17868918.765943367,46192748.86885332,89034269.68332785,0.0,630237.352398264,228916.8277810808,137422.18237983942
120,22339406.012205776,21394668.94587256,56800792.84457166,89317340.05352125,14886223.342253545,611732.999444759,233185.21230754926,142598.36368700804
121,19000148.370468505,18068517.056267742,46726637.46270756,89980507.46029285,0.0,604681.0279410766,229072.3371935931,139825.64152299167
122,22577704.25579142,21626114.125878084,57438455.28282225,90235276.2034742,15039212.700579032,647152.820041061,213274.97878249493,130231.90155683146
123,19128159.705223996,18202549.83456937,47094185.821246415,90609415.85328537,0.0,610670.3415309684,221327.87505323777,133730.93438631238
124,22784138.80862753,21830223.576069426,58025211.79095695,91066990.88797034,15177831.814661724,643288.7573159217,219740.94257568973,129836.47523783705
125,19360703.335592132,18392630.39735243,47637218.918140516,91509730.09508105,0.0,648826.2292522528,225029.8032077965,134595.579685217
126,22772937.34258675,21777226.124748766,57981311.17297504,90734992.12447335,15122498.687412225,677592.0199922698,223230.82987622952,135554.811384971
127,19242800.685915425,18289917.02714333,47395408.64641478,90956856.94883691,0.0,629792.5245662343,226864.6026998304,137466.47358004216
128,22855591.27041706,21907106.96960332,58377796.27118956,91143009.38659431,15190501.564432386,621443.9410157006,227968.4929079871,141531.2384143617
129,19370031.86857418,18420251.65036371,47699874.918386735,91635286.26189837,0.0,614425.8372687112,234415.65441858614,144198.180747396
130,23129687.540749177,22188027.191527568,59085249.901840605,92435269.45969044,15405878.243281739,608657.4354316895,232364.18459645563,143769.61313350988
131,19474586.306979157,18540881.57264389,48039682.826654784,92283321.4805269,0.0,605121.36848308,229685.1160684381,141283.2139767822
132,23093605.935698926,22112739.965964403,58990911.64307405,92048122.26481931,15341353.710803218,646919.923468823,235010.8119142959,141336.04907343292
133,19557110.010472097,18548824.38206336,48079665.81460679,92269550.47046389,0.0,679771.8262675494,231654.37632355222,138370.60831090933
134,23225651.4474738,22224538.81340106,59294654.50244302,92455794.99242812,15409299.165404689,666645.8683043708,234678.49511840197,142554.67235710032
135,19646764.780338783,18684562.33708003,48457190.90038381,92903050.7430916,0.0,618680.0491213584,240793.66887242568,146755.32180709814
136,23247517.378514588,22311258.055744532,59504685.81172559,92855836.5578181,15475972.75963635,592107.2421160645,241947.6026028602,146006.39721589867
137,19672231.10665347,18736939.136961203,48545343.189505465,93249782.81579384,0.0,595910.7409192347,237335.1248927786,145780.1484003554
138,23322893.891780183,22364900.494008563,59715970.91881439,93027974.51751135,15504662.419585226,621646.8160393832,235888.43487725683,143511.63836425447
139,19807997.884657525,18837790.112083703,48900530.791453816,93620084.84078291,0.0,637759.2273722129,234174.03004217788,140392.16451347253
140,23530907.151911642,22556356.55202547,60241303.947290964,93767375.16180733,15627895.860301225,649124.4872689684,228047.60659914464,139112.15145436814
141,19779902.554328185,18823045.955406528,48799077.408339135,93619216.12480383,0.0,622518.2455321986,233501.64397814,144052.44201616436
142,23597942.21735916,22662667.659815215,60525823.13621263,94218683.1561066,15703113.8593511,609394.9280422498,228196.18151216398,139547.7828421912
143,19806396.14041213,18875823.880853377,48944617.116455644,93888838.44539285,0.0,593745.848129986,234678.1900057541,145926.03060429505
144,23761244.149304993,22821880.324141197,61046503.4445808,94765052.310964,15794175.385160666,596853.6758081021,239936.29366711003,146534.0795551163
145,20123865.592595685,19216670.107285853,49899870.67915356,95461205.36330287,0.0,576160.4279115085,231337.93554542292,142424.4597898499
146,23874550.600483626,22950892.144501843,61435041.470718116,95248828.48702124,15874804.747836877,585060.6178629401,236524.806434184,145818.61669237292
147,20014150.360237267,19076937.47281705,49579668.10671224,94689283.7590499,0.0,592974.2052969906,240221.03510161221,148596.638602308
148,23963311.96193245,22992870.055327155,61577839.88174442,95346292.00607717,15891048.667679531,628384.8571635383,238832.00337990638,147464.35151692966
149,20176931.577837624,19244577.939751517,50081527.77543973,95406186.83460158,0.0,578081.6577327644,247788.87919975765,152118.71593368315
150,23976354.794712067,23030613.283274576,61760025.483192906,95341942.33102593,15890323.721837651,603145.5323524228,239789.52486760452,146866.36316780653
151,20319349.002333663,19335884.1676056,50286120.02088238,95858538.86820854,0.0,625754.4518148544,249603.59292847614,154438.27140675375
152,24129496.120680615,23160441.346948832,62116589.28177933,95894876.64388143,15982479.440646904,614671.5049200673,247183.257320814,153142.87355842852
