Period,Total SIPA income,Total wage-earners SIPA contributions,Total taxable income,Total gross wages,Total SAC,Total autonomous workers SIPA contributions,Total monotributo SIPA contributions,Monotributo integrated tax
73,15410762.470959354,14630552.956117945,40443444.750660345,68822028.24359487,0.0,519915.9934400622,186573.66965251352,105314.07392690411
74,18229442.251586888,17429657.411466595,48934507.078659646,69266275.08408912,11544379.180681521,544665.9419367667,182740.35035572082,103397.92546829824
75,15551264.031548487,14761320.779405557,40735702.82642386,69540904.29216559,0.0,530775.4276709285,185837.3387497193,104757.83674611237
76,18340249.829060335,17577811.879849546,49329119.43615829,69845405.89227796,11640900.982046328,491550.32542385045,193321.90973647448,110808.16292923114
77,14680505.472401075,13906764.617113935,35773255.82039093,69582138.95188892,0.0,514808.23966011166,185932.4204719382,104285.99307870517
78,17123576.635772154,16342119.11754108,42703068.2613729,69219629.5597733,11536604.926628884,525011.7990772441,183609.6179788893,104051.57310705021
79,14603657.039279088,13852232.18746727,35576006.689560615,69459565.56286754,0.0,492886.7686264768,185980.2321256736,103654.07294238129
80,17250195.58033703,16480460.399221597,43025899.01133341,69862462.49567367,11643743.749278948,510246.91934660176,186339.57275668028,104498.12716021492
81,14658360.20897383,13906095.000650961,35717052.94449147,69729938.51607555,0.0,488056.8236894568,189301.50016079858,107009.83496087643
82,17286653.99302073,16527268.200610997,43115131.575015135,70132382.25254983,11688730.375424972,491113.7326651881,191997.4171340189,108963.7751579006
83,14888588.634077094,14135163.097508209,36242934.93721798,70959070.224565,0.0,486905.03480970266,191214.37222686148,107580.18504617368
84,17425125.24153624,16666346.137921669,43390686.7471523,70809107.12714154,11801517.85452359,489661.6048506624,193303.06071664722,108306.3400675155
85,14877091.797018109,14106446.17120747,36071255.38174761,70939607.66728479,0.0,500626.86945690773,193892.367859024,108751.9835638677
86,17556194.964444816,16778035.01014514,43632826.16770526,71308857.33992909,11884809.556654848,501482.41646261775,198674.4925702569,111432.92180971746
87,15036579.534742638,14266033.669080915,36453082.921156,71797358.1618122,0.0,504583.5351766819,191730.52378250338,106045.43814648387
88,17651007.187659148,16894497.42892838,43949764.761558875,71819410.24966788,11969901.708277978,491780.48374458676,190911.97511787046,105453.28552616404
89,15146856.57050755,14353799.834618106,36641232.46994115,72283564.23122025,0.0,519759.5018183347,197848.28568713702,107784.21197710162
90,17761423.390828416,16988039.159916125,44102366.14125296,72322960.54652002,12053826.757753335,504215.6503951623,194527.59821548496,106629.97471663544
91,15213977.954276528,14404899.440951595,36697297.51603839,72662653.0388553,0.0,546824.6208476555,189962.05947762696,103274.04714235697
92,17916632.739027623,17113117.42991565,44403576.76678326,72861370.37050079,12143561.728416802,537959.4901236477,192941.32630874266,103734.98954225305
93,15234575.595496772,14422629.707397936,36748666.19149551,72725854.12885113,0.0,548984.0252136957,190042.36039393087,104170.71784458104
94,17959850.70233069,17129076.663977757,44460961.64763659,72937884.61013168,12156314.101688614,568961.2400878409,188995.37894704824,104024.88474006507
95,15261997.909727173,14435035.71225033,36782885.71752602,72802411.02946106,0.0,558120.4542704378,195293.2124076013,105069.3297125802
96,17876603.817203615,17008695.144310743,44122046.46986949,72481850.99653457,12080308.49942243,590611.9880662346,200893.12395093212,109147.94410815155
97,15249448.581243064,14384112.833641324,36575298.42003826,72681661.23809107,0.0,589511.018301315,199103.23071525598,109602.14083595316
98,17893645.040111024,17050760.037169095,44137083.92805912,72766985.35129957,12127830.891883263,568135.7742603138,198128.11305527008,109458.7366090623
99,15231923.554106545,14386506.422952797,36546441.195146,72735234.9648715,0.0,567733.7887641424,201622.4063016804,108658.48012560654
100,18053173.80160803,17230597.124232795,44629769.93530515,73499790.7181829,12249965.119697152,549990.08182256,197318.90475754943,107525.27256446161
101,15278393.159989882,14444216.919983635,36655652.84609172,73076327.22451927,0.0,557959.9837454495,198976.44559763867,110342.5866616561
102,18018563.319073882,17189332.52051001,44425799.71924136,73458350.72906478,12243058.454844128,547762.5296707411,202928.8113392628,112199.22507695873
103,15278147.896520214,14433016.028941508,36563723.86128262,73145867.69800863,0.0,568049.907273317,200445.40636009723,109480.79135041237
104,18026031.893141862,17199023.95805757,44429657.26449477,73495593.62303627,12249265.603839379,549961.1609161546,200423.78076645112,109461.41914526251
105,15432100.238569824,14584011.720179591,36928102.64491376,73848958.35797912,0.0,570195.2555403367,201410.72731462622,109260.76505038662
106,18112654.187618926,17287950.87739827,44592679.31172589,73900670.27204111,12316778.37867352,534305.1887075099,210019.25247049035,114826.95577522219
107,15384809.125588719,14545712.339721132,36754240.12998986,73771173.39312907,0.0,556654.491585695,203950.6911116042,112130.86167183673
108,18032672.800387602,17201010.712419894,44331572.04888297,73585965.62820189,12264327.604700314,541672.0705156367,209105.30728076675,115549.585959006
109,15455924.57692636,14611046.106687458,36848034.200964496,74197837.35146073,0.0,557169.3157349186,207532.07794586025,114538.68079732434
110,18249701.992730394,17450364.889124986,44900251.74121991,74749306.95987472,12458217.826645788,515425.8001432567,204249.9745132348,113801.89849845342
111,15499141.724208927,14697447.429455772,37056851.87985579,74654144.62259293,0.0,520326.8804785596,202528.65512247878,112626.79878873736
112,18215590.794034094,17371810.911332738,44686235.656918816,74440118.81787264,12406686.469645442,561275.4604406111,204410.67331215364,111562.49849799187
113,15582820.762412596,14712279.464934539,37088314.18466316,74775906.99816273,0.0,593061.0673575515,201643.87294725148,108337.6531046468
114,18230140.734789006,17416684.127068993,44806109.02578414,74620152.17155899,12436692.028593164,532385.5123238487,204243.94428900874,109753.07301022368
115,15607395.932274371,14775775.720435193,37244913.52315486,75078313.80525418,0.0,546877.534676988,207678.0571945012,110092.31423955824
116,18484170.072677184,17650179.04918369,45397754.240635194,75618400.51571018,12603066.752618363,554795.5173299034,204249.59791739023,107065.58320885825
117,15760607.951600786,14930951.037493875,37600162.33495522,75932436.44911374,0.0,545247.4771254073,207961.00976208123,109212.03888489133
118,18509868.78153438,17675710.24614032,45413586.86719735,75791294.72308028,12631882.453846714,551255.8900078383,206382.77155143925,109314.10547827171
119,15661820.013367267,14867252.967897736,37366014.844483614,75698338.11854072,0.0,519840.539919596,199549.10604779437,107396.28500305845
120,18385434.47039895,17572286.867098268,45099462.87928437,75414029.6732634,12569004.9455439,523438.58798510855,210025.24590938212,113833.95629457125
121,15628027.002542565,14798475.16059234,37130882.16524855,75469073.06475237,0.0,545198.8858155601,207270.05026432849,110118.43695761896
122,18352722.97797915,17506825.1413134,44903346.785042964,75177027.52981894,12529504.588303158,556795.3399671873,209272.47819263153,114042.8835799017
123,15634664.28232182,14775992.3927685,37080904.02330318,75347920.94107734,0.0,577832.4922658454,204302.77138565684,109338.03700259248
124,18299856.612158593,17459542.58268027,44770429.84126786,75029778.26244017,12504963.043740029,557722.3040370729,205476.95567354115,110163.9568110102
125,15599800.043542545,14742870.929599332,36909675.30567848,75363526.92768565,0.0,564318.3119714269,211761.31546371308,115499.26644010803
126,18351827.66516722,17485683.76294494,44740154.56945121,75296555.59708752,12549425.932847919,571472.9922318484,212908.95936340338,116802.78661005302
127,15586423.3443751,14730118.531056456,36801295.049740046,75374767.86400305,0.0,569351.4521262953,208572.18029333476,111973.11557001599
128,18361581.03408084,17489846.071514007,44644817.258795686,75439458.3027582,12573243.0504597,564806.4010650545,223272.3091477777,119508.93193429314
129,15487311.006780948,14633617.62423274,36537168.17686738,74975635.75635128,0.0,549436.2341273489,220588.16199515536,119527.12346529627
130,18329927.465911686,17491441.913361996,44642741.29915661,75528550.88062568,12588091.813437613,534956.8314081536,219494.79179809603,120048.4704906291
131,15621416.732376438,14797582.4381517,36939304.21792202,75869908.4019882,0.0,525020.187495361,217035.21529203767,116826.98776762729
132,18345149.196735177,17501875.32351461,44708428.61828163,75526357.15814692,12587726.193024484,537966.4547807963,221306.11813251494,120001.85758179433
133,15487090.960069738,14682134.561314298,36614289.66307034,75336457.66050126,0.0,505868.3918551431,216759.741561797,117611.80762642535
134,18260424.63379131,17399673.604358196,44382688.077721596,75153742.5811336,12525623.763522265,557525.2266592439,219659.60857931897,119380.27742078369
135,15553589.161716618,14691921.41242006,36571400.62090823,75470875.86518608,0.0,559005.2729377176,219313.87232547373,119069.43433338201
136,18333723.123009928,17457312.143472787,44427921.48412626,75519835.95975679,12586639.326626133,587002.5886056744,209508.75919525296,114142.33105172408
137,15636803.00541858,14740542.760546383,36665154.17500909,75721777.67760274,0.0,600527.1735862619,214534.40785365744,115998.09061753475
138,18229350.18753329,17360082.38037489,44217490.440283775,75024721.27716212,12504120.212860353,562189.5580116566,223336.91915154562,119630.471421721
139,15378006.971190702,14497111.86183378,36023687.868842766,74515226.15775281,0.0,565960.9351288849,229585.4814195383,121926.70401214286
140,18015825.84403506,17107164.574209347,43497796.95778703,74035369.14793779,12339228.191322962,601827.3609226489,222606.3145570926,120325.1347799584
141,15310855.493608577,14353712.092682503,35639480.759961836,73852564.21063446,0.0,642371.9663979921,228757.38439764737,122877.214472051
142,17941978.034598973,17034537.791388545,43283454.59749486,73813061.50684285,12302176.917807143,599468.9568171612,223581.19831870432,120557.26867795072
143,15255364.161675196,14332265.341915883,35549893.975114554,73818763.9097205,0.0,627351.1927603999,215262.3799417101,114978.92436743337
144,17999938.68343172,17038095.011220075,43249837.16281373,73855955.38103686,12309325.896839477,660513.0443069164,218753.23990968778,117967.69713576605
145,15303971.00358338,14411125.107114937,35679854.78162911,74294962.32540174,0.0,597770.2695817789,214242.78994141088,115475.4813503638
146,17938624.69363094,17046094.43029375,43219389.34323236,73925392.5186451,12320898.753107516,584835.0003726175,223092.90461223994,120860.51193190554
147,15120693.523217209,14237807.469712993,35255228.76844722,73405136.69198619,0.0,570699.7504767622,227664.4328388873,120745.52884080932
148,17890123.72376659,17000899.93886143,43076996.1836325,73773355.25084001,12295559.208473334,578334.4737328716,225259.46898914626,122328.3459759118
149,15279183.959808394,14393931.681128027,35567260.72164111,74329072.04769501,0.0,577966.260243228,222951.19910387928,120478.31333322662
150,17933935.983742148,17048144.28733779,43145771.36443323,74089393.13315141,12348232.18885857,573891.1855069561,226444.08075002776,122080.61449624892
151,15235121.021249225,14339851.006075624,35359499.29971675,74178703.65109885,0.0,591996.4871012499,221932.10000552554,116202.04009546134
152,18036583.727280978,17117674.584219113,43252002.33922523,74509870.88484491,12418311.814140817,619923.6025043942,217083.6354358941,117002.7216022489
