Period,Total SIPA income,Total wage-earners SIPA contributions,Total taxable income,Total gross wages,Total SAC,Total autonomous workers SIPA contributions,Total monotributo SIPA contributions,Monotributo integrated tax
73,16960771.64400405,16135591.745675469,44927868.209577344,75464551.637783,0.0,562015.2318813216,186942.23780446342,108889.18377542184
74,20240432.256783456,19476485.756012447,55156572.606209286,76820640.23914546,12803440.039857576,501659.17881932756,186567.10427277515,108171.73954129728
75,17282244.875275817,16530926.816197492,46072370.69436498,77281479.12408943,0.0,491172.5339571799,185852.78089921598,106132.49174560938
76,20400369.33644931,19626833.816114698,55664459.41934311,77307419.26288739,12884569.877147898,508517.86201103055,188204.0060405413,109733.78897577584
77,16584103.685740907,15791441.737356033,41162073.102323815,78244332.85221833,0.0,524339.0307040091,190667.27324837467,110936.63490355873
78,19663416.37344035,18875294.227014523,50053915.47010689,79013334.78341004,13168889.130568346,517854.99083662225,191063.380555112,113148.25004870445
79,16931738.009407982,16110567.166840661,41930353.84872999,79945728.81834313,0.0,547435.6935965891,193295.1843822278,114914.23512643136
80,20137889.699505344,19291003.817892924,51177323.51968083,80707871.54189721,13451311.923649533,573435.3355234741,193437.0301062453,114305.02283242521
81,17297192.11590402,16445433.337944593,42776189.952391386,81610536.67532033,0.0,575857.6118750589,195460.47649985127,114915.27083502461
82,20522596.474518944,19721743.956886765,52384928.472880475,82383529.88424101,13730588.31404017,531245.0713020741,190635.55012197787,112816.99458304107
83,17580862.682042863,16763668.300853897,43713689.86547454,83006378.02406491,0.0,543913.0209458718,194051.02576312085,113186.1921142442
84,20680569.51980937,19865874.843671072,52842547.10996057,82910116.44301617,13818352.740502693,534166.0434986865,199231.14868046515,116139.26279878023
85,17870314.476458203,17014704.199627418,44369528.58542374,84220311.462308,0.0,579270.8540396239,196338.3594932448,114287.23328273672
86,21120241.79699136,20269368.834179774,54013950.88905092,84455298.72494417,14075883.120824028,565657.4325240694,201850.24370357508,119093.26654848112
87,18226005.20769533,17368561.923376225,45376676.167567365,85881427.62151767,0.0,577065.768207831,198001.25067562333,117680.37919378905
88,21706198.170120224,20847265.822832152,55789103.9688334,86539542.63775647,14423257.106292747,576719.6399582736,199432.65529459174,118257.21719316018
89,18579217.69635404,17696115.94353819,46364989.98915457,87268566.37309231,0.0,598726.7797700017,200253.61321753895,120173.37118329553
90,22123553.724994987,21248217.0246246,56935141.13722098,88102815.37744965,14683802.562908275,588511.4071013506,203206.7478676408,119455.06485914353
91,18924041.09568559,18068549.873963706,47420782.16419393,89003208.24135733,0.0,562172.4886961034,206643.47125280826,123821.80253281877
92,22542122.124810327,21684463.49757406,58249895.21543036,89754221.75099993,14959036.958499989,558813.897104198,211153.00174484466,125273.89769602918
93,19275822.02015426,18424601.934478242,48363314.366936184,90748389.13225296,0.0,557829.6560341663,208091.12925300488,121856.14341263591
94,22980749.5505108,22106401.68291229,59450322.01011704,91381696.4502019,15230282.741700316,586568.903039963,203325.64539958423,120647.59879852929
95,19524703.48053508,18634136.9470248,48929055.70331111,91753856.85449038,0.0,594605.8283147241,208460.85919777586,124999.77999683002
96,23196547.749215785,22303674.27485145,60011330.51420928,92152526.20319498,15358754.367199158,587081.7271080827,214723.43095539458,130097.59471551419
97,19732474.591407422,18874124.639723096,49652106.64119373,92778706.72768839,0.0,557757.7423309269,210948.12703825097,128062.97473592029
98,23597153.37425747,22768365.23712866,61410505.014885925,93883146.90296035,15647191.150493385,521391.39560369315,214728.9539222955,132382.553718321
99,20146751.804103147,19261706.995074227,50738565.43045051,94581743.87883285,0.0,583925.6045276402,210496.02797357028,129461.68075387613
100,24083396.845619228,23199660.757970992,62548793.46414601,95681157.93262696,15946859.655437823,578996.9023402333,213602.3472818329,130195.48289451281
101,20487904.141050905,19616082.44335493,51655049.69472878,96390765.98403314,0.0,556085.1056025636,220664.4422661056,135817.35689615094
102,24537064.584554248,23649612.80786953,63968253.2304869,97314784.29187211,16219130.71531202,581742.9795174291,215478.66047228876,128900.19527857415
103,21008865.83699819,20075426.493817866,53047113.916553624,98339997.07292081,0.0,625061.4885857834,216144.80909927475,131761.49356465996
104,25122266.92436783,24212869.048057765,65538705.62263716,99532528.9265639,16588754.821093986,592372.9827084013,220975.51941540258,137213.3916946551
105,21501741.59635506,20602869.782902922,54463384.837187365,100901621.41121654,0.0,598837.9190105818,210429.77670107706,128005.88248639318
106,25708116.594847143,24760364.142650988,67298646.20440677,101402725.6947796,16900454.282463267,630923.4523184943,222766.33876786687,134375.23015684466
107,21922343.12937026,21025595.38453178,55753613.92444729,102653335.16275084,0.0,580688.5927094028,221336.35503660038,135318.28156067853
108,25928927.04222193,25027629.594353314,68077747.07787496,102339702.68052524,17056617.11342087,573802.2647044404,229335.59083333766,140227.9890440597
109,22081658.446575746,21170703.2106904,56210453.14103462,103185585.09674379,0.0,585951.5909979026,227054.78995968687,139926.93561107412
110,26246789.71164324,25357338.65338975,69090063.78580067,103549319.30360998,17258219.883934997,565751.662138886,224957.62262623032,141059.6764119738
111,22291797.353132047,21391651.099671148,56796585.073085055,104257462.47914878,0.0,577454.265384822,225755.27473558168,138481.0190578525
112,26516428.373087272,25599254.81612061,69835040.05303372,104416768.62481825,17402794.77080304,595454.4423904528,225091.1126835637,138040.00270377236
113,22556771.396776937,21607910.31282999,57492475.10884512,105141595.35028496,0.0,622501.076743166,228036.29654773997,140462.44379435308
114,26832876.802709345,25841288.53099765,70615691.38829091,105216660.44752781,17536110.074587967,651809.7262290427,236621.52869350155,147367.16684164543
115,22832631.14199285,21904027.37578614,58351805.41365492,106445110.57041934,0.0,596212.5725186793,231049.35075387685,144774.06133450248
116,27129993.921224818,26174177.12454424,71692186.18668464,106338653.77329248,17723108.96221542,624310.7762202462,229883.72756644504,145174.70413413423
117,22959456.592176903,22014784.993720997,58781068.26237596,106806558.36458157,0.0,620859.895413069,225657.00675394872,140220.99469841828
118,27398812.34034003,26485720.488377523,72624018.16587208,107532662.85510127,17922110.475850217,588104.3265909026,224467.24108474338,143600.40612409211
119,23194718.610253535,22265112.867387306,59556678.67076898,107817951.29427555,0.0,601860.1119233945,225157.26470275363,146554.80891439694
120,27802616.14784172,26861506.607304122,73871478.45111883,108745524.45870441,18124254.07645073,608631.041002718,229077.29516867577,147716.00623743294
121,23494481.165379,22543348.978582893,60435543.28235245,108957488.12446146,0.0,621725.1398358746,227153.1578699737,146076.98441465435
122,28064293.663394455,27102343.553443,74596437.78295636,109660388.64878409,18276731.441464014,623350.2109710518,232608.21674873075,151416.68890238708
123,23864817.129220303,22920750.241675973,61490923.419913635,110737409.92454138,0.0,607676.2301457654,230878.46179455772,150731.7080057237
124,28344914.65474612,27348469.637576133,75323594.55982915,110593594.43529722,18432265.739216205,655197.9276617788,233406.55681063386,154057.9038536676
125,23917792.070804127,22952112.800456364,61631450.18551039,110823183.68431647,0.0,620229.7782422793,237059.42244005844,154842.95666489314
126,28356502.831405275,27396676.159295995,75552435.26000425,110689009.81887805,18448168.303146347,609156.1713457666,240273.2170239815,157710.4053421828
127,23946059.366771173,22989364.01671923,61776333.941100806,110921408.49101073,0.0,611343.6126093146,236372.38925168494,155684.7831299137
128,28863795.276111968,27915469.339796398,77057748.78265108,112601324.12998842,18766887.35499807,596365.5606189779,240171.0551173919,159699.02939886058
129,24364218.551370036,23376723.24405397,62956467.80211031,112523340.170257,0.0,627605.9232408771,244751.94201178217,164482.0600905758
130,29192336.07040751,28198622.418119293,78089662.83325548,113442552.79001796,18907092.13166966,644138.4886228408,237893.48988902595,159545.2482519189
131,24706511.933733277,23696223.66716392,64041624.704065956,113722635.5687834,0.0,657559.5570064673,240055.71451635344,160961.42149504783
132,29402003.424689233,28350686.23080647,78669180.96511827,113779049.07521631,18963174.845869385,694968.5500991154,240810.45443370283,165054.55621420068
133,24848606.539444678,23812532.76306207,64442072.0925265,114134851.47180012,0.0,678112.5165290283,242468.65936641,164989.42926738935
134,29604871.071134586,28550455.64827709,79344399.2320403,114438402.10668878,19073067.017781466,690686.3664812851,246665.86763357482,167233.12677520342
135,25065928.92206339,23979837.439589325,64979377.94214467,114756958.44476601,0.0,705236.37479139,255711.63666109578,178776.38717368143
136,29982163.04620818,28919099.512726523,80558931.99477711,115673490.19657744,19278915.032762904,696704.390575487,245374.60507731466,172835.05404121632
137,25333270.33325489,24303474.19675551,66044615.89263716,116024527.83511592,0.0,656805.8617591609,250551.4172503444,174912.65355696253
138,30388099.77040998,29383052.66435289,81940347.76421528,117380640.64211942,19563440.1070199,632926.856992191,250923.13940081745,173138.72809153833
139,25802235.75728433,24788412.71181072,67473509.39625114,118156149.52389394,0.0,643085.170058118,249797.8811522215,172771.42037610014
140,30593721.33196789,29604832.846226864,82749901.90735698,117993806.94282806,19665634.490471344,610097.1558779555,254027.37708619735,178234.21825268096
141,25796288.351056132,24756298.560528215,67561428.64474018,117707677.94071336,0.0,648592.7896871564,263578.1516217209,182598.35602721025
142,30762601.168651704,29709898.145902995,83158853.61809805,118293966.32423471,19715661.05403912,676154.1627764188,252209.12534181942,177628.1923292412
143,25936333.89398252,24889298.323621232,68023742.91522248,118230452.4827376,0.0,668226.4248916468,253578.17469612166,178901.3868193113
144,30899124.233961392,29854218.860887717,83704124.5620418,118672860.0300747,19778810.005012453,661442.4575666568,257881.83971590918,179401.53684443477
145,26176655.911527876,25093479.36150743,68696827.76553117,119014662.61923139,0.0,694188.3550984059,260837.8862536059,183071.8695263236
146,31161092.780429777,30076029.33167936,84482858.22371909,119299772.7526766,19883295.458779436,714839.3092087965,250165.41152728326,171512.4685919112
147,26358443.72275437,25282526.568794727,69350017.49197377,119683437.7170697,0.0,685741.5675533747,262110.5440852548,182950.06045859744
148,31366069.187335078,30289845.338000573,85220374.75946847,119940926.37938386,19990154.39656398,691408.2473550424,257628.94230644853,181695.22810431398
149,26565069.783540495,25497024.313357018,69970805.23619969,120592186.78509454,0.0,687462.2960064064,254894.85492202683,179554.74179291865
150,31736806.76951903,30664278.888199758,86370560.54547225,121275686.51574205,20212614.419290345,696690.7565928131,252135.9791048627,176715.92231657723
151,26857776.00867543,25819448.18669158,70963395.47571892,121896401.4953734,0.0,659094.7705080927,254653.3712995357,177970.97168031937
152,32049999.960739143,31022892.809052967,87502493.58969752,122504160.56546889,20417360.094244815,642652.4666539716,257002.88317088687,182074.0026590195
