period,Contributory_pensioners_share,Moratorium_pensioners_share,universal_pensioners_share,retirement_coverage_for_legal_age,retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,survivors_benefit_coverage_legal_age,survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,PUAM_coverage_legal_age,PUAM_coverage_65+,Mean_Contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_universal_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_Contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_beneficiaries,Total_SIPA_benefits,Total_non_moratorium_beneficiaries,Total_non_moratorium_benefits,Total_PUAM_benefits
92,0.40423459023959285,0.5139803579921385,0.08178505176826868,0.8668686487741948,0.9758788518827156,0.8781748942755895,0.9793157988323745,0.3828969063393253,0.4257922312928079,0.2554872061390296,0.27040320186291783,0.4065037472088526,0.4589123939841655,0.07746799522601683,0.0911742266057422,6829.3397674282105,3520.8527217868082,3627.1773848500225,3188.6064168344719,4885.7336341289438,5908.4994585924242,4013.6687696466042,0.6718513360210273,0.821911371000438,677.38317338036222,678.45401285941284,632.39750891910899,882.33207042802053,0.8250930680944276,0.6363071629812406,0.188785905113187,0.36119794529164478,0.36594993724103841,0.29944151566645005,0.29281139028466707,0.32882250641594857,0.31201557979229444,0.29602859139202659,0.2818211526905039,4445117,5856345,2956413,3180275,336875
93,0.40402849849337047,0.5074504268340173,0.08852107467261223,0.864181887087425,0.9736553609833011,0.8764299001743494,0.9789768996052308,0.3808992289495755,0.4238811737102826,0.2541103002978488,0.26967961677398417,0.3998291165824411,0.4514362914693089,0.0834535415554085,0.09833789580370952,6914.5311702716135,3595.4521603898615,3666.4846865026243,3227.5631098203112,4939.9342207115651,5977.2645550485959,4060.538161213231,0.6741992655863788,0.827005037504687,874.45314609079287,853.11259494902095,806.8277032436846,1068.8318526417402,0.8246972624819846,0.6353335395356481,0.1893637229463365,0.3636519263779735,0.3685467008233681,0.30209702926620452,0.29493263314439677,0.33050322215156541,0.31405776969523758,0.29851938516950227,0.28374970225123913,4464681,5869926,2959397,3183803,365981
94,0.4054429116660433,0.4997056545611991,0.09485143377275762,0.8654180163590317,0.9740556165401651,0.8783051623704596,0.9795375575023172,0.3823222962105427,0.42534442659992056,0.25226411296133605,0.2666316242455824,0.39365324399359003,0.4435022381589007,0.08944247615489903,0.10520895178134383,7001.1282646876334,3668.9797112257356,3683.5779226583036,3265.4261556822521,4988.9928982970614,6037.6126166746972,4106.3634549635126,0.679212684829942,0.8279953048697839,699.40977560738793,687.95729782842045,640.89975118103098,904.4777930458024,0.8272456225690207,0.6442415183081535,0.18305587129863846,0.36242611223526383,0.36792487646808741,0.30093749752741539,0.29531782336247941,0.33040436565813203,0.31446067848493325,0.29742286381371064,0.28454067504226338,4488442,5884930,2962803,3192172,394106
95,0.40693889619758905,0.49401245716363773,0.09904864663877325,0.864853598387359,0.9748491783757974,0.8785767362013007,0.9805639918312661,0.3829907239681423,0.42643228976063097,0.2521867612693965,0.26643907131087524,0.38864319638227296,0.4386659615415837,0.09321967803694363,0.10975092707358275,7056.9725183177807,3713.9570897579733,3710.743265412681,3290.4662140287282,5030.8262308610501,6083.3906796325664,4136.8023059708421,0.6762756750745361,0.8311253659852194,699.6869327914045,700.2531792606818,651.10162238011867,952.99066177337113,0.821892290281836,0.6404889767939171,0.18140331348791877,0.36384317060233717,0.36832151805142793,0.30250657778034529,0.29549629661485655,0.33125756502275849,0.31484117881824275,0.29897482050377239,0.28573122512270477,4506105,5898464,2969704,3202649,412362
96,0.40846358750203066,0.4893978997602599,0.1021385127377095,0.863494480755952,0.9743022096043228,0.8781901690027796,0.9808956342852774,0.38336371428661514,0.42727308687545845,0.25213758945940823,0.26629540379682076,0.38426861176835164,0.43402686058634116,0.0958621547009852,0.11300226214252321,7093.6627337355285,3759.4679811081373,3721.7687593614187,3312.6460731828656,5057.2774861172138,6118.8121778832274,4165.0175645752925,0.6729778204492268,0.8310033229265417,698.27283081037888,697.1522556079608,651.57218286073942,909.12680952671246,0.8215390684745988,0.6444019452553621,0.17713712321923664,0.3652190922832575,0.36870596994622601,0.30403143377987363,0.29526305726838836,0.3326186836809199,0.31401932497013202,0.30108643906177784,0.28618915933383082,4513628,5901207,2975297,3208661,425655
97,0.40917121824477604,0.48480967710710354,0.10601910464812045,0.8615385339192315,0.9735191886109718,0.8772622566580054,0.9813649930007131,0.3825936346076037,0.42757164364385514,0.25170435171456773,0.26621034837959906,0.37981223118514446,0.42907635825783785,0.0991326681264834,0.11687118670927868,7162.3657184029635,3821.5332368279514,3755.1960223475999,3347.2411937118995,5106.0607919804215,6179.8997027105997,4207.6250289677737,0.6832686133503161,0.8393994115584539,903.8325902069804,886.03556086441449,837.71137384571864,1159.6841964059104,0.8326648095516579,0.65434553328595,0.17831927626570784,0.36555657443488526,0.3697213612062431,0.30462492315857798,0.29548886224179866,0.33223547510274859,0.3138419512268642,0.30141179752589675,0.28651131610940739,4522053,5903473,2975139,3204959,442486
98,0.4072275063519278,0.47832616326386523,0.11444633038420696,0.8612901940861116,0.9720099153607572,0.8774151166726417,0.9809692416767228,0.3799233909848106,0.4244758933968006,0.25071171435202894,0.26547928775041985,0.3745939617604719,0.42209979357812555,0.10677284134082912,0.12543422838583113,7240.764584535953,3910.274034718886,3800.5756788770605,3389.3685756477444,5154.4540843155828,6247.977518747487,4261.6133409121967,0.6919033140414976,0.844397040189266,739.06933694799,728.98562059858102,681.05167353335992,987.93220216182146,0.8337124173397975,0.6530222215741306,0.18069019576566686,0.36523368558852332,0.37085887663062522,0.30398482935246141,0.29723156692362906,0.33181731758660427,0.31503992760421373,0.30021972735681796,0.28751219024638236,4544638,5920832,2969617,3200541,479808
99,0.40931869544557986,0.47374485643802655,0.11693644811639357,0.8594073854018189,0.9701767852837492,0.8762408489362508,0.979544515616142,0.3800471557461187,0.42544300580595973,0.250345167576451,0.26341724063780847,0.3707862382788573,0.41689345314505777,0.10857399137684286,0.12784032633273168,7310.7266304581835,3988.1444347048296,3841.9949502796244,3423.4780665724884,5212.8717986036127,6323.4908082706543,4303.9780965852287,0.6948928808948267,0.8496047014885961,736.31790656269243,742.74170297176715,692.50328851385768,1017.6602041755889,0.8431740200862902,0.6551779015641247,0.18799611852216547,0.36950647107113199,0.37249339275446725,0.30724915348264648,0.2990483518204417,0.33458950353747696,0.31599385606805686,0.30334896448809423,0.28868785212067283,4545481,5912399,2968240,3197466,490469
100,0.41205729506069916,0.4690535716966193,0.11888913324268152,0.8560325385002981,0.9691866685623023,0.8732373695478539,0.9787446672277471,0.3805272874094839,0.42683192596228586,0.24971208664024802,0.26383251852136275,0.36571333642846615,0.4129000422366978,0.10979191466234815,0.12945470036331863,7351.9038185181689,4058.4107765227873,3870.3732119306369,3454.1123956111046,5255.4744086970104,6383.7731162032005,4341.1595202056569,0.6987307043353856,0.8545101462910435,740.56046917388585,736.06411832353979,692.28668629612503,974.17673478549227,0.8384958459269861,0.6686021726051666,0.16990249872629967,0.36847287141544954,0.37441124793008851,0.30681345181767172,0.2997851164176113,0.33475148127867355,0.31836757863758619,0.30194778191372174,0.28925972994271099,4551175,5914407,2972715,3207053,498979
101,0.4125423935435145,0.4647029999533326,0.12275460650315291,0.8541376271132983,0.9687072935095565,0.8715646445646279,0.9787029862018874,0.3795000538810569,0.425659667916139,0.2505600563517005,0.2668618692681737,0.36171492452709514,0.4098334774700937,0.1129226487051462,0.13321414812332388,7372.6252725644272,4118.3423899592126,3878.4563610117789,3477.1366530833347,5270.6853244003278,6419.920366151111,4369.3718987369675,0.6925947853803843,0.8544134339676056,939.21940613969548,918.20050290932068,872.33646183230815,1176.2172018439117,0.8401243416641646,0.6643349970916211,0.17594842123560578,0.36762442881242491,0.37500798846729361,0.30567020509083881,0.30017751428066114,0.33315699104776281,0.31814339379551698,0.30141770116055072,0.28994136913938562,4556248,5920914,2975585,3213026,515561
