period,Contributory_pensioners_share,Moratorium_pensioners_share,universal_pensioners_share,retirement_coverage_for_legal_age,retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,survivors_benefit_coverage_legal_age,survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,PUAM_coverage_legal_age,PUAM_coverage_65+,Mean_Contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_universal_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_Contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_beneficiaries,Total_SIPA_benefits,Total_non_moratorium_beneficiaries,Total_non_moratorium_benefits,Total_PUAM_benefits
102,0.40963288840775,0.467499126655995,0.122867984936255,0.851695460714281,0.969741381815766,0.870168669574849,0.980626211818631,0.375049151907182,0.422879031956721,0.252904630581954,0.270458716167685,0.364151597442475,0.413977484565531,0.112494711364624,0.132884865293514,6346.82356285681,3454.14185841605,3354.57398280115,2966.54749967005,4532.62178903201,5478.57740610783,3725.75590200809,0.707076648812783,0.847805573373876,655.495365354873,642.952620977463,597.680595619722,817.197434831044,0.824267173721233,0.61174892390038,0.212518249820853,0.366772933124455,0.376562553277451,0.30630787031941,0.299375150044232,0.330482122482089,0.317117846098867,0.302151977999244,0.290267462921754,4550721,5908691,2970039,3202161,512100
103,0.411118182567539,0.461313329205477,0.127568488226984,0.85208763598574,0.968307544181856,0.871324274194609,0.980015978131384,0.376157714957226,0.423104532859066,0.252232336652679,0.269839147454405,0.359209539720333,0.407781272545879,0.116720381308182,0.137421738776911,6353.36735916693,3488.2036157866,3371.60428737073,2975.7221372393,4546.95921488627,5492.04967047538,3736.64539787299,0.710150961148783,0.847091719206274,652.652598598618,644.150451555803,603.214250772479,825.752747249188,0.836012249768102,0.639747918045826,0.196264331722276,0.367213787898726,0.376330038926403,0.30786240412363,0.300286943334974,0.330583086079746,0.31684068633484,0.303566281335013,0.290383382153546,4567683,5917190,2981405,3212826,532378
104,0.413068758384363,0.454940978133796,0.131990263481841,0.851512284541391,0.967546699199662,0.8722815340314,0.980183269432893,0.376895788045486,0.423758216228033,0.252492153486581,0.26928314610308,0.354184792670387,0.401917729953274,0.120431703825518,0.141870753018355,6386.22609480661,3522.22290512897,3380.48520348525,2987.00710123233,4570.12758309778,5518.39433710748,3751.42714805753,0.700887592654567,0.845720126240518,656.834818704363,646.931957914764,600.801011996327,857.694933744518,0.83833994772701,0.63417310246941,0.2041668452576,0.368815144197207,0.375849326945386,0.309748165122604,0.300829068101916,0.332788227693184,0.317866616820891,0.305188831321406,0.290557712882008,4594770,5941509,2998877,3230280,554232
105,0.416896252517927,0.449050695642162,0.134053051839912,0.849781267763966,0.96475819979082,0.869996215391504,0.977650939860998,0.379127959707413,0.425843546155618,0.250595055742555,0.267367560418909,0.348744656372445,0.395358633913095,0.121908651684108,0.143556019722107,6403.60071683027,3558.90824966825,3385.14643739149,2998.11985318657,4591.64662013037,5543.8285897169,3765.07463883939,0.706556261500283,0.846316790617364,819.374707589696,798.310952333672,754.292371547571,1005.21680599088,0.837954927738385,0.64201446940661,0.195940458331775,0.368359360059638,0.377908559483078,0.308885266695242,0.302996531763834,0.333661081787729,0.319843275195337,0.304395572598687,0.291257228585717,4614381,5957660,3016291,3249455,564671
106,0.418279042605309,0.443650115965622,0.138070841429069,0.850569849944014,0.963414476631677,0.870691410733587,0.976597867205737,0.380196324238409,0.426015359137542,0.250298827043119,0.267433517646698,0.344873510048903,0.390220003449386,0.125500015656701,0.147179114044749,6414.25008369195,3600.72957736651,3375.14709370383,3005.49708082291,4595.30229442226,5559.11863284035,3773.8727804129,0.712360248322699,0.846944557514585,665.900267535109,646.540063944321,599.074216845931,847.586863287449,0.836175331969133,0.628152826071235,0.208022505897897,0.368008967916427,0.377869609611427,0.308914232174711,0.304222059671534,0.332708072777246,0.320972485393907,0.30394785684121,0.292036061008866,4610003,5946216,3009655,3249075,581141
107,0.41874777679416,0.437914357019268,0.143337866186573,0.848644881218089,0.960563350581355,0.868800263420787,0.974213069468391,0.379539940919217,0.425766395578508,0.248779382085927,0.265700703811669,0.339187963352914,0.382857129946589,0.129916976945959,0.151939825056258,6438.75999428444,3635.25622597299,3378.10559085553,3013.49877619461,4607.48585501606,5574.13279869132,3783.28201170136,0.708480327787746,0.845630746739782,674.008316896761,651.840312471223,609.253053964113,851.427811728216,0.846358876279871,0.649570730923519,0.196788145356351,0.368030000512396,0.379662548200073,0.309062010914393,0.306369216402104,0.333034205611927,0.322159764924183,0.303420232618833,0.293077818973404,4634372,5968383,3022011,3263624,605245
108,0.41967050094274,0.432877618319181,0.147451880738079,0.847190212112801,0.961691420744565,0.86832707719534,0.97541821942853,0.379385408750268,0.427265413643746,0.247464008139466,0.263473484067211,0.334507152183461,0.378391462196047,0.133297651179072,0.156034544904772,6421.94387486979,3672.17667092882,3368.23372093093,3019.16152077718,4598.31443854233,5568.3676148537,3789.94338101358,0.708119151986989,0.842097283527326,673.630868987749,651.241825088388,606.459880525516,852.334993750768,0.843740243448336,0.641850254976439,0.201889988471897,0.366537343962147,0.379505959539132,0.307552076781404,0.30580063593871,0.330612362926181,0.321409972018898,0.302653233164825,0.292725456207532,4645332,5969451,3026523,3264958,623363
109,0.424613682664887,0.427040790038037,0.148345527297076,0.847237661165031,0.961858485566533,0.868270158631463,0.97551248617176,0.383514389543316,0.430513311254679,0.246339580429567,0.263476894437745,0.329736434490703,0.374176350381557,0.133986837131012,0.157168823930296,6434.08313329535,3707.33409678102,3360.81592420414,3024.35673115332,4615.85501526252,5589.66143440749,3796.29488134745,0.707931221652966,0.844083831163245,824.427776309836,798.475922217728,749.339795664847,1012.49986169196,0.842419786849542,0.637327394055119,0.205092392794423,0.371802526675384,0.378338534181986,0.312343435705215,0.306152751809945,0.335382856317859,0.320219625074429,0.306806657126628,0.293545383759523,4672684,5996322,3049661,3295161,630517
110,0.423845340876764,0.424050887149458,0.152103771973778,0.845729419227412,0.961219868469937,0.868471598873308,0.975361613175486,0.381631884273163,0.429150276801998,0.248397835536567,0.264094371800464,0.327142746249172,0.3710519470637,0.136954788705076,0.161017644604239,6450.49061748273,3727.18007539468,3358.1211291036,3028.70547281079,4618.7021651532,5597.38543943594,3801.36455047392,0.712103051811315,0.844375770600952,668.496417081718,653.24776941099,605.600080876311,864.871131660797,0.838276590555645,0.632100132077802,0.206176458477843,0.369856034625084,0.378848610597396,0.31080863640803,0.306606912238483,0.333530836674227,0.32112718384285,0.304989700183593,0.293698014253001,4687328,6012678,3058239,3303501,647498
111,0.424529981829903,0.41750694102382,0.157963077146277,0.845756509936022,0.960515385007404,0.86897583099193,0.974858380943758,0.382029184239912,0.428903250769015,0.246680675427512,0.261908296063859,0.321578341913857,0.364609263016856,0.142148983782252,0.167002871221533,6491.99184716718,3756.16011506514,3352.89108496325,3038.09594595699,4635.8074656758,5611.51554271669,3812.55925253859,0.711122795750027,0.845025048545746,673.229265257162,650.807560857522,604.688130191023,872.561399489827,0.838558212669044,0.643931113497712,0.194627099171331,0.370855983024236,0.378963683258995,0.313008152885537,0.308027124148535,0.336061862265728,0.322258512094449,0.307438440493461,0.294970005387764,4711853,6030120,3068882,3311019,675056
