period,Contributory_pensioners_share,Moratorium_pensioners_share,universal_pensioners_share,retirement_coverage_for_legal_age,retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,survivors_benefit_coverage_legal_age,survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,PUAM_coverage_legal_age,PUAM_coverage_65+,Mean_Contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_universal_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_Contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_beneficiaries,Total_SIPA_benefits,Total_non_moratorium_beneficiaries,Total_non_moratorium_benefits,Total_PUAM_benefits
86,0.396622991490949,0.552303341931669,0.051073666577382,0.871521025700335,0.978498035146215,0.883225414260611,0.979911709167616,0.3817787936991,0.428017170497139,0.255350273816072,0.26476787506592,0.440580072383598,0.492147673080086,0.049162159617637,0.058333191568991,5842.52139004376,2951.40380892105,3197.97773051913,2789.75525354412,4226.0151292098,5100.58712145848,3513.81946518821,0.650171588447665,0.777988395868796,603.075194317645,596.198055169715,542.627366189462,814.853344855433,0.800173759450037,0.587303637169123,0.212870122280915,0.355553223417486,0.355715922756601,0.290192691994302,0.281471432361063,0.322229654305534,0.301653069079948,0.287299032872541,0.271246929546097,4318654,5719342,2887614,3084799,205740
87,0.398496025817901,0.548705403784751,0.052798570397349,0.866368566805983,0.979366379733697,0.878128119632452,0.980630828516486,0.380852207913376,0.425941096893137,0.254647948179529,0.264318200942384,0.435055499040296,0.493607258774664,0.050460859852311,0.059818024065897,5929.90027943457,3017.52354666924,3239.3627569368,2813.07148010908,4289.02369697674,5182.28250951301,3552.89153832175,0.652487752643325,0.787463407567092,615.516968587168,609.250882858223,554.49554356484,843.117846885049,0.807828544432499,0.59118837257861,0.216640171853889,0.359254059689612,0.359477181794049,0.293291823333788,0.281903999575762,0.324876448908124,0.302486990778167,0.290209221791821,0.272191009428242,4322991,5722480,2886990,3094125,212553
88,0.397654254705413,0.541950623768812,0.060395121525775,0.868118907487373,0.978600895531986,0.879512875084274,0.980252443281343,0.379799942468534,0.422918125785478,0.255462362551594,0.264434127513354,0.430635529196275,0.487338273717408,0.057683435822564,0.0683444960291,6031.27454697667,3076.68329468705,3283.98404664769,2850.49864319085,4350.27539939384,5260.75199864381,3595.42265872421,0.658257703483877,0.794833445676477,609.822028461197,604.08029059614,550.445132502703,818.353364728053,0.817099012036174,0.604034721519881,0.213064290516292,0.356285795667512,0.360323372659355,0.28927963173239,0.28385472168422,0.322130300236666,0.304574541081151,0.286706574642866,0.273989580926056,4344076,5746962,2888066,3101977,244444
89,0.399280264599451,0.535472567466241,0.065247167934309,0.867503737188128,0.977567841592942,0.87922787057468,0.979521795375095,0.380468579379006,0.423423428443582,0.255061442385173,0.264983214609211,0.424862044100703,0.480537500282102,0.06217311370842,0.073606912867258,6133.17642525561,3153.95946262867,3316.65282501473,2890.65233441064,4413.43978781896,5341.86413382276,3643.68096400067,0.659292741654906,0.802696585571133,786.770930021252,763.231515690058,711.741558206768,960.383404994868,0.8256023416688,0.613113633660047,0.212488708008752,0.362261986101043,0.362000796038665,0.295682607812441,0.286560779671017,0.327481513551241,0.306731107364226,0.292878855203777,0.276385389290522,4352141,5748931,2895588,3106373,264185
90,0.401301150775428,0.528890099862632,0.06980874936194,0.86750691323318,0.97711847113414,0.879667545921778,0.979277754611351,0.381869278238764,0.424827933830771,0.256401949302019,0.266949598974368,0.419209176760284,0.473725113342975,0.066428458234132,0.078565423960394,6218.13936268083,3223.05947877137,3364.67240170257,2932.1544486887,4479.57843946633,5426.60604981499,3696.60798610127,0.673536252638614,0.81538878910068,631.381465223045,625.21051725277,572.043718996151,836.711816423905,0.818477389655637,0.604969808762827,0.21350758089281,0.360885576523245,0.362578825707494,0.297001592407,0.288646741730379,0.326115468180807,0.307275968182595,0.294592833873555,0.278346820253388,4371678,5772170,2911962,3126553,283366
91,0.402143172741511,0.522326332937668,0.075530494320821,0.867409947461625,0.97680159918663,0.880602279532336,0.979658588533193,0.381977384773553,0.424778300216706,0.257942635401034,0.269257124908213,0.413689604838915,0.467288450119787,0.071742957849158,0.084734848850137,6319.93688852996,3286.98971499039,3397.04058982127,2967.42859962822,4540.01457499297,5499.10888012661,3738.6460676621,0.675499303023724,0.821179272910899,630.982080106584,628.668371233843,573.170165903584,865.365997305098,0.817146379429514,0.609027031579436,0.208129657487701,0.358220809975981,0.363040273640919,0.297120768058823,0.290796822727467,0.324929179374106,0.308935097832578,0.294934086461236,0.280840511699124,4399018,5801564,2929370,3148240,307532
92,0.402809298614705,0.518238473317901,0.078952228067394,0.865200552288875,0.976076863500995,0.879090351576797,0.980280473971752,0.381110582107716,0.424257728132726,0.260118356280443,0.273524803285522,0.409390777037043,0.463590153902784,0.074699193144116,0.088228981465486,6396.6196995495,3346.37711558953,3417.80600203624,2995.67103615644,4584.37136213407,5564.22040840712,3773.08809899629,0.675369944544362,0.826344817489373,640.898373336177,629.694878753729,581.734060836821,817.514852209781,0.822055179531984,0.622952266770668,0.199113272073323,0.360485787588925,0.364648762038277,0.299599772351922,0.291500363178557,0.325811916776641,0.308276401431859,0.297397011196847,0.28156218510706,4392031,5794527,2922749,3148407,320227
93,0.403151786823852,0.509885702198231,0.086962510977918,0.863346472007325,0.97402981434708,0.878467727554534,0.979993011111569,0.379924577358794,0.423176376138593,0.258373594776315,0.27132818068759,0.40146964661402,0.454070700162774,0.081952248034512,0.096782738045714,6468.56365557556,3399.8760646304,3435.18658633131,3024.52602990857,4622.38589876152,5604.18035961792,3806.71695321856,0.680650797734944,0.829252513842718,806.668167092824,786.928542288915,733.184365271942,1020.95726543606,0.816976021877691,0.623585950201128,0.193390071676563,0.360882084643995,0.366497555939242,0.301195982109913,0.293049140619367,0.325090328993848,0.308920007902796,0.299038497347458,0.282765136168326,4426702,5821969,2935088,3162596,354788
94,0.402514120043377,0.5027322204806,0.094753659476023,0.866297898282268,0.976679830870541,0.883149707734619,0.982844914374894,0.380041313460943,0.423511605779177,0.258627966445341,0.26947444030917,0.396793126499371,0.447758893827685,0.089463458321955,0.10540933126368,6521.30482692122,3441.64502881152,3455.8748963957,3050.94687625908,4651.38531570348,5635.02108438592,3837.73158837808,0.675560233943157,0.827726533427098,647.974570163081,640.309549035138,591.153900339407,867.172599784454,0.819606178709644,0.631192944352849,0.188413234356795,0.359365183858118,0.363499318694968,0.299425688855163,0.291593362806763,0.324289944403656,0.307031066410303,0.297287908580228,0.283414927548684,4459354,5849869,2941618,3169894,389180
95,0.405041558338716,0.497775790230286,0.097182651430998,0.8642404703153,0.975646214755445,0.882205450783577,0.982125949043484,0.381048446991493,0.424386883342412,0.257790179887467,0.268194587706321,0.391766100131674,0.443427453578435,0.091425923192133,0.107831877834597,6550.66230571133,3485.40099465279,3468.92340261975,3068.97878095438,4678.288051562,5667.46726582242,3859.78127811575,0.680110463671532,0.828958174637174,652.754003139173,645.70921786966,595.653899901262,885.026347247534,0.823543571247106,0.634660574973683,0.188882996273423,0.361925124486492,0.364847723361108,0.302707988626764,0.292356907573342,0.327180976292123,0.308395949167535,0.300440282499495,0.283729067860789,4474315,5858643,2953971,3179791,400076
