period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit,,
70,2801989.76053849,1501226.47849992,893959.020954483,302075.528095952,0,6955.6948590125,52413.6267976984,37369.0327085353,8395.0909523234,"2,802,394.47",404.71
71,2647374.06122105,1415540.63954634,848067.260013597,300861.335630016,0,5979.9566879727,37988.2321629766,32074.0501346097,6983.8904609536,"2,647,495.36",121.30
72,2740530.67595913,1431528.36425508,906212.2530816,300034.35501455,0,5854.1199667619,53698.1592073308,34565.8771505783,8758.9187407486,"2,740,652.05",121.37
73,3255459.30088549,1387329.50442709,874161.677511483,298065.988236126,590521.993278629,6949.0390932939,54263.2077484673,37814.1290147593,6475.201113425,"3,255,580.74",121.44
74,2725002.91952979,1431844.02083006,875073.123939871,297204.004073856,0,7994.5598971599,59575.2167612547,44096.5579504048,9215.4360771783,"2,725,002.92",0.00
75,2618937.06968964,1354786.57007337,870685.446732183,296401.625463562,0,7100.4701382765,47129.4648116762,35357.1069992244,7476.3854713528,"2,618,937.07",0.00
76,2663584.70307709,1412463.43148218,845500.39095885,291359.820516547,0,6386.231860681,56144.2510798565,42739.9799159804,8990.5972629902,"2,663,584.70",0.00
77,3178600.02141865,1371277.72284222,839933.191614296,290433.183082988,586198.683860346,5647.9190291129,49325.7173602358,27893.5818070275,7890.0218224246,"3,178,600.02",0.00
78,2632578.54032139,1374910.23893465,876413.157027065,290435.28707481,0,6789.9230988955,41719.2352671074,35509.7646938688,7005.0956721969,"2,632,782.70",204.16
79,2570482.57880977,1336130.36468649,845218.689525232,286781.259967085,0,8442.614727121,51312.5623472263,34904.3118430791,7692.7757135377,"2,570,482.58",0.00
80,2557612.56909403,1375003.43722465,807599.654366821,285250.174054427,0,8622.6990239987,43286.2331201448,31200.0381519498,7987.8362241773,"2,558,950.07","1,337.50"
81,3062602.54098459,1339967.33437776,771111.962365025,284488.071287625,564148.307372889,6882.464837245,52664.3508222744,35716.653376839,7836.871268776,"3,062,816.02",213.47
82,2492193.89547016,1337887.69731685,789877.724173551,281984.492288189,0,6176.8294137456,32291.5725057443,37757.7580714549,6217.8217006247,"2,492,193.90",0.00
83,2493296.81660151,1308295.73648501,816753.710384353,281934.839003196,0,10451.5067996554,44500.998478284,25144.6521034001,7555.1283986196,"2,494,636.57","1,339.76"
84,2487206.49987424,1333551.43755673,778474.922107922,280908.893234789,0,11212.2944364731,43362.8745995925,31002.3586560547,7567.0468849852,"2,486,079.83","-1,126.67"
85,3018494.37971834,1314399.03318957,769170.983028654,279041.127997867,561072.191583436,9856.8628966244,41078.8714378773,37821.3315129223,7395.236547744,"3,019,835.64","1,341.26"
86,2469867.62104964,1321842.51199346,754896.677966375,277996.969900387,0,10980.5159220887,56699.3596874705,39105.4038060969,8929.3116648662,"2,470,450.75",583.13
87,2394637.99767812,1290830.90836761,745753.377693301,276568.675464799,0,6489.3160997074,41730.8319988589,27078.4657236894,6472.6145695936,"2,394,924.19",286.19
88,2492636.38568514,1374538.73754442,721226.580858872,272727.143457095,0,11232.2304561754,61963.8059807573,43518.4174665964,8013.2541799067,"2,493,220.17",583.78
89,2932679.94109965,1309031.99078847,700105.990134048,269593.029100327,551687.84310482,8551.9835115169,50379.5699349494,36796.2484830231,7902.2161255458,"2,934,048.87","1,368.93"
90,2392033.34773609,1289108.79838892,750151.012852366,269908.884987674,0,7668.459569537,41275.6445351108,27996.701434015,6691.5884789795,"2,392,801.09",767.74
91,2338730.27349541,1240173.65175825,739329.305950991,270389.448456981,0,7070.6463482045,44676.34622368,32217.5134893031,7138.3645143693,"2,340,995.28","2,265.00"
92,2440608.52251841,1342582.89919242,728019.303032456,269490.809494435,0,7722.5990338709,51534.3193666949,32334.8603708346,7571.8458874846,"2,439,256.64","-1,351.89"
93,2932677.38868909,1308199.62745373,713293.24036262,266655.930829517,547937.311273008,10868.8001578724,52629.913657035,26331.7353963553,7417.7266484474,"2,933,334.29",656.90
94,2426679.71686614,1314694.01177068,765688.841517172,263249.166251095,0,7938.8534533521,46901.9298648292,20632.674899939,6858.516793693,"2,425,963.99",-715.72
95,2364613.15558586,1278099.23569592,738209.968364104,261675.685169253,0,8106.453088351,42859.8021835222,29084.198444018,7422.7719473027,"2,365,458.11",844.96
96,2389870.63650509,1348905.67724988,678576.578147783,264469.982731413,0,8770.62233201,47951.766513378,34035.623651528,6894.3313073138,"2,389,604.58",-266.05
97,2940056.86093893,1294535.10459504,723721.52279939,267095.82190823,558490.46491003,11676.8378956242,57886.1655584584,20672.8447387435,8387.8886605743,"2,942,466.65","2,409.79"
98,2342809.62438579,1300327.93019886,695220.090492193,262813.282059904,0,8332.7253922916,48816.7001789511,21037.6028897661,9000.6268052685,"2,345,548.96","2,739.33"
99,2312757.64316958,1269111.84675476,682031.959293823,261685.977597508,0,8823.0151402135,52851.1124021943,32014.4464480363,7818.7354793738,"2,314,337.09","1,579.45"
100,2311325.7054445,1281386.4589408,678813.670178124,261346.0949369,0,10428.122856356,41321.3555681571,32897.2627406344,7139.0208163077,"2,313,331.99","2,006.28"
101,2876476.64286582,1273554.51635403,713886.794856141,259537.664079385,547156.649300522,9493.6861442241,48086.7690434186,18798.0955350886,8298.870571542,"2,878,813.05","2,336.40"
102,2269253.41183487,1285944.91573406,638931.661929013,259713.169558956,0,10061.1747741064,47085.0542271575,21208.2752417727,8239.576382556,"2,271,183.83","1,930.42"
103,2261760.1766585,1216698.17736533,703342.257140797,256787.120887695,0,12431.6254734285,45118.5480950244,19847.1443040046,9190.0955812647,"2,263,414.97","1,654.79"
104,2186380.9365355,1197547.98412103,642141.836045734,260708.621845702,0,6904.8080959179,41622.849293243,30461.5939207347,7165.4084525426,"2,186,553.10",172.17
105,2722942.99889165,1169738.7451341,685020.906979187,261852.756626321,519726.433629315,7673.9602442727,47340.1630565697,24385.8536072168,10215.4277075262,"2,725,954.25","3,011.25"
106,2209959.50654635,1221400.93057993,642113.507771296,260964.345482461,0,7544.1157658109,44436.8914593449,25853.0981690147,8927.2836806338,"2,211,240.17","1,280.67"
107,2196502.0464827,1234283.31381253,625091.493010987,258629.646176366,0,10031.8491280489,39413.1977309611,22088.7568606803,8422.325901569,"2,197,960.58","1,458.54"
108,2214459.45297088,1290743.60550146,572077.004273183,256522.827503438,0,8482.0756240096,54921.5854188889,24780.2394719686,8023.189657396,"2,215,550.53","1,091.07"
109,2732635.39895655,1245972.05307805,637771.49774999,257592.770959081,513273.673614396,8118.7170309748,39163.902177494,31104.7452686073,7408.3416552081,"2,740,405.70","7,770.30"
110,2143442.14993708,1193497.73626201,593200.285142814,256351.779348053,0,10350.1915232181,47387.7594699557,36688.7785678745,8169.1684420363,"2,145,645.70","2,203.55"
111,2150707.58500116,1215138.72229374,580602.107974417,255684.549897339,0,12218.1154569946,49131.0903681788,28627.5344955839,8459.1975497276,"2,149,861.32",-846.27
112,2162499.19094154,1171278.04544127,624221.12755642,257899.102314739,0,10489.3229821807,62572.4980846112,20223.1939907114,9596.4402106733,"2,156,279.73","-6,219.46"
113,2623911.6773163,1187361.6610607,592722.129523022,251809.926417017,498198.663848231,12197.8026250886,47448.0932609236,24254.4146970281,7940.2102071962,"2,621,932.90","-1,978.78"
114,2153149.16393845,1206072.02914348,609996.530540271,251950.149150732,0,9074.1393092906,43313.620492711,22106.1922525686,7744.656884248,"2,150,257.32","-2,891.85"
115,2136274.20983791,1209577.99246235,587222.993407141,250362.47808907,0,6657.2971920225,60077.8021102565,17445.1093534429,10231.1917655187,"2,141,574.86","5,300.65"
116,2078445.27718806,1164017.64009226,575935.908959622,251838.599813627,0,8388.1495900215,49662.1662640979,17798.833561658,7876.5671236977,"2,075,517.87","-2,927.41"
117,2623024.20531472,1148495.90258267,627333.24080545,253086.308051107,488428.061132357,10548.9672941182,58778.2647980979,27966.195063787,8727.4087959215,"2,623,364.35",340.14
118,2089763.88067204,1163503.26480096,595155.594547799,251920.985308048,0,10986.3488719937,34241.9993342581,24582.5906645498,6443.3065694784,"2,086,834.09","-2,929.79"
119,2074337.97515382,1134495.25497238,604748.045493281,250169.414365342,0,7929.6716952663,51707.6818938604,18682.7663938546,9686.640294658,"2,077,419.48","3,081.50"
120,2068715.2518106,1156433.18754691,573276.657990852,251628.177417997,0,7974.6815376513,39718.2541644118,28057.2879476998,7833.2190448524,"2,064,921.47","-3,793.79"
121,2520790.59352755,1116844.20968975,597298.789378297,249460.139312509,482063.115511492,6853.8208607992,40802.8046203938,24598.2964521734,6707.4644242639,"2,524,628.64","3,838.05"
122,2069193.12382361,1148219.05022441,590919.715397175,250648.80254737,0,9580.4990112705,37868.848242957,24738.7525492836,6887.8818372884,"2,068,863.55",-329.57
123,2094327.23871346,1184879.12273712,574851.052564231,251760.084029903,0,8595.7794407762,49522.6232564332,20590.7639075158,8575.7863547221,"2,098,775.21","4,447.97"
124,2091682.84236695,1157511.07161882,606746.808543734,252519.866545672,0,8567.436755797,44656.2952085883,16594.3174937353,8329.9554228514,"2,094,925.75","3,242.91"
125,2545304.15450298,1140837.56248436,589114.902977601,253241.574729752,485314.891024882,9067.4879179907,40308.0516812154,22123.4577992739,7882.3631177481,"2,547,890.29","2,586.14"
126,2054953.69856902,1104537.43375795,621394.444024855,247933.68129301,0,7783.7851904203,36500.7144944748,29967.6815179231,7648.7297906268,"2,055,766.47",812.77
127,2090074.86188278,1193535.25950294,564808.23897797,245881.005750917,0,10112.8446410595,42277.8093471646,32817.4539849317,7356.1789142291,"2,096,788.79","6,713.93"
128,2031932.17981351,1167422.23831279,542353.478130044,245782.206445648,0,7264.9888332987,45249.419260466,16631.5814930512,8058.5715783446,"2,032,762.48",830.30
129,2532371.58326426,1083577.88884666,644572.064204928,242168.180992075,489078.149752346,10701.3695374219,48225.2866565506,14313.3944987025,8710.9080312728,"2,541,347.24","8,975.66"
130,1977373.64082311,1080743.67732381,578799.757757035,241731.623393492,0,7085.6505165503,53644.0868631203,11863.5299484515,7899.4796084293,"1,981,767.81","4,394.16"
131,2009145.87377768,1129768.04727084,561281.630905123,245266.753872367,0,8726.4359038854,40747.4873353742,25349.1350625446,6723.198856414,"2,017,862.69","8,716.82"
132,1964266.2788595,1111239.37505051,532989.779419119,241959.010697633,0,8355.5701228062,46034.8807956239,21900.351682843,8580.9215813009,"1,971,059.89","6,793.61"
133,2500692.40667866,1141628.35522063,555674.826721506,242148.830406541,483839.857809677,8263.1280304329,50969.658151732,23955.4021125723,8026.8929440258,"2,514,506.95","13,814.54"
134,2047018.42038631,1153009.05108696,573625.268075558,241473.45870481,0,6673.7397476747,46092.5259355537,25101.676493221,7588.0924643444,"2,053,563.81","6,545.39"
135,1991659.32572977,1149782.4866836,530169.961047233,241634.359219062,0,7845.7736679795,44590.6157379048,19635.1483353717,5789.4024756635,"1,999,447.75","7,788.42"
136,2064376.07060663,1153486.28964045,570798.191083407,241113.991977221,0,9902.2918980674,57428.7563444613,33523.7271557709,8760.2656776707,"2,075,013.51","10,637.44"
137,2456364.99974007,1064680.30739134,585620.759585283,240238.162242097,476553.341727107,9231.0867681055,38008.9432504303,44951.0646325032,5897.0810105194,"2,465,180.75","8,815.75"
138,1970876.18196043,1168541.88423708,485749.244096744,240423.46292696,0,7571.451181704,42011.0874534545,24561.645315325,6091.1108920237,"1,974,949.89","4,073.70"
139,1930121.96884635,1109861.72687037,511388.456296223,241545.914234751,0,11870.6076986649,47847.9568506265,13235.6283742585,5824.966522078,"1,941,575.26","11,453.29"
140,1964268.09104357,1129301.11777643,520115.234113885,240592.053867914,0,9044.4110286488,37792.7233282033,26602.9228761312,6978.6538162329,"1,970,427.12","6,159.03"
141,2391270.5324058,1071368.7621835,530642.614408636,245088.780183234,453362.779693315,7731.0878849588,60507.3599702093,23107.6365044597,7287.9971059011,"2,399,097.02","7,826.49"
142,1941622.96839327,1115994.38388385,493932.457351504,246975.984928991,0,5524.3768873006,50627.5110395005,22420.7614998928,8131.9444407708,"1,943,607.42","1,984.45"
143,1941125.26262899,1112760.05644331,511601.946856846,241383.167428725,0,9286.3465089003,51233.4243354015,12559.5488180755,8150.9403838327,"1,946,975.43","5,850.17"
144,1935851.15823206,1077436.70239586,528220.657144338,240316.266313541,0,10991.5512751892,54333.9558465185,10299.3290055093,9237.5061461695,"1,930,835.97","-5,015.19"
145,2389799.1327496,1084293.73065055,519933.079689363,239468.478728945,465676.357200082,8285.0019149773,47107.462889599,23531.4179706271,6798.5873513887,"2,395,094.12","5,294.98"
146,1937536.15336692,1066742.96246272,519971.695185872,238366.844737142,0,7411.2590190184,63033.1461844291,34013.6463048169,8247.3206257024,"1,937,786.87",250.72
147,1909974.18417469,1063045.61646633,515705.06243924,237101.068590565,0,11986.474066245,45896.4839855202,32954.8921252923,7908.1156381248,"1,914,597.71","4,623.53"
148,1888508.93662366,1008634.50241834,552607.206532676,233442.581356988,0,8584.4866392158,52406.5044977972,23163.1317088671,9796.7220921886,"1,888,635.14",126.20
149,2346176.0377791,1053347.72175962,527186.635241188,234543.105919761,449355.249983898,9729.9131565414,47742.9749273055,19979.9960280899,7392.6986690706,"2,349,278.30","3,102.26"
150,1900174.75615548,1021493.25057788,556105.140978103,235063.403293088,0,8737.0476087093,43818.85562858,29021.8345518686,7698.0230520433,"1,901,937.56","1,762.80"
151,1874836.48677467,1064576.8700677,495669.753426775,236391.533508387,0,8483.4480141348,45026.2806676841,21280.4371595985,6780.4187113826,"1,878,208.74","3,372.25"
152,1883614.45696056,1073406.3975272,496631.646835767,237913.051594605,0,11744.8205058341,43576.7837672288,15006.9606932571,7311.8138779274,"1,885,591.47","1,977.02"
